Identifier,BPA-1ug/L-B
ENSDARG00000037555,4
ENSDARG00000075346,1
ENSDARG00000111450,0
ENSDARG00000098680,2
ENSDARG00000037553,0
ENSDARG00000009982,4
ENSDARG00000109579,0
ENSDARG00000029660,0
ENSDARG00000058246,0
ENSDARG00000089824,0
ENSDARG00000062811,0
ENSDARG00000079826,0
ENSDARG00000093612,0
ENSDARG00000020527,2
ENSDARG00000042236,14
ENSDARG00000084075,0
ENSDARG00000042233,0
ENSDARG00000107707,0
ENSDARG00000071872,0
ENSDARG00000062795,0
ENSDARG00000029296,0
ENSDARG00000079306,1
ENSDARG00000071871,1
ENSDARG00000062788,0
ENSDARG00000104919,0
ENSDARG00000077169,1
ENSDARG00000058206,3
ENSDARG00000073820,0
ENSDARG00000088612,0
ENSDARG00000111813,0
ENSDARG00000113221,0
ENSDARG00000116747,0
ENSDARG00000112219,0
ENSDARG00000114807,0
ENSDARG00000113745,0
ENSDARG00000114688,0
ENSDARG00000113849,0
ENSDARG00000109533,0
ENSDARG00000113902,0
ENSDARG00000115495,0
ENSDARG00000113344,0
ENSDARG00000110201,0
ENSDARG00000109938,0
ENSDARG00000074865,5
ENSDARG00000071868,1
ENSDARG00000025577,0
ENSDARG00000104181,33
ENSDARG00000037506,1
ENSDARG00000037507,0
ENSDARG00000003035,5
ENSDARG00000030608,0
ENSDARG00000037514,0
ENSDARG00000076312,2
ENSDARG00000100360,0
ENSDARG00000058064,0
ENSDARG00000058062,0
ENSDARG00000037503,4
ENSDARG00000037498,0
ENSDARG00000104572,0
ENSDARG00000100707,0
ENSDARG00000037655,5
ENSDARG00000102968,0
ENSDARG00000104149,0
ENSDARG00000117715,0
ENSDARG00000104786,1
ENSDARG00000108120,0
ENSDARG00000098293,0
ENSDARG00000101910,0
ENSDARG00000103732,1
ENSDARG00000103391,0
ENSDARG00000102402,1
ENSDARG00000103917,10
ENSDARG00000099315,1
ENSDARG00000101510,3
ENSDARG00000101060,0
ENSDARG00000099455,2
ENSDARG00000105243,1
ENSDARG00000099767,0
ENSDARG00000100366,1
ENSDARG00000102120,0
ENSDARG00000100558,2
ENSDARG00000101377,0
ENSDARG00000098864,0
ENSDARG00000117200,0
ENSDARG00000099427,0
ENSDARG00000100916,0
ENSDARG00000102076,1
ENSDARG00000103833,0
ENSDARG00000102271,0
ENSDARG00000099083,0
ENSDARG00000099689,0
ENSDARG00000103336,0
ENSDARG00000099673,0
ENSDARG00000102868,0
ENSDARG00000113299,0
ENSDARG00000100051,0
ENSDARG00000099811,0
ENSDARG00000101290,0
ENSDARG00000104721,1
ENSDARG00000099694,1
ENSDARG00000102174,0
ENSDARG00000100515,1
ENSDARG00000100047,0
ENSDARG00000104453,0
ENSDARG00000099885,0
ENSDARG00000103623,0
ENSDARG00000098671,2
ENSDARG00000098350,4
ENSDARG00000100850,2
ENSDARG00000102874,3
ENSDARG00000103856,2
ENSDARG00000098375,3
ENSDARG00000103709,0
ENSDARG00000015239,0
ENSDARG00000076594,0
ENSDARG00000003523,0
ENSDARG00000062598,0
ENSDARG00000076466,0
ENSDARG00000037488,7
ENSDARG00000004115,4
ENSDARG00000074071,0
ENSDARG00000075014,1
ENSDARG00000105142,1
ENSDARG00000103774,4
ENSDARG00000035101,0
ENSDARG00000099539,0
ENSDARG00000091029,0
ENSDARG00000103278,0
ENSDARG00000041257,3
ENSDARG00000057949,2
ENSDARG00000037495,0
ENSDARG00000076090,1
ENSDARG00000074617,0
ENSDARG00000002732,1
ENSDARG00000077880,0
ENSDARG00000090319,0
ENSDARG00000099883,0
ENSDARG00000032617,1
ENSDARG00000090993,1
ENSDARG00000023220,2
ENSDARG00000057394,2
ENSDARG00000076332,1
ENSDARG00000108595,0
ENSDARG00000079781,2
ENSDARG00000101918,0
ENSDARG00000085061,0
ENSDARG00000117475,0
ENSDARG00000006636,1
ENSDARG00000117427,0
ENSDARG00000117693,0
ENSDARG00000037433,2
ENSDARG00000052242,1
ENSDARG00000071699,0
ENSDARG00000056874,3
ENSDARG00000071701,0
ENSDARG00000099562,0
ENSDARG00000071697,0
ENSDARG00000007864,0
ENSDARG00000111440,0
ENSDARG00000071695,0
ENSDARG00000115056,0
ENSDARG00000104028,5
ENSDARG00000016664,0
ENSDARG00000053684,107
ENSDARG00000104037,1
ENSDARG00000053691,1
ENSDARG00000019213,0
ENSDARG00000062277,0
ENSDARG00000104800,0
ENSDARG00000089019,1
ENSDARG00000037423,0
ENSDARG00000037421,1
ENSDARG00000031382,1
ENSDARG00000062267,1
ENSDARG00000057055,2
ENSDARG00000099956,0
ENSDARG00000057026,24
ENSDARG00000001880,1
ENSDARG00000078133,0
ENSDARG00000098140,2
ENSDARG00000057007,3
ENSDARG00000025465,0
ENSDARG00000037408,0
ENSDARG00000056984,1
ENSDARG00000037398,0
ENSDARG00000010477,0
ENSDARG00000037397,1
ENSDARG00000076140,0
ENSDARG00000037393,0
ENSDARG00000037392,1
ENSDARG00000077822,2
ENSDARG00000079122,0
ENSDARG00000076667,19
ENSDARG00000078059,5
ENSDARG00000075058,2
ENSDARG00000079586,4
ENSDARG00000076230,0
ENSDARG00000037738,1
ENSDARG00000003699,0
ENSDARG00000079125,0
ENSDARG00000105220,0
ENSDARG00000003229,0
ENSDARG00000071671,2
ENSDARG00000056830,0
ENSDARG00000071669,0
ENSDARG00000074582,0
ENSDARG00000117722,0
ENSDARG00000102162,0
ENSDARG00000078942,2
ENSDARG00000076547,0
ENSDARG00000103953,4
ENSDARG00000009218,1
ENSDARG00000018989,7
ENSDARG00000037307,1
ENSDARG00000013979,5
ENSDARG00000017542,0
ENSDARG00000025032,7
ENSDARG00000004648,0
ENSDARG00000101178,1
ENSDARG00000087538,3
ENSDARG00000087909,0
ENSDARG00000105377,0
ENSDARG00000071640,0
ENSDARG00000110728,0
ENSDARG00000104651,0
ENSDARG00000105348,0
ENSDARG00000056691,2
ENSDARG00000056680,0
ENSDARG00000018004,1
ENSDARG00000078259,0
ENSDARG00000037292,0
ENSDARG00000037291,1
ENSDARG00000089302,6
ENSDARG00000105465,1
ENSDARG00000056647,0
ENSDARG00000076779,5
ENSDARG00000083541,0
ENSDARG00000078398,0
ENSDARG00000056627,1
ENSDARG00000034268,1
ENSDARG00000081745,0
ENSDARG00000002463,0
ENSDARG00000101569,7
ENSDARG00000112148,0
ENSDARG00000000380,2
ENSDARG00000091576,0
ENSDARG00000103274,0
ENSDARG00000103788,0
ENSDARG00000001162,6
ENSDARG00000000394,7
ENSDARG00000099345,2
ENSDARG00000061940,0
ENSDARG00000082809,0
ENSDARG00000011618,0
ENSDARG00000056519,2
ENSDARG00000056517,0
ENSDARG00000061918,5
ENSDARG00000021250,4
ENSDARG00000012019,2
ENSDARG00000017741,6
ENSDARG00000019353,54
ENSDARG00000087693,9
ENSDARG00000075618,0
ENSDARG00000012057,0
ENSDARG00000018923,2
ENSDARG00000101321,0
ENSDARG00000088439,0
ENSDARG00000107431,0
ENSDARG00000111091,0
ENSDARG00000117281,0
ENSDARG00000020417,0
ENSDARG00000021899,1
ENSDARG00000037246,0
ENSDARG00000004261,0
ENSDARG00000061854,2
ENSDARG00000061845,1
ENSDARG00000037244,0
ENSDARG00000017842,0
ENSDARG00000037238,3
ENSDARG00000071586,13
ENSDARG00000071585,1
ENSDARG00000076801,1
ENSDARG00000056130,0
ENSDARG00000105361,0
ENSDARG00000056127,1
ENSDARG00000056119,171
ENSDARG00000061764,38
ENSDARG00000016531,1
ENSDARG00000105441,3
ENSDARG00000098652,3
ENSDARG00000108714,0
ENSDARG00000105327,0
ENSDARG00000084476,0
ENSDARG00000075666,4
ENSDARG00000105498,0
ENSDARG00000033501,0
ENSDARG00000101582,0
ENSDARG00000034871,0
ENSDARG00000037174,1
ENSDARG00000004527,3
ENSDARG00000004078,1
ENSDARG00000061527,0
ENSDARG00000015628,1
ENSDARG00000016143,2
ENSDARG00000053668,5
ENSDARG00000037192,0
ENSDARG00000021794,0
ENSDARG00000034610,0
ENSDARG00000102462,0
ENSDARG00000037122,6
ENSDARG00000113381,0
ENSDARG00000071567,2
ENSDARG00000037142,0
ENSDARG00000014248,0
ENSDARG00000061603,0
ENSDARG00000073709,0
ENSDARG00000061585,2
ENSDARG00000055852,0
ENSDARG00000019063,0
ENSDARG00000037091,1
ENSDARG00000105380,1
ENSDARG00000071562,1
ENSDARG00000006456,2
ENSDARG00000037097,0
ENSDARG00000037101,0
ENSDARG00000032116,0
ENSDARG00000034757,0
ENSDARG00000074255,6
ENSDARG00000086070,0
ENSDARG00000117389,0
ENSDARG00000002707,0
ENSDARG00000008796,0
ENSDARG00000037108,1
ENSDARG00000013075,3
ENSDARG00000095937,0
ENSDARG00000101511,0
ENSDARG00000055752,0
ENSDARG00000094324,1
ENSDARG00000016058,0
ENSDARG00000061543,3
ENSDARG00000015355,3
ENSDARG00000104133,0
ENSDARG00000019636,0
ENSDARG00000061548,0
ENSDARG00000004270,5
ENSDARG00000021124,50
ENSDARG00000055786,0
ENSDARG00000021556,1
ENSDARG00000061566,1
ENSDARG00000105479,0
ENSDARG00000055792,0
ENSDARG00000102379,0
ENSDARG00000090981,0
ENSDARG00000053702,0
ENSDARG00000011026,0
ENSDARG00000015649,3
ENSDARG00000016085,6
ENSDARG00000012025,0
ENSDARG00000015472,6
ENSDARG00000032199,0
ENSDARG00000109988,0
ENSDARG00000081303,0
ENSDARG00000082428,0
ENSDARG00000082177,0
ENSDARG00000082778,0
ENSDARG00000075492,2
ENSDARG00000021374,4
ENSDARG00000004046,0
ENSDARG00000008884,2
ENSDARG00000081375,0
ENSDARG00000036500,2
ENSDARG00000084548,0
ENSDARG00000084543,0
ENSDARG00000028614,2
ENSDARG00000017931,0
ENSDARG00000010553,2
ENSDARG00000009209,3
ENSDARG00000102499,0
ENSDARG00000071498,0
ENSDARG00000060771,1
ENSDARG00000105416,1
ENSDARG00000102058,0
ENSDARG00000036460,0
ENSDARG00000079333,0
ENSDARG00000006683,1
ENSDARG00000014244,4
ENSDARG00000082652,0
ENSDARG00000085696,0
ENSDARG00000083171,0
ENSDARG00000034943,1
ENSDARG00000039218,0
ENSDARG00000100646,0
ENSDARG00000071497,3
ENSDARG00000071496,1
ENSDARG00000099621,0
ENSDARG00000099086,0
ENSDARG00000035056,0
ENSDARG00000010097,1
ENSDARG00000022895,0
ENSDARG00000036442,1
ENSDARG00000099054,0
ENSDARG00000053569,1
ENSDARG00000102844,0
ENSDARG00000053570,0
ENSDARG00000092918,0
ENSDARG00000001442,0
ENSDARG00000098475,12
ENSDARG00000100536,0
ENSDARG00000098466,1
ENSDARG00000105424,1
ENSDARG00000092553,267
ENSDARG00000102048,0
ENSDARG00000105320,0
ENSDARG00000104182,0
ENSDARG00000071478,0
ENSDARG00000053166,0
ENSDARG00000036292,0
ENSDARG00000105215,1
ENSDARG00000104486,0
ENSDARG00000078995,0
ENSDARG00000076796,2
ENSDARG00000103615,0
ENSDARG00000073870,0
ENSDARG00000053194,2
ENSDARG00000031929,0
ENSDARG00000029885,0
ENSDARG00000010721,2
ENSDARG00000087152,0
ENSDARG00000036316,293
ENSDARG00000082020,0
ENSDARG00000000489,3
ENSDARG00000111692,0
ENSDARG00000109993,0
ENSDARG00000102969,0
ENSDARG00000033462,0
ENSDARG00000117171,0
ENSDARG00000036329,15
ENSDARG00000033450,8
ENSDARG00000071467,3
ENSDARG00000073911,1
ENSDARG00000053262,3
ENSDARG00000014914,1
ENSDARG00000099680,0
ENSDARG00000060510,4
ENSDARG00000025972,0
ENSDARG00000036335,2
ENSDARG00000060515,1
ENSDARG00000016541,0
ENSDARG00000026017,1
ENSDARG00000108513,0
ENSDARG00000053279,0
ENSDARG00000105188,5
ENSDARG00000078106,1
ENSDARG00000074285,0
ENSDARG00000100834,0
ENSDARG00000010625,0
ENSDARG00000093493,0
ENSDARG00000036383,1
ENSDARG00000081146,0
ENSDARG00000105134,0
ENSDARG00000105392,0
ENSDARG00000087094,0
ENSDARG00000036375,6
ENSDARG00000017565,0
ENSDARG00000016318,0
ENSDARG00000075048,8
ENSDARG00000021352,6
ENSDARG00000098173,0
ENSDARG00000092970,5
ENSDARG00000052910,0
ENSDARG00000105311,0
ENSDARG00000078507,0
ENSDARG00000036215,0
ENSDARG00000095092,0
ENSDARG00000092889,0
ENSDARG00000009550,0
ENSDARG00000117467,0
ENSDARG00000020901,0
ENSDARG00000075421,0
ENSDARG00000089162,1
ENSDARG00000088168,0
ENSDARG00000089917,0
ENSDARG00000088124,0
ENSDARG00000033727,0
ENSDARG00000002609,0
ENSDARG00000099849,1
ENSDARG00000098238,0
ENSDARG00000025535,3
ENSDARG00000090854,0
ENSDARG00000036235,0
ENSDARG00000089637,0
ENSDARG00000060338,0
ENSDARG00000102433,0
ENSDARG00000034559,0
ENSDARG00000079591,0
ENSDARG00000060199,1
ENSDARG00000077588,0
ENSDARG00000052769,7
ENSDARG00000052765,1
ENSDARG00000077054,1
ENSDARG00000036247,0
ENSDARG00000087262,0
ENSDARG00000088366,1
ENSDARG00000101064,0
ENSDARG00000036194,1
ENSDARG00000004402,4
ENSDARG00000052739,0
ENSDARG00000055463,1
ENSDARG00000055455,45
ENSDARG00000036189,0
ENSDARG00000097938,1
ENSDARG00000020079,0
ENSDARG00000004889,0
ENSDARG00000087599,1
ENSDARG00000071429,4
ENSDARG00000052855,0
ENSDARG00000089767,0
ENSDARG00000079399,1
ENSDARG00000033227,3
ENSDARG00000090889,0
ENSDARG00000086483,0
ENSDARG00000098565,0
ENSDARG00000117556,0
ENSDARG00000117254,0
ENSDARG00000117492,0
ENSDARG00000036175,0
ENSDARG00000106145,0
ENSDARG00000117449,0
ENSDARG00000117776,0
ENSDARG00000117821,0
ENSDARG00000036171,0
ENSDARG00000006924,0
ENSDARG00000117253,0
ENSDARG00000082513,0
ENSDARG00000083100,0
ENSDARG00000052674,14
ENSDARG00000100582,33
ENSDARG00000100564,1
ENSDARG00000103996,0
ENSDARG00000101935,0
ENSDARG00000036162,9
ENSDARG00000036161,22
ENSDARG00000019236,1
ENSDARG00000029064,19
ENSDARG00000023672,4
ENSDARG00000026682,0
ENSDARG00000004433,0
ENSDARG00000036155,0
ENSDARG00000006865,0
ENSDARG00000112273,0
ENSDARG00000117584,0
ENSDARG00000076060,3
ENSDARG00000112403,0
ENSDARG00000092277,0
ENSDARG00000117417,0
ENSDARG00000084594,0
ENSDARG00000034344,3
ENSDARG00000097077,0
ENSDARG00000106275,0
ENSDARG00000112214,0
ENSDARG00000052615,9
ENSDARG00000020759,2
ENSDARG00000108241,0
ENSDARG00000019572,4
ENSDARG00000098164,0
ENSDARG00000101419,0
ENSDARG00000115599,0
ENSDARG00000052565,0
ENSDARG00000052567,3
ENSDARG00000052575,2
ENSDARG00000044011,1
ENSDARG00000087574,0
ENSDARG00000090788,2
ENSDARG00000077912,0
ENSDARG00000018145,2
ENSDARG00000015759,4
ENSDARG00000021392,0
ENSDARG00000038508,0
ENSDARG00000056018,0
ENSDARG00000036125,0
ENSDARG00000105337,0
ENSDARG00000052556,0
ENSDARG00000071384,2
ENSDARG00000052494,1
ENSDARG00000083690,0
ENSDARG00000114583,0
ENSDARG00000102824,4
ENSDARG00000117777,0
ENSDARG00000087664,0
ENSDARG00000097860,0
ENSDARG00000117209,0
ENSDARG00000041173,0
ENSDARG00000077012,1
ENSDARG00000080010,8
ENSDARG00000076526,1
ENSDARG00000097495,0
ENSDARG00000097875,1
ENSDARG00000088947,0
ENSDARG00000084540,0
ENSDARG00000074535,0
ENSDARG00000117214,0
ENSDARG00000102753,0
ENSDARG00000068265,10
ENSDARG00000068264,0
ENSDARG00000075203,0
ENSDARG00000057272,1
ENSDARG00000105434,0
ENSDARG00000063001,0
ENSDARG00000114495,0
ENSDARG00000075467,1
ENSDARG00000113607,0
ENSDARG00000101188,0
ENSDARG00000026137,1
ENSDARG00000060977,3
ENSDARG00000007025,0
ENSDARG00000088195,0
ENSDARG00000075727,4
ENSDARG00000098853,2
ENSDARG00000088287,0
ENSDARG00000090309,1
ENSDARG00000087994,0
ENSDARG00000076811,2
ENSDARG00000077943,0
ENSDARG00000093006,0
ENSDARG00000076563,1
ENSDARG00000079854,1
ENSDARG00000078423,0
ENSDARG00000079150,0
ENSDARG00000105412,1
ENSDARG00000099859,0
ENSDARG00000099970,1122
ENSDARG00000105368,1
ENSDARG00000100956,1
ENSDARG00000026926,3
ENSDARG00000101564,0
ENSDARG00000076189,0
ENSDARG00000029609,2
ENSDARG00000075597,1
ENSDARG00000030938,1
ENSDARG00000038870,2
ENSDARG00000059944,0
ENSDARG00000077726,2
ENSDARG00000019459,2
ENSDARG00000071353,9
ENSDARG00000103101,5
ENSDARG00000003213,5
ENSDARG00000074684,1
ENSDARG00000052290,1
ENSDARG00000026616,0
ENSDARG00000038858,1
ENSDARG00000071345,0
ENSDARG00000105411,1
ENSDARG00000052277,0
ENSDARG00000105351,0
ENSDARG00000105494,0
ENSDARG00000007576,67
ENSDARG00000032929,639
ENSDARG00000041332,2
ENSDARG00000011094,0
ENSDARG00000059911,0
ENSDARG00000026406,0
ENSDARG00000039963,0
ENSDARG00000039964,0
ENSDARG00000039966,1
ENSDARG00000098535,0
ENSDARG00000073999,1
ENSDARG00000019579,1
ENSDARG00000109256,0
ENSDARG00000040190,7
ENSDARG00000040198,8
ENSDARG00000105081,0
ENSDARG00000101904,0
ENSDARG00000005482,4
ENSDARG00000038835,1
ENSDARG00000038834,1
ENSDARG00000090071,0
ENSDARG00000115504,0
ENSDARG00000106689,0
ENSDARG00000108165,0
ENSDARG00000108627,0
ENSDARG00000107724,0
ENSDARG00000100772,0
ENSDARG00000109758,0
ENSDARG00000117676,0
ENSDARG00000101072,2
ENSDARG00000098209,0
ENSDARG00000102956,0
ENSDARG00000099923,0
ENSDARG00000002217,3
ENSDARG00000086245,0
ENSDARG00000071336,7
ENSDARG00000063663,1
ENSDARG00000099628,0
ENSDARG00000087417,1
ENSDARG00000014233,2
ENSDARG00000019963,0
ENSDARG00000109807,0
ENSDARG00000030224,1
ENSDARG00000060018,0
ENSDARG00000100233,0
ENSDARG00000060016,4
ENSDARG00000043359,6
ENSDARG00000013335,4
ENSDARG00000060007,0
ENSDARG00000015653,4
ENSDARG00000043342,5
ENSDARG00000023988,1
ENSDARG00000117814,0
ENSDARG00000106873,5
ENSDARG00000114067,1
ENSDARG00000112630,0
ENSDARG00000105261,0
ENSDARG00000099749,0
ENSDARG00000117376,0
ENSDARG00000102831,1
ENSDARG00000101961,0
ENSDARG00000113547,0
ENSDARG00000117792,0
ENSDARG00000104945,20
ENSDARG00000109686,1
ENSDARG00000068586,1
ENSDARG00000068582,9
ENSDARG00000052374,2
ENSDARG00000052371,2
ENSDARG00000052368,1
ENSDARG00000103854,0
ENSDARG00000114870,16
ENSDARG00000099034,0
ENSDARG00000112835,0
ENSDARG00000082654,0
ENSDARG00000111920,1
ENSDARG00000085040,0
ENSDARG00000098158,0
ENSDARG00000102463,1
ENSDARG00000104138,0
ENSDARG00000098783,2
ENSDARG00000102934,0
ENSDARG00000103046,1
ENSDARG00000104404,1
ENSDARG00000098334,1
ENSDARG00000098822,4
ENSDARG00000104291,0
ENSDARG00000100093,0
ENSDARG00000102317,238
ENSDARG00000101794,64
ENSDARG00000098660,3
ENSDARG00000101423,2
ENSDARG00000068493,0
ENSDARG00000112045,0
ENSDARG00000101716,0
ENSDARG00000101324,428
ENSDARG00000105271,0
ENSDARG00000103467,0
ENSDARG00000117256,0
ENSDARG00000106188,0
ENSDARG00000007264,0
ENSDARG00000040314,2
ENSDARG00000113271,0
ENSDARG00000088160,0
ENSDARG00000006345,0
ENSDARG00000079795,0
ENSDARG00000090943,2
ENSDARG00000087814,0
ENSDARG00000019772,0
ENSDARG00000007722,0
ENSDARG00000076839,0
ENSDARG00000069968,1
ENSDARG00000045408,14
ENSDARG00000090969,0
ENSDARG00000087476,0
ENSDARG00000086223,0
ENSDARG00000097812,0
ENSDARG00000069966,0
ENSDARG00000096828,0
ENSDARG00000097620,0
ENSDARG00000098031,0
ENSDARG00000092507,0
ENSDARG00000095212,0
ENSDARG00000096927,1
ENSDARG00000009402,0
ENSDARG00000074365,0
ENSDARG00000097281,0
ENSDARG00000097125,0
ENSDARG00000096906,0
ENSDARG00000087249,0
ENSDARG00000097180,0
ENSDARG00000069957,2
ENSDARG00000111799,0
ENSDARG00000108987,0
ENSDARG00000096948,0
ENSDARG00000097551,0
ENSDARG00000097657,0
ENSDARG00000086494,0
ENSDARG00000086897,0
ENSDARG00000098032,0
ENSDARG00000032285,0
ENSDARG00000112960,0
ENSDARG00000097627,0
ENSDARG00000079035,0
ENSDARG00000079010,0
ENSDARG00000096941,1
ENSDARG00000097481,0
ENSDARG00000106749,0
ENSDARG00000097134,2
ENSDARG00000096901,1
ENSDARG00000095708,0
ENSDARG00000097255,0
ENSDARG00000097152,0
ENSDARG00000096856,1
ENSDARG00000097442,0
ENSDARG00000098027,0
ENSDARG00000020548,0
ENSDARG00000043085,2
ENSDARG00000043089,1
ENSDARG00000074544,0
ENSDARG00000097394,0
ENSDARG00000093143,0
ENSDARG00000097808,0
ENSDARG00000087331,1
ENSDARG00000063621,0
ENSDARG00000108373,0
ENSDARG00000077497,1
ENSDARG00000069945,0
ENSDARG00000069944,0
ENSDARG00000077301,0
ENSDARG00000063624,0
ENSDARG00000043102,15
ENSDARG00000101379,0
ENSDARG00000108327,0
ENSDARG00000035175,5
ENSDARG00000038878,0
ENSDARG00000086712,0
ENSDARG00000038879,0
ENSDARG00000038882,2
ENSDARG00000081366,0
ENSDARG00000083213,0
ENSDARG00000079238,0
ENSDARG00000058917,0
ENSDARG00000023190,3
ENSDARG00000089641,1
ENSDARG00000015676,0
ENSDARG00000091658,0
ENSDARG00000058960,0
ENSDARG00000015968,0
ENSDARG00000058994,0
ENSDARG00000063596,0
ENSDARG00000100108,0
ENSDARG00000059029,0
ENSDARG00000087489,0
ENSDARG00000070019,5
ENSDARG00000059035,5
ENSDARG00000084403,0
ENSDARG00000027803,3
ENSDARG00000075327,0
ENSDARG00000074325,0
ENSDARG00000075713,0
ENSDARG00000033987,2
ENSDARG00000112608,0
ENSDARG00000097221,0
ENSDARG00000113580,0
ENSDARG00000059231,0
ENSDARG00000025285,0
ENSDARG00000057677,0
ENSDARG00000079659,0
ENSDARG00000030949,0
ENSDARG00000043134,3
ENSDARG00000090421,0
ENSDARG00000079415,0
ENSDARG00000097665,0
ENSDARG00000058880,0
ENSDARG00000043128,3
ENSDARG00000043133,0
ENSDARG00000069888,0
ENSDARG00000079385,0
ENSDARG00000034313,4
ENSDARG00000106131,0
ENSDARG00000041502,0
ENSDARG00000019442,1
ENSDARG00000023508,0
ENSDARG00000105014,0
ENSDARG00000030758,2
ENSDARG00000117419,0
ENSDARG00000099645,0
ENSDARG00000091207,0
ENSDARG00000105503,2
ENSDARG00000103359,1
ENSDARG00000090687,0
ENSDARG00000117388,0
ENSDARG00000074984,0
ENSDARG00000079914,0
ENSDARG00000113542,0
ENSDARG00000063539,0
ENSDARG00000099555,3
ENSDARG00000103149,0
ENSDARG00000114566,0
ENSDARG00000115101,0
ENSDARG00000062552,0
ENSDARG00000058869,0
ENSDARG00000078683,0
ENSDARG00000104631,0
ENSDARG00000091727,0
ENSDARG00000112977,2
ENSDARG00000112337,1
ENSDARG00000102890,0
ENSDARG00000105008,0
ENSDARG00000099495,0
ENSDARG00000104648,0
ENSDARG00000117109,0
ENSDARG00000103305,0
ENSDARG00000116123,0
ENSDARG00000100595,0
ENSDARG00000100378,0
ENSDARG00000112483,2
ENSDARG00000100395,0
ENSDARG00000104834,0
ENSDARG00000102142,0
ENSDARG00000042837,13
ENSDARG00000114559,0
ENSDARG00000042835,2
ENSDARG00000042833,0
ENSDARG00000042252,2
ENSDARG00000097648,2
ENSDARG00000069852,0
ENSDARG00000042825,2
ENSDARG00000042823,1
ENSDARG00000097181,0
ENSDARG00000063475,0
ENSDARG00000026049,0
ENSDARG00000014704,0
ENSDARG00000042810,0
ENSDARG00000058724,0
ENSDARG00000105827,0
ENSDARG00000105793,0
ENSDARG00000105833,0
ENSDARG00000105722,0
ENSDARG00000105808,0
ENSDARG00000094462,0
ENSDARG00000095222,0
ENSDARG00000105721,0
ENSDARG00000087635,0
ENSDARG00000090931,0
ENSDARG00000058762,0
ENSDARG00000058765,0
ENSDARG00000105730,0
ENSDARG00000091929,0
ENSDARG00000095060,0
ENSDARG00000105797,0
ENSDARG00000105707,0
ENSDARG00000087761,0
ENSDARG00000105761,0
ENSDARG00000087968,0
ENSDARG00000100663,1
ENSDARG00000105671,0
ENSDARG00000105711,0
ENSDARG00000105683,1
ENSDARG00000105677,0
ENSDARG00000077211,0
ENSDARG00000083387,0
ENSDARG00000043241,2
ENSDARG00000109384,0
ENSDARG00000043238,0
ENSDARG00000060312,1
ENSDARG00000060308,0
ENSDARG00000091992,0
ENSDARG00000030604,0
ENSDARG00000059304,4
ENSDARG00000059303,4
ENSDARG00000070038,67
ENSDARG00000074747,2
ENSDARG00000113872,0
ENSDARG00000097102,27
ENSDARG00000074271,2
ENSDARG00000021633,2
ENSDARG00000090953,0
ENSDARG00000110729,0
ENSDARG00000028118,4
ENSDARG00000044781,0
ENSDARG00000002385,1
ENSDARG00000084974,0
ENSDARG00000100452,22
ENSDARG00000095260,0
ENSDARG00000096597,1
ENSDARG00000011488,3
ENSDARG00000002795,0
ENSDARG00000012915,2
ENSDARG00000018073,0
ENSDARG00000098999,1
ENSDARG00000107336,0
ENSDARG00000097476,0
ENSDARG00000042180,0
ENSDARG00000075253,0
ENSDARG00000069675,0
ENSDARG00000007097,0
ENSDARG00000100227,0
ENSDARG00000099524,0
ENSDARG00000097641,0
ENSDARG00000062633,0
ENSDARG00000062553,0
ENSDARG00000055344,0
ENSDARG00000041869,0
ENSDARG00000087835,0
ENSDARG00000062562,0
ENSDARG00000069649,0
ENSDARG00000015876,0
ENSDARG00000062577,5
ENSDARG00000107394,0
ENSDARG00000115784,0
ENSDARG00000097094,0
ENSDARG00000026967,0
ENSDARG00000012177,2
ENSDARG00000106340,0
ENSDARG00000012968,4
ENSDARG00000016088,0
ENSDARG00000110091,0
ENSDARG00000010231,0
ENSDARG00000057504,1
ENSDARG00000038278,0
ENSDARG00000097786,0
ENSDARG00000100825,12
ENSDARG00000097085,0
ENSDARG00000038106,3
ENSDARG00000027418,2
ENSDARG00000038107,6
ENSDARG00000091042,0
ENSDARG00000116297,0
ENSDARG00000104870,0
ENSDARG00000105120,1
ENSDARG00000104456,0
ENSDARG00000098441,0
ENSDARG00000103424,0
ENSDARG00000099469,0
ENSDARG00000103321,0
ENSDARG00000105088,1
ENSDARG00000106976,0
ENSDARG00000101444,0
ENSDARG00000097312,0
ENSDARG00000097335,0
ENSDARG00000097687,0
ENSDARG00000117456,0
ENSDARG00000117441,0
ENSDARG00000097888,0
ENSDARG00000037883,0
ENSDARG00000097179,0
ENSDARG00000037884,1
ENSDARG00000105124,0
ENSDARG00000102115,7
ENSDARG00000101761,0
ENSDARG00000099186,3
ENSDARG00000100467,0
ENSDARG00000104058,1
ENSDARG00000102902,0
ENSDARG00000087018,0
ENSDARG00000104676,8
ENSDARG00000102912,0
ENSDARG00000099953,0
ENSDARG00000085131,0
ENSDARG00000100501,0
ENSDARG00000102703,0
ENSDARG00000102364,0
ENSDARG00000106745,3
ENSDARG00000098057,0
ENSDARG00000103639,12
ENSDARG00000100971,5
ENSDARG00000100969,0
ENSDARG00000100383,0
