Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Decanol_DESeq_normData
Work Source: Decanol_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:41.53
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 371
Total Run Time: 18 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-9749641	Aspirin ADME	16	16	1	1	1	1	1	1	1	1	1	63	15	4823	0.9821	0.1899	0.1899	6.25	100534752	slc16a1a	ENSDARG00000016963		0.399111	0.399111	0.399111		0.399111		0.241135	0.241135	0.241135		0.241135		0.660582	0.660582	0.660582		0.660582		0.0	0.399111			0.241135		0.660582		0.399111	0.241135	0.660582	1	0	1	100534752	ENSDARG00000016963	0.399111	0.399111		0.241135	0.241135		0.660582	0.660582		0.399111	0.241135	0.660582	0															0						Linear,1(1)	1.5161572694778442	1.5161572694778442	1.5161572694778442	1.5161572694778442	0.0	1.5161572694778442	0.399111	0.399111	0.241135	0.241135	0.660582	0.660582	UP	1.0	0.0	0.0	
R-DRE-390522	Striated Muscle Contraction	25	25	5	5	4	4	4	4	5	4	4	60	21	4817	0.99999	2.7213E-4	2.7213E-4	16.0	799300;334274;246275;100008070	myhz1.2;myhc4;myhz2;myhz1.3	ENSDARG00000067995;ENSDARG00000035438;ENSDARG00000012944;ENSDARG00000067997		0.031873125	0.029495649999999998	0.0273471	0.0062857729603578985	0.03287091458528047	0.00716451711692136	0.020095675	0.0197072	0.0177357	0.002494978810030247	0.020183523131273348	0.0028132021680089565	0.05088092500000001	0.04422835	0.0421671	0.014738005016142199	0.05384343073837963	0.016382058689774024	0.5	0.028145999999999997	1.5	0.029495649999999998	0.01811285	0.0197072	0.043739349999999996	0.04422835	0.0300464;0.0411541;0.0289449;0.0273471	0.0209244;0.0232326;0.01849;0.0177357	0.0431451;0.0728999;0.0453116;0.0421671	0	4	0															4	799300;334274;246275;100008070	ENSDARG00000067995;ENSDARG00000035438;ENSDARG00000012944;ENSDARG00000067997	0.031873125	0.029495649999999998	0.0062857729603578985	0.020095675	0.0197072	0.002494978810030247	0.05088092500000001	0.04422835	0.014738005016142199	0.0300464;0.0411541;0.0289449;0.0273471	0.0209244;0.0232326;0.01849;0.0177357	0.0431451;0.0728999;0.0453116;0.0421671	0						Poly 2,4(1)	1.8150770337336626	7.364977598190308	1.5477638244628906	2.393728017807007	0.3768022660119032	1.711742877960205	0.02571306749884925	0.03803318250115076	0.017650595766170347	0.022540754233829653	0.03643768008418062	0.06532416991581938	DOWN	0.0	1.0	0.0	
R-DRE-2682334	EPH-Ephrin signaling	53	53	1	1	0	1	1	1	1	0	0	64	53	4785	0.49645	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3928662	EPHB-mediated forward signaling	29	29	1	1	0	1	1	1	1	0	0	64	29	4809	0.68235	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6811442	Intra-Golgi and retrograde Golgi-to-ER traffic	101	101	1	1	1	1	1	1	1	1	1	63	100	4738	0.61837	0.73845	1.0	0.99	195818	kif11	ENSDARG00000010948		0.104174	0.104174	0.104174		0.104174		0.0268392	0.0268392	0.0268392		0.0268392		0.404343	0.404343	0.404343		0.404343										0.104174	0.0268392	0.404343	1	0	1	195818	ENSDARG00000010948	0.104174	0.104174		0.0268392	0.0268392		0.404343	0.404343		0.104174	0.0268392	0.404343	0															0						Poly 2,1(1)	1.5392005443572998	1.5392005443572998	1.5392005443572998	1.5392005443572998	0.0	1.5392005443572998	0.104174	0.104174	0.0268392	0.0268392	0.404343	0.404343	UP	1.0	0.0	0.0	
R-DRE-425366	Transport of bile salts and organic acids, metal ions and amine compounds	35	39	1	1	1	1	1	1	1	1	1	63	38	4800	0.90862	0.40223	0.40223	2.56	100534752	slc16a1a	ENSDARG00000016963		0.399111	0.399111	0.399111		0.399111		0.241135	0.241135	0.241135		0.241135		0.660582	0.660582	0.660582		0.660582										0.399111	0.241135	0.660582	1	0	1	100534752	ENSDARG00000016963	0.399111	0.399111		0.241135	0.241135		0.660582	0.660582		0.399111	0.241135	0.660582	0															0						Linear,1(1)	1.5161572694778442	1.5161572694778442	1.5161572694778442	1.5161572694778442	0.0	1.5161572694778442	0.399111	0.399111	0.241135	0.241135	0.660582	0.660582	UP	1.0	0.0	0.0	
R-DRE-425407	SLC-mediated transmembrane transport	113	121	2	2	2	2	2	2	2	2	2	62	119	4719	0.79071	0.47207	0.67194	1.65	100534752;100334818	slc16a1a;lo018422.1	ENSDARG00000016963;ENSDARG00000001937		0.341859	0.341859	0.284607	0.08096655487298422	0.35641610867251083	0.07830558206279677	0.2152355	0.2152355	0.189336	0.036627424158682066	0.22182080420009248	0.03542366070417487	0.544199	0.544199	0.427816	0.1645904170296679	0.5737909789462872	0.15918113877619094									0.399111;0.284607	0.241135;0.189336	0.660582;0.427816	2	0	2	100534752;100334818	ENSDARG00000016963;ENSDARG00000001937	0.341859	0.341859	0.08096655487298422	0.2152355	0.2152355	0.036627424158682066	0.544199	0.544199	0.1645904170296679	0.399111;0.284607	0.241135;0.189336	0.660582;0.427816	0															0						Linear,2(1)	1.5587105913191859	3.118615508079529	1.5161572694778442	1.6024582386016846	0.06102400049043836	1.5593077540397644	0.22964508000000006	0.45407292	0.16447248000000003	0.26599851999999996	0.31608832	0.77230968	UP	1.0	0.0	0.0	
R-DRE-202733	Cell surface interactions at the vascular wall	54	57	2	2	2	2	2	2	2	2	2	62	55	4783	0.96231	0.17013	0.17013	3.51	568465;100534752	si:dkey-93h22.7;slc16a1a	ENSDARG00000099600;ENSDARG00000016963		0.23389965	0.23389965	0.0686883	0.23364413182796823	0.17463806148559216	0.218095640926505	0.13481875	0.13481875	0.0285025	0.15035388265064858	0.09668293269752705	0.14034817029612395	0.4130575	0.4130575	0.165533	0.35005250491961903	0.32427004643682444	0.32675729889328237									0.0686883;0.399111	0.0285025;0.241135	0.165533;0.660582	1	1	1	100534752	ENSDARG00000016963	0.399111	0.399111		0.241135	0.241135		0.660582	0.660582		0.399111	0.241135	0.660582	1	568465	ENSDARG00000099600	0.0686883	0.0686883		0.0285025	0.0285025		0.165533	0.165533		0.0686883	0.0285025	0.165533	0						Linear,1(0.5);Poly 2,1(0.5)	1.587290088176354	3.17791748046875	1.5161572694778442	1.6617602109909058	0.10295682730459407	1.588958740234375	-0.08991459599999996	0.557713896	-0.07356109999999999	0.34319859999999996	-0.07209051999999994	0.8982055199999999	CONFLICT	0.5	0.5	0.0	
R-DRE-196807	Nicotinate metabolism	16	16	4	1	0	4	4	4	4	0	0	64	16	4822	0.8101	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-197264	Nicotinamide salvaging	9	9	3	1	0	3	3	3	3	0	0	64	9	4829	0.88836	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1483213	Synthesis of PE	6	6	1	1	1	1	1	0	1	0	0	64	6	4832	0.92414	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5687128	MAPK6/MAPK4 signaling	53	56	1	1	1	1	1	0	1	0	0	64	56	4782	0.47705	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8856828	Clathrin-mediated endocytosis	82	84	2	2	2	2	2	2	2	2	2	62	82	4756	0.90388	0.30025	0.30025	2.38	387529;100005297	ldlra;epgn	ENSDARG00000029476;ENSDARG00000104992		0.028254500000000002	0.028254500000000002	0.0222468	0.008496170818668826	0.028092526205484334	0.008493082335629395	0.017922300000000002	0.017922300000000002	0.0150969	0.003995718999128916	0.017846124298978885	0.00399426649651068	0.04468115	0.04468115	0.0327828	0.01682680793986189	0.04436035819981433	0.016820691147716428									0.0222468;0.0342622	0.0150969;0.0207477	0.0327828;0.0565795	1	1	1	100005297	ENSDARG00000104992	0.0342622	0.0342622		0.0207477	0.0207477		0.0565795	0.0565795		0.0342622	0.0207477	0.0565795	1	387529	ENSDARG00000029476	0.0222468	0.0222468		0.0150969	0.0150969		0.0327828	0.0327828		0.0222468	0.0150969	0.0327828	0						Poly 2,2(1)	1.7303511831574947	3.4613696336746216	1.6967036724090576	1.764665961265564	0.04805659531539457	1.7306848168373108	0.016479408000000004	0.040029592	0.012384516000000002	0.023460084000000003	0.021360384000000007	0.068001916	CONFLICT	0.5	0.5	0.0	
R-DRE-1474290	Collagen formation	34	34	1	1	1	1	1	1	1	1	1	63	33	4805	0.92792	0.36132	0.36132	2.94	30449	serpinh1b	ENSDARG00000019949		0.0170102	0.0170102	0.0170102		0.0170102		0.0120348	0.0120348	0.0120348		0.0120348		0.0240424	0.0240424	0.0240424		0.0240424										0.0170102	0.0120348	0.0240424	1	0	1	30449	ENSDARG00000019949	0.0170102	0.0170102		0.0120348	0.0120348		0.0240424	0.0240424		0.0170102	0.0120348	0.0240424	0															0						Poly 2,1(1)	1.9428154230117798	1.9428154230117798	1.9428154230117798	1.9428154230117798	0.0	1.9428154230117798	0.0170102	0.0170102	0.0120348	0.0120348	0.0240424	0.0240424	UP	1.0	0.0	0.0	
R-DRE-1650814	Collagen biosynthesis and modifying enzymes	30	30	1	1	1	1	1	1	1	1	1	63	29	4809	0.94224	0.32661	0.32661	3.33	30449	serpinh1b	ENSDARG00000019949		0.0170102	0.0170102	0.0170102		0.0170102		0.0120348	0.0120348	0.0120348		0.0120348		0.0240424	0.0240424	0.0240424		0.0240424										0.0170102	0.0120348	0.0240424	1	0	1	30449	ENSDARG00000019949	0.0170102	0.0170102		0.0120348	0.0120348		0.0240424	0.0240424		0.0170102	0.0120348	0.0240424	0															0						Poly 2,1(1)	1.9428154230117798	1.9428154230117798	1.9428154230117798	1.9428154230117798	0.0	1.9428154230117798	0.0170102	0.0170102	0.0120348	0.0120348	0.0240424	0.0240424	UP	1.0	0.0	0.0	
R-DRE-429914	Deadenylation-dependent mRNA decay	33	33	1	1	0	1	1	1	1	0	0	64	33	4805	0.64719	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-189085	Digestion of dietary carbohydrate	5	5	1	1	1	1	1	1	1	1	1	63	4	4834	0.99836	0.063622	0.063622	20.0	406539	amy2a	ENSDARG00000013856		0.46829	0.46829	0.46829		0.46829		0.265734	0.265734	0.265734		0.265734		0.825243	0.825243	0.825243		0.825243		0.0	0.46829	0.0	0.46829	0.265734	0.265734	0.825243	0.825243	0.46829	0.265734	0.825243	0	1	0															1	406539	ENSDARG00000013856	0.46829	0.46829		0.265734	0.265734		0.825243	0.825243		0.46829	0.265734	0.825243	0						Linear,1(1)	1.6070971488952637	1.6070971488952637	1.6070971488952637	1.6070971488952637	0.0	1.6070971488952637	0.46829	0.46829	0.265734	0.265734	0.825243	0.825243	DOWN	0.0	1.0	0.0	
R-DRE-8935690	Digestion	6	6	1	1	1	1	1	1	1	1	1	63	5	4833	0.99757	0.07586	0.07586	16.67	406539	amy2a	ENSDARG00000013856		0.46829	0.46829	0.46829		0.46829		0.265734	0.265734	0.265734		0.265734		0.825243	0.825243	0.825243		0.825243		0.0	0.46829	0.0	0.46829	0.265734	0.265734	0.825243	0.825243	0.46829	0.265734	0.825243	0	1	0															1	406539	ENSDARG00000013856	0.46829	0.46829		0.265734	0.265734		0.825243	0.825243		0.46829	0.265734	0.825243	0						Linear,1(1)	1.6070971488952637	1.6070971488952637	1.6070971488952637	1.6070971488952637	0.0	1.6070971488952637	0.46829	0.46829	0.265734	0.265734	0.825243	0.825243	DOWN	0.0	1.0	0.0	
R-DRE-8963743	Digestion and absorption	6	6	1	1	1	1	1	1	1	1	1	63	5	4833	0.99757	0.07586	0.07586	16.67	406539	amy2a	ENSDARG00000013856		0.46829	0.46829	0.46829		0.46829		0.265734	0.265734	0.265734		0.265734		0.825243	0.825243	0.825243		0.825243		0.0	0.46829	0.0	0.46829	0.265734	0.265734	0.825243	0.825243	0.46829	0.265734	0.825243	0	1	0															1	406539	ENSDARG00000013856	0.46829	0.46829		0.265734	0.265734		0.825243	0.825243		0.46829	0.265734	0.825243	0						Linear,1(1)	1.6070971488952637	1.6070971488952637	1.6070971488952637	1.6070971488952637	0.0	1.6070971488952637	0.46829	0.46829	0.265734	0.265734	0.825243	0.825243	DOWN	0.0	1.0	0.0	
R-DRE-157579	Telomere Maintenance	36	45	1	1	0	1	1	1	1	0	0	64	45	4793	0.55207	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-171319	Telomere Extension By Telomerase	12	13	1	1	0	1	1	1	1	0	0	64	13	4825	0.84278	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-180786	Extension of Telomeres	27	28	1	1	0	1	1	1	1	0	0	64	28	4810	0.69143	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-73886	Chromosome Maintenance	54	63	1	1	0	1	1	1	1	0	0	64	63	4775	0.43463	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-210991	Basigin interactions	17	19	1	1	1	1	1	1	1	1	1	63	18	4820	0.97512	0.22132	0.22132	5.26	100534752	slc16a1a	ENSDARG00000016963		0.399111	0.399111	0.399111		0.399111		0.241135	0.241135	0.241135		0.241135		0.660582	0.660582	0.660582		0.660582		0.0	0.399111			0.241135		0.660582		0.399111	0.241135	0.660582	1	0	1	100534752	ENSDARG00000016963	0.399111	0.399111		0.241135	0.241135		0.660582	0.660582		0.399111	0.241135	0.660582	0															0						Linear,1(1)	1.5161572694778442	1.5161572694778442	1.5161572694778442	1.5161572694778442	0.0	1.5161572694778442	0.399111	0.399111	0.241135	0.241135	0.660582	0.660582	UP	1.0	0.0	0.0	
R-DRE-373080	Class B/2 (Secretin family receptors)	38	38	2	2	2	2	2	2	2	2	2	62	36	4802	0.98707	0.08741	0.08741	5.26	554221;100334757	pthlha;iapp	ENSDARG00000031737;ENSDARG00000105976		0.0574326	0.0574326	0.0522195	0.00737243672200716	0.057226380481472765	0.007366666155076794	0.0269118	0.0269118	0.0260607	0.0012036371629357719	0.02687813223375371	0.001202695049890874	0.12299650000000001	0.12299650000000001	0.104636	0.02596566811195124	0.12227019636686051	0.025945344217508076	0.5	0.0574326			0.0269118		0.12299650000000001		0.0522195;0.0626457	0.0260607;0.0277629	0.104636;0.141357	1	1	1	554221	ENSDARG00000031737	0.0522195	0.0522195		0.0260607	0.0260607		0.104636	0.104636		0.0522195	0.0260607	0.104636	1	100334757	ENSDARG00000105976	0.0626457	0.0626457		0.0277629	0.0277629		0.141357	0.141357		0.0626457	0.0277629	0.141357	0						Poly 2,2(1)	1.9753493709144674	3.9649665355682373	1.8144512176513672	2.15051531791687	0.23763320421109294	1.9824832677841187	0.047214924000000005	0.067650276	0.025243644	0.028579956	0.08700992000000002	0.15898308	CONFLICT	0.5	0.5	0.0	
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	158	159	1	1	1	1	1	1	1	1	1	63	158	4680	0.37942	0.88047	0.72367	0.63	100005490	zrsr2	ENSDARG00000058448		0.337985	0.337985	0.337985		0.337985		0.215339	0.215339	0.215339		0.215339		0.530483	0.530483	0.530483		0.530483										0.337985	0.215339	0.530483	1	0	1	100005490	ENSDARG00000058448	0.337985	0.337985		0.215339	0.215339		0.530483	0.530483		0.337985	0.215339	0.530483	0															0						Linear,1(1)	1.511662483215332	1.511662483215332	1.511662483215332	1.511662483215332	0.0	1.511662483215332	0.337985	0.337985	0.215339	0.215339	0.530483	0.530483	UP	1.0	0.0	0.0	
R-DRE-8957322	Metabolism of steroids	63	67	2	2	1	2	2	2	2	1	1	63	66	4772	0.78237	0.58792	0.58792	1.49	563369	cyp2r1	ENSDARG00000056587		0.0015877	0.0015877	0.0015877		0.0015877		2.93192E-4	2.93192E-4	2.93192E-4		2.93192E-4		0.00859774	0.00859774	0.00859774		0.00859774										0.0015877	2.93192E-4	0.00859774	1	0	1	563369	ENSDARG00000056587	0.0015877	0.0015877		2.93192E-4	2.93192E-4		0.00859774	0.00859774		0.0015877	2.93192E-4	0.00859774	0															0						Exp 5,1(1)	3.1648030281066895	3.1648030281066895	3.1648030281066895	3.1648030281066895	0.0	3.1648030281066895	0.0015877	0.0015877	2.93192E-4	2.93192E-4	0.00859774	0.00859774	UP	1.0	0.0	0.0	
R-DRE-5668541	TNFR2 non-canonical NF-kB pathway	51	59	3	3	3	3	3	3	3	3	3	61	56	4782	0.99297	0.041116	0.041116	5.08	566761;436866;100331628	edaradd;tnfsf10;tnfsf11	ENSDARG00000062289;ENSDARG00000057241;ENSDARG00000068141		0.19097996666666664	0.0591187	0.0410732	0.24418502917657206	0.11192628406270459	0.19062426222644294	0.10607223333333334	0.027573	0.0232427	0.13973158587149623	0.0622625457386679	0.10829122842189409	0.34504243333333334	0.126755	0.0725823	0.4258621267479222	0.2018500713028961	0.3355243527797293	1.5	0.26593335			0.147487		0.4812725		0.0410732;0.0591187;0.472748	0.0232427;0.027573;0.267401	0.0725823;0.126755;0.83579	3	0	3	566761;436866;100331628	ENSDARG00000062289;ENSDARG00000057241;ENSDARG00000068141	0.19097996666666664	0.0591187	0.24418502917657206	0.10607223333333334	0.027573	0.13973158587149623	0.34504243333333334	0.126755	0.4258621267479222	0.0410732;0.0591187;0.472748	0.0232427;0.027573;0.267401	0.0725823;0.126755;0.83579	0															0						Linear,1(0.34);Poly 2,2(0.67)	1.6692435758394215	5.034638524055481	1.5094258785247803	1.9219368696212769	0.216224425717107	1.6032757759094238	-0.08534140629458753	0.46730133962792086	-0.052048941352381944	0.26419340801904856	-0.1368659291572023	0.826950795823869	UP	1.0	0.0	0.0	
R-DRE-5676594	TNF receptor superfamily (TNFSF) members mediating non-canonical NF-kB pathway	9	11	2	2	2	2	2	2	2	2	2	62	9	4829	0.99967	0.0085553	0.0085553	18.18	436866;100331628	tnfsf10;tnfsf11	ENSDARG00000057241;ENSDARG00000068141		0.26593335	0.26593335	0.0591187	0.2924800829274448	0.25182717488586487	0.29179895571530706	0.147487	0.147487	0.027573	0.1695840051184073	0.1393080441927765	0.16918907812210263	0.4812725	0.4812725	0.126755	0.5013634565986037	0.4570919792485668	0.5001958820750917	0.0	0.0591187	0.5	0.26593335	0.027573	0.147487	0.126755	0.4812725	0.0591187;0.472748	0.027573;0.267401	0.126755;0.83579	2	0	2	436866;100331628	ENSDARG00000057241;ENSDARG00000068141	0.26593335	0.26593335	0.2924800829274448	0.147487	0.147487	0.1695840051184073	0.4812725	0.4812725	0.5013634565986037	0.0591187;0.472748	0.027573;0.267401	0.126755;0.83579	0															0						Linear,1(0.5);Poly 2,1(0.5)	1.703238458906228	3.431362748146057	1.5094258785247803	1.9219368696212769	0.29168931911831625	1.7156813740730286	-0.13942336399999994	0.6712900639999999	-0.08754444	0.38251843999999996	-0.2135818	1.1761268	UP	1.0	0.0	0.0	
R-DRE-8980692	RHOA GTPase cycle	77	77	1	1	1	1	1	1	1	1	1	63	76	4762	0.73383	0.63937	1.0	1.3	406608	arhgap11a	ENSDARG00000100019		0.776213	0.776213	0.776213		0.776213		0.326439	0.326439	0.326439		0.326439		1.8457	1.8457	1.8457		1.8457										0.776213	0.326439	1.8457	0	1	0															1	406608	ENSDARG00000100019	0.776213	0.776213		0.326439	0.326439		1.8457	1.8457		0.776213	0.326439	1.8457	0						Linear,1(1)	1.5398598909378052	1.5398598909378052	1.5398598909378052	1.5398598909378052	0.0	1.5398598909378052	0.776213	0.776213	0.326439	0.326439	1.8457	1.8457	DOWN	0.0	1.0	0.0	
R-DRE-6791312	TP53 Regulates Transcription of Cell Cycle Genes	26	28	2	2	1	1	1	1	2	0	0	64	28	4810	0.69143	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-983712	Ion channel transport	64	65	1	1	0	1	1	1	1	0	0	64	65	4773	0.42321	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2168880	Scavenging of heme from plasma	12	15	1	1	1	0	0	0	1	0	0	64	15	4823	0.82085	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2173782	Binding and Uptake of Ligands by Scavenger Receptors	20	23	1	1	1	0	0	0	1	0	0	64	23	4815	0.73864	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2990846	SUMOylation	119	123	5	4	3	5	5	5	5	3	3	61	120	4718	0.92412	0.21611	0.21611	2.44	565875;494033;324197	nr1i2;tfap2c;toporsa	ENSDARG00000029766;ENSDARG00000040606;ENSDARG00000037260		0.001486442	0.00116458	3.80396E-4	0.0012972767934454083	0.001876188778816239	0.0011623788527747704	4.06395E-4	2.33519E-4	8.8708E-5	4.309658909438193E-4	5.157641837141702E-4	4.191623362461748E-4	0.0056360966666666665	0.0058079	0.00163121	0.003921808348100828	0.007090176545738996	0.002928960421038949									3.80396E-4;0.00291435;0.00116458	8.8708E-5;8.96958E-4;2.33519E-4	0.00163121;0.00946918;0.0058079	1	2	1	494033	ENSDARG00000040606	0.00291435	0.00291435		8.96958E-4	8.96958E-4		0.00946918	0.00946918		0.00291435	8.96958E-4	0.00946918	2	565875;324197	ENSDARG00000029766;ENSDARG00000037260	7.72488E-4	7.72488E-4	5.545018240979916E-4	1.611135E-4	1.611135E-4	1.0239684009040519E-4	0.0037195550000000003	0.0037195550000000003	0.00295336582191404	3.80396E-4;0.00116458	8.8708E-5;2.33519E-4	0.00163121;0.0058079	0						Hill,3(1)	1.6269771252847074	4.887018799781799	1.5180294513702393	1.706650972366333	0.09862956801119398	1.662338376045227	1.843511241804473E-5	0.0029544488875819556	-8.12888153700035E-5	8.940788153700036E-4	0.0011981527399138447	0.01007404059341949	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-3108232	SUMO E3 ligases SUMOylate target proteins	113	117	5	4	3	5	5	5	5	3	3	61	114	4724	0.93441	0.19579	0.19579	2.56	565875;494033;324197	nr1i2;tfap2c;toporsa	ENSDARG00000029766;ENSDARG00000040606;ENSDARG00000037260		0.001486442	0.00116458	3.80396E-4	0.0012972767934454083	0.001876188778816239	0.0011623788527747704	4.06395E-4	2.33519E-4	8.8708E-5	4.309658909438193E-4	5.157641837141702E-4	4.191623362461748E-4	0.0056360966666666665	0.0058079	0.00163121	0.003921808348100828	0.007090176545738996	0.002928960421038949									3.80396E-4;0.00291435;0.00116458	8.8708E-5;8.96958E-4;2.33519E-4	0.00163121;0.00946918;0.0058079	1	2	1	494033	ENSDARG00000040606	0.00291435	0.00291435		8.96958E-4	8.96958E-4		0.00946918	0.00946918		0.00291435	8.96958E-4	0.00946918	2	565875;324197	ENSDARG00000029766;ENSDARG00000037260	7.72488E-4	7.72488E-4	5.545018240979916E-4	1.611135E-4	1.611135E-4	1.0239684009040519E-4	0.0037195550000000003	0.0037195550000000003	0.00295336582191404	3.80396E-4;0.00116458	8.8708E-5;2.33519E-4	0.00163121;0.0058079	0						Hill,3(1)	1.6269771252847074	4.887018799781799	1.5180294513702393	1.706650972366333	0.09862956801119398	1.662338376045227	1.843511241804473E-5	0.0029544488875819556	-8.12888153700035E-5	8.940788153700036E-4	0.0011981527399138447	0.01007404059341949	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-383280	Nuclear Receptor transcription pathway	37	37	6	6	4	6	6	5	6	3	3	61	34	4804	0.99874	0.012024	0.012024	8.11	565875;317734;30506	nr1i2;esr2a;nr6a1a	ENSDARG00000029766;ENSDARG00000016454;ENSDARG00000101508		0.28121729866666667	0.0835665	3.80396E-4	0.41646469504643197	0.3908970604518562	0.4391876943206283	0.192980036	0.0292904	8.8708E-5	0.3091531539856786	0.27417377641905954	0.3270556268881322	0.43008307	0.238418	0.00163121	0.5499324968885678	0.574360601700304	0.5741657619848066	0.5	0.041973448000000003			0.014689554		0.12002460499999999		3.80396E-4;0.0835665;0.759705	8.8708E-5;0.0292904;0.549561	0.00163121;0.238418;1.0502	0	3	0															3	565875;317734;30506	ENSDARG00000029766;ENSDARG00000016454;ENSDARG00000101508	0.28121729866666667	0.0835665	0.41646469504643197	0.192980036	0.0292904	0.3091531539856786	0.43008307	0.238418	0.5499324968885678	3.80396E-4;0.0835665;0.759705	8.8708E-5;0.0292904;0.549561	0.00163121;0.238418;1.0502	0						Hill,1(0.34);Poly 2,2(0.67)	1.8127912768206236	5.458347320556641	1.662338376045227	2.035060167312622	0.19312457080486467	1.7609487771987915	-0.19005686876767786	0.7524914661010111	-0.1568596910819286	0.5428197630819285	-0.19222413322488585	1.0523902732248858	DOWN	0.0	1.0	0.0	
