Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Malathion_DESeq_normData
Work Source: Malathion_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:43.42
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 435
Total Run Time: 24 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-2871796	FCERI mediated MAPK activation	23	24	1	1	1	1	1	1	1	1	1	92	23	4786	0.92496	0.36922	0.36922	4.17	100004856	si:ch211-137i24.12	ENSDARG00000094537		0.4683	0.4683	0.4683		0.4683		0.265653	0.265653	0.265653		0.265653		0.825531	0.825531	0.825531		0.825531										0.4683	0.265653	0.825531	1	0	1	100004856	ENSDARG00000094537	0.4683	0.4683		0.265653	0.265653		0.825531	0.825531		0.4683	0.265653	0.825531	0															0						Linear,1(1)	3.1020658016204834	3.1020658016204834	3.1020658016204834	3.1020658016204834	0.0	3.1020658016204834	0.4683	0.4683	0.265653	0.265653	0.825531	0.825531	UP	1.0	0.0	0.0	
R-DRE-2871809	FCERI mediated Ca+2 mobilization	21	22	1	1	1	1	1	1	1	1	1	92	21	4788	0.93566	0.34447	0.34447	4.55	100004856	si:ch211-137i24.12	ENSDARG00000094537		0.4683	0.4683	0.4683		0.4683		0.265653	0.265653	0.265653		0.265653		0.825531	0.825531	0.825531		0.825531										0.4683	0.265653	0.825531	1	0	1	100004856	ENSDARG00000094537	0.4683	0.4683		0.265653	0.265653		0.825531	0.825531		0.4683	0.265653	0.825531	0															0						Linear,1(1)	3.1020658016204834	3.1020658016204834	3.1020658016204834	3.1020658016204834	0.0	3.1020658016204834	0.4683	0.4683	0.265653	0.265653	0.825531	0.825531	UP	1.0	0.0	0.0	
R-DRE-2871837	FCERI mediated NF-kB activation	25	26	1	1	1	1	1	1	1	1	1	92	25	4784	0.91374	0.39304	0.39304	3.85	100004856	si:ch211-137i24.12	ENSDARG00000094537		0.4683	0.4683	0.4683		0.4683		0.265653	0.265653	0.265653		0.265653		0.825531	0.825531	0.825531		0.825531										0.4683	0.265653	0.825531	1	0	1	100004856	ENSDARG00000094537	0.4683	0.4683		0.265653	0.265653		0.825531	0.825531		0.4683	0.265653	0.825531	0															0						Linear,1(1)	3.1020658016204834	3.1020658016204834	3.1020658016204834	3.1020658016204834	0.0	3.1020658016204834	0.4683	0.4683	0.265653	0.265653	0.825531	0.825531	UP	1.0	0.0	0.0	
R-DRE-1474290	Collagen formation	34	34	4	4	3	4	4	4	4	3	3	90	31	4778	0.99636	0.025878	0.025878	8.82	794479;571584;553321	col8a2;marco;p3h1	ENSDARG00000060893;ENSDARG00000059294;ENSDARG00000071212		0.18716270000000002	0.119015	0.0877831	0.14592088636781916	0.17697131269484054	0.13786184083314074	0.09229493333333333	0.0292129	0.0248829	0.11303191275654559	0.08224123098486794	0.10832738420299434	0.4659036666666667	0.564682	0.263783	0.1750565064324469	0.4810812348777473	0.16778814255990643	0.5	0.10339904999999999			0.0270479		0.4165145		0.119015;0.0877831;0.35469	0.0248829;0.0292129;0.222789	0.569246;0.263783;0.564682	2	1	2	794479;553321	ENSDARG00000060893;ENSDARG00000071212	0.2368525	0.2368525	0.16664739065613965	0.12383595	0.12383595	0.139940745348183	0.566964	0.566964	0.0032272353493407067	0.119015;0.35469	0.0248829;0.222789	0.569246;0.564682	1	571584	ENSDARG00000059294	0.0877831	0.0877831		0.0292129	0.0292129		0.263783	0.263783		0.0877831	0.0292129	0.263783	0						Linear,1(0.34);Poly 2,2(0.67)	1.576316957168258	4.730045914649963	1.528950572013855	1.6009753942489624	0.04133881738951998	1.600119948387146	0.022037672471295566	0.35228772752870446	-0.03561271697040605	0.2202025836370727	0.267808581286816	0.6639987520465174	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-1650814	Collagen biosynthesis and modifying enzymes	30	30	4	4	3	4	4	4	4	3	3	90	27	4782	0.99772	0.018535	0.018535	10.0	794479;571584;553321	col8a2;marco;p3h1	ENSDARG00000060893;ENSDARG00000059294;ENSDARG00000071212		0.18716270000000002	0.119015	0.0877831	0.14592088636781916	0.17697131269484054	0.13786184083314074	0.09229493333333333	0.0292129	0.0248829	0.11303191275654559	0.08224123098486794	0.10832738420299434	0.4659036666666667	0.564682	0.263783	0.1750565064324469	0.4810812348777473	0.16778814255990643	0.5	0.10339904999999999	2.0	0.35469	0.0270479	0.222789	0.4165145	0.564682	0.119015;0.0877831;0.35469	0.0248829;0.0292129;0.222789	0.569246;0.263783;0.564682	2	1	2	794479;553321	ENSDARG00000060893;ENSDARG00000071212	0.2368525	0.2368525	0.16664739065613965	0.12383595	0.12383595	0.139940745348183	0.566964	0.566964	0.0032272353493407067	0.119015;0.35469	0.0248829;0.222789	0.569246;0.564682	1	571584	ENSDARG00000059294	0.0877831	0.0877831		0.0292129	0.0292129		0.263783	0.263783		0.0877831	0.0292129	0.263783	0						Linear,1(0.34);Poly 2,2(0.67)	1.576316957168258	4.730045914649963	1.528950572013855	1.6009753942489624	0.04133881738951998	1.600119948387146	0.022037672471295566	0.35228772752870446	-0.03561271697040605	0.2202025836370727	0.267808581286816	0.6639987520465174	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-429914	Deadenylation-dependent mRNA decay	33	33	2	2	2	2	2	2	2	2	2	91	31	4778	0.97608	0.12889	0.12889	6.06	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789	0.5	0.3976465			0.2383075		0.6657379999999999		0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-429958	mRNA decay by 3' to 5' exoribonuclease	6	6	2	2	2	2	2	2	2	2	2	91	4	4805	0.99987	0.0050829	0.0050829	33.33	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789	0.0	0.331639	0.0	0.331639	0.212436	0.212436	0.517729	0.517729	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-450385	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	12	12	2	2	2	2	2	2	2	2	2	91	10	4799	0.99872	0.020768	0.020768	16.67	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789	0.0	0.331639	0.5	0.3976465	0.212436	0.2383075	0.517729	0.6657379999999999	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-450513	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	12	12	2	2	2	2	2	2	2	2	2	91	10	4799	0.99872	0.020768	0.020768	16.67	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789	0.0	0.331639	0.5	0.3976465	0.212436	0.2383075	0.517729	0.6657379999999999	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-450531	Regulation of mRNA stability by proteins that bind AU-rich elements	57	60	2	2	2	2	2	2	2	2	2	91	58	4751	0.89544	0.31571	0.31571	3.33	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789									0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-450604	KSRP (KHSRP) binds and destabilizes mRNA	7	7	2	2	2	2	2	2	2	2	2	91	5	4804	0.99978	0.0070284	0.0070284	28.57	550234;326786	exosc2;exosc6	ENSDARG00000028688;ENSDARG00000036060		0.3976465	0.3976465	0.331639	0.09334870171834217	0.3957136547640659	0.09330867232518046	0.2383075	0.2383075	0.212436	0.03658782617893553	0.23754992539830372	0.03657213674295926	0.6657379999999999	0.6657379999999999	0.517729	0.20931633515327971	0.6614039699197005	0.2092265770128789	0.0	0.331639	0.0	0.331639	0.212436	0.212436	0.517729	0.517729	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	2	0	2	550234;326786	ENSDARG00000028688;ENSDARG00000036060	0.3976465	0.3976465	0.09334870171834217	0.2383075	0.2383075	0.03658782617893553	0.6657379999999999	0.6657379999999999	0.20931633515327971	0.331639;0.463654	0.212436;0.264179	0.517729;0.813747	0															0						Linear,2(1)	1.6088295319119401	3.219176411628723	1.5601743459701538	1.6590020656585693	0.06988175076088189	1.6095882058143616	0.26827180000000006	0.5270212	0.18759936000000002	0.28901564	0.37564035999999995	0.9558356399999999	UP	1.0	0.0	0.0	
R-DRE-8853383	Lysosomal oligosaccharide catabolism	2	2	1	1	0	1	1	1	1	0	0	93	2	4807	0.96241	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-499943	Interconversion of nucleotide di- and triphosphates	14	14	1	1	1	1	1	1	1	1	1	92	13	4796	0.97206	0.23549	0.23549	7.14	436734	txn	ENSDARG00000044125		0.22468	0.22468	0.22468		0.22468000000000002		0.156283	0.156283	0.156283		0.156283		0.323011	0.323011	0.323011		0.323011		0.0	0.22468			0.156283		0.323011		0.22468	0.156283	0.323011	1	0	1	436734	ENSDARG00000044125	0.22468	0.22468		0.156283	0.156283		0.323011	0.323011		0.22468	0.156283	0.323011	0															0						Linear,1(1)	1.7628122568130493	1.7628122568130493	1.7628122568130493	1.7628122568130493	0.0	1.7628122568130493	0.22468	0.22468	0.156283	0.156283	0.323011	0.323011	UP	1.0	0.0	0.0	
R-DRE-8951664	Neddylation	143	148	5	5	3	5	5	5	5	3	3	90	145	4664	0.69136	0.53716	0.75933	2.03	564855;560768;554104	fbxl3l;neurl2;uchl3	ENSDARG00000037738;ENSDARG00000062446;ENSDARG00000030177		0.0901652	0.0956142	0.0593744	0.028460251166143945	0.0956976582580401	0.024251149022984246	0.02629153333333333	0.0273352	0.0240733	0.0019221610347038224	0.026206131703261182	0.0019339148281517526	0.339006	0.334443	0.128352	0.2129721645826046	0.37265547817308325	0.18887803973050896									0.0593744;0.0956142;0.115507	0.0274661;0.0273352;0.0240733	0.128352;0.334443;0.554223	0	3	0															3	564855;560768;554104	ENSDARG00000037738;ENSDARG00000062446;ENSDARG00000030177	0.0901652	0.0956142	0.028460251166143945	0.02629153333333333	0.0273352	0.0019221610347038224	0.339006	0.334443	0.2129721645826046	0.0593744;0.0956142;0.115507	0.0274661;0.0273352;0.0240733	0.128352;0.334443;0.554223	0						Poly 2,3(1)	1.6503396313890206	4.957140922546387	1.566077470779419	1.7638224363327026	0.10124107790405602	1.6272410154342651	0.05795939400292393	0.12237100599707607	0.02411640335934179	0.028466663307324874	0.09800530835873847	0.5800066916412615	DOWN	0.0	1.0	0.0	
R-DRE-189085	Digestion of dietary carbohydrate	5	5	1	1	1	1	1	1	1	1	1	92	4	4805	0.99657	0.091363	0.091363	20.0	406539	amy2a	ENSDARG00000013856		0.371145	0.371145	0.371145		0.371145		0.229852	0.229852	0.229852		0.229852		0.599293	0.599293	0.599293		0.599293		0.0	0.371145	0.0	0.371145	0.229852	0.229852	0.599293	0.599293	0.371145	0.229852	0.599293	0	1	0															1	406539	ENSDARG00000013856	0.371145	0.371145		0.229852	0.229852		0.599293	0.599293		0.371145	0.229852	0.599293	0						Linear,1(1)	2.032045841217041	2.032045841217041	2.032045841217041	2.032045841217041	0.0	2.032045841217041	0.371145	0.371145	0.229852	0.229852	0.599293	0.599293	DOWN	0.0	1.0	0.0	
R-DRE-8935690	Digestion	6	6	2	2	1	2	2	2	2	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	406539	amy2a	ENSDARG00000013856		0.371145	0.371145	0.371145		0.371145		0.229852	0.229852	0.229852		0.229852		0.599293	0.599293	0.599293		0.599293		0.0	0.371145	0.0	0.371145	0.229852	0.229852	0.599293	0.599293	0.371145	0.229852	0.599293	0	1	0															1	406539	ENSDARG00000013856	0.371145	0.371145		0.229852	0.229852		0.599293	0.599293		0.371145	0.229852	0.599293	0						Linear,1(1)	2.032045841217041	2.032045841217041	2.032045841217041	2.032045841217041	0.0	2.032045841217041	0.371145	0.371145	0.229852	0.229852	0.599293	0.599293	DOWN	0.0	1.0	0.0	
R-DRE-8963743	Digestion and absorption	6	6	2	2	1	2	2	2	2	1	1	92	5	4804	0.99492	0.10862	0.10862	16.67	406539	amy2a	ENSDARG00000013856		0.371145	0.371145	0.371145		0.371145		0.229852	0.229852	0.229852		0.229852		0.599293	0.599293	0.599293		0.599293		0.0	0.371145	0.0	0.371145	0.229852	0.229852	0.599293	0.599293	0.371145	0.229852	0.599293	0	1	0															1	406539	ENSDARG00000013856	0.371145	0.371145		0.229852	0.229852		0.599293	0.599293		0.371145	0.229852	0.599293	0						Linear,1(1)	2.032045841217041	2.032045841217041	2.032045841217041	2.032045841217041	0.0	2.032045841217041	0.371145	0.371145	0.229852	0.229852	0.599293	0.599293	DOWN	0.0	1.0	0.0	
R-DRE-73886	Chromosome Maintenance	54	63	2	2	1	2	2	2	2	1	1	92	62	4747	0.66327	0.70314	1.0	1.59	799087	oip5	ENSDARG00000093597		0.564107	0.564107	0.564107		0.564107		0.292604	0.292604	0.292604		0.292604		1.08753	1.08753	1.08753		1.08753										0.564107	0.292604	1.08753	1	0	1	799087	ENSDARG00000093597	0.564107	0.564107		0.292604	0.292604		1.08753	1.08753		0.564107	0.292604	1.08753	0															0						Linear,1(1)	1.6535894870758057	1.6535894870758057	1.6535894870758057	1.6535894870758057	0.0	1.6535894870758057	0.564107	0.564107	0.292604	0.292604	1.08753	1.08753	UP	1.0	0.0	0.0	
R-DRE-210991	Basigin interactions	17	19	1	1	0	1	1	1	1	0	0	93	19	4790	0.69447	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-373080	Class B/2 (Secretin family receptors)	38	38	2	2	1	2	2	2	2	1	1	92	37	4772	0.83826	0.5184	0.5184	2.63	503868	vipr1b	ENSDARG00000059058		0.654033	0.654033	0.654033		0.654033		0.31078	0.31078	0.31078		0.31078		1.37641	1.37641	1.37641		1.37641										0.654033	0.31078	1.37641	0	1	0															1	503868	ENSDARG00000059058	0.654033	0.654033		0.31078	0.31078		1.37641	1.37641		0.654033	0.31078	1.37641	0						Linear,1(1)	1.7451967000961304	1.7451967000961304	1.7451967000961304	1.7451967000961304	0.0	1.7451967000961304	0.654033	0.654033	0.31078	0.31078	1.37641	1.37641	DOWN	0.0	1.0	0.0	
R-DRE-72203	Processing of Capped Intron-Containing Pre-mRNA	158	159	2	2	2	2	2	2	2	2	2	91	157	4652	0.41363	0.811	0.7701	1.26	796523;192318	pqbp1;sf3b4	ENSDARG00000029724;ENSDARG00000018574		0.315824	0.315824	0.208272	0.15210149706035112	0.27590739671981007	0.14123807904791072	0.19841699999999998	0.19841699999999998	0.146499	0.07342313973128635	0.17914827223016866	0.06817910023067364	0.5060605	0.5060605	0.296092	0.2969403003711354	0.42813327116337624	0.2757321816476797									0.423376;0.208272	0.250335;0.146499	0.716029;0.296092	2	0	2	796523;192318	ENSDARG00000029724;ENSDARG00000018574	0.315824	0.315824	0.15210149706035112	0.19841699999999998	0.19841699999999998	0.07342313973128635	0.5060605	0.5060605	0.2969403003711354	0.423376;0.208272	0.250335;0.146499	0.716029;0.296092	0															0						Linear,2(1)	1.516965195274856	3.033931016921997	1.5159907341003418	1.5179402828216553	0.001378539121094322	1.5169655084609985	0.10502208000000007	0.5266259199999999	0.09665772000000002	0.30017627999999996	0.09452224000000004	0.91759876	UP	1.0	0.0	0.0	
R-DRE-159418	Recycling of bile acids and salts	8	11	1	1	0	1	1	1	1	0	0	93	11	4798	0.80984	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-194068	Bile acid and bile salt metabolism	22	26	1	1	0	1	1	1	1	0	0	93	26	4783	0.60696	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8957322	Metabolism of steroids	62	67	8	8	7	8	8	8	8	7	7	86	60	4749	0.99997	2.4258E-4	2.4258E-4	10.45	768185;492781;414331;406662;394060;334098;100137107	hsd17b7;mvda;cyp51;msmo1;hmgcs1;hsd11b2;zgc:174260	ENSDARG00000088140;ENSDARG00000099336;ENSDARG00000042641;ENSDARG00000055876;ENSDARG00000103025;ENSDARG00000001975;ENSDARG00000091800		0.23713734285714286	0.289388	0.0489552	0.17628011885006445	0.18729570029597284	0.1622864631348889	0.142457	0.19184	0.0251659	0.11008846712365776	0.11327280192345	0.1044295602613979	0.3974960714285714	0.436539	0.0952325	0.28212144215042523	0.31304378784745535	0.25133629750583336	2.5	0.17368735	5.5	0.414956	0.10957255	0.246846	0.2798415	0.697961	0.289388;0.38794;0.0579867;0.0576595;0.37606;0.441972;0.0489552	0.19184;0.236728;0.0273051;0.027296;0.2319;0.256964;0.0251659	0.436539;0.63574;0.123144;0.121799;0.609836;0.760182;0.0952325	5	2	5	768185;492781;414331;406662;394060	ENSDARG00000088140;ENSDARG00000099336;ENSDARG00000042641;ENSDARG00000055876;ENSDARG00000103025	0.23380684000000002	0.289388	0.1650930532360553	0.14301382	0.19184	0.10705864996702506	0.38541159999999997	0.436539	0.2519526379506673	0.289388;0.38794;0.0579867;0.0576595;0.37606	0.19184;0.236728;0.0273051;0.027296;0.2319	0.436539;0.63574;0.123144;0.121799;0.609836	2	334098;100137107	ENSDARG00000001975;ENSDARG00000091800	0.24546359999999998	0.24546359999999998	0.2779048444002371	0.14106495000000002	0.14106495000000002	0.16390600837615743	0.42770725	0.42770725	0.4701903005966042	0.441972;0.0489552	0.256964;0.0251659	0.760182;0.0952325	0						Linear,4(0.58);Poly 2,3(0.43)	1.8183469898566935	12.769501566886902	1.6882598400115967	2.1558151245117188	0.16344197529386406	1.7647947072982788	0.10654720329973247	0.3677274824145532	0.06090232225685761	0.2240116777431424	0.18849758230287372	0.6064945605542692	UP	0.7142857142857143	0.2857142857142857	0.0	
R-DRE-5607764	CLEC7A (Dectin-1) signaling	50	53	1	1	0	1	1	1	1	0	0	93	53	4756	0.36036	1.0	0.62661	0.0																																		0	0	0															0															0																							
R-DRE-5621481	C-type lectin receptors (CLRs)	58	61	1	1	0	1	1	1	1	0	0	93	61	4748	0.30861	1.0	0.63135	0.0																																		0	0	0															0															0																							
R-DRE-6791312	TP53 Regulates Transcription of Cell Cycle Genes	28	28	1	1	1	1	1	0	1	0	0	93	28	4781	0.58402	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-70921	Histidine catabolism	2	2	1	1	1	1	1	1	1	1	1	92	1	4808	0.99964	0.037588	0.037588	50.0	402826	amdhd1	ENSDARG00000007366		0.0747547	0.0747547	0.0747547		0.0747547		0.0282483	0.0282483	0.0282483		0.0282483		0.197826	0.197826	0.197826		0.197826		0.0	0.0747547	0.0	0.0747547	0.0282483	0.0282483	0.197826	0.197826	0.0747547	0.0282483	0.197826	0	1	0															1	402826	ENSDARG00000007366	0.0747547	0.0747547		0.0282483	0.0282483		0.197826	0.197826		0.0747547	0.0282483	0.197826	0						Poly 2,1(1)	1.5052297115325928	1.5052297115325928	1.5052297115325928	1.5052297115325928	0.0	1.5052297115325928	0.0747547	0.0747547	0.0282483	0.0282483	0.197826	0.197826	DOWN	0.0	1.0	0.0	
R-DRE-2559583	Cellular Senescence	86	113	2	2	2	2	2	1	2	1	1	92	112	4697	0.3624	0.88806	0.72534	0.88	436734	txn	ENSDARG00000044125		0.22468	0.22468	0.22468		0.22468000000000002		0.156283	0.156283	0.156283		0.156283		0.323011	0.323011	0.323011		0.323011										0.22468	0.156283	0.323011	1	0	1	436734	ENSDARG00000044125	0.22468	0.22468		0.156283	0.156283		0.323011	0.323011		0.22468	0.156283	0.323011	0															0						Linear,1(1)	1.7628122568130493	1.7628122568130493	1.7628122568130493	1.7628122568130493	0.0	1.7628122568130493	0.22468	0.22468	0.156283	0.156283	0.323011	0.323011	UP	1.0	0.0	0.0	
R-DRE-2559586	DNA Damage/Telomere Stress Induced Senescence	29	49	1	1	1	1	1	0	1	0	0	93	49	4760	0.38937	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	41	43	1	1	1	1	1	1	1	1	1	92	42	4767	0.80409	0.56273	0.56273	2.33	492781	mvda	ENSDARG00000099336		0.38794	0.38794	0.38794		0.38794		0.236728	0.236728	0.236728		0.23672799999999997		0.63574	0.63574	0.63574		0.63574										0.38794	0.236728	0.63574	1	0	1	492781	ENSDARG00000099336	0.38794	0.38794		0.236728	0.236728		0.63574	0.63574		0.38794	0.236728	0.63574	0															0						Linear,1(1)	1.7647947072982788	1.7647947072982788	1.7647947072982788	1.7647947072982788	0.0	1.7647947072982788	0.38794	0.38794	0.236728	0.236728	0.63574	0.63574	UP	1.0	0.0	0.0	
