Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Trenbolone_DESeq_normData
Work Source: Trenbolone_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.58
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2163
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0018130	5	heterocycle biosynthetic process	467	486	7	4	2	5	5	5	7	2	2	85	484	18505	0.61743	0.65389	1.0	0.41	100150288;795445	elovl6l;sprb	ENSDARG00000038639;ENSDARG00000058553		0.00444498	0.00444498	0.0039033	7.660512024662569E-4	0.004199876328183923	6.83141877595387E-4	0.0024117599999999998	0.0024117599999999998	0.00224931	2.29738993207511E-4	0.0023382533328043828	2.0487446096472631E-4	0.00821675	0.00821675	0.00677353	0.002041021297488096	0.007563710343305273	0.0018201226195968447									0.00498666;0.0039033	0.00257421;0.00224931	0.00965997;0.00677353	1	1	1	795445	ENSDARG00000058553	0.0039033	0.0039033		0.00224931	0.00224931		0.00677353	0.00677353		0.0039033	0.00224931	0.00677353	1	100150288	ENSDARG00000038639	0.00498666	0.00498666		0.00257421	0.00257421		0.00965997	0.00965997		0.00498666	0.00257421	0.00965997	0						Poly 2,2(1)	2.456415966263064	4.943562030792236	2.1966047286987305	2.746957302093506	0.38915803669091276	2.471781015396118	0.0033832872	0.005506672800000001	0.002093358	0.0027301619999999995	0.0053880388	0.0110454612	CONFLICT	0.5	0.5	0.0	
GO:0018193	6	peptidyl-amino acid modification	435	439	7	6	3	6	6	5	7	2	2	85	437	18552	0.67611	0.59834	1.0	0.46	564655;563281	qpctlb;p4ha3	ENSDARG00000062293;ENSDARG00000103692		0.056719000000000006	0.056719000000000006	0.0396471	0.024143312515477237	0.057681111155883785	0.024104941888904184	0.028141899999999997	0.028141899999999997	0.0240568	0.005777203823650335	0.028372121608778215	0.00576802219497316	0.1171509	0.1171509	0.0653408	0.07327054608790627	0.1200707317233263	0.07315409824087038									0.0737909;0.0396471	0.032227;0.0240568	0.168961;0.0653408	2	0	2	564655;563281	ENSDARG00000062293;ENSDARG00000103692	0.056719000000000006	0.056719000000000006	0.024143312515477237	0.028141899999999997	0.028141899999999997	0.005777203823650335	0.1171509	0.1171509	0.07327054608790627	0.0737909;0.0396471	0.032227;0.0240568	0.168961;0.0653408	0															0						Linear,2(1)	1.8261842177663705	3.6660577058792114	1.674769639968872	1.9912880659103394	0.22381232535370355	1.8330288529396057	0.023258076000000003	0.09017992400000001	0.020135103999999997	0.036148695999999994	0.01560310400000002	0.21869869599999997	UP	1.0	0.0	0.0	
GO:0018199	7	peptidyl-glutamine modification	3	3	1	1	1	1	1	1	1	1	1	86	2	18987	0.99994	0.013621	0.013621	33.33	564655	qpctlb	ENSDARG00000062293		0.0737909	0.0737909	0.0737909		0.0737909		0.032227	0.032227	0.032227		0.032227		0.168961	0.168961	0.168961		0.168961		0.0	0.0737909	0.0	0.0737909	0.032227	0.032227	0.168961	0.168961	0.0737909	0.032227	0.168961	1	0	1	564655	ENSDARG00000062293	0.0737909	0.0737909		0.032227	0.032227		0.168961	0.168961		0.0737909	0.032227	0.168961	0															0						Linear,1(1)	1.674769639968872	1.674769639968872	1.674769639968872	1.674769639968872	0.0	1.674769639968872	0.0737909	0.0737909	0.032227	0.032227	0.168961	0.168961	UP	1.0	0.0	0.0	
GO:0018205	7	peptidyl-lysine modification	158	161	1	1	0	1	1	1	1	0	0	87	161	18828	0.47756	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018206	7	peptidyl-methionine modification	8	8	1	0	0	0	0	0	1	0	0	87	8	18981	0.96408	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018208	7	peptidyl-proline modification	38	38	3	3	2	3	3	2	3	1	1	86	37	18952	0.987	0.1596	0.1596	2.63	563281	p4ha3	ENSDARG00000103692		0.0396471	0.0396471	0.0396471		0.0396471		0.0240568	0.0240568	0.0240568		0.024056799999999996		0.0653408	0.0653408	0.0653408		0.0653408										0.0396471	0.0240568	0.0653408	1	0	1	563281	ENSDARG00000103692	0.0396471	0.0396471		0.0240568	0.0240568		0.0653408	0.0653408		0.0396471	0.0240568	0.0653408	0															0						Linear,1(1)	1.9912880659103394	1.9912880659103394	1.9912880659103394	1.9912880659103394	0.0	1.9912880659103394	0.0396471	0.0396471	0.0240568	0.0240568	0.0653408	0.0653408	UP	1.0	0.0	0.0	
GO:0018209	7	peptidyl-serine modification	116	116	1	1	0	1	1	1	1	0	0	87	116	18873	0.58751	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018393	9	internal peptidyl-lysine acetylation	54	54	1	1	0	1	1	1	1	0	0	87	54	18935	0.781	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018394	8	peptidyl-lysine acetylation	54	54	1	1	0	1	1	1	1	0	0	87	54	18935	0.781	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018401	8	peptidyl-proline hydroxylation to 4-hydroxy-L-proline	11	11	2	2	1	2	2	2	2	1	1	86	10	18979	0.9989	0.049052	0.049052	9.09	563281	p4ha3	ENSDARG00000103692		0.0396471	0.0396471	0.0396471		0.0396471		0.0240568	0.0240568	0.0240568		0.024056799999999996		0.0653408	0.0653408	0.0653408		0.0653408		0.0	0.0396471			0.0240568		0.0653408		0.0396471	0.0240568	0.0653408	1	0	1	563281	ENSDARG00000103692	0.0396471	0.0396471		0.0240568	0.0240568		0.0653408	0.0653408		0.0396471	0.0240568	0.0653408	0															0						Linear,1(1)	1.9912880659103394	1.9912880659103394	1.9912880659103394	1.9912880659103394	0.0	1.9912880659103394	0.0396471	0.0396471	0.0240568	0.0240568	0.0653408	0.0653408	UP	1.0	0.0	0.0	
GO:0018679	5	dibenzothiophene-5,5-dioxide monooxygenase activity	1	1	1	1	1	0	0	0	1	0	0	87	1	18988	0.99544	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0018958	5	phenol-containing compound metabolic process	32	33	1	1	0	1	1	1	1	0	0	87	33	18956	0.85987	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019001	6	guanyl nucleotide binding	436	485	8	7	5	5	5	5	8	2	2	85	483	18506	0.61868	0.65277	1.0	0.41	568741;559296	efl1;gbp4	ENSDARG00000079672;ENSDARG00000068857		0.025684035	0.025684035	0.00315527	0.031860485006516295	0.024969132666082076	0.03184443961127857	0.014493289999999999	0.014493289999999999	0.00196358	0.01771968581460179	0.014095686362059138	0.01771076192777692	0.045544345	0.045544345	0.00507019	0.05723909892659082	0.04425998396765509	0.057210272498959824									0.0482128;0.00315527	0.027023;0.00196358	0.0860185;0.00507019	2	0	2	568741;559296	ENSDARG00000079672;ENSDARG00000068857	0.025684035	0.025684035	0.031860485006516295	0.014493289999999999	0.014493289999999999	0.01771968581460179	0.045544345	0.045544345	0.05723909892659082	0.0482128;0.00315527	0.027023;0.00196358	0.0860185;0.00507019	0															0						Linear,1(0.5);Poly 2,1(0.5)	1.792896829999487	3.6152849197387695	1.5772249698638916	2.038059949874878	0.3258595393737355	1.8076424598693848	-0.0184723444	0.0698404144	-0.010064941599999995	0.03905152159999999	-0.03378499879999999	0.1248736888	UP	1.0	0.0	0.0	
GO:0019200	6	carbohydrate kinase activity	27	27	1	0	0	1	1	1	1	0	0	87	27	18962	0.88382	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019203	7	carbohydrate phosphatase activity	15	16	3	2	0	3	3	3	3	0	0	87	16	18973	0.92945	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019207	4	kinase regulator activity	134	140	6	6	4	6	6	5	6	3	3	84	137	18852	0.99614	0.026217	0.026217	2.14	767678;445073;335409	cish;socs1a;socs3a	ENSDARG00000060316;ENSDARG00000038095;ENSDARG00000025428		0.01354827	0.00477414	0.00312077	0.016649635253719524	0.019195528582090168	0.017550789497404778	0.008506743333333334	0.00252081	0.00194972	0.010866271550234391	0.012178058115776012	0.01148100804286565	0.021663489999999997	0.00904169	0.00499518	0.02544654138884301	0.030330543499187148	0.026736230782686488									0.00312077;0.00477414;0.0327499	0.00194972;0.00252081;0.0210497	0.00499518;0.00904169;0.0509536	0	3	0															3	767678;445073;335409	ENSDARG00000060316;ENSDARG00000038095;ENSDARG00000025428	0.01354827	0.00477414	0.016649635253719524	0.008506743333333334	0.00252081	0.010866271550234391	0.021663489999999997	0.00904169	0.02544654138884301	0.00312077;0.00477414;0.0327499	0.00194972;0.00252081;0.0210497	0.00499518;0.00904169;0.0509536	0						Linear,1(0.34);Poly 2,2(0.67)	3.083146882918965	9.432766199111938	2.34965181350708	3.8049798011779785	0.7368430056674949	3.27813458442688	-0.005292565935462335	0.032389105935462334	-0.003789600483712848	0.020803087150379516	-0.007131982340755183	0.050458962340755184	DOWN	0.0	1.0	0.0	
GO:0019209	5	kinase activator activity	48	48	1	1	0	1	1	1	1	0	0	87	48	18941	0.80277	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019210	5	kinase inhibitor activity	28	28	1	1	0	1	1	1	1	0	0	87	28	18961	0.87978	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019219	6	regulation of nucleobase-containing compound metabolic process	2312	2450	45	40	23	37	37	35	45	17	17	70	2433	16556	0.97356	0.049397	0.075079	0.69	108449885;100170660;100126141;798270;724016;568045;562258;560341;393541;393141;323099;322795;117509;117508;114453;30399;30300	npas4l;gbp3;znf1069;zgc:173517;npas4a;ftr38;rorcb;mych;zgc:64189;mycb;nfkbiab;csrnp1b;klf2b;klf2a;cebp1;tbxta;her2	ENSDARG00000116511;ENSDARG00000003244;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000095678;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000075666;ENSDARG00000007241;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000040432;ENSDARG00000042667;ENSDARG00000101096;ENSDARG00000101576;ENSDARG00000038205	393541(-0.0809)	0.03135145705882353	0.037413	0.00319789	0.027343561301531483	0.01990146191744352	0.024035006661053418	0.016095804705882354	0.0231084	0.00197719	0.01342349814222578	0.010238183234108637	0.012181360169819952	0.062084980000000005	0.0605724	0.00517224	0.058508157391711946	0.03931922201675362	0.04945980023542828									0.0509402;0.0533181;0.0529168;0.0042678;0.00319789;0.049459;0.0065972;0.00339516;0.00678154;0.00449116;0.00685071;0.037413;0.00441861;0.0396183;0.0736478;0.0584316;0.0772299	0.0278768;0.0284636;0.0283655;0.00237242;0.00197719;0.0273918;0.00284502;0.00206745;0.00287395;0.00243701;0.00287817;0.0231084;0.00242097;0.0240032;0.0322607;0.0297018;0.0325847	0.0930844;0.0998755;0.098718;0.00767746;0.00517224;0.0893037;0.0152979;0.00557552;0.0160021;0.00827675;0.0163063;0.0605724;0.00806459;0.0653918;0.16813;0.114951;0.183045	8	9	8	108449885;100126141;798270;724016;568045;117509;30399;30300	ENSDARG00000116511;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000095678;ENSDARG00000040432;ENSDARG00000101576;ENSDARG00000038205	0.037607725	0.0501996	0.029162673319720587	0.0190863975	0.0276343	0.014025803106771	0.07500204875000001	0.09119405	0.06353017150930086	0.0509402;0.0529168;0.0042678;0.00319789;0.049459;0.00441861;0.0584316;0.0772299	0.0278768;0.0283655;0.00237242;0.00197719;0.0273918;0.00242097;0.0297018;0.0325847	0.0930844;0.098718;0.00767746;0.00517224;0.0893037;0.00806459;0.114951;0.183045	9	100170660;562258;560341;393541;393141;323099;322795;117508;114453	ENSDARG00000003244;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000075666;ENSDARG00000007241;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000042667;ENSDARG00000101096	0.025790330000000004	0.00685071	0.02602410563412026	0.0134375	0.00287817	0.01309023658683448	0.05060314111111111	0.0163063	0.05476928190006887	0.0533181;0.0065972;0.00339516;0.00678154;0.00449116;0.00685071;0.037413;0.0396183;0.0736478	0.0284636;0.00284502;0.00206745;0.00287395;0.00243701;0.00287817;0.0231084;0.0240032;0.0322607	0.0998755;0.0152979;0.00557552;0.0160021;0.00827675;0.0163063;0.0605724;0.0653918;0.16813	0						Linear,9(0.53);Poly 2,8(0.48)	1.9404917808673963	34.711846232414246	1.5056514739990234	4.485378265380859	0.7940895469703527	1.7068512439727783	0.018353153106090533	0.04434976101155652	0.009714678742168734	0.022476930669595968	0.034271967455462925	0.08989799254453709	CONFLICT	0.47058823529411764	0.5294117647058824	0.0	
GO:0019220	7	regulation of phosphate metabolic process	379	406	4	3	2	4	4	3	4	1	1	86	405	18584	0.44443	0.84678	1.0	0.25	445073	socs1a	ENSDARG00000038095		0.00477414	0.00477414	0.00477414		0.00477414		0.00252081	0.00252081	0.00252081		0.00252081		0.00904169	0.00904169	0.00904169		0.00904169										0.00477414	0.00252081	0.00904169	0	1	0															1	445073	ENSDARG00000038095	0.00477414	0.00477414		0.00252081	0.00252081		0.00904169	0.00904169		0.00477414	0.00252081	0.00904169	0						Poly 2,1(1)	3.27813458442688	3.27813458442688	3.27813458442688	3.27813458442688	0.0	3.27813458442688	0.00477414	0.00477414	0.00252081	0.00252081	0.00904169	0.00904169	DOWN	0.0	1.0	0.0	
GO:0019221	6	cytokine-mediated signaling pathway	99	138	1	1	1	1	1	1	1	1	1	86	137	18852	0.86908	0.46906	0.46906	0.72	751109	epor	ENSDARG00000090834		0.0408477	0.0408477	0.0408477		0.0408477		0.0244783	0.0244783	0.0244783		0.0244783		0.0681638	0.0681638	0.0681638		0.0681638										0.0408477	0.0244783	0.0681638	0	1	0															1	751109	ENSDARG00000090834	0.0408477	0.0408477		0.0244783	0.0244783		0.0681638	0.0681638		0.0408477	0.0244783	0.0681638	0						Linear,1(1)	1.819836139678955	1.819836139678955	1.819836139678955	1.819836139678955	0.0	1.819836139678955	0.0408477	0.0408477	0.0244783	0.0244783	0.0681638	0.0681638	DOWN	0.0	1.0	0.0	
GO:0019222	4	regulation of metabolic process	3331	3619	56	49	28	47	47	43	56	20	20	67	3599	15390	0.86239	0.20319	0.33767	0.55	108449885;100170660;100126141;798270;791587;724016;568045;562258;560341;445073;436649;393541;393141;323099;322795;117509;117508;114453;30399;30300	npas4l;gbp3;znf1069;zgc:173517;zgc:174259;npas4a;ftr38;rorcb;mych;socs1a;ppp1r3ca;zgc:64189;mycb;nfkbiab;csrnp1b;klf2b;klf2a;cebp1;tbxta;her2	ENSDARG00000116511;ENSDARG00000003244;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000091136;ENSDARG00000055752;ENSDARG00000095678;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000038095;ENSDARG00000071005;ENSDARG00000075666;ENSDARG00000007241;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000040432;ENSDARG00000042667;ENSDARG00000101096;ENSDARG00000101576;ENSDARG00000038205	393541(-0.0809)	0.029443955799999998	0.022131855000000002	1.01606E-4	0.02710607935397214	0.020947275691248206	0.024207869682554926	0.015201908120000001	0.012993285	4.65724E-5	0.013469063203219096	0.010926932051965951	0.012509487804791195	0.05791161615	0.03843935	2.21673E-4	0.057148017691156704	0.040688869838785016	0.04858914513956346									0.0509402;0.0533181;0.0529168;0.0042678;0.0510286;0.00319789;0.049459;0.0065972;0.00339516;0.00477414;1.01606E-4;0.00678154;0.00449116;0.00685071;0.037413;0.00441861;0.0396183;0.0736478;0.0584316;0.0772299	0.0278768;0.0284636;0.0283655;0.00237242;0.0278421;0.00197719;0.0273918;0.00284502;0.00206745;0.00252081;4.65724E-5;0.00287395;0.00243701;0.00287817;0.0231084;0.00242097;0.0240032;0.0322607;0.0297018;0.0325847	0.0930844;0.0998755;0.098718;0.00767746;0.0935243;0.00517224;0.0893037;0.0152979;0.00557552;0.00904169;2.21673E-4;0.0160021;0.00827675;0.0163063;0.0605724;0.00806459;0.0653918;0.16813;0.114951;0.183045	9	11	9	108449885;100126141;798270;724016;568045;436649;117509;30399;30300	ENSDARG00000116511;ENSDARG00000104124;ENSDARG00000102401;ENSDARG00000055752;ENSDARG00000095678;ENSDARG00000071005;ENSDARG00000040432;ENSDARG00000101576;ENSDARG00000038205	0.033440378444444446	0.049459	0.030007579402303627	0.016970861377777778	0.0273918	0.01457436778906763	0.06669311811111112	0.0893037	0.06444313237853846	0.0509402;0.0529168;0.0042678;0.00319789;0.049459;1.01606E-4;0.00441861;0.0584316;0.0772299	0.0278768;0.0283655;0.00237242;0.00197719;0.0273918;4.65724E-5;0.00242097;0.0297018;0.0325847	0.0930844;0.098718;0.00767746;0.00517224;0.0893037;2.21673E-4;0.00806459;0.114951;0.183045	11	100170660;791587;562258;560341;445073;393541;393141;323099;322795;117508;114453	ENSDARG00000003244;ENSDARG00000091136;ENSDARG00000017780;ENSDARG00000077473;ENSDARG00000038095;ENSDARG00000075666;ENSDARG00000007241;ENSDARG00000007693;ENSDARG00000038429;ENSDARG00000042667;ENSDARG00000101096	0.026174155454545454	0.00685071	0.02548541262248009	0.01375458272727273	0.00287817	0.013024572994517777	0.050726750909090915	0.0163063	0.05250410073929129	0.0533181;0.0510286;0.0065972;0.00339516;0.00477414;0.00678154;0.00449116;0.00685071;0.037413;0.0396183;0.0736478	0.0284636;0.0278421;0.00284502;0.00206745;0.00252081;0.00287395;0.00243701;0.00287817;0.0231084;0.0240032;0.0322607	0.0998755;0.0935243;0.0152979;0.00557552;0.00904169;0.0160021;0.00827675;0.0163063;0.0605724;0.0653918;0.16813	0						Hill,1(0.05);Linear,10(0.5);Poly 2,9(0.45)	1.9527478574320203	41.17392861843109	1.5056514739990234	4.485378265380859	0.7956888630496665	1.6960806846618652	0.017564192736358883	0.04132371886364112	0.009298830900534764	0.02110498533946524	0.03286539309198976	0.08295783920801025	CONFLICT	0.45	0.55	0.0	
GO:0019229	7	regulation of vasoconstriction	19	22	1	1	1	0	0	0	1	0	0	87	22	18967	0.90428	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019238	6	cyclohydrolase activity	8	8	1	1	0	1	1	1	1	0	0	87	8	18981	0.96408	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019318	5	hexose metabolic process	67	69	5	4	1	4	4	4	5	0	0	87	69	18920	0.72908	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019319	6	hexose biosynthetic process	18	19	3	3	1	2	2	2	3	0	0	87	19	18970	0.91678	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019367	8	fatty acid elongation, saturated fatty acid	13	13	1	1	1	1	1	1	1	1	1	86	12	18977	0.99845	0.057711	0.057711	7.69	100150288	elovl6l	ENSDARG00000038639		0.00498666	0.00498666	0.00498666		0.00498666		0.00257421	0.00257421	0.00257421		0.00257421		0.00965997	0.00965997	0.00965997		0.00965997		0.0	0.00498666			0.00257421		0.00965997		0.00498666	0.00257421	0.00965997	0	1	0															1	100150288	ENSDARG00000038639	0.00498666	0.00498666		0.00257421	0.00257421		0.00965997	0.00965997		0.00498666	0.00257421	0.00965997	0						Poly 2,1(1)	2.1966047286987305	2.1966047286987305	2.1966047286987305	2.1966047286987305	0.0	2.1966047286987305	0.00498666	0.00498666	0.00257421	0.00257421	0.00965997	0.00965997	DOWN	0.0	1.0	0.0	
GO:0019368	8	fatty acid elongation, unsaturated fatty acid	13	13	1	1	1	1	1	1	1	1	1	86	12	18977	0.99845	0.057711	0.057711	7.69	100150288	elovl6l	ENSDARG00000038639		0.00498666	0.00498666	0.00498666		0.00498666		0.00257421	0.00257421	0.00257421		0.00257421		0.00965997	0.00965997	0.00965997		0.00965997		0.0	0.00498666			0.00257421		0.00965997		0.00498666	0.00257421	0.00965997	0	1	0															1	100150288	ENSDARG00000038639	0.00498666	0.00498666		0.00257421	0.00257421		0.00965997	0.00965997		0.00498666	0.00257421	0.00965997	0						Poly 2,1(1)	2.1966047286987305	2.1966047286987305	2.1966047286987305	2.1966047286987305	0.0	2.1966047286987305	0.00498666	0.00498666	0.00257421	0.00257421	0.00965997	0.00965997	DOWN	0.0	1.0	0.0	
GO:0019369	6	arachidonic acid metabolic process	12	12	1	1	0	1	1	1	1	0	0	87	12	18977	0.94661	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019371	7	cyclooxygenase pathway	3	3	1	1	0	1	1	1	1	0	0	87	3	18986	0.98638	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019377	6	glycolipid catabolic process	17	17	1	1	0	1	1	1	1	0	0	87	17	18972	0.9252	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019400	5	alditol metabolic process	10	10	1	1	0	1	1	1	1	0	0	87	10	18979	0.95531	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019401	6	alditol biosynthetic process	2	2	1	1	0	1	1	1	1	0	0	87	2	18987	0.9909	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019438	5	aromatic compound biosynthetic process	463	481	7	4	2	5	5	5	7	2	2	85	479	18510	0.62365	0.64828	1.0	0.42	100150288;795445	elovl6l;sprb	ENSDARG00000038639;ENSDARG00000058553		0.00444498	0.00444498	0.0039033	7.660512024662569E-4	0.004199876328183923	6.83141877595387E-4	0.0024117599999999998	0.0024117599999999998	0.00224931	2.29738993207511E-4	0.0023382533328043828	2.0487446096472631E-4	0.00821675	0.00821675	0.00677353	0.002041021297488096	0.007563710343305273	0.0018201226195968447									0.00498666;0.0039033	0.00257421;0.00224931	0.00965997;0.00677353	1	1	1	795445	ENSDARG00000058553	0.0039033	0.0039033		0.00224931	0.00224931		0.00677353	0.00677353		0.0039033	0.00224931	0.00677353	1	100150288	ENSDARG00000038639	0.00498666	0.00498666		0.00257421	0.00257421		0.00965997	0.00965997		0.00498666	0.00257421	0.00965997	0						Poly 2,2(1)	2.456415966263064	4.943562030792236	2.1966047286987305	2.746957302093506	0.38915803669091276	2.471781015396118	0.0033832872	0.005506672800000001	0.002093358	0.0027301619999999995	0.0053880388	0.0110454612	CONFLICT	0.5	0.5	0.0	
GO:0019439	5	aromatic compound catabolic process	194	199	2	0	0	0	0	0	2	0	0	87	199	18790	0.40075	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0019511	7	peptidyl-proline hydroxylation	13	13	2	2	1	2	2	2	2	1	1	86	12	18977	0.99845	0.057711	0.057711	7.69	563281	p4ha3	ENSDARG00000103692		0.0396471	0.0396471	0.0396471		0.0396471		0.0240568	0.0240568	0.0240568		0.024056799999999996		0.0653408	0.0653408	0.0653408		0.0653408		0.0	0.0396471			0.0240568		0.0653408		0.0396471	0.0240568	0.0653408	1	0	1	563281	ENSDARG00000103692	0.0396471	0.0396471		0.0240568	0.0240568		0.0653408	0.0653408		0.0396471	0.0240568	0.0653408	0															0						Linear,1(1)	1.9912880659103394	1.9912880659103394	1.9912880659103394	1.9912880659103394	0.0	1.9912880659103394	0.0396471	0.0396471	0.0240568	0.0240568	0.0653408	0.0653408	UP	1.0	0.0	0.0	
GO:0019531	7	oxalate transmembrane transporter activity	9	10	1	1	1	0	0	0	1	0	0	87	10	18979	0.95531	1.0	1.0	0.0																																		0	0	0															0															0																							
