Identifier,EE2-100ng/L-B
ENSDARG00000099876,1
ENSDARG00000101400,0
ENSDARG00000116427,0
ENSDARG00000100377,1
ENSDARG00000105189,0
ENSDARG00000103122,0
ENSDARG00000098225,0
ENSDARG00000098546,0
ENSDARG00000104552,0
ENSDARG00000100356,0
ENSDARG00000101083,0
ENSDARG00000104854,0
ENSDARG00000099773,0
ENSDARG00000102459,0
ENSDARG00000100026,0
ENSDARG00000104430,0
ENSDARG00000098732,0
ENSDARG00000117439,0
ENSDARG00000098492,0
ENSDARG00000112564,0
ENSDARG00000114798,0
ENSDARG00000068576,0
ENSDARG00000067828,0
ENSDARG00000096362,0
ENSDARG00000088029,0
ENSDARG00000094735,0
ENSDARG00000008095,0
ENSDARG00000055952,0
ENSDARG00000056154,0
ENSDARG00000094862,0
ENSDARG00000023168,0
ENSDARG00000061873,0
ENSDARG00000056180,0
ENSDARG00000091990,0
ENSDARG00000061903,0
ENSDARG00000040632,0
ENSDARG00000068520,0
ENSDARG00000088192,0
ENSDARG00000040594,0
ENSDARG00000109991,0
ENSDARG00000115088,0
ENSDARG00000061883,0
ENSDARG00000056009,0
ENSDARG00000055994,0
ENSDARG00000056000,0
ENSDARG00000092523,0
ENSDARG00000056006,1
ENSDARG00000029635,1
ENSDARG00000068549,1
ENSDARG00000115763,0
ENSDARG00000092510,0
ENSDARG00000056014,0
ENSDARG00000035214,0
ENSDARG00000055920,0
ENSDARG00000092709,0
ENSDARG00000093764,0
ENSDARG00000117738,0
ENSDARG00000095263,0
ENSDARG00000078738,0
ENSDARG00000076694,0
ENSDARG00000068566,0
ENSDARG00000091790,0
ENSDARG00000053036,0
ENSDARG00000079253,3
ENSDARG00000040582,3
ENSDARG00000020085,2
ENSDARG00000079848,22
ENSDARG00000005942,0
ENSDARG00000008140,0
ENSDARG00000014165,38
ENSDARG00000061841,4
ENSDARG00000100141,0
ENSDARG00000114191,0
ENSDARG00000096365,1
ENSDARG00000068103,6
ENSDARG00000074996,2
ENSDARG00000068104,0
ENSDARG00000018890,12
ENSDARG00000039513,1
ENSDARG00000067741,6
ENSDARG00000023797,27
ENSDARG00000111654,0
ENSDARG00000061796,1
ENSDARG00000098086,0
ENSDARG00000040564,6
ENSDARG00000111599,0
ENSDARG00000061761,2
ENSDARG00000013777,10
ENSDARG00000068456,0
ENSDARG00000040557,4
ENSDARG00000040555,21
ENSDARG00000040547,1
ENSDARG00000092309,0
ENSDARG00000093973,0
ENSDARG00000040527,1
ENSDARG00000061742,9
ENSDARG00000077897,6
ENSDARG00000010758,2
ENSDARG00000055751,1
ENSDARG00000020611,2
ENSDARG00000068421,0
ENSDARG00000098049,0
ENSDARG00000089627,0
ENSDARG00000055746,0
ENSDARG00000055672,0
ENSDARG00000061699,5
ENSDARG00000061691,3
ENSDARG00000068407,0
ENSDARG00000068406,0
ENSDARG00000068404,12
ENSDARG00000095674,3
ENSDARG00000068401,42
ENSDARG00000068398,0
ENSDARG00000095600,0
ENSDARG00000111632,0
ENSDARG00000068247,21
ENSDARG00000082078,0
ENSDARG00000101673,0
ENSDARG00000036291,4
ENSDARG00000074628,0
ENSDARG00000054259,8
ENSDARG00000054272,27
ENSDARG00000095019,4
ENSDARG00000074442,1
ENSDARG00000093233,3
ENSDARG00000007982,11
ENSDARG00000040452,16
ENSDARG00000117300,0
ENSDARG00000032532,20
ENSDARG00000061635,14
ENSDARG00000068303,0
ENSDARG00000055377,28
ENSDARG00000026766,3
ENSDARG00000032103,23
ENSDARG00000092119,0
ENSDARG00000055357,10
ENSDARG00000002571,6
ENSDARG00000091771,9
ENSDARG00000086288,21
ENSDARG00000088357,23
ENSDARG00000088709,3
ENSDARG00000100760,0
ENSDARG00000085955,0
ENSDARG00000041348,0
ENSDARG00000061576,0
ENSDARG00000091293,13
ENSDARG00000110330,0
ENSDARG00000093591,0
ENSDARG00000110776,0
ENSDARG00000011533,4
ENSDARG00000096826,0
ENSDARG00000061444,0
ENSDARG00000006372,0
ENSDARG00000110716,0
ENSDARG00000061439,2
ENSDARG00000005176,0
ENSDARG00000003420,0
ENSDARG00000061462,0
ENSDARG00000061480,0
ENSDARG00000094946,0
ENSDARG00000068363,0
ENSDARG00000092930,0
ENSDARG00000068372,0
ENSDARG00000094546,0
ENSDARG00000068374,6
ENSDARG00000055250,0
ENSDARG00000011219,4
ENSDARG00000017105,18
ENSDARG00000040440,27
ENSDARG00000068380,1
ENSDARG00000068382,0
ENSDARG00000040443,4
ENSDARG00000094126,0
ENSDARG00000076050,0
ENSDARG00000078775,7
ENSDARG00000100607,3
ENSDARG00000010662,0
ENSDARG00000061397,17
ENSDARG00000031095,0
ENSDARG00000068275,3
ENSDARG00000068274,1
ENSDARG00000055124,8
ENSDARG00000027595,8
ENSDARG00000061370,3
ENSDARG00000040396,3
ENSDARG00000102832,21
ENSDARG00000014673,0
ENSDARG00000094317,0
ENSDARG00000085536,0
ENSDARG00000080093,0
ENSDARG00000055534,1
ENSDARG00000055524,31
ENSDARG00000067730,0
ENSDARG00000035966,0
ENSDARG00000010654,1
ENSDARG00000110038,0
ENSDARG00000021584,7
ENSDARG00000011693,11
ENSDARG00000086034,0
ENSDARG00000105447,0
ENSDARG00000117367,0
ENSDARG00000077911,0
ENSDARG00000061338,71
ENSDARG00000010514,0
ENSDARG00000055054,1
ENSDARG00000108221,0
ENSDARG00000117486,0
ENSDARG00000061328,18
ENSDARG00000113774,0
ENSDARG00000104383,0
ENSDARG00000092178,0
ENSDARG00000095386,0
ENSDARG00000068250,0
ENSDARG00000104251,3
ENSDARG00000054864,97
ENSDARG00000061173,3
ENSDARG00000061168,2
ENSDARG00000040358,5
ENSDARG00000020454,20
ENSDARG00000061159,10
ENSDARG00000040362,3
ENSDARG00000020405,3
ENSDARG00000068219,0
ENSDARG00000034941,0
ENSDARG00000017126,11
ENSDARG00000078983,1
ENSDARG00000061124,11
ENSDARG00000067601,1
ENSDARG00000102234,0
ENSDARG00000058202,0
ENSDARG00000098482,0
ENSDARG00000107054,0
ENSDARG00000017058,8
ENSDARG00000116947,0
ENSDARG00000117394,0
ENSDARG00000068242,0
ENSDARG00000054978,11
ENSDARG00000007990,0
ENSDARG00000094920,0
ENSDARG00000013931,81
ENSDARG00000030753,2
ENSDARG00000074750,10
ENSDARG00000055043,2
ENSDARG00000018904,9
ENSDARG00000117489,0
ENSDARG00000088030,663
ENSDARG00000061233,17
ENSDARG00000007813,2
ENSDARG00000103462,1
ENSDARG00000033899,9
ENSDARG00000009825,0
ENSDARG00000004492,0
ENSDARG00000111942,0
ENSDARG00000092624,0
ENSDARG00000096829,8
ENSDARG00000097473,0
ENSDARG00000007383,1
ENSDARG00000097821,0
ENSDARG00000094522,2
ENSDARG00000017246,122
ENSDARG00000097368,2
ENSDARG00000068199,0
ENSDARG00000012788,3
ENSDARG00000005468,6
ENSDARG00000061103,0
ENSDARG00000021462,2
ENSDARG00000017429,3
ENSDARG00000082074,0
ENSDARG00000098984,0
ENSDARG00000061031,0
ENSDARG00000105882,0
ENSDARG00000040319,0
ENSDARG00000074258,1
ENSDARG00000116487,0
ENSDARG00000094406,0
ENSDARG00000020841,5
ENSDARG00000041098,0
ENSDARG00000083818,0
ENSDARG00000113833,0
ENSDARG00000115903,0
ENSDARG00000117712,0
ENSDARG00000038191,0
ENSDARG00000024431,0
ENSDARG00000054632,2
ENSDARG00000114107,0
ENSDARG00000088484,1
ENSDARG00000090866,1
ENSDARG00000089060,0
ENSDARG00000090635,0
ENSDARG00000086248,0
ENSDARG00000093207,0
ENSDARG00000091232,1
ENSDARG00000061014,0
ENSDARG00000117008,0
ENSDARG00000041006,0
ENSDARG00000074371,0
ENSDARG00000041011,9
ENSDARG00000103679,2
ENSDARG00000078458,5
ENSDARG00000054584,2
ENSDARG00000105050,1
ENSDARG00000111043,0
ENSDARG00000015064,0
ENSDARG00000099137,4
ENSDARG00000098044,1
ENSDARG00000092142,3
ENSDARG00000060927,2
ENSDARG00000040505,1
ENSDARG00000054363,2
ENSDARG00000105687,0
ENSDARG00000040503,3
ENSDARG00000039500,0
ENSDARG00000012005,6
ENSDARG00000077007,0
ENSDARG00000040274,10
ENSDARG00000054451,12
ENSDARG00000026247,2
ENSDARG00000096262,0
ENSDARG00000003061,2
ENSDARG00000105004,0
ENSDARG00000040286,4
ENSDARG00000100342,1
ENSDARG00000100766,6
ENSDARG00000101677,0
ENSDARG00000100991,2
ENSDARG00000104016,0
ENSDARG00000105281,0
ENSDARG00000105740,0
ENSDARG00000103032,4
ENSDARG00000117626,0
ENSDARG00000117772,0
ENSDARG00000103369,0
ENSDARG00000089354,1
ENSDARG00000074431,7
ENSDARG00000103288,2
ENSDARG00000110545,0
ENSDARG00000117740,0
ENSDARG00000102443,1
ENSDARG00000011777,6
ENSDARG00000099803,0
ENSDARG00000112691,3
ENSDARG00000039960,0
ENSDARG00000098674,0
ENSDARG00000112431,0
ENSDARG00000076623,0
ENSDARG00000098197,0
ENSDARG00000101559,0
ENSDARG00000098912,0
ENSDARG00000059373,12
ENSDARG00000014569,25
ENSDARG00000067975,52
ENSDARG00000078529,6
ENSDARG00000098377,1
ENSDARG00000103887,0
ENSDARG00000036924,3
ENSDARG00000036929,1
ENSDARG00000076393,5
ENSDARG00000020176,0
ENSDARG00000105003,0
ENSDARG00000063713,1
ENSDARG00000094908,0
ENSDARG00000036940,0
ENSDARG00000036942,14
ENSDARG00000036943,2
ENSDARG00000111238,0
ENSDARG00000036944,0
ENSDARG00000009779,25
ENSDARG00000063718,4
ENSDARG00000075592,0
ENSDARG00000002748,1
ENSDARG00000099528,6
ENSDARG00000086107,0
ENSDARG00000117245,1
ENSDARG00000079610,12
ENSDARG00000042643,0
ENSDARG00000042641,7
ENSDARG00000029043,1
ENSDARG00000042637,4
ENSDARG00000068387,3
ENSDARG00000018621,8
ENSDARG00000091560,10
ENSDARG00000063682,5
ENSDARG00000042620,59
ENSDARG00000024381,4
ENSDARG00000071250,0
ENSDARG00000059354,3
ENSDARG00000063690,2
ENSDARG00000071251,7
ENSDARG00000006640,4
ENSDARG00000059363,0
ENSDARG00000075606,0
ENSDARG00000102381,0
ENSDARG00000102325,2
ENSDARG00000058830,0
ENSDARG00000103817,0
ENSDARG00000099747,2
ENSDARG00000059361,3
ENSDARG00000117378,0
ENSDARG00000100821,2
ENSDARG00000099753,3
ENSDARG00000103503,1
ENSDARG00000100514,9
ENSDARG00000098855,3
ENSDARG00000099138,0
ENSDARG00000099438,0
ENSDARG00000104981,0
ENSDARG00000063215,0
ENSDARG00000101445,1
ENSDARG00000078797,7
ENSDARG00000100456,1
ENSDARG00000021864,1224
ENSDARG00000021048,6
ENSDARG00000011648,34
ENSDARG00000076406,1
ENSDARG00000079456,3
ENSDARG00000077855,6
ENSDARG00000074505,0
ENSDARG00000100529,7
ENSDARG00000099596,2
ENSDARG00000086326,0
ENSDARG00000013828,0
ENSDARG00000030402,5
ENSDARG00000092160,0
ENSDARG00000028222,0
ENSDARG00000011870,5
ENSDARG00000005186,18
ENSDARG00000024416,7
ENSDARG00000114159,0
ENSDARG00000076659,7
ENSDARG00000101218,0
ENSDARG00000026762,4
ENSDARG00000078912,0
ENSDARG00000067717,17
ENSDARG00000102318,0
ENSDARG00000075271,2
ENSDARG00000077516,1
ENSDARG00000110186,0
ENSDARG00000099500,0
ENSDARG00000100060,3
ENSDARG00000101259,4
ENSDARG00000096274,0
ENSDARG00000063627,4
ENSDARG00000035695,3
ENSDARG00000008818,8
ENSDARG00000078522,19
ENSDARG00000092300,0
ENSDARG00000014222,27
ENSDARG00000035694,51
ENSDARG00000092099,5
ENSDARG00000071224,54
ENSDARG00000071223,0
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,0
ENSDARG00000036912,1
ENSDARG00000103658,20
ENSDARG00000071205,0
ENSDARG00000095731,0
ENSDARG00000089878,3
ENSDARG00000089204,18
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,0
ENSDARG00000103618,0
ENSDARG00000100450,0
ENSDARG00000102992,0
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,2
ENSDARG00000104403,0
ENSDARG00000101222,2
ENSDARG00000100698,1
ENSDARG00000098228,33
ENSDARG00000089402,1
ENSDARG00000102533,0
ENSDARG00000103395,0
ENSDARG00000101490,0
ENSDARG00000104701,16
ENSDARG00000113654,0
ENSDARG00000103765,0
ENSDARG00000101216,16
ENSDARG00000099509,1
ENSDARG00000102143,0
ENSDARG00000102018,1
ENSDARG00000105241,0
ENSDARG00000100909,1
ENSDARG00000104315,1
ENSDARG00000099049,0
ENSDARG00000099118,2
ENSDARG00000116004,0
ENSDARG00000103106,4
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,0
ENSDARG00000063726,7
ENSDARG00000076280,13
ENSDARG00000017809,8
ENSDARG00000011076,6
ENSDARG00000063535,52
ENSDARG00000014287,28
ENSDARG00000097492,0
ENSDARG00000025012,8
ENSDARG00000002696,266
ENSDARG00000075545,5
ENSDARG00000000503,177
ENSDARG00000001572,0
ENSDARG00000092359,2
ENSDARG00000059109,7
ENSDARG00000023082,27
ENSDARG00000090268,495
ENSDARG00000036834,123
ENSDARG00000036832,513
ENSDARG00000092947,1079
ENSDARG00000094041,303
ENSDARG00000036830,675
ENSDARG00000110208,0
ENSDARG00000012688,154
ENSDARG00000096336,0
ENSDARG00000059067,0
ENSDARG00000006712,6
ENSDARG00000109567,0
ENSDARG00000059056,0
ENSDARG00000078547,0
ENSDARG00000059054,18
ENSDARG00000059049,12
ENSDARG00000092388,0
ENSDARG00000079372,0
ENSDARG00000110796,0
ENSDARG00000078151,2
ENSDARG00000110380,0
ENSDARG00000111980,0
ENSDARG00000029501,0
ENSDARG00000071150,18
ENSDARG00000111117,0
ENSDARG00000063417,8
ENSDARG00000036816,7
ENSDARG00000018259,102
ENSDARG00000063390,1
ENSDARG00000084373,0
ENSDARG00000040036,0
ENSDARG00000086931,1
ENSDARG00000099070,0
ENSDARG00000076134,0
ENSDARG00000087674,1
ENSDARG00000071097,1
ENSDARG00000089503,1
ENSDARG00000089953,0
ENSDARG00000001710,18
ENSDARG00000001015,22
ENSDARG00000001558,7
ENSDARG00000003251,0
ENSDARG00000000729,9
ENSDARG00000110523,0
ENSDARG00000079402,1
ENSDARG00000092731,0
ENSDARG00000045011,0
ENSDARG00000075963,0
ENSDARG00000001303,0
ENSDARG00000001656,0
ENSDARG00000031885,0
ENSDARG00000000656,0
ENSDARG00000036787,0
ENSDARG00000022280,27
ENSDARG00000001169,2
ENSDARG00000012422,84
ENSDARG00000109804,0
ENSDARG00000093755,0
ENSDARG00000078954,5
ENSDARG00000016721,62
ENSDARG00000008946,1
ENSDARG00000063319,0
ENSDARG00000107337,0
ENSDARG00000063310,11
ENSDARG00000058806,5
ENSDARG00000058800,3
ENSDARG00000018574,16
ENSDARG00000007943,3
ENSDARG00000071026,62
ENSDARG00000004866,16
ENSDARG00000106283,0
ENSDARG00000063258,2
ENSDARG00000112968,0
ENSDARG00000019222,8
ENSDARG00000095692,0
ENSDARG00000063252,6
ENSDARG00000063249,6
ENSDARG00000063244,3
ENSDARG00000071015,14
ENSDARG00000095056,0
ENSDARG00000096369,0
ENSDARG00000093628,2
ENSDARG00000071014,14
ENSDARG00000036773,4
ENSDARG00000036772,3
ENSDARG00000058690,1
ENSDARG00000036767,2
ENSDARG00000058685,0
ENSDARG00000071010,0
ENSDARG00000063219,16
ENSDARG00000036764,5
ENSDARG00000058678,1
ENSDARG00000019299,2
ENSDARG00000083576,0
ENSDARG00000007971,6
ENSDARG00000071001,1
ENSDARG00000092878,1
ENSDARG00000091951,0
ENSDARG00000058672,1
ENSDARG00000092728,0
ENSDARG00000094886,0
ENSDARG00000086613,0
ENSDARG00000105592,15
ENSDARG00000075958,1
ENSDARG00000014675,4
ENSDARG00000107213,0
ENSDARG00000030326,12
ENSDARG00000037425,31
ENSDARG00000058650,1
ENSDARG00000058649,0
ENSDARG00000033804,7
ENSDARG00000037427,1
ENSDARG00000023298,538
ENSDARG00000013704,1
ENSDARG00000103224,0
ENSDARG00000034668,20
ENSDARG00000106113,0
ENSDARG00000058089,3
ENSDARG00000058094,32
ENSDARG00000070985,11
ENSDARG00000030449,0
ENSDARG00000104154,0
ENSDARG00000016765,3
ENSDARG00000062900,0
ENSDARG00000094631,0
ENSDARG00000070981,59
ENSDARG00000036412,0
ENSDARG00000041243,12
ENSDARG00000062954,11
ENSDARG00000070972,17
ENSDARG00000027192,0
ENSDARG00000036438,61
ENSDARG00000062962,10
ENSDARG00000097956,0
ENSDARG00000070964,0
ENSDARG00000079901,2
ENSDARG00000070960,5
ENSDARG00000117353,1
ENSDARG00000080038,0
ENSDARG00000081044,0
ENSDARG00000070959,71
ENSDARG00000031283,52
ENSDARG00000062976,2
ENSDARG00000030716,11
ENSDARG00000070952,3
ENSDARG00000062084,2
ENSDARG00000070950,0
ENSDARG00000094748,0
ENSDARG00000013295,16
ENSDARG00000062995,0
ENSDARG00000094472,0
ENSDARG00000077877,0
ENSDARG00000036457,3
ENSDARG00000020450,8
ENSDARG00000063006,0
ENSDARG00000086207,2
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,6
ENSDARG00000036698,48
ENSDARG00000063144,11
ENSDARG00000019842,18
ENSDARG00000011740,29
ENSDARG00000058578,1
ENSDARG00000093684,4
ENSDARG00000009637,77
ENSDARG00000070931,2
ENSDARG00000079847,15
ENSDARG00000020798,20
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,3
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,44
ENSDARG00000020228,12
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,0
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,3
ENSDARG00000063079,0
ENSDARG00000058498,0
ENSDARG00000036722,0
ENSDARG00000063037,3
ENSDARG00000096273,0
ENSDARG00000036721,9
ENSDARG00000101160,0
ENSDARG00000102004,115
ENSDARG00000098513,0
ENSDARG00000104952,0
ENSDARG00000101029,14
ENSDARG00000101295,20
ENSDARG00000100396,2
ENSDARG00000100535,0
ENSDARG00000103322,3
ENSDARG00000101721,0
ENSDARG00000074930,0
ENSDARG00000005162,82
ENSDARG00000096894,0
ENSDARG00000040380,2
ENSDARG00000095458,1
ENSDARG00000034210,1
ENSDARG00000112698,0
ENSDARG00000089983,2
ENSDARG00000005230,63
ENSDARG00000062820,0
ENSDARG00000062828,0
ENSDARG00000101686,0
ENSDARG00000071116,1
ENSDARG00000107753,0
ENSDARG00000087647,20
ENSDARG00000075984,1
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,4
ENSDARG00000084173,0
ENSDARG00000075405,4
ENSDARG00000034178,3
ENSDARG00000087145,3
ENSDARG00000075616,14
ENSDARG00000004017,6
ENSDARG00000012040,11
ENSDARG00000106545,0
ENSDARG00000021140,47
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,75
ENSDARG00000056307,23
ENSDARG00000061974,3
ENSDARG00000011334,11
ENSDARG00000035987,13
ENSDARG00000035986,11
ENSDARG00000030954,0
ENSDARG00000004280,16
ENSDARG00000070555,1
ENSDARG00000035985,9
ENSDARG00000112380,0
ENSDARG00000070553,4
ENSDARG00000031348,1
ENSDARG00000087198,4
ENSDARG00000089791,17
ENSDARG00000108589,0
ENSDARG00000102690,9
ENSDARG00000100560,1
ENSDARG00000117596,0
ENSDARG00000098845,6
ENSDARG00000105293,15
ENSDARG00000104274,2
ENSDARG00000099283,28
ENSDARG00000103112,0
ENSDARG00000104292,3
ENSDARG00000111201,0
ENSDARG00000098813,9
ENSDARG00000101323,3
ENSDARG00000098075,22
ENSDARG00000100462,0
ENSDARG00000104097,1
ENSDARG00000099609,1
ENSDARG00000103024,0
ENSDARG00000101878,0
ENSDARG00000102756,0
ENSDARG00000104837,28
ENSDARG00000101576,3
ENSDARG00000101891,17
ENSDARG00000105034,0
ENSDARG00000011797,11
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,13
ENSDARG00000070578,1
ENSDARG00000075928,5
ENSDARG00000056532,8
ENSDARG00000009161,0
ENSDARG00000016999,1
ENSDARG00000056509,2
ENSDARG00000007186,0
ENSDARG00000024619,1
ENSDARG00000035990,28
ENSDARG00000030700,1
ENSDARG00000081580,0
ENSDARG00000081082,0
ENSDARG00000081931,0
ENSDARG00000034215,2
ENSDARG00000080410,0
ENSDARG00000062060,3
ENSDARG00000083417,0
ENSDARG00000092638,9
ENSDARG00000096247,0
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,80
ENSDARG00000056450,4
ENSDARG00000100114,8
ENSDARG00000116649,16
ENSDARG00000117203,0
ENSDARG00000099527,0
ENSDARG00000009285,663
ENSDARG00000009594,8
ENSDARG00000021163,8
ENSDARG00000107952,0
ENSDARG00000034195,41
ENSDARG00000094637,0
ENSDARG00000057986,4
ENSDARG00000004405,0
ENSDARG00000003860,39
ENSDARG00000019810,1
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,0
ENSDARG00000104089,1
ENSDARG00000105193,1
ENSDARG00000099183,0
ENSDARG00000100572,0
ENSDARG00000100392,660
ENSDARG00000099258,7
ENSDARG00000099289,0
ENSDARG00000116617,19
ENSDARG00000103340,5
ENSDARG00000105009,4
ENSDARG00000098782,1
ENSDARG00000105273,3
ENSDARG00000112208,1
ENSDARG00000113464,0
ENSDARG00000110189,0
ENSDARG00000104542,3
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,27
ENSDARG00000117338,0
ENSDARG00000102973,0
ENSDARG00000098317,7
ENSDARG00000104254,1
ENSDARG00000103318,5
ENSDARG00000098689,0
ENSDARG00000100831,0
ENSDARG00000099793,6
ENSDARG00000098919,5
ENSDARG00000062530,2
ENSDARG00000074216,0
ENSDARG00000036245,0
ENSDARG00000100791,0
ENSDARG00000099002,0
ENSDARG00000102551,1
ENSDARG00000098288,10
ENSDARG00000116588,0
ENSDARG00000102906,6
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,1
ENSDARG00000101052,0
ENSDARG00000100312,0
ENSDARG00000101330,0
ENSDARG00000104162,1
ENSDARG00000105013,0
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,5
ENSDARG00000102501,3
ENSDARG00000104307,0
ENSDARG00000036227,7
ENSDARG00000095636,0
ENSDARG00000033251,2
ENSDARG00000086762,1
ENSDARG00000029761,7
ENSDARG00000036222,17
ENSDARG00000074359,2
ENSDARG00000027599,0
ENSDARG00000062695,0
ENSDARG00000007863,36
ENSDARG00000096834,7
ENSDARG00000010266,57
ENSDARG00000062688,33
ENSDARG00000062664,1
ENSDARG00000070831,0
ENSDARG00000036214,0
ENSDARG00000036212,3
ENSDARG00000083332,0
ENSDARG00000057649,0
ENSDARG00000062640,0
ENSDARG00000018602,33
ENSDARG00000062634,10
ENSDARG00000003205,2
ENSDARG00000014499,12
ENSDARG00000028431,7
ENSDARG00000036190,5
ENSDARG00000003931,16
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,0
ENSDARG00000005026,17
ENSDARG00000096417,1
ENSDARG00000070809,5
ENSDARG00000036186,58
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,0
ENSDARG00000096383,0
ENSDARG00000057586,6
ENSDARG00000062521,2
ENSDARG00000036168,2
ENSDARG00000062502,0
ENSDARG00000102035,0
ENSDARG00000070800,2
ENSDARG00000077227,25
ENSDARG00000096359,65
ENSDARG00000062590,230
ENSDARG00000002549,7
ENSDARG00000085290,0
ENSDARG00000036159,0
ENSDARG00000036158,1
ENSDARG00000109130,0
ENSDARG00000091116,4
ENSDARG00000040004,1
ENSDARG00000005510,0
ENSDARG00000002013,14
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,0
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,0
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,0
ENSDARG00000092089,0
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,1
ENSDARG00000057234,19
ENSDARG00000080384,0
ENSDARG00000062382,9
ENSDARG00000045094,0
ENSDARG00000057913,55
ENSDARG00000069150,1
ENSDARG00000069147,0
ENSDARG00000117562,0
ENSDARG00000070705,1
ENSDARG00000070704,3
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,0
ENSDARG00000109428,0
ENSDARG00000070702,13
ENSDARG00000062352,9
ENSDARG00000094074,0
ENSDARG00000012060,1
ENSDARG00000036109,0
ENSDARG00000036107,47
ENSDARG00000012044,3
ENSDARG00000117416,1
ENSDARG00000098950,0
ENSDARG00000036105,0
ENSDARG00000036104,0
ENSDARG00000057010,0
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,43
ENSDARG00000036100,5
ENSDARG00000097873,2
ENSDARG00000078841,0
ENSDARG00000004498,0
ENSDARG00000076820,3
ENSDARG00000039996,0
ENSDARG00000117766,0
ENSDARG00000039997,11
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,5
ENSDARG00000062305,0
ENSDARG00000103928,0
ENSDARG00000008503,2
ENSDARG00000076008,0
ENSDARG00000002613,7
ENSDARG00000077084,3
ENSDARG00000092086,0
ENSDARG00000062278,0
ENSDARG00000080225,0
ENSDARG00000036092,5
ENSDARG00000014490,13
ENSDARG00000016375,1
ENSDARG00000007597,1
ENSDARG00000036090,2
ENSDARG00000062268,0
ENSDARG00000055206,2
ENSDARG00000112877,0
ENSDARG00000008859,6
ENSDARG00000031751,0
ENSDARG00000114729,0
ENSDARG00000016811,2
ENSDARG00000056847,2
ENSDARG00000033599,6
ENSDARG00000077776,41
ENSDARG00000031494,30
ENSDARG00000107267,0
ENSDARG00000008832,1
ENSDARG00000092150,0
ENSDARG00000087611,0
ENSDARG00000062208,0
ENSDARG00000062206,8
ENSDARG00000004343,6
ENSDARG00000103949,0
ENSDARG00000070658,2
