Identifier,EE2-10ng/L-A
ENSDARG00000088817,5
ENSDARG00000101210,3
ENSDARG00000073944,31
ENSDARG00000088549,3
ENSDARG00000091655,20
ENSDARG00000088750,1
ENSDARG00000092963,10
ENSDARG00000008849,0
ENSDARG00000093091,2
ENSDARG00000063457,5
ENSDARG00000011072,9
ENSDARG00000111241,0
ENSDARG00000008447,38
ENSDARG00000058939,15
ENSDARG00000042559,25
ENSDARG00000094590,9
ENSDARG00000078094,1
ENSDARG00000002764,5
ENSDARG00000078875,1
ENSDARG00000076548,0
ENSDARG00000069654,5
ENSDARG00000010745,26
ENSDARG00000112957,0
ENSDARG00000093117,2
ENSDARG00000078508,1
ENSDARG00000095956,0
ENSDARG00000117755,1
ENSDARG00000005115,8
ENSDARG00000002720,8
ENSDARG00000069504,0
ENSDARG00000018281,0
ENSDARG00000100256,1
ENSDARG00000005842,20
ENSDARG00000077231,0
ENSDARG00000093495,0
ENSDARG00000112349,1
ENSDARG00000003210,0
ENSDARG00000036337,1
ENSDARG00000058486,0
ENSDARG00000030078,2
ENSDARG00000058492,2
ENSDARG00000069515,1
ENSDARG00000094555,0
ENSDARG00000042350,1
ENSDARG00000114258,4
ENSDARG00000058546,0
ENSDARG00000088130,4
ENSDARG00000058571,1
ENSDARG00000058587,0
ENSDARG00000069537,2
ENSDARG00000063293,0
ENSDARG00000069540,11
ENSDARG00000070472,46
ENSDARG00000113899,17
ENSDARG00000095556,280
ENSDARG00000094719,14
ENSDARG00000092833,1
ENSDARG00000092191,2
ENSDARG00000093936,13
ENSDARG00000042387,0
ENSDARG00000042396,0
ENSDARG00000114099,0
ENSDARG00000063321,1
ENSDARG00000063332,6
ENSDARG00000107805,0
ENSDARG00000087928,0
ENSDARG00000109590,0
ENSDARG00000112382,0
ENSDARG00000083529,0
ENSDARG00000117507,1
ENSDARG00000117667,0
ENSDARG00000110805,0
ENSDARG00000112418,0
ENSDARG00000042270,0
ENSDARG00000063157,3
ENSDARG00000063167,14
ENSDARG00000113137,1
ENSDARG00000058285,16
ENSDARG00000058292,4
ENSDARG00000063186,0
ENSDARG00000111958,0
ENSDARG00000058306,8
ENSDARG00000042249,0
ENSDARG00000113620,0
ENSDARG00000042336,13
ENSDARG00000088343,5
ENSDARG00000040100,6
ENSDARG00000092923,0
ENSDARG00000095058,0
ENSDARG00000117745,0
ENSDARG00000058345,2
ENSDARG00000042214,1
ENSDARG00000042213,0
ENSDARG00000092762,0
ENSDARG00000031712,1
ENSDARG00000115049,0
ENSDARG00000113541,0
ENSDARG00000017369,7
ENSDARG00000108715,0
ENSDARG00000107867,0
ENSDARG00000042210,5
ENSDARG00000036571,14
ENSDARG00000104585,0
ENSDARG00000098880,77
ENSDARG00000073752,2
ENSDARG00000107490,0
ENSDARG00000085521,0
ENSDARG00000117675,1
ENSDARG00000079076,0
ENSDARG00000084729,0
ENSDARG00000110477,0
ENSDARG00000117502,0
ENSDARG00000003020,0
ENSDARG00000106819,0
ENSDARG00000089649,0
ENSDARG00000091085,0
ENSDARG00000025332,42
ENSDARG00000115750,0
ENSDARG00000097017,42
ENSDARG00000021979,23
ENSDARG00000042188,1
ENSDARG00000042189,3
ENSDARG00000025299,0
ENSDARG00000094024,0
ENSDARG00000080790,0
ENSDARG00000040633,0
ENSDARG00000068231,2
ENSDARG00000107950,0
ENSDARG00000035273,1
ENSDARG00000093811,1
ENSDARG00000052497,7
ENSDARG00000079496,0
ENSDARG00000101471,9
ENSDARG00000042530,10
ENSDARG00000026865,61
ENSDARG00000063361,0
ENSDARG00000091975,1
ENSDARG00000042518,15
ENSDARG00000110246,0
ENSDARG00000002249,12
ENSDARG00000095548,0
ENSDARG00000042496,1
ENSDARG00000007461,5
ENSDARG00000113151,0
ENSDARG00000063414,1
ENSDARG00000100875,0
ENSDARG00000058857,9
ENSDARG00000069630,90
ENSDARG00000099728,6
ENSDARG00000030251,0
ENSDARG00000026829,163
ENSDARG00000068763,10
ENSDARG00000062951,0
ENSDARG00000097661,0
ENSDARG00000092862,0
ENSDARG00000062933,24
ENSDARG00000091938,1
ENSDARG00000085469,0
ENSDARG00000014215,5
ENSDARG00000111264,0
ENSDARG00000104732,0
ENSDARG00000004529,3
ENSDARG00000041921,76
ENSDARG00000062964,1
ENSDARG00000062967,1
ENSDARG00000013775,4
ENSDARG00000058003,4
ENSDARG00000017675,7
ENSDARG00000019195,9
ENSDARG00000078847,2
ENSDARG00000068814,7
ENSDARG00000013950,6
ENSDARG00000026664,22
ENSDARG00000087394,0
ENSDARG00000028943,2
ENSDARG00000042021,20
ENSDARG00000041951,14
ENSDARG00000010445,4
ENSDARG00000063019,0
ENSDARG00000063026,1
ENSDARG00000063040,0
ENSDARG00000095206,0
ENSDARG00000080407,0
ENSDARG00000011583,13
ENSDARG00000068876,7
ENSDARG00000086405,9
ENSDARG00000093269,0
ENSDARG00000030465,18
ENSDARG00000062893,0
ENSDARG00000005972,0
ENSDARG00000026395,2
ENSDARG00000062915,3
ENSDARG00000112234,16
ENSDARG00000100057,12
ENSDARG00000041379,0
ENSDARG00000041381,1
ENSDARG00000109795,0
ENSDARG00000057728,0
ENSDARG00000057741,2
ENSDARG00000094415,0
ENSDARG00000068947,4
ENSDARG00000115287,0
ENSDARG00000068951,2
ENSDARG00000087659,0
ENSDARG00000008748,68
ENSDARG00000057767,10
ENSDARG00000062868,14
ENSDARG00000085957,0
ENSDARG00000062855,6
ENSDARG00000011909,4
ENSDARG00000111261,1
ENSDARG00000041747,0
ENSDARG00000041691,14
ENSDARG00000057698,142
ENSDARG00000062821,2
ENSDARG00000093781,5
ENSDARG00000062824,3
ENSDARG00000097357,0
ENSDARG00000074721,0
ENSDARG00000057887,1
ENSDARG00000041791,1
ENSDARG00000069011,0
ENSDARG00000057167,63
ENSDARG00000080895,0
ENSDARG00000062483,2
ENSDARG00000041802,1
ENSDARG00000032469,1
ENSDARG00000069027,3
ENSDARG00000057286,3
ENSDARG00000093864,3
ENSDARG00000041581,4
ENSDARG00000101630,1
ENSDARG00000069037,0
ENSDARG00000069038,4
ENSDARG00000095584,1
ENSDARG00000092364,8
ENSDARG00000057239,3
ENSDARG00000057218,28
ENSDARG00000069045,13
ENSDARG00000057210,0
ENSDARG00000034001,1
ENSDARG00000091865,0
ENSDARG00000057180,0
ENSDARG00000062506,23
ENSDARG00000093901,1
ENSDARG00000041572,3
ENSDARG00000041569,151
ENSDARG00000041595,38
ENSDARG00000041599,12
ENSDARG00000092255,0
ENSDARG00000008133,4
ENSDARG00000041560,0
ENSDARG00000041616,0
ENSDARG00000041621,2
ENSDARG00000041623,57
ENSDARG00000003487,12
ENSDARG00000081331,0
ENSDARG00000013855,8
ENSDARG00000024314,22
ENSDARG00000030872,10
ENSDARG00000024631,0
ENSDARG00000007753,11
ENSDARG00000106981,0
ENSDARG00000041631,14
ENSDARG00000062558,7
ENSDARG00000069122,20
ENSDARG00000059707,11
ENSDARG00000095732,17
ENSDARG00000011498,4
ENSDARG00000112014,0
ENSDARG00000057296,15
ENSDARG00000096293,0
ENSDARG00000109398,0
ENSDARG00000057491,11
ENSDARG00000030871,16
ENSDARG00000101438,19
ENSDARG00000091003,2
ENSDARG00000103553,23
ENSDARG00000109897,0
ENSDARG00000083268,0
ENSDARG00000080744,0
ENSDARG00000112898,0
ENSDARG00000069142,39
ENSDARG00000092925,0
ENSDARG00000093548,0
ENSDARG00000108920,0
ENSDARG00000112360,0
ENSDARG00000110304,0
ENSDARG00000114891,0
ENSDARG00000093381,1
ENSDARG00000092711,0
ENSDARG00000062756,27
ENSDARG00000025383,2
ENSDARG00000003616,11
ENSDARG00000096323,0
ENSDARG00000069168,3
ENSDARG00000033020,2
ENSDARG00000016038,11
ENSDARG00000041429,3
ENSDARG00000041431,7
ENSDARG00000096256,0
ENSDARG00000062721,4
ENSDARG00000092535,0
ENSDARG00000094232,0
ENSDARG00000069189,3
ENSDARG00000041450,83
ENSDARG00000062686,0
ENSDARG00000108536,0
ENSDARG00000007825,9
ENSDARG00000083370,0
ENSDARG00000041182,1140
ENSDARG00000082911,0
ENSDARG00000082511,0
ENSDARG00000080636,0
ENSDARG00000080450,1
ENSDARG00000110758,0
ENSDARG00000080158,0
ENSDARG00000110617,0
ENSDARG00000057100,5
ENSDARG00000016337,2
ENSDARG00000062476,8
ENSDARG00000083675,0
ENSDARG00000031763,8
ENSDARG00000010207,1
ENSDARG00000041170,11
ENSDARG00000015476,0
ENSDARG00000111588,3
ENSDARG00000062448,4
ENSDARG00000062445,2
ENSDARG00000069246,0
ENSDARG00000041155,44
ENSDARG00000069250,3
ENSDARG00000117246,0
ENSDARG00000002787,8
ENSDARG00000014943,4
ENSDARG00000041145,2
ENSDARG00000041140,59
ENSDARG00000069271,3
ENSDARG00000041133,1
ENSDARG00000069274,4
ENSDARG00000009837,7
ENSDARG00000062381,8
ENSDARG00000012718,0
ENSDARG00000069290,8
ENSDARG00000062370,42
ENSDARG00000041117,8
ENSDARG00000083973,0
ENSDARG00000004823,0
ENSDARG00000041107,3
ENSDARG00000040991,4
ENSDARG00000022160,2
ENSDARG00000081644,0
ENSDARG00000062350,24
ENSDARG00000041092,1
ENSDARG00000027423,2
ENSDARG00000092247,0
ENSDARG00000069321,0
ENSDARG00000041085,18
ENSDARG00000041083,22
ENSDARG00000069328,0
ENSDARG00000041081,13
ENSDARG00000041078,15
ENSDARG00000107077,0
ENSDARG00000041073,0
ENSDARG00000041068,80
ENSDARG00000085890,0
ENSDARG00000041062,56
ENSDARG00000040942,12
ENSDARG00000056764,1
ENSDARG00000056745,10
ENSDARG00000009482,0
ENSDARG00000014634,16
ENSDARG00000062269,8
ENSDARG00000094529,4
ENSDARG00000056713,9
ENSDARG00000069368,3
ENSDARG00000062266,12
ENSDARG00000056531,26
ENSDARG00000030512,3
ENSDARG00000062138,4
ENSDARG00000069378,9
ENSDARG00000093518,0
ENSDARG00000109764,0
ENSDARG00000069379,1
ENSDARG00000018301,0
ENSDARG00000062178,2
ENSDARG00000093618,0
ENSDARG00000056621,54
ENSDARG00000056639,16
ENSDARG00000056628,2
ENSDARG00000095086,7
ENSDARG00000056525,21
ENSDARG00000094495,0
ENSDARG00000040901,0
ENSDARG00000094601,0
ENSDARG00000056506,0
ENSDARG00000040902,0
ENSDARG00000003153,17
ENSDARG00000092444,0
ENSDARG00000013251,1
ENSDARG00000016676,17
ENSDARG00000040917,9
ENSDARG00000093393,0
ENSDARG00000031756,28
ENSDARG00000001414,2
ENSDARG00000112515,0
ENSDARG00000117732,0
ENSDARG00000097764,0
ENSDARG00000040926,46
ENSDARG00000092402,16
ENSDARG00000094853,0
ENSDARG00000083999,0
ENSDARG00000093976,0
ENSDARG00000068702,5
ENSDARG00000107479,0
ENSDARG00000092636,4
ENSDARG00000117663,1
ENSDARG00000012248,23
ENSDARG00000060687,55
ENSDARG00000095451,150
ENSDARG00000068709,17
ENSDARG00000018788,1
ENSDARG00000018726,1
ENSDARG00000107286,0
ENSDARG00000096815,0
ENSDARG00000038112,0
ENSDARG00000054048,1
ENSDARG00000038116,0
ENSDARG00000091978,0
ENSDARG00000060707,0
ENSDARG00000038121,7
ENSDARG00000001976,6
ENSDARG00000075881,15
ENSDARG00000074163,3
ENSDARG00000074414,9
ENSDARG00000014680,1
ENSDARG00000003795,236
ENSDARG00000093286,0
ENSDARG00000081763,0
ENSDARG00000096320,0
ENSDARG00000073824,3
ENSDARG00000041108,53
ENSDARG00000077089,1
ENSDARG00000075942,3
ENSDARG00000068152,1
ENSDARG00000078989,6
ENSDARG00000108730,0
ENSDARG00000054301,2
ENSDARG00000068144,1
ENSDARG00000008936,26
ENSDARG00000060885,9
ENSDARG00000060879,3
ENSDARG00000039381,17
ENSDARG00000068140,14
ENSDARG00000097612,0
ENSDARG00000068138,0
ENSDARG00000034753,38
ENSDARG00000060860,0
ENSDARG00000039378,1
ENSDARG00000060841,9
ENSDARG00000068128,2
ENSDARG00000060813,7
ENSDARG00000082311,0
ENSDARG00000108596,0
ENSDARG00000110471,0
ENSDARG00000022564,10
ENSDARG00000022437,10
ENSDARG00000084665,0
ENSDARG00000017173,5
ENSDARG00000006025,8
ENSDARG00000026070,22
ENSDARG00000111114,0
ENSDARG00000015015,17
ENSDARG00000107143,0
ENSDARG00000094425,0
ENSDARG00000068678,1
ENSDARG00000062082,19
ENSDARG00000062086,0
ENSDARG00000095779,1
ENSDARG00000095317,0
ENSDARG00000010029,4
ENSDARG00000107024,0
ENSDARG00000093015,0
ENSDARG00000003994,4
ENSDARG00000111003,0
ENSDARG00000061977,2
ENSDARG00000108141,0
ENSDARG00000108732,0
ENSDARG00000106159,0
ENSDARG00000015890,23
ENSDARG00000043635,17
ENSDARG00000043640,10
ENSDARG00000056330,0
ENSDARG00000068601,0
ENSDARG00000092489,0
ENSDARG00000007976,21
ENSDARG00000093977,0
ENSDARG00000095204,0
ENSDARG00000062020,30
ENSDARG00000002304,9
ENSDARG00000017093,12
ENSDARG00000032970,317
ENSDARG00000056396,4
ENSDARG00000056407,4
ENSDARG00000015399,2
ENSDARG00000094938,0
ENSDARG00000062042,1
ENSDARG00000068629,20
ENSDARG00000100719,10
ENSDARG00000101431,2
ENSDARG00000099336,3
ENSDARG00000018283,8
ENSDARG00000026072,33
ENSDARG00000040861,36
ENSDARG00000020237,0
ENSDARG00000068208,10
ENSDARG00000114715,0
ENSDARG00000101059,1
ENSDARG00000098577,0
ENSDARG00000100451,0
ENSDARG00000104241,0
ENSDARG00000104522,1
ENSDARG00000103223,0
ENSDARG00000098316,0
ENSDARG00000100604,1
ENSDARG00000095508,2
ENSDARG00000104881,0
ENSDARG00000099876,1
ENSDARG00000101400,0
ENSDARG00000116427,0
ENSDARG00000100377,0
ENSDARG00000105189,0
ENSDARG00000103122,0
ENSDARG00000098225,0
ENSDARG00000098546,0
ENSDARG00000104552,0
ENSDARG00000100356,0
ENSDARG00000101083,3
ENSDARG00000104854,0
ENSDARG00000099773,2
ENSDARG00000102459,0
ENSDARG00000100026,0
ENSDARG00000104430,0
ENSDARG00000098732,0
ENSDARG00000117439,0
ENSDARG00000098492,0
ENSDARG00000112564,2
ENSDARG00000114798,0
ENSDARG00000068576,0
ENSDARG00000067828,0
ENSDARG00000096362,0
ENSDARG00000088029,0
ENSDARG00000094735,1
ENSDARG00000008095,0
ENSDARG00000055952,0
ENSDARG00000056154,0
ENSDARG00000094862,0
ENSDARG00000023168,0
ENSDARG00000061873,0
ENSDARG00000056180,0
ENSDARG00000091990,0
ENSDARG00000061903,0
ENSDARG00000040632,0
ENSDARG00000068520,0
ENSDARG00000088192,0
ENSDARG00000040594,0
ENSDARG00000109991,0
ENSDARG00000115088,0
ENSDARG00000061883,0
ENSDARG00000056009,0
ENSDARG00000055994,0
ENSDARG00000056000,1
ENSDARG00000092523,0
ENSDARG00000056006,0
ENSDARG00000029635,0
ENSDARG00000068549,0
ENSDARG00000115763,2
ENSDARG00000092510,1
ENSDARG00000056014,0
ENSDARG00000035214,0
ENSDARG00000055920,0
ENSDARG00000092709,0
ENSDARG00000093764,1
ENSDARG00000117738,0
ENSDARG00000095263,0
ENSDARG00000078738,0
ENSDARG00000076694,0
ENSDARG00000068566,0
ENSDARG00000091790,0
ENSDARG00000053036,1
ENSDARG00000079253,7
ENSDARG00000040582,1
ENSDARG00000020085,3
ENSDARG00000079848,18
ENSDARG00000005942,0
ENSDARG00000008140,3
ENSDARG00000014165,68
ENSDARG00000061841,15
ENSDARG00000100141,0
ENSDARG00000114191,0
ENSDARG00000096365,2
ENSDARG00000068103,8
ENSDARG00000074996,4
ENSDARG00000068104,0
ENSDARG00000018890,32
ENSDARG00000039513,0
ENSDARG00000067741,16
ENSDARG00000023797,36
ENSDARG00000111654,0
ENSDARG00000061796,3
ENSDARG00000098086,0
ENSDARG00000040564,32
ENSDARG00000111599,0
ENSDARG00000061761,2
ENSDARG00000013777,11
ENSDARG00000068456,0
ENSDARG00000040557,6
ENSDARG00000040555,45
ENSDARG00000040547,0
ENSDARG00000092309,0
ENSDARG00000093973,0
ENSDARG00000040527,3
ENSDARG00000061742,30
ENSDARG00000077897,16
ENSDARG00000010758,16
ENSDARG00000055751,0
ENSDARG00000020611,2
ENSDARG00000068421,0
ENSDARG00000098049,0
ENSDARG00000089627,0
ENSDARG00000055746,0
ENSDARG00000055672,0
ENSDARG00000061699,4
ENSDARG00000061691,1
ENSDARG00000068407,0
ENSDARG00000068406,0
ENSDARG00000068404,43
ENSDARG00000095674,3
ENSDARG00000068401,63
ENSDARG00000068398,3
ENSDARG00000095600,0
ENSDARG00000111632,0
ENSDARG00000068247,22
ENSDARG00000082078,0
ENSDARG00000101673,0
ENSDARG00000036291,12
ENSDARG00000074628,10
ENSDARG00000054259,7
ENSDARG00000054272,65
ENSDARG00000095019,2
ENSDARG00000074442,9
ENSDARG00000093233,2
ENSDARG00000007982,8
ENSDARG00000040452,19
ENSDARG00000117300,3
ENSDARG00000032532,33
ENSDARG00000061635,19
ENSDARG00000068303,1
ENSDARG00000055377,25
ENSDARG00000026766,12
ENSDARG00000032103,20
ENSDARG00000092119,4
ENSDARG00000055357,21
ENSDARG00000002571,14
ENSDARG00000091771,16
ENSDARG00000086288,17
ENSDARG00000088357,39
ENSDARG00000088709,4
ENSDARG00000100760,0
ENSDARG00000085955,0
ENSDARG00000041348,0
ENSDARG00000061576,2
ENSDARG00000091293,12
ENSDARG00000110330,0
ENSDARG00000093591,1
ENSDARG00000110776,0
ENSDARG00000011533,4
ENSDARG00000096826,0
ENSDARG00000061444,0
ENSDARG00000006372,0
ENSDARG00000110716,0
ENSDARG00000061439,4
ENSDARG00000005176,0
ENSDARG00000003420,3
ENSDARG00000061462,1
ENSDARG00000061480,0
ENSDARG00000094946,1
ENSDARG00000068363,0
ENSDARG00000092930,0
ENSDARG00000068372,0
ENSDARG00000094546,0
ENSDARG00000068374,21
ENSDARG00000055250,0
ENSDARG00000011219,5
ENSDARG00000017105,58
ENSDARG00000040440,54
ENSDARG00000068380,0
ENSDARG00000068382,0
ENSDARG00000040443,12
ENSDARG00000094126,0
ENSDARG00000076050,1
ENSDARG00000078775,5
ENSDARG00000100607,2
ENSDARG00000010662,1
ENSDARG00000061397,48
ENSDARG00000031095,0
ENSDARG00000068275,10
ENSDARG00000068274,2
ENSDARG00000055124,23
ENSDARG00000027595,31
ENSDARG00000061370,7
ENSDARG00000040396,9
ENSDARG00000102832,58
ENSDARG00000014673,1
ENSDARG00000094317,0
ENSDARG00000085536,0
ENSDARG00000080093,0
ENSDARG00000055534,2
ENSDARG00000055524,30
ENSDARG00000067730,0
ENSDARG00000035966,0
ENSDARG00000010654,2
ENSDARG00000110038,0
ENSDARG00000021584,6
ENSDARG00000011693,29
ENSDARG00000086034,6
ENSDARG00000105447,0
ENSDARG00000117367,0
ENSDARG00000077911,0
ENSDARG00000061338,96
ENSDARG00000010514,0
ENSDARG00000055054,4
ENSDARG00000108221,0
ENSDARG00000117486,2
ENSDARG00000061328,35
ENSDARG00000113774,0
ENSDARG00000104383,0
ENSDARG00000092178,0
ENSDARG00000095386,0
ENSDARG00000068250,0
ENSDARG00000104251,3
ENSDARG00000054864,147
ENSDARG00000061173,25
ENSDARG00000061168,3
ENSDARG00000040358,10
ENSDARG00000020454,45
ENSDARG00000061159,14
ENSDARG00000040362,15
ENSDARG00000020405,17
ENSDARG00000068219,2
ENSDARG00000034941,0
ENSDARG00000017126,16
ENSDARG00000078983,3
ENSDARG00000061124,24
ENSDARG00000067601,7
ENSDARG00000102234,5
ENSDARG00000058202,2
ENSDARG00000098482,0
ENSDARG00000107054,0
ENSDARG00000017058,14
ENSDARG00000116947,0
ENSDARG00000117394,0
ENSDARG00000068242,1
ENSDARG00000054978,18
ENSDARG00000007990,0
ENSDARG00000094920,0
ENSDARG00000013931,107
ENSDARG00000030753,9
ENSDARG00000074750,17
ENSDARG00000055043,3
ENSDARG00000018904,20
ENSDARG00000117489,0
ENSDARG00000088030,1389
ENSDARG00000061233,15
ENSDARG00000007813,12
ENSDARG00000103462,1
ENSDARG00000033899,21
ENSDARG00000009825,2
ENSDARG00000004492,0
ENSDARG00000111942,0
ENSDARG00000092624,0
ENSDARG00000096829,34
ENSDARG00000097473,5
ENSDARG00000007383,1
ENSDARG00000097821,0
ENSDARG00000094522,0
ENSDARG00000017246,151
ENSDARG00000097368,3
ENSDARG00000068199,1
ENSDARG00000012788,4
ENSDARG00000005468,17
ENSDARG00000061103,1
ENSDARG00000021462,0
ENSDARG00000017429,3
ENSDARG00000082074,0
ENSDARG00000098984,0
ENSDARG00000061031,0
ENSDARG00000105882,0
ENSDARG00000040319,0
ENSDARG00000074258,0
ENSDARG00000116487,3
ENSDARG00000094406,0
ENSDARG00000020841,13
ENSDARG00000041098,2
ENSDARG00000083818,0
ENSDARG00000113833,0
ENSDARG00000115903,1
ENSDARG00000117712,0
ENSDARG00000038191,0
ENSDARG00000024431,1
ENSDARG00000054632,8
ENSDARG00000114107,0
ENSDARG00000088484,2
ENSDARG00000090866,1
ENSDARG00000089060,0
ENSDARG00000090635,1
ENSDARG00000086248,1
ENSDARG00000093207,2
ENSDARG00000091232,3
ENSDARG00000061014,0
ENSDARG00000117008,0
ENSDARG00000041006,0
ENSDARG00000074371,0
ENSDARG00000041011,14
ENSDARG00000103679,3
ENSDARG00000078458,21
ENSDARG00000054584,3
ENSDARG00000105050,0
ENSDARG00000111043,0
ENSDARG00000015064,0
ENSDARG00000099137,13
ENSDARG00000098044,2
ENSDARG00000092142,3
ENSDARG00000060927,3
ENSDARG00000040505,10
ENSDARG00000054363,4
ENSDARG00000105687,1
ENSDARG00000040503,8
ENSDARG00000039500,0
ENSDARG00000012005,14
ENSDARG00000077007,1
ENSDARG00000040274,6
ENSDARG00000054451,25
ENSDARG00000026247,3
ENSDARG00000096262,0
ENSDARG00000003061,4
ENSDARG00000105004,0
ENSDARG00000040286,9
ENSDARG00000100342,5
ENSDARG00000100766,15
ENSDARG00000101677,3
ENSDARG00000100991,0
ENSDARG00000104016,1
ENSDARG00000105281,3
ENSDARG00000105740,6
ENSDARG00000103032,6
ENSDARG00000117626,0
ENSDARG00000117772,1
ENSDARG00000103369,1
ENSDARG00000089354,2
ENSDARG00000074431,7
ENSDARG00000103288,7
ENSDARG00000110545,1
ENSDARG00000117740,0
ENSDARG00000102443,1
ENSDARG00000011777,20
ENSDARG00000099803,0
ENSDARG00000112691,6
ENSDARG00000039960,0
ENSDARG00000098674,0
ENSDARG00000112431,0
ENSDARG00000076623,2
ENSDARG00000098197,0
ENSDARG00000101559,0
ENSDARG00000098912,1
ENSDARG00000059373,21
ENSDARG00000014569,38
ENSDARG00000067975,90
ENSDARG00000078529,6
ENSDARG00000098377,2
ENSDARG00000103887,0
ENSDARG00000036924,1
ENSDARG00000036929,4
ENSDARG00000076393,5
ENSDARG00000020176,0
ENSDARG00000105003,1
ENSDARG00000063713,0
ENSDARG00000094908,0
ENSDARG00000036940,0
ENSDARG00000036942,23
ENSDARG00000036943,17
ENSDARG00000111238,0
ENSDARG00000036944,1
ENSDARG00000009779,46
ENSDARG00000063718,3
ENSDARG00000075592,0
ENSDARG00000002748,1
ENSDARG00000099528,16
ENSDARG00000086107,3
ENSDARG00000117245,6
ENSDARG00000079610,20
ENSDARG00000042643,0
ENSDARG00000042641,24
ENSDARG00000029043,4
ENSDARG00000042637,4
ENSDARG00000068387,4
ENSDARG00000018621,18
ENSDARG00000091560,15
ENSDARG00000063682,7
ENSDARG00000042620,192
ENSDARG00000024381,9
ENSDARG00000071250,5
ENSDARG00000059354,5
ENSDARG00000063690,5
ENSDARG00000071251,5
ENSDARG00000006640,7
ENSDARG00000059363,2
ENSDARG00000075606,0
ENSDARG00000102381,0
ENSDARG00000102325,0
ENSDARG00000058830,6
ENSDARG00000103817,1
ENSDARG00000099747,2
ENSDARG00000059361,4
ENSDARG00000117378,0
ENSDARG00000100821,1
ENSDARG00000099753,6
ENSDARG00000103503,9
ENSDARG00000100514,20
ENSDARG00000098855,10
ENSDARG00000099138,0
ENSDARG00000099438,0
ENSDARG00000104981,0
ENSDARG00000063215,0
ENSDARG00000101445,3
ENSDARG00000078797,12
ENSDARG00000100456,0
ENSDARG00000021864,2216
ENSDARG00000021048,14
ENSDARG00000011648,51
ENSDARG00000076406,4
ENSDARG00000079456,9
ENSDARG00000077855,7
ENSDARG00000074505,0
ENSDARG00000100529,10
ENSDARG00000099596,5
ENSDARG00000086326,2
ENSDARG00000013828,4
ENSDARG00000030402,18
ENSDARG00000092160,0
ENSDARG00000028222,0
ENSDARG00000011870,4
ENSDARG00000005186,24
ENSDARG00000024416,15
ENSDARG00000114159,0
ENSDARG00000076659,16
ENSDARG00000101218,0
ENSDARG00000026762,6
ENSDARG00000078912,2
ENSDARG00000067717,49
ENSDARG00000102318,0
ENSDARG00000075271,0
ENSDARG00000077516,3
ENSDARG00000110186,1
ENSDARG00000099500,0
ENSDARG00000100060,2
ENSDARG00000101259,5
ENSDARG00000096274,0
ENSDARG00000063627,21
ENSDARG00000035695,6
ENSDARG00000008818,9
ENSDARG00000078522,11
ENSDARG00000092300,0
ENSDARG00000014222,38
ENSDARG00000035694,93
ENSDARG00000092099,10
ENSDARG00000071224,62
ENSDARG00000071223,2
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,0
ENSDARG00000036912,1
ENSDARG00000103658,33
ENSDARG00000071205,0
ENSDARG00000095731,1
ENSDARG00000089878,7
ENSDARG00000089204,45
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,0
ENSDARG00000103618,0
ENSDARG00000100450,0
ENSDARG00000102992,1
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,3
ENSDARG00000104403,0
ENSDARG00000101222,11
ENSDARG00000100698,5
ENSDARG00000098228,47
ENSDARG00000089402,3
ENSDARG00000102533,4
ENSDARG00000103395,2
ENSDARG00000101490,0
ENSDARG00000104701,25
ENSDARG00000113654,0
ENSDARG00000103765,0
ENSDARG00000101216,21
ENSDARG00000099509,0
ENSDARG00000102143,0
ENSDARG00000102018,3
ENSDARG00000105241,0
ENSDARG00000100909,0
ENSDARG00000104315,3
ENSDARG00000099049,0
ENSDARG00000099118,2
ENSDARG00000116004,0
ENSDARG00000103106,10
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,4
ENSDARG00000063726,14
ENSDARG00000076280,35
ENSDARG00000017809,9
ENSDARG00000011076,5
ENSDARG00000063535,61
ENSDARG00000014287,25
ENSDARG00000097492,0
ENSDARG00000025012,11
ENSDARG00000002696,240
ENSDARG00000075545,9
ENSDARG00000000503,110
