Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 10/06/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF
Work Source: Analine_R-ODAF_DESeq2_Norm_Data_renamed_4_Tylers_WF_williams_0.05_NOMTC_foldfilter1.5_BMD_1
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 07/14/2023 21:06.40
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 275
Total Run Time: 9 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-140837	Intrinsic Pathway of Fibrin Clot Formation	16	17	1	1	1	1	1	1	1	1	1	22	16	4863	0.99726	0.076959	0.076959	5.88	393153	serpine2	ENSDARG00000029353		4.13701	4.13701	4.13701		4.13701		2.41557	2.41557	2.41557		2.41557		7.08522	7.08522	7.08522		7.08522		0.0	4.13701			2.41557		7.08522		4.13701	2.41557	7.08522	1	0	1	393153	ENSDARG00000029353	4.13701	4.13701		2.41557	2.41557		7.08522	7.08522		4.13701	2.41557	7.08522	0															0						Linear,1(1)	1.6004385948181152	1.6004385948181152	1.6004385948181152	1.6004385948181152	0.0	1.6004385948181152	4.13701	4.13701	2.41557	2.41557	7.08522	7.08522	UP	1.0	0.0	0.0	
R-DRE-140875	Common Pathway of Fibrin Clot Formation	8	8	1	1	1	1	1	1	1	1	1	22	7	4872	0.99942	0.036951	0.036951	12.5	393153	serpine2	ENSDARG00000029353		4.13701	4.13701	4.13701		4.13701		2.41557	2.41557	2.41557		2.41557		7.08522	7.08522	7.08522		7.08522		0.0	4.13701	0.0	4.13701	2.41557	2.41557	7.08522	7.08522	4.13701	2.41557	7.08522	1	0	1	393153	ENSDARG00000029353	4.13701	4.13701		2.41557	2.41557		7.08522	7.08522		4.13701	2.41557	7.08522	0															0						Linear,1(1)	1.6004385948181152	1.6004385948181152	1.6004385948181152	1.6004385948181152	0.0	1.6004385948181152	4.13701	4.13701	2.41557	2.41557	7.08522	7.08522	UP	1.0	0.0	0.0	
R-DRE-140877	Formation of Fibrin Clot (Clotting Cascade)	17	18	1	1	1	1	1	1	1	1	1	22	17	4862	0.99692	0.081305	0.081305	5.56	393153	serpine2	ENSDARG00000029353		4.13701	4.13701	4.13701		4.13701		2.41557	2.41557	2.41557		2.41557		7.08522	7.08522	7.08522		7.08522		0.0	4.13701			2.41557		7.08522		4.13701	2.41557	7.08522	1	0	1	393153	ENSDARG00000029353	4.13701	4.13701		2.41557	2.41557		7.08522	7.08522		4.13701	2.41557	7.08522	0															0						Linear,1(1)	1.6004385948181152	1.6004385948181152	1.6004385948181152	1.6004385948181152	0.0	1.6004385948181152	4.13701	4.13701	2.41557	2.41557	7.08522	7.08522	UP	1.0	0.0	0.0	
R-DRE-8956319	Nucleotide catabolism	19	20	1	1	1	1	1	1	1	1	1	22	19	4860	0.9962	0.089939	0.089939	5.0	445151	entpd1	ENSDARG00000045066		0.908682	0.908682	0.908682		0.908682		0.221095	0.221095	0.221095		0.221095		3.73461	3.73461	3.73461		3.73461		0.0	0.908682			0.221095		3.73461		0.908682	0.221095	3.73461	0	1	0															1	445151	ENSDARG00000045066	0.908682	0.908682		0.221095	0.221095		3.73461	3.73461		0.908682	0.221095	3.73461	0						Poly 2,1(1)	1.6415352821350098	1.6415352821350098	1.6415352821350098	1.6415352821350098	0.0	1.6415352821350098	0.908682	0.908682	0.221095	0.221095	3.73461	3.73461	DOWN	0.0	1.0	0.0	
R-DRE-4641258	Degradation of DVL	39	42	1	0	0	0	0	0	1	0	0	23	42	4837	0.82008	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6807505	RNA polymerase II transcribes snRNA genes	50	51	2	2	0	2	2	2	2	0	0	23	51	4828	0.78577	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-3899300	SUMOylation of transcription cofactors	34	34	1	1	1	1	1	1	1	1	1	22	33	4846	0.98921	0.14823	0.14823	2.94	565874	znf692	ENSDARG00000078434		3.83195	3.83195	3.83195		3.83195		2.29938	2.29938	2.29938		2.29938		6.386	6.386	6.386		6.386										3.83195	2.29938	6.386	0	1	0															1	565874	ENSDARG00000078434	3.83195	3.83195		2.29938	2.29938		6.386	6.386		3.83195	2.29938	6.386	0						Linear,1(1)	1.846980333328247	1.846980333328247	1.846980333328247	1.846980333328247	0.0	1.846980333328247	3.83195	3.83195	2.29938	2.29938	6.386	6.386	DOWN	0.0	1.0	0.0	
R-DRE-193648	NRAGE signals death through JNK	24	25	1	1	1	1	1	1	1	1	1	22	24	4855	0.99408	0.11118	0.11118	4.0	100151026	arhgef40	ENSDARG00000078979		0.60297	0.60297	0.60297		0.60297		0.233344	0.233344	0.233344		0.233344		1.5581	1.5581	1.5581		1.5581										0.60297	0.233344	1.5581	0	1	0															1	100151026	ENSDARG00000078979	0.60297	0.60297		0.233344	0.233344		1.5581	1.5581		0.60297	0.233344	1.5581	0						Poly 2,1(1)	1.8759690523147583	1.8759690523147583	1.8759690523147583	1.8759690523147583	0.0	1.8759690523147583	0.60297	0.60297	0.233344	0.233344	1.5581	1.5581	DOWN	0.0	1.0	0.0	
R-DRE-204998	Cell death signalling via NRAGE, NRIF and NADE	33	34	1	1	1	1	1	1	1	1	1	22	33	4846	0.98921	0.14823	0.14823	2.94	100151026	arhgef40	ENSDARG00000078979		0.60297	0.60297	0.60297		0.60297		0.233344	0.233344	0.233344		0.233344		1.5581	1.5581	1.5581		1.5581										0.60297	0.233344	1.5581	0	1	0															1	100151026	ENSDARG00000078979	0.60297	0.60297		0.233344	0.233344		1.5581	1.5581		0.60297	0.233344	1.5581	0						Poly 2,1(1)	1.8759690523147583	1.8759690523147583	1.8759690523147583	1.8759690523147583	0.0	1.8759690523147583	0.60297	0.60297	0.233344	0.233344	1.5581	1.5581	DOWN	0.0	1.0	0.0	
R-DRE-8854691	Interleukin-20 family signaling	6	8	1	1	0	0	0	0	1	0	0	23	8	4871	0.96305	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-1433557	Signaling by SCF-KIT	22	23	1	0	0	1	1	1	1	0	0	23	23	4856	0.89726	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-444821	Relaxin receptors	2	3	1	1	0	1	1	1	1	0	0	23	3	4876	0.98599	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-425410	Metal ion SLC transporters	9	9	1	0	0	0	0	0	1	0	0	23	9	4870	0.95852	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-435354	Zinc transporters	5	5	1	0	0	0	0	0	1	0	0	23	5	4874	0.97675	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-75205	Dissolution of Fibrin Clot	8	8	1	1	1	1	1	1	1	1	1	22	7	4872	0.99942	0.036951	0.036951	12.5	393153	serpine2	ENSDARG00000029353		4.13701	4.13701	4.13701		4.13701		2.41557	2.41557	2.41557		2.41557		7.08522	7.08522	7.08522		7.08522		0.0	4.13701	0.0	4.13701	2.41557	2.41557	7.08522	7.08522	4.13701	2.41557	7.08522	1	0	1	393153	ENSDARG00000029353	4.13701	4.13701		2.41557	2.41557		7.08522	7.08522		4.13701	2.41557	7.08522	0															0						Linear,1(1)	1.6004385948181152	1.6004385948181152	1.6004385948181152	1.6004385948181152	0.0	1.6004385948181152	4.13701	4.13701	2.41557	2.41557	7.08522	7.08522	UP	1.0	0.0	0.0	
R-DRE-1538133	G0 and Early G1	10	12	1	1	0	1	1	1	1	0	0	23	12	4867	0.94507	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-209822	Glycoprotein hormones	1	4	1	1	1	1	1	1	1	1	1	22	3	4876	0.99987	0.018642	0.018642	25.0	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997		0.0	1.33181	0.0	1.33181	0.957242	0.957242	1.85296	1.85296	1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-432040	Vasopressin regulates renal water homeostasis via Aquaporins	25	27	1	1	0	1	1	1	1	0	0	23	27	4852	0.88045	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-6783783	Interleukin-10 signaling	3	3	1	1	0	0	0	0	1	0	0	23	3	4876	0.98599	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5685942	HDR through Homologous Recombination (HRR)	31	31	1	1	1	1	1	1	1	1	1	22	30	4849	0.99098	0.13605	0.13605	3.23	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995										3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
R-DRE-5685939	HDR through MMEJ (alt-NHEJ)	11	11	1	1	1	1	1	1	1	1	1	22	10	4869	0.99887	0.050468	0.050468	9.09	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311			2.34987		6.6839		3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
R-DRE-5620920	Cargo trafficking to the periciliary membrane	20	21	1	1	0	0	0	0	1	0	0	23	21	4858	0.90577	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2514856	The phototransduction cascade	20	20	1	1	0	1	1	1	1	0	0	23	20	4859	0.91006	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-2514859	Inactivation, recovery and regulation of the phototransduction cascade	19	19	1	1	0	1	1	1	1	0	0	23	19	4860	0.91437	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-400042	Adrenaline,noradrenaline inhibits insulin secretion	16	17	1	1	0	1	1	1	1	0	0	23	17	4862	0.92304	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-420092	Glucagon-type ligand receptors	21	23	1	1	0	1	1	1	1	0	0	23	23	4856	0.89726	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-181431	Acetylcholine binding and downstream events	10	10	1	1	0	1	1	1	1	0	0	23	10	4869	0.95402	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-622323	Presynaptic nicotinic acetylcholine receptors	10	10	1	1	0	1	1	1	1	0	0	23	10	4869	0.95402	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-622327	Postsynaptic nicotinic acetylcholine receptors	10	10	1	1	0	1	1	1	1	0	0	23	10	4869	0.95402	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-629587	Highly sodium permeable postsynaptic acetylcholine nicotinic receptors	6	6	1	1	0	1	1	1	1	0	0	23	6	4873	0.97216	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5693537	Resolution of D-Loop Structures	17	17	1	1	1	1	1	1	1	1	1	22	16	4863	0.99726	0.076959	0.076959	5.88	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311			2.34987		6.6839		3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
R-DRE-5693568	Resolution of D-loop Structures through Holliday Junction Intermediates	17	17	1	1	1	1	1	1	1	1	1	22	16	4863	0.99726	0.076959	0.076959	5.88	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311			2.34987		6.6839		3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
R-DRE-5693579	Homologous DNA Pairing and Strand Exchange	15	15	1	1	1	1	1	1	1	1	1	22	14	4865	0.99787	0.068209	0.068209	6.67	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311			2.34987		6.6839		3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
R-DRE-5693616	Presynaptic phase of homologous DNA pairing and strand exchange	15	15	1	1	1	1	1	1	1	1	1	22	14	4865	0.99787	0.068209	0.068209	6.67	503536	rbbp8	ENSDARG00000043480		3.96311	3.96311	3.96311		3.96311		2.34987	2.34987	2.34987		2.34987		6.6839	6.6839	6.6839		6.6838999999999995		0.0	3.96311			2.34987		6.6839		3.96311	2.34987	6.6839	0	1	0															1	503536	ENSDARG00000043480	3.96311	3.96311		2.34987	2.34987		6.6839	6.6839		3.96311	2.34987	6.6839	0						Linear,1(1)	1.8061717748641968	1.8061717748641968	1.8061717748641968	1.8061717748641968	0.0	1.8061717748641968	3.96311	3.96311	2.34987	2.34987	6.6839	6.6839	DOWN	0.0	1.0	0.0	
R-DRE-442380	Zinc influx into cells by the SLC39 gene family	2	2	1	0	0	0	0	0	1	0	0	23	2	4877	0.99064	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-8864260	Transcriptional regulation by the AP-2 (TFAP2) family of transcription factors	12	15	1	1	1	1	1	1	1	1	1	22	14	4865	0.99787	0.068209	0.068209	6.67	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997		0.0	1.33181			0.957242		1.85296		1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-5362517	Signaling by Retinoic Acid	32	32	1	1	1	1	1	1	1	1	1	22	31	4848	0.99041	0.14013	0.14013	3.12	554036	cyp26c1	ENSDARG00000056029		0.347031	0.347031	0.347031		0.347031		0.192514	0.192514	0.192514		0.192514		0.625567	0.625567	0.625567		0.625567										0.347031	0.192514	0.625567	1	0	1	554036	ENSDARG00000056029	0.347031	0.347031		0.192514	0.192514		0.625567	0.625567		0.347031	0.192514	0.625567	0															0						Poly 2,1(1)	1.5749021768569946	1.5749021768569946	1.5749021768569946	1.5749021768569946	0.0	1.5749021768569946	0.347031	0.347031	0.192514	0.192514	0.625567	0.625567	UP	1.0	0.0	0.0	
R-DRE-5365859	RA biosynthesis pathway	12	12	1	1	1	1	1	1	1	1	1	22	11	4868	0.99865	0.054933	0.054933	8.33	554036	cyp26c1	ENSDARG00000056029		0.347031	0.347031	0.347031		0.347031		0.192514	0.192514	0.192514		0.192514		0.625567	0.625567	0.625567		0.625567		0.0	0.347031			0.192514		0.625567		0.347031	0.192514	0.625567	1	0	1	554036	ENSDARG00000056029	0.347031	0.347031		0.192514	0.192514		0.625567	0.625567		0.347031	0.192514	0.625567	0															0						Poly 2,1(1)	1.5749021768569946	1.5749021768569946	1.5749021768569946	1.5749021768569946	0.0	1.5749021768569946	0.347031	0.347031	0.192514	0.192514	0.625567	0.625567	UP	1.0	0.0	0.0	
R-DRE-264876	Insulin processing	6	6	1	1	0	0	0	0	1	0	0	23	6	4873	0.97216	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-5620916	VxPx cargo-targeting to cilium	9	9	1	1	0	0	0	0	1	0	0	23	9	4870	0.95852	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-629594	Highly calcium permeable postsynaptic nicotinic acetylcholine receptors	7	7	1	1	0	1	1	1	1	0	0	23	7	4872	0.9676	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-629597	Highly calcium permeable nicotinic acetylcholine receptors	7	7	1	1	0	1	1	1	1	0	0	23	7	4872	0.9676	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-193048	Androgen biosynthesis	5	8	1	1	1	1	1	1	1	1	1	22	7	4872	0.99942	0.036951	0.036951	12.5	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997		0.0	1.33181	0.0	1.33181	0.957242	0.957242	1.85296	1.85296	1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-193993	Mineralocorticoid biosynthesis	1	3	1	1	1	1	1	1	1	1	1	22	2	4877	0.99994	0.014013	0.014013	33.33	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997		0.0	1.33181	0.0	1.33181	0.957242	0.957242	1.85296	1.85296	1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-8866910	TFAP2 (AP-2) family regulates transcription of growth factors and their receptors	1	4	1	1	1	1	1	1	1	1	1	22	3	4876	0.99987	0.018642	0.018642	25.0	402987	cga	ENSDARG00000040479		1.33181	1.33181	1.33181		1.33181		0.957242	0.957242	0.957242		0.9572420000000001		1.85296	1.85296	1.85296		1.8529599999999997		0.0	1.33181	0.0	1.33181	0.957242	0.957242	1.85296	1.85296	1.33181	0.957242	1.85296	1	0	1	402987	ENSDARG00000040479	1.33181	1.33181		0.957242	0.957242		1.85296	1.85296		1.33181	0.957242	1.85296	0															0						Linear,1(1)	10.443908691406252	10.44390869140625	10.44390869140625	10.44390869140625	0.0	10.44390869140625	1.33181	1.33181	0.957242	0.957242	1.85296	1.85296	UP	1.0	0.0	0.0	
R-DRE-549132	Organic cation/anion/zwitterion transport	3	4	1	1	0	1	1	1	1	0	0	23	4	4875	0.98136	1.0	1.0	0.0																																		0	0	0															0															0																							
R-DRE-426048	Arachidonate production from DAG	4	4	1	1	1	1	1	1	1	1	1	22	3	4876	0.99987	0.018642	0.018642	25.0	799085	abhd6a	ENSDARG00000060756		3.74626	3.74626	3.74626		3.7462599999999995		2.26387	2.26387	2.26387		2.26387		6.19932	6.19932	6.19932		6.19932		0.0	3.74626	0.0	3.74626	2.26387	2.26387	6.19932	6.19932	3.74626	2.26387	6.19932	0	1	0															1	799085	ENSDARG00000060756	3.74626	3.74626		2.26387	2.26387		6.19932	6.19932		3.74626	2.26387	6.19932	0						Linear,1(1)	1.8339139223098755	1.8339139223098755	1.8339139223098755	1.8339139223098755	0.0	1.8339139223098755	3.74626	3.74626	2.26387	2.26387	6.19932	6.19932	DOWN	0.0	1.0	0.0	
R-DRE-194313	VEGF ligand-receptor interactions	6	7	1	1	1	1	1	1	1	1	1	22	6	4873	0.99956	0.032405	0.032405	14.29	554230	kdr	ENSDARG00000017321		0.933474	0.933474	0.933474		0.933474		0.217766	0.217766	0.217766		0.217766		4.00142	4.00142	4.00142		4.00142		0.0	0.933474	0.0	0.933474	0.217766	0.217766	4.00142	4.00142	0.933474	0.217766	4.00142	0	1	0															1	554230	ENSDARG00000017321	0.933474	0.933474		0.217766	0.217766		4.00142	4.00142		0.933474	0.217766	4.00142	0						Poly 2,1(1)	1.7781490087509155	1.7781490087509155	1.7781490087509155	1.7781490087509155	0.0	1.7781490087509155	0.933474	0.933474	0.217766	0.217766	4.00142	4.00142	DOWN	0.0	1.0	0.0	
R-DRE-195399	VEGF binds to VEGFR leading to receptor dimerization	6	7	1	1	1	1	1	1	1	1	1	22	6	4873	0.99956	0.032405	0.032405	14.29	554230	kdr	ENSDARG00000017321		0.933474	0.933474	0.933474		0.933474		0.217766	0.217766	0.217766		0.217766		4.00142	4.00142	4.00142		4.00142		0.0	0.933474	0.0	0.933474	0.217766	0.217766	4.00142	4.00142	0.933474	0.217766	4.00142	0	1	0															1	554230	ENSDARG00000017321	0.933474	0.933474		0.217766	0.217766		4.00142	4.00142		0.933474	0.217766	4.00142	0						Poly 2,1(1)	1.7781490087509155	1.7781490087509155	1.7781490087509155	1.7781490087509155	0.0	1.7781490087509155	0.933474	0.933474	0.217766	0.217766	4.00142	4.00142	DOWN	0.0	1.0	0.0	
R-DRE-211916	Vitamins	3	3	1	1	1	1	1	1	1	1	1	22	2	4877	0.99994	0.014013	0.014013	33.33	554036	cyp26c1	ENSDARG00000056029		0.347031	0.347031	0.347031		0.347031		0.192514	0.192514	0.192514		0.192514		0.625567	0.625567	0.625567		0.625567		0.0	0.347031	0.0	0.347031	0.192514	0.192514	0.625567	0.625567	0.347031	0.192514	0.625567	1	0	1	554036	ENSDARG00000056029	0.347031	0.347031		0.192514	0.192514		0.625567	0.625567		0.347031	0.192514	0.625567	0															0						Poly 2,1(1)	1.5749021768569946	1.5749021768569946	1.5749021768569946	1.5749021768569946	0.0	1.5749021768569946	0.347031	0.347031	0.192514	0.192514	0.625567	0.625567	UP	1.0	0.0	0.0	
R-DRE-375165	NCAM signaling for neurite out-growth	17	17	1	1	1	1	1	1	1	1	1	22	16	4863	0.99726	0.076959	0.076959	5.88	553211	st8sia4	ENSDARG00000103600		0.565326	0.565326	0.565326		0.565326		0.231341	0.231341	0.231341		0.23134100000000002		1.38148	1.38148	1.38148		1.38148		0.0	0.565326			0.231341		1.38148		0.565326	0.231341	1.38148	0	1	0															1	553211	ENSDARG00000103600	0.565326	0.565326		0.231341	0.231341		1.38148	1.38148		0.565326	0.231341	1.38148	0						Poly 2,1(1)	1.9992272853851318	1.9992272853851318	1.9992272853851318	1.9992272853851318	0.0	1.9992272853851318	0.565326	0.565326	0.231341	0.231341	1.38148	1.38148	DOWN	0.0	1.0	0.0	
R-DRE-419037	NCAM1 interactions	6	6	1	1	1	1	1	1	1	1	1	22	5	4874	0.99969	0.027838	0.027838	16.67	553211	st8sia4	ENSDARG00000103600		0.565326	0.565326	0.565326		0.565326		0.231341	0.231341	0.231341		0.23134100000000002		1.38148	1.38148	1.38148		1.38148		0.0	0.565326	0.0	0.565326	0.231341	0.231341	1.38148	1.38148	0.565326	0.231341	1.38148	0	1	0															1	553211	ENSDARG00000103600	0.565326	0.565326		0.231341	0.231341		1.38148	1.38148		0.565326	0.231341	1.38148	0						Poly 2,1(1)	1.9992272853851318	1.9992272853851318	1.9992272853851318	1.9992272853851318	0.0	1.9992272853851318	0.565326	0.565326	0.231341	0.231341	1.38148	1.38148	DOWN	0.0	1.0	0.0	
R-DRE-9634600	Regulation of glycolysis by fructose 2,6-bisphosphate metabolism	4	4	1	1	0	1	1	1	1	0	0	23	4	4875	0.98136	1.0	1.0	0.0																																		0	0	0															0															0																							
