406491	nup42	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
494164	tnni2a.4	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	494164	tnni2a.4	ENSDARG00000029069		5.50086E-5	5.50086E-5	5.50086E-5		5.50086E-5		3.34301E-5	3.34301E-5	3.34301E-5		3.34301E-5		1.09952E-4	1.09952E-4	1.09952E-4		1.09952E-4		0.0	5.50086E-5	0.0	5.50086E-5	5.50086E-5	3.34301E-5	1.09952E-4	1	0	1	494164	ENSDARG00000029069	5.50086E-5	5.50086E-5		3.34301E-5	3.34301E-5		1.09952E-4	1.09952E-4		5.50086E-5	3.34301E-5	1.09952E-4	0															0						Exp 4,1(1)	1.6860301494598389	1.6860301494598389	1.6860301494598389	1.6860301494598389	0.0	1.6860301494598389	5.50086E-5	5.50086E-5	3.34301E-5	3.34301E-5	1.09952E-4	1.09952E-4	UP	1.0	0.0	0.0	
796115	nexmifb	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
447920	aldh3a2b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	447920	aldh3a2b	ENSDARG00000029381		8.14162E-5	8.14162E-5	8.14162E-5		8.14162E-5		3.28883E-5	3.28883E-5	3.28883E-5		3.28883E-5		2.46327E-4	2.46327E-4	2.46327E-4		2.46327E-4		0.0	8.14162E-5	0.0	8.14162E-5	8.14162E-5	3.28883E-5	2.46327E-4	0	1	0															1	447920	ENSDARG00000029381	8.14162E-5	8.14162E-5		3.28883E-5	3.28883E-5		2.46327E-4	2.46327E-4		8.14162E-5	3.28883E-5	2.46327E-4	0						Exp 4,1(1)	1.8032478094100952	1.8032478094100952	1.8032478094100952	1.8032478094100952	0.0	1.8032478094100952	8.14162E-5	8.14162E-5	3.28883E-5	3.28883E-5	2.46327E-4	2.46327E-4	DOWN	0.0	1.0	0.0	
562343	specc1	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
568982	ush2a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	568982	ush2a	ENSDARG00000029482		1.72246	1.72246	1.72246		1.72246		1.15974	1.15974	1.15974		1.15974		3.96517	3.96517	3.96517		3.96517		0.0	1.72246	0.0	1.72246	1.72246	1.15974	3.96517	1	0	1	568982	ENSDARG00000029482	1.72246	1.72246		1.15974	1.15974		3.96517	3.96517		1.72246	1.15974	3.96517	0															0						Exp 2,1(1)	1.7945359945297241	1.7945359945297241	1.7945359945297241	1.7945359945297241	0.0	1.7945359945297241	1.72246	1.72246	1.15974	1.15974	3.96517	3.96517	UP	1.0	0.0	0.0	
793910	msra	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	793910	msra	ENSDARG00000029587		1.96341E-4	1.96341E-4	1.96341E-4		1.96341E-4		6.63024E-5	6.63024E-5	6.63024E-5		6.63024E-5		0.00121766	0.00121766	0.00121766		0.00121766		0.0	1.96341E-4	0.0	1.96341E-4	1.96341E-4	6.63024E-5	0.00121766	1	0	1	793910	ENSDARG00000029587	1.96341E-4	1.96341E-4		6.63024E-5	6.63024E-5		0.00121766	0.00121766		1.96341E-4	6.63024E-5	0.00121766	0															0						Exp 4,1(1)	1.8335076570510864	1.8335076570510864	1.8335076570510864	1.8335076570510864	0.0	1.8335076570510864	1.96341E-4	1.96341E-4	6.63024E-5	6.63024E-5	0.00121766	0.00121766	UP	1.0	0.0	0.0	
387300	p2rx3b	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
791185	slc26a1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	791185	slc26a1	ENSDARG00000029832		1.27782	1.27782	1.27782		1.27782		0.73671	0.73671	0.73671		0.73671		3.28426	3.28426	3.28426		3.28426		0.0	1.27782	0.0	1.27782	1.27782	0.73671	3.28426	0	1	0															1	791185	ENSDARG00000029832	1.27782	1.27782		0.73671	0.73671		3.28426	3.28426		1.27782	0.73671	3.28426	0						Exp 2,1(1)	1.6044282913208008	1.6044282913208008	1.6044282913208008	1.6044282913208008	0.0	1.6044282913208008	1.27782	1.27782	0.73671	0.73671	3.28426	3.28426	DOWN	0.0	1.0	0.0	
562051	tmprss9	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
562050	slc6a7	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
407719	sdcbp	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	407719	sdcbp	ENSDARG00000030097		1.03604E-4	1.03604E-4	1.03604E-4		1.03604E-4		4.33773E-5	4.33773E-5	4.33773E-5		4.33773E-5		3.97845E-4	3.97845E-4	3.97845E-4		3.9784499999999997E-4		0.0	1.03604E-4	0.0	1.03604E-4	1.03604E-4	4.33773E-5	3.97845E-4	0	1	0															1	407719	ENSDARG00000030097	1.03604E-4	1.03604E-4		4.33773E-5	4.33773E-5		3.97845E-4	3.97845E-4		1.03604E-4	4.33773E-5	3.97845E-4	0						Exp 4,1(1)	1.56236732006073	1.56236732006073	1.56236732006073	1.56236732006073	0.0	1.56236732006073	1.03604E-4	1.03604E-4	4.33773E-5	4.33773E-5	3.97845E-4	3.97845E-4	DOWN	0.0	1.0	0.0	
550508	grtp1b	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
415139	cryba2a	1	1	1	1	1	0	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
30175	twist1a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
445034	crygn2	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
321932	hjv	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
565917	tsnaxip1	1	1	1	1	1	1	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
492810	mfsd2aa	1	1	1	1	1	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100537750	foxq1a	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
561680	ftr56	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	561680	ftr56	ENSDARG00000030954		2.04567E-4	2.04567E-4	2.04567E-4		2.04567E-4		7.08335E-5	7.08335E-5	7.08335E-5		7.08335E-5		9.83752E-4	9.83752E-4	9.83752E-4		9.83752E-4		0.0	2.04567E-4	0.0	2.04567E-4	2.04567E-4	7.08335E-5	9.83752E-4	1	0	1	561680	ENSDARG00000030954	2.04567E-4	2.04567E-4		7.08335E-5	7.08335E-5		9.83752E-4	9.83752E-4		2.04567E-4	7.08335E-5	9.83752E-4	0															0						Exp 4,1(1)	1.7850333452224731	1.7850333452224731	1.7850333452224731	1.7850333452224731	0.0	1.7850333452224731	2.04567E-4	2.04567E-4	7.08335E-5	7.08335E-5	9.83752E-4	9.83752E-4	UP	1.0	0.0	0.0	
791132	csrp1b	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
794932	dtna	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	794932	dtna	ENSDARG00000031015		1.0086E-4	1.0086E-4	1.0086E-4		1.0086000000000002E-4		5.26748E-5	5.26748E-5	5.26748E-5		5.26748E-5		2.87268E-4	2.87268E-4	2.87268E-4		2.87268E-4		0.0	1.0086E-4	0.0	1.0086E-4	1.0086E-4	5.26748E-5	2.87268E-4	0	1	0															1	794932	ENSDARG00000031015	1.0086E-4	1.0086E-4		5.26748E-5	5.26748E-5		2.87268E-4	2.87268E-4		1.0086E-4	5.26748E-5	2.87268E-4	0						Exp 4,1(1)	1.5149363279342651	1.5149363279342651	1.5149363279342651	1.5149363279342651	0.0	1.5149363279342651	1.0086E-4	1.0086E-4	5.26748E-5	5.26748E-5	2.87268E-4	2.87268E-4	DOWN	0.0	1.0	0.0	
569931	cadm1a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	569931	cadm1a	ENSDARG00000031075		7.0784E-5	7.0784E-5	7.0784E-5		7.0784E-5		2.39599E-5	2.39599E-5	2.39599E-5		2.39599E-5		2.00525E-4	2.00525E-4	2.00525E-4		2.00525E-4		0.0	7.0784E-5	0.0	7.0784E-5	7.0784E-5	2.39599E-5	2.00525E-4	0	1	0															1	569931	ENSDARG00000031075	7.0784E-5	7.0784E-5		2.39599E-5	2.39599E-5		2.00525E-4	2.00525E-4		7.0784E-5	2.39599E-5	2.00525E-4	0						Exp 4,1(1)	1.5473225116729736	1.5473225116729736	1.5473225116729736	1.5473225116729736	0.0	1.5473225116729736	7.0784E-5	7.0784E-5	2.39599E-5	2.39599E-5	2.00525E-4	2.00525E-4	DOWN	0.0	1.0	0.0	
321806	irx3b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
567724	snai3	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	567724	snai3	ENSDARG00000031243		4.49109E-4	4.49109E-4	4.49109E-4		4.49109E-4		4.49107E-4	4.49107E-4	4.49107E-4		4.491070000000001E-4		4.49111E-4	4.49111E-4	4.49111E-4		4.49111E-4		0.0	4.49109E-4	0.0	4.49109E-4	4.49109E-4	4.49107E-4	4.49111E-4	1	0	1	567724	ENSDARG00000031243	4.49109E-4	4.49109E-4		4.49107E-4	4.49107E-4		4.49111E-4	4.49111E-4		4.49109E-4	4.49107E-4	4.49111E-4	0															0						Hill,1(1)	1.6878818273544312	1.6878818273544312	1.6878818273544312	1.6878818273544312	0.0	1.6878818273544312	4.49109E-4	4.49109E-4	4.49107E-4	4.49107E-4	4.49111E-4	4.49111E-4	UP	1.0	0.0	0.0	
798920	igfbp2b	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
406548	col9a1b	1	1	1	1	1	0	1	0	0	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
556369	tmem200a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	556369	tmem200a	ENSDARG00000031540		4.92353E-4	4.92353E-4	4.92353E-4		4.92353E-4		1.87389E-4	1.87389E-4	1.87389E-4		1.87389E-4		0.00156335	0.00156335	0.00156335		0.00156335		0.0	4.92353E-4	0.0	4.92353E-4	4.92353E-4	1.87389E-4	0.00156335	0	1	0															1	556369	ENSDARG00000031540	4.92353E-4	4.92353E-4		1.87389E-4	1.87389E-4		0.00156335	0.00156335		4.92353E-4	1.87389E-4	0.00156335	0						Exp 4,1(1)	1.5197420120239258	1.5197420120239258	1.5197420120239258	1.5197420120239258	0.0	1.5197420120239258	4.92353E-4	4.92353E-4	1.87389E-4	1.87389E-4	0.00156335	0.00156335	DOWN	0.0	1.0	0.0	
557524	unm_sa1261	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	557524	unm_sa1261	ENSDARG00000031618		1.08398E-4	1.08398E-4	1.08398E-4		1.08398E-4		2.34856E-5	2.34856E-5	2.34856E-5		2.34856E-5		4.39282E-4	4.39282E-4	4.39282E-4		4.39282E-4		0.0	1.08398E-4	0.0	1.08398E-4	1.08398E-4	2.34856E-5	4.39282E-4	0	1	0															1	557524	ENSDARG00000031618	1.08398E-4	1.08398E-4		2.34856E-5	2.34856E-5		4.39282E-4	4.39282E-4		1.08398E-4	2.34856E-5	4.39282E-4	0						Exp 4,1(1)	1.6148879528045654	1.6148879528045654	1.6148879528045654	1.6148879528045654	0.0	1.6148879528045654	1.08398E-4	1.08398E-4	2.34856E-5	2.34856E-5	4.39282E-4	4.39282E-4	DOWN	0.0	1.0	0.0	
565256	grm3	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
436651	fthl27	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	436651	fthl27	ENSDARG00000031776		1.20594E-4	1.20594E-4	1.20594E-4		1.20594E-4		5.39059E-5	5.39059E-5	5.39059E-5		5.39059E-5		4.39794E-4	4.39794E-4	4.39794E-4		4.3979399999999997E-4		0.0	1.20594E-4	0.0	1.20594E-4	1.20594E-4	5.39059E-5	4.39794E-4	1	0	1	436651	ENSDARG00000031776	1.20594E-4	1.20594E-4		5.39059E-5	5.39059E-5		4.39794E-4	4.39794E-4		1.20594E-4	5.39059E-5	4.39794E-4	0															0						Exp 4,1(1)	1.6970170736312866	1.6970170736312866	1.6970170736312866	1.6970170736312866	0.0	1.6970170736312866	1.20594E-4	1.20594E-4	5.39059E-5	5.39059E-5	4.39794E-4	4.39794E-4	UP	1.0	0.0	0.0	
541488	tcp11l1	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
431715	rbck1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	431715	rbck1	ENSDARG00000031954		3.79652E-4	3.79652E-4	3.79652E-4		3.79652E-4		9.69048E-5	9.69048E-5	9.69048E-5		9.69048E-5		0.00335294	0.00335294	0.00335294		0.0033529400000000004		0.0	3.79652E-4	0.0	3.79652E-4	3.79652E-4	9.69048E-5	0.00335294	1	0	1	431715	ENSDARG00000031954	3.79652E-4	3.79652E-4		9.69048E-5	9.69048E-5		0.00335294	0.00335294		3.79652E-4	9.69048E-5	0.00335294	0															0						Exp 4,1(1)	1.5673716068267822	1.5673716068267822	1.5673716068267822	1.5673716068267822	0.0	1.5673716068267822	3.79652E-4	3.79652E-4	9.69048E-5	9.69048E-5	0.00335294	0.00335294	UP	1.0	0.0	0.0	
570082	mxd1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	570082	mxd1	ENSDARG00000032039		5.79709E-5	5.79709E-5	5.79709E-5		5.797089999999999E-5		1.74511E-5	1.74511E-5	1.74511E-5		1.74511E-5		1.47767E-4	1.47767E-4	1.47767E-4		1.47767E-4		0.0	5.79709E-5	0.0	5.79709E-5	5.79709E-5	1.74511E-5	1.47767E-4	0	1	0															1	570082	ENSDARG00000032039	5.79709E-5	5.79709E-5		1.74511E-5	1.74511E-5		1.47767E-4	1.47767E-4		5.79709E-5	1.74511E-5	1.47767E-4	0						Exp 4,1(1)	1.7710148096084595	1.7710148096084595	1.7710148096084595	1.7710148096084595	0.0	1.7710148096084595	5.79709E-5	5.79709E-5	1.74511E-5	1.74511E-5	1.47767E-4	1.47767E-4	DOWN	0.0	1.0	0.0	
553412	dpysl2b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	553412	dpysl2b	ENSDARG00000032083		1.87705E-4	1.87705E-4	1.87705E-4		1.87705E-4		1.7428E-5	1.7428E-5	1.7428E-5		1.7428E-5		2.82857E-4	2.82857E-4	2.82857E-4		2.82857E-4		0.0	1.87705E-4	0.0	1.87705E-4	1.87705E-4	1.7428E-5	2.82857E-4	0	1	0															1	553412	ENSDARG00000032083	1.87705E-4	1.87705E-4		1.7428E-5	1.7428E-5		2.82857E-4	2.82857E-4		1.87705E-4	1.7428E-5	2.82857E-4	0						Exp 5,1(1)	1.5183277130126953	1.5183277130126953	1.5183277130126953	1.5183277130126953	0.0	1.5183277130126953	1.87705E-4	1.87705E-4	1.7428E-5	1.7428E-5	2.82857E-4	2.82857E-4	DOWN	0.0	1.0	0.0	
100126139	klf12b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
387365	gpc3	1	1	1	0	0	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
572061	pde4a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	572061	pde4a	ENSDARG00000032344		2.54901E-4	2.54901E-4	2.54901E-4		2.54901E-4		1.75462E-5	1.75462E-5	1.75462E-5		1.75462E-5		2.84645E-4	2.84645E-4	2.84645E-4		2.84645E-4		0.0	2.54901E-4	0.0	2.54901E-4	2.54901E-4	1.75462E-5	2.84645E-4	0	1	0															1	572061	ENSDARG00000032344	2.54901E-4	2.54901E-4		1.75462E-5	1.75462E-5		2.84645E-4	2.84645E-4		2.54901E-4	1.75462E-5	2.84645E-4	0						Exp 5,1(1)	1.6171751022338867	1.6171751022338867	1.6171751022338867	1.6171751022338867	0.0	1.6171751022338867	2.54901E-4	2.54901E-4	1.75462E-5	1.75462E-5	2.84645E-4	2.84645E-4	DOWN	0.0	1.0	0.0	
100538012	ccdc180	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100538012	ccdc180	ENSDARG00000032372		1.27601	1.27601	1.27601		1.27601		0.83729	0.83729	0.83729		0.83729		2.64604	2.64604	2.64604		2.64604		0.0	1.27601	0.0	1.27601	1.27601	0.83729	2.64604	1	0	1	100538012	ENSDARG00000032372	1.27601	1.27601		0.83729	0.83729		2.64604	2.64604		1.27601	0.83729	2.64604	0															0						Linear,1(1)	1.5905160903930664	1.5905160903930664	1.5905160903930664	1.5905160903930664	0.0	1.5905160903930664	1.27601	1.27601	0.83729	0.83729	2.64604	2.64604	UP	1.0	0.0	0.0	
60638	pax2b	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
566928	neb	1	1	1	1	0	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
403044	gria1b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	403044	gria1b	ENSDARG00000032714		1.22918E-4	1.22918E-4	1.22918E-4		1.22918E-4		5.43293E-5	5.43293E-5	5.43293E-5		5.43293E-5		4.21023E-4	4.21023E-4	4.21023E-4		4.21023E-4		0.0	1.22918E-4	0.0	1.22918E-4	1.22918E-4	5.43293E-5	4.21023E-4	0	1	0															1	403044	ENSDARG00000032714	1.22918E-4	1.22918E-4		5.43293E-5	5.43293E-5		4.21023E-4	4.21023E-4		1.22918E-4	5.43293E-5	4.21023E-4	0						Exp 4,1(1)	1.6310439109802246	1.6310439109802246	1.6310439109802246	1.6310439109802246	0.0	1.6310439109802246	1.22918E-4	1.22918E-4	5.43293E-5	5.43293E-5	4.21023E-4	4.21023E-4	DOWN	0.0	1.0	0.0	
570188	kcnd2	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
560806	grk5	1	1	1	0	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
335623	pvalb5	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
768286	ccdc120	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
553559	pacsin1a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	553559	pacsin1a	ENSDARG00000032865		1.0724E-4	1.0724E-4	1.0724E-4		1.0724E-4		4.16475E-5	4.16475E-5	4.16475E-5		4.16475E-5		3.92393E-4	3.92393E-4	3.92393E-4		3.92393E-4		0.0	1.0724E-4	0.0	1.0724E-4	1.0724E-4	4.16475E-5	3.92393E-4	0	1	0															1	553559	ENSDARG00000032865	1.0724E-4	1.0724E-4		4.16475E-5	4.16475E-5		3.92393E-4	3.92393E-4		1.0724E-4	4.16475E-5	3.92393E-4	0						Exp 4,1(1)	1.5120422840118408	1.5120422840118408	1.5120422840118408	1.5120422840118408	0.0	1.5120422840118408	1.0724E-4	1.0724E-4	4.16475E-5	4.16475E-5	3.92393E-4	3.92393E-4	DOWN	0.0	1.0	0.0	
550433	cryba1l1	1	1	1	1	0	1	0	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100334453	kcnc1b	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
100330479	ccni2	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	100330479	ccni2	ENSDARG00000033046		1.72616	1.72616	1.72616		1.7261600000000001		1.1977	1.1977	1.1977		1.1977		3.70506	3.70506	3.70506		3.70506		0.0	1.72616	0.0	1.72616	1.72616	1.1977	3.70506	1	0	1	100330479	ENSDARG00000033046	1.72616	1.72616		1.1977	1.1977		3.70506	3.70506		1.72616	1.1977	3.70506	0															0						Exp 2,1(1)	1.7211027145385742	1.7211027145385742	1.7211027145385742	1.7211027145385742	0.0	1.7211027145385742	1.72616	1.72616	1.1977	1.1977	3.70506	3.70506	UP	1.0	0.0	0.0	
30647	psme2	1	1	1	1	1	0	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
449651	stmn2a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	449651	stmn2a	ENSDARG00000033234		1.09419E-4	1.09419E-4	1.09419E-4		1.0941899999999999E-4		1.09417E-4	1.09417E-4	1.09417E-4		1.0941699999999999E-4		2.18059E-4	2.18059E-4	2.18059E-4		2.18059E-4		0.0	1.09419E-4	0.0	1.09419E-4	1.09419E-4	1.09417E-4	2.18059E-4	0	1	0															1	449651	ENSDARG00000033234	1.09419E-4	1.09419E-4		1.09417E-4	1.09417E-4		2.18059E-4	2.18059E-4		1.09419E-4	1.09417E-4	2.18059E-4	0						Hill,1(1)	1.5126333236694336	1.5126333236694336	1.5126333236694336	1.5126333236694336	0.0	1.5126333236694336	1.09419E-4	1.09419E-4	1.09417E-4	1.09417E-4	2.18059E-4	2.18059E-4	DOWN	0.0	1.0	0.0	
568430	gpr37b	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	568430	gpr37b	ENSDARG00000033296		1.85924E-4	1.85924E-4	1.85924E-4		1.85924E-4		7.35623E-5	7.35623E-5	7.35623E-5		7.35623E-5		6.85091E-4	6.85091E-4	6.85091E-4		6.85091E-4		0.0	1.85924E-4	0.0	1.85924E-4	1.85924E-4	7.35623E-5	6.85091E-4	0	1	0															1	568430	ENSDARG00000033296	1.85924E-4	1.85924E-4		7.35623E-5	7.35623E-5		6.85091E-4	6.85091E-4		1.85924E-4	7.35623E-5	6.85091E-4	0						Exp 4,1(1)	1.5241729021072388	1.5241729021072388	1.5241729021072388	1.5241729021072388	0.0	1.5241729021072388	1.85924E-4	1.85924E-4	7.35623E-5	7.35623E-5	6.85091E-4	6.85091E-4	DOWN	0.0	1.0	0.0	
393541	zgc:64189	1	1	1	1	1	1	1	0	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
406466	map1lc3a	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	406466	map1lc3a	ENSDARG00000033609		2.1352E-4	2.1352E-4	2.1352E-4		2.1352E-4		8.50906E-5	8.50906E-5	8.50906E-5		8.50906E-5		7.92805E-4	7.92805E-4	7.92805E-4		7.92805E-4		0.0	2.1352E-4	0.0	2.1352E-4	2.1352E-4	8.50906E-5	7.92805E-4	1	0	1	406466	ENSDARG00000033609	2.1352E-4	2.1352E-4		8.50906E-5	8.50906E-5		7.92805E-4	7.92805E-4		2.1352E-4	8.50906E-5	7.92805E-4	0															0						Exp 4,1(1)	1.5511866807937622	1.5511866807937622	1.5511866807937622	1.5511866807937622	0.0	1.5511866807937622	2.1352E-4	2.1352E-4	8.50906E-5	8.50906E-5	7.92805E-4	7.92805E-4	UP	1.0	0.0	0.0	
30324	tpma	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	30324	tpma	ENSDARG00000033683		6.25212E-5	6.25212E-5	6.25212E-5		6.25212E-5		3.50755E-5	3.50755E-5	3.50755E-5		3.50755E-5		1.38768E-4	1.38768E-4	1.38768E-4		1.38768E-4		0.0	6.25212E-5	0.0	6.25212E-5	6.25212E-5	3.50755E-5	1.38768E-4	1	0	1	30324	ENSDARG00000033683	6.25212E-5	6.25212E-5		3.50755E-5	3.50755E-5		1.38768E-4	1.38768E-4		6.25212E-5	3.50755E-5	1.38768E-4	0															0						Exp 4,1(1)	1.6916042566299438	1.6916042566299438	1.6916042566299438	1.6916042566299438	0.0	1.6916042566299438	6.25212E-5	6.25212E-5	3.50755E-5	3.50755E-5	1.38768E-4	1.38768E-4	UP	1.0	0.0	0.0	
402897	rbm48	1	1	1	1	0	1	1	1	1	0	0	636	1	18012	0.9659	1.0	1.0	0.0																														0	0	0															0															0																							
393867	ampd1	1	1	1	1	1	1	1	1	1	1	1	635	0	18013	1.0	0.034104	0.034104	100.0	393867	ampd1	ENSDARG00000033832		1.2746E-4	1.2746E-4	1.2746E-4		1.2746E-4		5.99884E-5	5.99884E-5	5.99884E-5		5.99884E-5		3.90715E-4	3.90715E-4	3.90715E-4		3.90715E-4		0.0	1.2746E-4	0.0	1.2746E-4	1.2746E-4	5.99884E-5	3.90715E-4	1	0	1	393867	ENSDARG00000033832	1.2746E-4	1.2746E-4		5.99884E-5	5.99884E-5		3.90715E-4	3.90715E-4		1.2746E-4	5.99884E-5	3.90715E-4	0															0						Exp 4,1(1)	1.7201132774353027	1.7201132774353027	1.7201132774353027	1.7201132774353027	0.0	1.7201132774353027	1.2746E-4	1.2746E-4	5.99884E-5	5.99884E-5	3.90715E-4	3.90715E-4	UP	1.0	0.0	0.0	
