Gene Ontology Analyses
GO Category: ALL
GO File Creation Date: 10/06/22
Deduplicate Gene Sets: false
Data Source: Glyphosate_DESeq_normData
Work Source: Glyphosate_DESeq_normData_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0045 BETA
Timestamp (Start Time): 06/26/2023 14:40.41
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 2639
Total Run Time: 2 seconds

GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMDL at 5th Percentile of Total Genes	BMDL at 10th Percentile of Total Genes	BMDU at 5th Percentile of Total Genes	BMDU at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0015081	7	sodium ion transmembrane transporter activity	122	134	2	2	1	2	2	2	2	1	1	46	133	18896	0.95689	0.28231	0.28231	0.75	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015085	7	calcium ion transmembrane transporter activity	117	123	3	3	0	3	3	3	3	0	0	47	123	18906	0.73757	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015103	5	inorganic anion transmembrane transporter activity	121	128	4	2	1	4	4	4	4	1	1	46	127	18902	0.96032	0.27154	0.27154	0.78	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015108	6	chloride transmembrane transporter activity	86	90	3	1	1	3	3	3	3	1	1	46	89	18940	0.97926	0.19952	0.19952	1.11	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015114	6	phosphate ion transmembrane transporter activity	7	7	1	1	0	1	1	1	1	0	0	47	7	19022	0.98288	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015119	5	hexose phosphate transmembrane transporter activity	3	3	1	1	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015144	4	carbohydrate transmembrane transporter activity	33	41	1	0	0	1	1	1	1	0	0	47	41	18988	0.90371	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015145	6	monosaccharide transmembrane transporter activity	22	25	1	0	0	1	1	1	1	0	0	47	25	19004	0.94015	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015149	7	hexose transmembrane transporter activity	22	25	1	0	0	1	1	1	1	0	0	47	25	19004	0.94015	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015152	6	glucose-6-phosphate transmembrane transporter activity	3	3	1	1	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015171	6	amino acid transmembrane transporter activity	85	92	1	0	0	1	1	1	1	0	0	47	92	18937	0.79653	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015172	7	acidic amino acid transmembrane transporter activity	23	24	1	0	0	1	1	1	1	0	0	47	24	19005	0.94248	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015179	7	L-amino acid transmembrane transporter activity	67	68	1	0	0	1	1	1	1	0	0	47	68	18961	0.84532	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015183	7	L-aspartate transmembrane transporter activity	8	9	1	0	0	1	1	1	1	0	0	47	9	19020	0.97804	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015215	5	nucleotide transmembrane transporter activity	19	20	1	1	1	1	1	0	1	0	0	47	20	19009	0.95184	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015216	6	purine nucleotide transmembrane transporter activity	13	14	1	1	1	1	1	0	1	0	0	47	14	19015	0.96604	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015248	4	sterol transporter activity	28	29	1	1	0	1	1	1	1	0	0	47	29	19000	0.93091	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015267	5	channel activity	432	482	17	13	1	15	15	15	17	0	0	47	482	18547	0.2999	1.0	0.63371	0.0																																		0	0	0															0															0																							
GO:0015269	8	calcium-activated potassium channel activity	9	11	1	1	0	1	1	1	1	0	0	47	11	19018	0.97322	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015271	8	outward rectifier potassium channel activity	24	26	2	2	0	2	2	2	2	0	0	47	26	19003	0.93784	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015272	9	ATP-activated inward rectifier potassium channel activity	8	11	1	1	0	1	1	1	1	0	0	47	11	19018	0.97322	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015276	6	ligand-gated ion channel activity	139	149	5	3	0	5	5	5	5	0	0	47	149	18880	0.69143	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015278	8	calcium-release channel activity	12	13	1	1	0	1	1	1	1	0	0	47	13	19016	0.96843	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015291	5	secondary active transmembrane transporter activity	206	231	5	4	1	5	5	5	5	1	1	46	230	18799	0.88918	0.43635	0.43635	0.43	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015293	6	symporter activity	125	138	2	1	1	2	2	2	2	1	1	46	137	18892	0.95455	0.28941	0.28941	0.72	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015294	6	solute:cation symporter activity	77	89	1	1	1	1	1	1	1	1	1	46	88	18941	0.97969	0.19753	0.19753	1.12	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015296	6	anion:cation symporter activity	19	21	1	1	1	1	1	1	1	1	1	46	20	19009	0.99879	0.050511	0.050511	4.76	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015297	6	antiporter activity	65	72	3	3	0	3	3	3	3	0	0	47	72	18957	0.83699	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015298	7	solute:cation antiporter activity	32	33	1	1	0	1	1	1	1	0	0	47	33	18996	0.92176	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015301	6	anion:anion antiporter activity	36	40	1	1	0	1	1	1	1	0	0	47	40	18989	0.90595	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015315	7	organophosphate:inorganic phosphate antiporter activity	3	3	1	1	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015318	4	inorganic molecular entity transmembrane transporter activity	636	688	19	15	2	17	17	17	19	1	1	46	687	18342	0.49053	0.82246	1.0	0.15	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015368	7	calcium:cation antiporter activity	18	18	1	1	0	1	1	1	1	0	0	47	18	19011	0.95655	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015370	7	solute:sodium symporter activity	59	69	1	1	1	1	1	1	1	1	1	46	68	18961	0.98745	0.15677	0.15677	1.45	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015373	7	anion:sodium symporter activity	10	11	1	1	1	1	1	1	1	1	1	46	10	19019	0.99968	0.026778	0.026778	9.09	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699		0.0	0.632146			0.271861		1.4699		0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015377	7	cation:chloride symporter activity	16	18	1	1	1	1	1	1	1	1	1	46	17	19012	0.99911	0.043451	0.043451	5.56	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699		0.0	0.632146			0.271861		1.4699		0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015378	8	sodium:chloride symporter activity	8	9	1	1	1	1	1	1	1	1	1	46	8	19021	0.99979	0.021962	0.021962	11.11	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699		0.0	0.632146	0.0	0.632146	0.271861	0.271861	1.4699	1.4699	0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015464	5	acetylcholine receptor activity	17	23	2	2	0	2	2	2	2	0	0	47	23	19006	0.94481	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015485	5	cholesterol binding	31	34	1	1	0	1	1	1	1	0	0	47	34	18995	0.91948	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015491	6	cation:cation antiporter activity	27	28	1	1	0	1	1	1	1	0	0	47	28	19001	0.93321	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015526	6	hexose-phosphate:inorganic phosphate antiporter activity	3	3	1	1	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015556	7	C4-dicarboxylate transmembrane transporter activity	13	15	1	0	0	1	1	1	1	0	0	47	15	19014	0.96366	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015605	4	organophosphate ester transmembrane transporter activity	24	25	2	2	1	2	2	1	2	0	0	47	25	19004	0.94015	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015629	7	actin cytoskeleton	99	102	2	2	1	2	2	2	2	1	1	46	101	18928	0.97382	0.22298	0.22298	0.98	678618	avil	ENSDARG00000059342		0.474152	0.474152	0.474152		0.474152		0.245299	0.245299	0.245299		0.24529900000000002		0.916517	0.916517	0.916517		0.916517										0.474152	0.245299	0.916517	0	1	0															1	678618	ENSDARG00000059342	0.474152	0.474152		0.245299	0.245299		0.916517	0.916517		0.474152	0.245299	0.916517	0						Linear,1(1)	3.0427424907684326	3.0427424907684326	3.0427424907684326	3.0427424907684326	0.0	3.0427424907684326	0.474152	0.474152	0.245299	0.245299	0.916517	0.916517	DOWN	0.0	1.0	0.0	
GO:0015630	7	microtubule cytoskeleton	53	54	1	1	1	1	1	1	1	1	1	46	53	18976	0.99216	0.12488	0.12488	1.85	101883927	ccser2b	ENSDARG00000091535		0.532926	0.532926	0.532926		0.532926		0.257565	0.257565	0.257565		0.257565		1.10267	1.10267	1.10267		1.10267										0.532926	0.257565	1.10267	1	0	1	101883927	ENSDARG00000091535	0.532926	0.532926		0.257565	0.257565		1.10267	1.10267		0.532926	0.257565	1.10267	0															0						Linear,1(1)	2.843392848968506	2.843392848968506	2.843392848968506	2.843392848968506	0.0	2.843392848968506	0.532926	0.532926	0.257565	0.257565	1.10267	1.10267	UP	1.0	0.0	0.0	
GO:0015631	5	tubulin binding	230	247	2	2	2	2	2	2	2	2	2	45	245	18784	0.97711	0.12371	0.12371	0.81	101883927;558156	ccser2b;ttll11	ENSDARG00000091535;ENSDARG00000060374		0.5009425000000001	0.5009425000000001	0.468959	0.045231499472158	0.49432654489139094	0.04425321254442152	0.250755	0.250755	0.243945	0.009630794359760273	0.24934631570060728	0.009422495268732355	1.002096	1.002096	0.901522	0.14223311482211023	0.9812917393939612	0.13915683394383468									0.532926;0.468959	0.257565;0.243945	1.10267;0.901522	2	0	2	101883927;558156	ENSDARG00000091535;ENSDARG00000060374	0.5009425000000001	0.5009425000000001	0.045231499472158	0.250755	0.250755	0.009630794359760273	1.002096	1.002096	0.14223311482211023	0.532926;0.468959	0.257565;0.243945	1.10267;0.901522	0															0						Linear,2(1)	2.1484332068097767	4.4667229652404785	1.6233301162719727	2.843392848968506	0.8627146317627087	2.2333614826202393	0.4382548400000001	0.5636301600000001	0.23740740000000002	0.2641026	0.8049709600000001	1.19922104	UP	1.0	0.0	0.0	
GO:0015665	5	alcohol transmembrane transporter activity	3	3	1	0	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015698	7	inorganic anion transport	106	112	3	1	0	3	3	3	3	0	0	47	112	18917	0.75798	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015711	6	organic anion transport	144	158	2	0	0	2	2	2	2	0	0	47	158	18871	0.67612	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015712	7	hexose phosphate transport	3	3	1	1	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015718	8	monocarboxylic acid transport	46	47	1	0	0	1	1	1	1	0	0	47	47	18982	0.8904	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015740	9	C4-dicarboxylate transport	13	15	1	0	0	1	1	1	1	0	0	47	15	19014	0.96366	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015748	6	organophosphate ester transport	66	76	3	2	0	2	2	2	3	0	0	47	76	18953	0.82874	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015749	6	monosaccharide transmembrane transport	16	17	1	0	0	1	1	1	1	0	0	47	17	19012	0.95891	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015760	8	glucose-6-phosphate transport	3	3	1	1	0	1	1	1	1	0	0	47	3	19026	0.99263	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015800	7	acidic amino acid transport	16	17	1	0	0	1	1	1	1	0	0	47	17	19012	0.95891	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015807	6	L-amino acid transport	31	32	1	0	0	1	1	1	1	0	0	47	32	18997	0.92404	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015810	7	aspartate transmembrane transport	5	6	1	0	0	1	1	1	1	0	0	47	6	19023	0.98531	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015813	7	L-glutamate transmembrane transport	16	17	1	0	0	1	1	1	1	0	0	47	17	19012	0.95891	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015844	6	monoamine transport	4	4	1	1	1	1	1	1	1	1	1	46	3	19026	0.99996	0.0098197	0.0098197	25.0	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699		0.0	0.632146	0.0	0.632146	0.271861	0.271861	1.4699	1.4699	0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015849	6	organic acid transport	149	155	2	1	0	2	2	2	2	0	0	47	155	18874	0.68119	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015850	6	organic hydroxy compound transport	51	56	2	2	1	2	2	2	2	1	1	46	55	18974	0.99159	0.1292	0.1292	1.79	664770	slc6a4b	ENSDARG00000057017		0.632146	0.632146	0.632146		0.632146		0.271861	0.271861	0.271861		0.271861		1.4699	1.4699	1.4699		1.4699										0.632146	0.271861	1.4699	0	1	0															1	664770	ENSDARG00000057017	0.632146	0.632146		0.271861	0.271861		1.4699	1.4699		0.632146	0.271861	1.4699	0						Linear,1(1)	3.5099432468414307	3.5099432468414307	3.5099432468414307	3.5099432468414307	0.0	3.5099432468414307	0.632146	0.632146	0.271861	0.271861	1.4699	1.4699	DOWN	0.0	1.0	0.0	
GO:0015881	6	creatine transmembrane transport	1	1	1	0	0	1	1	1	1	0	0	47	1	19028	0.99754	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015908	7	fatty acid transport	47	48	1	1	0	1	1	1	1	0	0	47	48	18981	0.8882	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015909	8	long-chain fatty acid transport	22	22	1	1	0	1	1	1	1	0	0	47	22	19007	0.94715	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015914	7	phospholipid transport	53	62	2	1	0	1	1	1	2	0	0	47	62	18967	0.85797	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015918	7	sterol transport	29	32	1	1	0	1	1	1	1	0	0	47	32	18997	0.92404	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015932	4	nucleobase-containing compound transmembrane transporter activity	37	41	1	1	1	1	1	0	1	0	0	47	41	18988	0.90371	1.0	1.0	0.0																																		0	0	0															0															0																							
GO:0015980	5	energy derivation by oxidation of organic compounds	84	86	1	0	0	1	1	0	1	0	0	47	86	18943	0.80846	1.0	1.0	0.0																																		0	0	0															0															0																							
