Identifier,BPAF-1ug/L-B
ENSDARG00000101407,1
ENSDARG00000098990,14
ENSDARG00000100598,0
ENSDARG00000017649,0
ENSDARG00000088466,0
ENSDARG00000090039,1
ENSDARG00000042259,11
ENSDARG00000045465,10
ENSDARG00000076373,0
ENSDARG00000077245,0
ENSDARG00000109959,0
ENSDARG00000085507,0
ENSDARG00000059410,0
ENSDARG00000026417,0
ENSDARG00000021909,0
ENSDARG00000106476,0
ENSDARG00000100958,4
ENSDARG00000074715,4
ENSDARG00000059411,1
ENSDARG00000076005,8
ENSDARG00000006617,4
ENSDARG00000097429,5
ENSDARG00000076791,8
ENSDARG00000116324,0
ENSDARG00000045463,20
ENSDARG00000059412,0
ENSDARG00000096936,0
ENSDARG00000077878,0
ENSDARG00000096447,0
ENSDARG00000071863,17
ENSDARG00000102153,52
ENSDARG00000071864,0
ENSDARG00000095432,4
ENSDARG00000092319,1
ENSDARG00000101358,1
ENSDARG00000117691,10
ENSDARG00000109809,0
ENSDARG00000110804,3
ENSDARG00000013965,19
ENSDARG00000012642,11
ENSDARG00000063701,14
ENSDARG00000090649,1
ENSDARG00000094832,0
ENSDARG00000045453,0
ENSDARG00000071860,37
ENSDARG00000091247,0
ENSDARG00000112662,0
ENSDARG00000101110,7
ENSDARG00000104576,2
ENSDARG00000098589,34
ENSDARG00000100251,0
ENSDARG00000105040,9
ENSDARG00000106273,0
ENSDARG00000102412,24
ENSDARG00000104801,2
ENSDARG00000098245,9
ENSDARG00000012671,11
ENSDARG00000102341,1
ENSDARG00000059391,129
ENSDARG00000059388,5
ENSDARG00000075369,30
ENSDARG00000045447,27
ENSDARG00000019976,44
ENSDARG00000074611,23
ENSDARG00000097918,0
ENSDARG00000071823,2
ENSDARG00000117682,0
ENSDARG00000117496,0
ENSDARG00000028000,30
ENSDARG00000084074,0
ENSDARG00000029072,88
ENSDARG00000094547,0
ENSDARG00000114445,0
ENSDARG00000063677,4
ENSDARG00000116895,0
ENSDARG00000045444,16
ENSDARG00000045442,153
ENSDARG00000045443,4
ENSDARG00000015567,53
ENSDARG00000031307,11
ENSDARG00000077468,5
ENSDARG00000011821,12
ENSDARG00000055629,0
ENSDARG00000058585,12
ENSDARG00000092898,2
ENSDARG00000061221,0
ENSDARG00000095333,3
ENSDARG00000095245,0
ENSDARG00000061203,2
ENSDARG00000055575,15
ENSDARG00000113632,0
ENSDARG00000055566,3
ENSDARG00000116862,0
ENSDARG00000034883,17
ENSDARG00000010155,39
ENSDARG00000017910,9
ENSDARG00000095609,0
ENSDARG00000055520,0
ENSDARG00000016505,9
ENSDARG00000110504,0
ENSDARG00000055506,0
ENSDARG00000096932,3
ENSDARG00000015537,185
ENSDARG00000010186,14
ENSDARG00000079278,4
ENSDARG00000055476,0
ENSDARG00000013976,82
ENSDARG00000077134,12
ENSDARG00000082329,0
ENSDARG00000104295,17
ENSDARG00000109429,0
ENSDARG00000074528,3
ENSDARG00000031248,6
ENSDARG00000076826,3
ENSDARG00000093011,1
ENSDARG00000089794,0
ENSDARG00000008790,1
ENSDARG00000013933,0
ENSDARG00000079312,97
ENSDARG00000063636,15
ENSDARG00000015174,47
ENSDARG00000059362,24
ENSDARG00000011640,113
ENSDARG00000008164,1
ENSDARG00000078297,1
ENSDARG00000018461,25
ENSDARG00000076055,6
ENSDARG00000079560,1
ENSDARG00000079401,4
ENSDARG00000038876,14
ENSDARG00000015686,6
ENSDARG00000009342,20
ENSDARG00000113426,0
ENSDARG00000111747,8
ENSDARG00000104791,0
ENSDARG00000071774,11
ENSDARG00000045437,4
ENSDARG00000059279,90
ENSDARG00000110836,24
ENSDARG00000059287,2
ENSDARG00000045413,3
ENSDARG00000116385,0
ENSDARG00000045414,18
ENSDARG00000113258,0
ENSDARG00000045415,32
ENSDARG00000045416,7
ENSDARG00000113438,2
ENSDARG00000094618,0
ENSDARG00000037415,0
ENSDARG00000097146,0
ENSDARG00000059337,27
ENSDARG00000100872,0
ENSDARG00000059333,6
ENSDARG00000094667,0
ENSDARG00000092172,16
ENSDARG00000045427,0
ENSDARG00000078261,10
ENSDARG00000063588,6
ENSDARG00000059322,4
ENSDARG00000106397,0
ENSDARG00000090230,7
ENSDARG00000023028,77
ENSDARG00000063573,21
ENSDARG00000092885,0
ENSDARG00000095281,0
ENSDARG00000093216,0
ENSDARG00000078638,0
ENSDARG00000092924,0
ENSDARG00000045424,0
ENSDARG00000045423,0
ENSDARG00000086362,18
ENSDARG00000107850,0
ENSDARG00000073931,21
ENSDARG00000045422,0
ENSDARG00000095829,0
ENSDARG00000071724,7
ENSDARG00000098036,1
ENSDARG00000045695,27
ENSDARG00000093108,1
ENSDARG00000095733,0
ENSDARG00000045417,30
ENSDARG00000084053,0
ENSDARG00000039729,40
ENSDARG00000071727,0
ENSDARG00000114677,0
ENSDARG00000102732,0
ENSDARG00000109069,0
ENSDARG00000113628,0
ENSDARG00000090548,5
ENSDARG00000007418,3
ENSDARG00000009178,9
ENSDARG00000071735,0
ENSDARG00000038814,44
ENSDARG00000094422,30
ENSDARG00000045411,6
ENSDARG00000040133,10
ENSDARG00000084290,0
ENSDARG00000040309,4
ENSDARG00000040310,32
ENSDARG00000052131,23
ENSDARG00000094942,1
ENSDARG00000110936,0
ENSDARG00000092528,0
ENSDARG00000022970,22
ENSDARG00000011404,24
ENSDARG00000103898,0
ENSDARG00000099738,1
ENSDARG00000100235,0
ENSDARG00000099575,0
ENSDARG00000105010,18
ENSDARG00000094941,0
ENSDARG00000110005,0
ENSDARG00000005220,22
ENSDARG00000069260,0
ENSDARG00000041492,0
ENSDARG00000096451,4
ENSDARG00000063882,3
ENSDARG00000041493,5
ENSDARG00000075113,0
ENSDARG00000041828,0
ENSDARG00000020956,32
ENSDARG00000002165,9
ENSDARG00000108683,0
ENSDARG00000009868,9
ENSDARG00000115898,0
ENSDARG00000045355,25
ENSDARG00000045360,30
ENSDARG00000026801,228
ENSDARG00000058730,13
ENSDARG00000094794,0
ENSDARG00000110160,0
ENSDARG00000058710,6
ENSDARG00000088842,2
ENSDARG00000110491,0
ENSDARG00000031875,3
ENSDARG00000110016,0
ENSDARG00000014259,51
ENSDARG00000026500,0
ENSDARG00000019137,27
ENSDARG00000017929,41
ENSDARG00000081993,0
ENSDARG00000045371,0
ENSDARG00000094442,0
ENSDARG00000093645,0
ENSDARG00000045372,11
ENSDARG00000045373,143
ENSDARG00000063049,6
ENSDARG00000092995,0
ENSDARG00000058603,7
ENSDARG00000110233,0
ENSDARG00000058601,12
ENSDARG00000045378,0
ENSDARG00000077275,1
ENSDARG00000063032,1
ENSDARG00000045391,2
ENSDARG00000004131,1
ENSDARG00000115878,0
ENSDARG00000058565,0
ENSDARG00000116720,0
ENSDARG00000077151,44
ENSDARG00000016897,0
ENSDARG00000110114,0
ENSDARG00000071596,4
ENSDARG00000093743,1
ENSDARG00000071594,5
ENSDARG00000096457,28
ENSDARG00000096455,0
ENSDARG00000096436,0
ENSDARG00000058821,27
ENSDARG00000111426,0
ENSDARG00000103141,0
ENSDARG00000084965,0
ENSDARG00000045398,13
ENSDARG00000045399,135
ENSDARG00000073786,6
ENSDARG00000001930,11
ENSDARG00000008292,332
ENSDARG00000074453,18
ENSDARG00000071626,94
ENSDARG00000027088,343
ENSDARG00000032098,3
ENSDARG00000018459,17
ENSDARG00000074708,0
ENSDARG00000003776,28
ENSDARG00000045401,32
ENSDARG00000045402,12
ENSDARG00000006010,7
ENSDARG00000020158,1
ENSDARG00000117494,0
ENSDARG00000097929,0
ENSDARG00000018491,40
ENSDARG00000010571,16
ENSDARG00000007691,19
ENSDARG00000096996,4
ENSDARG00000096926,0
ENSDARG00000058969,46
ENSDARG00000116293,0
ENSDARG00000115131,0
ENSDARG00000116030,0
ENSDARG00000038040,6
ENSDARG00000108243,0
ENSDARG00000018637,271
ENSDARG00000058966,8
ENSDARG00000089205,1
ENSDARG00000087804,9
ENSDARG00000101443,21
ENSDARG00000108928,0
ENSDARG00000100236,4
ENSDARG00000063474,24
ENSDARG00000096479,0
ENSDARG00000012013,3
ENSDARG00000071692,12
ENSDARG00000095034,8
ENSDARG00000115708,0
ENSDARG00000038428,19
ENSDARG00000071685,15
ENSDARG00000038429,4
ENSDARG00000100303,6
ENSDARG00000112015,5
ENSDARG00000059166,3
ENSDARG00000096121,0
ENSDARG00000096080,0
ENSDARG00000092007,0
ENSDARG00000027500,20
ENSDARG00000116940,0
ENSDARG00000010169,0
ENSDARG00000002396,30
ENSDARG00000074219,2
ENSDARG00000004687,11
ENSDARG00000075825,1
ENSDARG00000059123,3
ENSDARG00000001909,0
ENSDARG00000071673,41
ENSDARG00000081224,0
ENSDARG00000059070,55
ENSDARG00000005139,21
ENSDARG00000019125,3
ENSDARG00000079547,0
ENSDARG00000059097,74
ENSDARG00000063387,0
ENSDARG00000059058,2
ENSDARG00000109572,0
ENSDARG00000087238,36
ENSDARG00000093044,15
ENSDARG00000110153,0
ENSDARG00000028164,3
ENSDARG00000045352,43
ENSDARG00000045351,7
ENSDARG00000063344,29
ENSDARG00000016360,22
ENSDARG00000089919,2
ENSDARG00000032131,2
ENSDARG00000016093,1
ENSDARG00000027851,0
ENSDARG00000003899,3
ENSDARG00000076238,6
ENSDARG00000076318,25
ENSDARG00000027825,30
ENSDARG00000077431,7
ENSDARG00000097532,0
ENSDARG00000074335,106
ENSDARG00000109194,0
ENSDARG00000004647,1
ENSDARG00000088232,1
ENSDARG00000112474,0
ENSDARG00000077492,38
ENSDARG00000077955,10
ENSDARG00000096446,0
ENSDARG00000016496,19
ENSDARG00000062948,30
ENSDARG00000062934,2
ENSDARG00000078109,24
ENSDARG00000113148,0
ENSDARG00000010516,989
ENSDARG00000105958,0
ENSDARG00000071583,0
ENSDARG00000029177,12
ENSDARG00000045342,14
ENSDARG00000002779,1
ENSDARG00000071579,1
ENSDARG00000058503,0
ENSDARG00000031637,16
ENSDARG00000019371,3
ENSDARG00000062758,0
ENSDARG00000116575,2
ENSDARG00000062837,17
ENSDARG00000058318,11
ENSDARG00000058394,25
ENSDARG00000058390,0
ENSDARG00000058352,5
ENSDARG00000109043,0
ENSDARG00000032272,3
ENSDARG00000026444,16
ENSDARG00000092476,0
ENSDARG00000114335,0
ENSDARG00000110278,0
ENSDARG00000058370,0
ENSDARG00000058357,0
ENSDARG00000000069,63
ENSDARG00000062415,42
ENSDARG00000112184,0
ENSDARG00000111279,0
ENSDARG00000086010,0
ENSDARG00000095252,0
ENSDARG00000097983,0
ENSDARG00000092045,1
ENSDARG00000027915,23
ENSDARG00000094602,5
ENSDARG00000117315,0
ENSDARG00000117234,0
ENSDARG00000112322,0
ENSDARG00000117354,0
ENSDARG00000062421,0
ENSDARG00000075542,385
ENSDARG00000084789,0
ENSDARG00000117487,0
ENSDARG00000071565,3
ENSDARG00000077532,4
ENSDARG00000057624,16
ENSDARG00000106560,0
ENSDARG00000057632,1
ENSDARG00000086944,0
ENSDARG00000062460,35
ENSDARG00000030999,6
ENSDARG00000003941,19
ENSDARG00000045308,20
ENSDARG00000058011,3
ENSDARG00000058005,50
ENSDARG00000019332,119
ENSDARG00000097915,0
ENSDARG00000090346,12
ENSDARG00000034528,9
ENSDARG00000057789,26
ENSDARG00000062519,2
ENSDARG00000016207,0
ENSDARG00000005332,0
ENSDARG00000001829,32
ENSDARG00000045316,46
ENSDARG00000057912,125
ENSDARG00000087483,14
ENSDARG00000057927,11
ENSDARG00000010555,9
ENSDARG00000057939,14
ENSDARG00000097984,0
ENSDARG00000081423,0
ENSDARG00000058039,27
ENSDARG00000013861,2
ENSDARG00000045304,7
ENSDARG00000045305,17
ENSDARG00000058147,2
ENSDARG00000058158,10
ENSDARG00000027657,12
ENSDARG00000058162,0
ENSDARG00000014527,1
ENSDARG00000045306,6
ENSDARG00000092334,1
ENSDARG00000058178,0
ENSDARG00000033965,11
ENSDARG00000016794,10
ENSDARG00000075222,39
ENSDARG00000074843,19
ENSDARG00000096452,0
ENSDARG00000058200,3
ENSDARG00000091835,5
ENSDARG00000058260,2
ENSDARG00000086254,8
ENSDARG00000088680,0
ENSDARG00000030750,2
ENSDARG00000088137,2
ENSDARG00000096465,0
ENSDARG00000018066,14
ENSDARG00000062363,9
ENSDARG00000057577,18
ENSDARG00000045302,14
ENSDARG00000074480,4
ENSDARG00000019342,9
ENSDARG00000111102,24
ENSDARG00000008275,56
ENSDARG00000075853,13
ENSDARG00000013310,7
ENSDARG00000117117,0
ENSDARG00000094511,0
ENSDARG00000077372,4
ENSDARG00000090646,0
ENSDARG00000103972,0
ENSDARG00000032246,1
ENSDARG00000083247,0
ENSDARG00000081087,0
ENSDARG00000062228,0
ENSDARG00000088514,136
ENSDARG00000045296,70
ENSDARG00000108475,65
ENSDARG00000057437,37
ENSDARG00000007271,15
ENSDARG00000062235,0
ENSDARG00000057392,2
ENSDARG00000022904,2
ENSDARG00000079167,19
ENSDARG00000074696,0
ENSDARG00000030723,8
ENSDARG00000079231,1
ENSDARG00000010244,325
ENSDARG00000017235,483
ENSDARG00000009031,30
ENSDARG00000116503,0
ENSDARG00000057125,7
ENSDARG00000057117,0
ENSDARG00000062023,6
ENSDARG00000115549,0
ENSDARG00000062087,3
ENSDARG00000057241,13
ENSDARG00000039430,30
ENSDARG00000062137,19
ENSDARG00000062146,14
ENSDARG00000062154,17
ENSDARG00000057249,65
ENSDARG00000012353,0
ENSDARG00000092324,0
ENSDARG00000117213,0
ENSDARG00000093608,25
ENSDARG00000032993,0
ENSDARG00000113230,0
ENSDARG00000094002,2
ENSDARG00000093570,2
ENSDARG00000099782,0
ENSDARG00000100520,0
ENSDARG00000093098,0
ENSDARG00000078205,0
ENSDARG00000092283,20
ENSDARG00000084068,0
ENSDARG00000071499,1
ENSDARG00000020080,11
ENSDARG00000071501,4
ENSDARG00000094704,20
ENSDARG00000012388,2
ENSDARG00000012625,16
ENSDARG00000116160,0
ENSDARG00000045294,13
ENSDARG00000113577,0
ENSDARG00000071491,3
ENSDARG00000071492,28
ENSDARG00000026329,2
ENSDARG00000097330,0
ENSDARG00000057169,9
ENSDARG00000089485,0
ENSDARG00000097841,0
ENSDARG00000071493,7
ENSDARG00000106972,0
ENSDARG00000026165,612
ENSDARG00000011247,39
ENSDARG00000096900,0
ENSDARG00000097835,0
ENSDARG00000093650,0
ENSDARG00000107445,0
ENSDARG00000083708,0
ENSDARG00000114156,0
ENSDARG00000117680,0
ENSDARG00000069706,10
ENSDARG00000014973,14
ENSDARG00000115418,0
ENSDARG00000086623,6
ENSDARG00000057107,0
ENSDARG00000061481,8
ENSDARG00000100352,33
ENSDARG00000100538,0
ENSDARG00000106630,1
ENSDARG00000077605,0
ENSDARG00000116789,0
ENSDARG00000034321,8
ENSDARG00000113026,0
ENSDARG00000078755,3
ENSDARG00000101348,1
ENSDARG00000101934,0
ENSDARG00000105185,8
ENSDARG00000103734,0
ENSDARG00000100270,24
ENSDARG00000100071,0
ENSDARG00000102671,10
ENSDARG00000086853,5
ENSDARG00000107812,0
ENSDARG00000109869,0
ENSDARG00000101947,1
ENSDARG00000117595,0
ENSDARG00000099358,17
ENSDARG00000098451,21
ENSDARG00000099510,53
ENSDARG00000103093,3
ENSDARG00000099124,5
ENSDARG00000101456,4
ENSDARG00000104085,13
ENSDARG00000101733,41
ENSDARG00000102899,2
ENSDARG00000104177,10
ENSDARG00000101225,6
ENSDARG00000101368,33
ENSDARG00000091489,1
ENSDARG00000107934,0
ENSDARG00000116438,0
ENSDARG00000096998,0
ENSDARG00000112197,0
ENSDARG00000062887,4
ENSDARG00000097235,6
ENSDARG00000117540,0
ENSDARG00000089511,3
ENSDARG00000010350,0
ENSDARG00000102885,1
ENSDARG00000087013,6
ENSDARG00000034518,3
ENSDARG00000010008,131
ENSDARG00000092965,1
ENSDARG00000093677,16
ENSDARG00000040008,12
ENSDARG00000086805,1
ENSDARG00000029445,51
ENSDARG00000075192,6
ENSDARG00000010075,0
ENSDARG00000097298,1
ENSDARG00000045277,1
ENSDARG00000097630,20
ENSDARG00000014488,6
ENSDARG00000089193,0
ENSDARG00000098041,0
ENSDARG00000009626,3
ENSDARG00000077138,10
ENSDARG00000089645,26
ENSDARG00000102297,0
ENSDARG00000052330,1
ENSDARG00000089075,12
ENSDARG00000103971,0
ENSDARG00000029307,2
ENSDARG00000056909,1
ENSDARG00000056888,3
ENSDARG00000093322,0
ENSDARG00000056743,52
ENSDARG00000056740,61
ENSDARG00000056683,16
ENSDARG00000115438,0
ENSDARG00000056672,9
ENSDARG00000055292,88
ENSDARG00000098428,3
ENSDARG00000088276,0
ENSDARG00000099461,4
ENSDARG00000098665,0
ENSDARG00000071418,4
ENSDARG00000087822,3
ENSDARG00000102441,25
ENSDARG00000071374,77
ENSDARG00000036117,0
ENSDARG00000076559,23
ENSDARG00000053152,24
ENSDARG00000061832,3
ENSDARG00000040046,14
ENSDARG00000028198,195
ENSDARG00000040041,40
ENSDARG00000087303,81
ENSDARG00000099943,1
ENSDARG00000031015,4
ENSDARG00000097220,0
ENSDARG00000090429,0
ENSDARG00000093709,0
ENSDARG00000097910,0
ENSDARG00000045275,0
ENSDARG00000061770,7
ENSDARG00000022101,51
ENSDARG00000075850,0
ENSDARG00000102797,6
ENSDARG00000114991,0
ENSDARG00000044488,10
ENSDARG00000077057,3
ENSDARG00000082491,0
ENSDARG00000043480,1
ENSDARG00000090685,4
ENSDARG00000042751,12
ENSDARG00000097264,7
ENSDARG00000097969,0
ENSDARG00000042747,9
ENSDARG00000030156,0
ENSDARG00000028976,3
ENSDARG00000097546,6
ENSDARG00000025081,7
ENSDARG00000056582,65
ENSDARG00000016393,0
ENSDARG00000042726,0
ENSDARG00000101812,3
ENSDARG00000104263,0
ENSDARG00000056502,0
ENSDARG00000040643,0
ENSDARG00000087020,0
ENSDARG00000061672,1
ENSDARG00000061638,2
ENSDARG00000079656,2
ENSDARG00000061660,4
ENSDARG00000036304,0
ENSDARG00000112806,0
ENSDARG00000092662,1
ENSDARG00000117271,0
ENSDARG00000098816,0
ENSDARG00000061372,0
ENSDARG00000007438,44
ENSDARG00000098817,13
ENSDARG00000018285,10
ENSDARG00000038567,7
ENSDARG00000038566,14
ENSDARG00000056294,1
ENSDARG00000095214,0
ENSDARG00000092499,8
ENSDARG00000103146,0
ENSDARG00000079110,10
ENSDARG00000079241,0
ENSDARG00000056328,1
ENSDARG00000085851,0
ENSDARG00000038559,534
ENSDARG00000087040,3
ENSDARG00000004274,5
ENSDARG00000025507,8
ENSDARG00000038557,3
ENSDARG00000038556,4
ENSDARG00000045248,465
ENSDARG00000100025,6
ENSDARG00000045254,7
ENSDARG00000045257,12
ENSDARG00000016490,25
ENSDARG00000084107,0
ENSDARG00000000830,6
ENSDARG00000031886,4
ENSDARG00000045273,1
ENSDARG00000030095,0
ENSDARG00000030367,12
ENSDARG00000087663,5
ENSDARG00000071454,0
ENSDARG00000056462,0
ENSDARG00000097658,0
ENSDARG00000042613,9
ENSDARG00000056498,31
ENSDARG00000095730,0
ENSDARG00000071457,0
ENSDARG00000071456,0
ENSDARG00000071460,14
ENSDARG00000085886,0
ENSDARG00000098887,0
ENSDARG00000093272,0
ENSDARG00000111761,0
ENSDARG00000078763,0
ENSDARG00000093855,0
ENSDARG00000079987,0
ENSDARG00000110046,0
ENSDARG00000113786,0
ENSDARG00000109863,0
ENSDARG00000071461,0
ENSDARG00000117030,0
ENSDARG00000113944,0
ENSDARG00000105001,9
ENSDARG00000021265,20
ENSDARG00000014792,8
ENSDARG00000093244,28
ENSDARG00000095653,0
ENSDARG00000097702,0
ENSDARG00000096890,0
ENSDARG00000071463,0
ENSDARG00000097629,0
ENSDARG00000090106,6
ENSDARG00000102377,0
ENSDARG00000087102,0
ENSDARG00000003313,15
ENSDARG00000097123,0
ENSDARG00000076748,1
ENSDARG00000043066,16
ENSDARG00000060600,3
ENSDARG00000075463,1
ENSDARG00000097268,6
ENSDARG00000015527,0
ENSDARG00000069339,42
ENSDARG00000036577,425
ENSDARG00000055653,3
ENSDARG00000097274,0
ENSDARG00000077487,0
ENSDARG00000070957,0
ENSDARG00000105209,25
ENSDARG00000114766,0
ENSDARG00000104965,0
ENSDARG00000068468,1
ENSDARG00000026281,10
ENSDARG00000011493,5
ENSDARG00000094441,3
ENSDARG00000092347,0
ENSDARG00000092882,0
ENSDARG00000045230,59
ENSDARG00000100427,0
ENSDARG00000071449,5
ENSDARG00000097061,0
ENSDARG00000055903,27
ENSDARG00000045228,1
ENSDARG00000114721,0
ENSDARG00000114984,0
ENSDARG00000113346,1
ENSDARG00000109245,0
ENSDARG00000071446,0
ENSDARG00000027161,0
ENSDARG00000083682,0
ENSDARG00000061363,0
ENSDARG00000062058,35
ENSDARG00000085781,0
ENSDARG00000094630,0
ENSDARG00000030778,2
ENSDARG00000061355,21
ENSDARG00000067859,0
ENSDARG00000106473,0
ENSDARG00000101687,90
ENSDARG00000112529,0
ENSDARG00000099959,331
ENSDARG00000103969,62
ENSDARG00000114031,15
ENSDARG00000114818,2
ENSDARG00000098747,6
ENSDARG00000103837,37
ENSDARG00000101096,1
ENSDARG00000116146,0
ENSDARG00000101928,0
ENSDARG00000102734,4
ENSDARG00000102312,3
ENSDARG00000044422,9
ENSDARG00000043260,0
ENSDARG00000106503,0
ENSDARG00000061417,4
ENSDARG00000030411,1449
ENSDARG00000090213,13
ENSDARG00000114762,0
ENSDARG00000090345,0
ENSDARG00000100053,0
ENSDARG00000098841,2
ENSDARG00000029710,2
ENSDARG00000102277,1
ENSDARG00000102422,0
ENSDARG00000101350,1
ENSDARG00000106393,0
ENSDARG00000101172,0
ENSDARG00000002255,15
ENSDARG00000098273,0
ENSDARG00000104809,3
ENSDARG00000101316,0
ENSDARG00000027824,3
ENSDARG00000101627,6
ENSDARG00000099702,0
ENSDARG00000024277,4
ENSDARG00000046072,0
ENSDARG00000097537,13
ENSDARG00000074507,28
ENSDARG00000014556,38
ENSDARG00000087843,1
ENSDARG00000112307,0
ENSDARG00000103782,0
ENSDARG00000090486,1
ENSDARG00000015502,0
ENSDARG00000116725,5
ENSDARG00000097691,10
ENSDARG00000046157,782
ENSDARG00000080532,0
ENSDARG00000114901,0
ENSDARG00000080855,0
ENSDARG00000114874,0
ENSDARG00000110485,0
ENSDARG00000112489,0
ENSDARG00000110142,15
ENSDARG00000031774,3
ENSDARG00000073905,13
ENSDARG00000100096,5
ENSDARG00000076111,0
ENSDARG00000117753,0
ENSDARG00000040649,2
ENSDARG00000099058,1
ENSDARG00000099637,0
ENSDARG00000103691,30
ENSDARG00000040442,0
ENSDARG00000113543,0
ENSDARG00000040439,258
ENSDARG00000113082,0
ENSDARG00000092584,2
ENSDARG00000073843,15
ENSDARG00000090690,1
ENSDARG00000088356,0
ENSDARG00000115712,0
ENSDARG00000100534,1
ENSDARG00000103388,33
ENSDARG00000101455,1
ENSDARG00000101522,2
ENSDARG00000045968,4
ENSDARG00000104940,13
ENSDARG00000099253,0
ENSDARG00000063604,0
ENSDARG00000059347,1
ENSDARG00000059348,0
ENSDARG00000090002,0
ENSDARG00000062636,5
ENSDARG00000007950,2
ENSDARG00000097252,0
ENSDARG00000077083,0
ENSDARG00000063684,7
ENSDARG00000082738,0
ENSDARG00000099798,22
ENSDARG00000067567,1
ENSDARG00000103311,1
ENSDARG00000097922,0
ENSDARG00000071107,0
ENSDARG00000096868,0
ENSDARG00000097946,0
ENSDARG00000083270,0
ENSDARG00000082399,0
ENSDARG00000054323,3
ENSDARG00000077299,2
ENSDARG00000101563,1
ENSDARG00000054271,113
ENSDARG00000038456,22
ENSDARG00000098076,0
ENSDARG00000096850,0
ENSDARG00000073923,1
ENSDARG00000063522,4
ENSDARG00000097734,0
ENSDARG00000063525,0
ENSDARG00000097128,0
ENSDARG00000075100,12
ENSDARG00000102069,0
ENSDARG00000010279,12
ENSDARG00000030786,14
ENSDARG00000093773,0
ENSDARG00000007975,29
ENSDARG00000078331,0
ENSDARG00000007711,5
ENSDARG00000012535,0
ENSDARG00000102949,0
ENSDARG00000071062,6
ENSDARG00000026701,1
ENSDARG00000107835,0
ENSDARG00000071074,3
ENSDARG00000103118,11
ENSDARG00000102571,92
ENSDARG00000071070,0
ENSDARG00000022978,23
ENSDARG00000025566,286
ENSDARG00000109437,0
ENSDARG00000115852,0
ENSDARG00000071076,16
ENSDARG00000059308,16
ENSDARG00000071087,4
ENSDARG00000034933,1
ENSDARG00000045383,29
ENSDARG00000028517,52
ENSDARG00000036446,11
ENSDARG00000098911,15
ENSDARG00000101150,0
ENSDARG00000105077,2
ENSDARG00000102145,2
ENSDARG00000098561,0
ENSDARG00000099768,15
ENSDARG00000099194,26
ENSDARG00000003705,59
ENSDARG00000097643,0
ENSDARG00000028539,30
ENSDARG00000074226,13
ENSDARG00000038290,18
ENSDARG00000069673,11
ENSDARG00000053609,14
ENSDARG00000038288,9
ENSDARG00000116325,0
ENSDARG00000076727,0
ENSDARG00000053636,4
ENSDARG00000090543,7
ENSDARG00000098047,1
ENSDARG00000078785,76
ENSDARG00000097294,0
ENSDARG00000078676,11
ENSDARG00000058108,5
ENSDARG00000019532,7
ENSDARG00000089183,0
ENSDARG00000063568,2
ENSDARG00000100714,0
ENSDARG00000020718,0
ENSDARG00000074626,1
ENSDARG00000089390,1
ENSDARG00000113454,1
ENSDARG00000014311,7
ENSDARG00000088844,3
ENSDARG00000097570,0
ENSDARG00000097121,0
ENSDARG00000038363,6
ENSDARG00000099233,0
ENSDARG00000098791,0
ENSDARG00000104235,5
ENSDARG00000099685,7
ENSDARG00000103684,0
ENSDARG00000097889,0
ENSDARG00000097639,0
ENSDARG00000010183,0
ENSDARG00000097688,0
ENSDARG00000086458,2
ENSDARG00000019117,31
ENSDARG00000067711,0
ENSDARG00000067710,0
ENSDARG00000089903,0
ENSDARG00000101164,2
ENSDARG00000076361,5
ENSDARG00000083431,0
ENSDARG00000036985,1
ENSDARG00000105296,14
ENSDARG00000100151,12
ENSDARG00000078139,1
ENSDARG00000100152,0
ENSDARG00000117522,0
ENSDARG00000106344,0
ENSDARG00000028676,39
ENSDARG00000053246,0
ENSDARG00000092798,138
ENSDARG00000053204,0
ENSDARG00000071031,11
ENSDARG00000091833,1
ENSDARG00000045932,0
ENSDARG00000085923,0
ENSDARG00000045930,94
ENSDARG00000045929,138
ENSDARG00000045928,82
ENSDARG00000021466,1
ENSDARG00000045927,1
ENSDARG00000090457,0
ENSDARG00000007755,0
ENSDARG00000045926,42
ENSDARG00000079716,63
ENSDARG00000077495,3
ENSDARG00000008395,10
ENSDARG00000014954,0
ENSDARG00000078227,2
ENSDARG00000116376,0
ENSDARG00000117563,0
ENSDARG00000106483,0
ENSDARG00000112708,0
ENSDARG00000034165,4
ENSDARG00000031198,14
