Identifier,BPAF-1000ug/L-B
ENSDARG00000039069,0
ENSDARG00000016139,0
ENSDARG00000092946,0
ENSDARG00000039067,0
ENSDARG00000010823,7
ENSDARG00000053386,0
ENSDARG00000101781,0
ENSDARG00000060410,4
ENSDARG00000087911,6
ENSDARG00000098526,4
ENSDARG00000086309,10
ENSDARG00000069044,2
ENSDARG00000104835,5
ENSDARG00000017254,1
ENSDARG00000005454,6
ENSDARG00000006003,8
ENSDARG00000030630,0
ENSDARG00000077845,0
ENSDARG00000106837,0
ENSDARG00000002509,1
ENSDARG00000079155,0
ENSDARG00000060340,0
ENSDARG00000039150,53
ENSDARG00000011819,3
ENSDARG00000034734,6
ENSDARG00000074363,6
ENSDARG00000013491,0
ENSDARG00000004931,8
ENSDARG00000039136,5
ENSDARG00000007219,16
ENSDARG00000107923,0
ENSDARG00000060320,5
ENSDARG00000078185,3
ENSDARG00000029818,40
ENSDARG00000116341,0
ENSDARG00000028321,1
ENSDARG00000077850,28
ENSDARG00000028327,26
ENSDARG00000103360,0
ENSDARG00000020311,11
ENSDARG00000039130,1
ENSDARG00000092896,0
ENSDARG00000092721,1
ENSDARG00000060506,3
ENSDARG00000060500,3
ENSDARG00000012072,6
ENSDARG00000017329,1
ENSDARG00000039125,5
ENSDARG00000060481,10
ENSDARG00000006196,9
ENSDARG00000060298,1
ENSDARG00000002197,4
ENSDARG00000039123,7
ENSDARG00000019487,10
ENSDARG00000002332,4
ENSDARG00000034181,0
ENSDARG00000053484,13
ENSDARG00000093940,0
ENSDARG00000113463,0
ENSDARG00000093000,0
ENSDARG00000092369,0
ENSDARG00000093025,0
ENSDARG00000095514,0
ENSDARG00000027472,0
ENSDARG00000069117,0
ENSDARG00000069118,18
ENSDARG00000077265,1
ENSDARG00000060534,1
ENSDARG00000092456,0
ENSDARG00000030761,0
ENSDARG00000003827,1
ENSDARG00000017489,1
ENSDARG00000074217,1
ENSDARG00000039243,0
ENSDARG00000078389,2
ENSDARG00000092725,0
ENSDARG00000074754,0
ENSDARG00000075151,4
ENSDARG00000092895,7
ENSDARG00000034768,21
ENSDARG00000106165,0
ENSDARG00000079519,0
ENSDARG00000106564,0
ENSDARG00000084127,0
ENSDARG00000092591,0
ENSDARG00000039234,0
ENSDARG00000091950,0
ENSDARG00000059832,3
ENSDARG00000104223,6
ENSDARG00000109601,0
ENSDARG00000096073,0
ENSDARG00000106025,0
ENSDARG00000076163,8
ENSDARG00000031483,38
ENSDARG00000059843,8
ENSDARG00000078741,7
ENSDARG00000083238,0
ENSDARG00000079055,0
ENSDARG00000092550,2
ENSDARG00000075970,0
ENSDARG00000059850,0
ENSDARG00000011724,0
ENSDARG00000074415,5
ENSDARG00000100403,0
ENSDARG00000039041,8
ENSDARG00000110134,0
ENSDARG00000105099,0
ENSDARG00000102517,0
ENSDARG00000025089,3
ENSDARG00000039082,9
ENSDARG00000014101,3
ENSDARG00000052994,15
ENSDARG00000104873,0
ENSDARG00000069327,0
ENSDARG00000039095,1
ENSDARG00000039093,53
ENSDARG00000078087,3
ENSDARG00000078163,0
ENSDARG00000026170,3
ENSDARG00000039064,11
ENSDARG00000002722,0
ENSDARG00000039062,6
ENSDARG00000092014,0
ENSDARG00000006350,0
ENSDARG00000020656,2
ENSDARG00000014103,1
ENSDARG00000101911,2
ENSDARG00000098257,1
ENSDARG00000106810,0
ENSDARG00000111706,0
ENSDARG00000109618,0
ENSDARG00000116909,0
ENSDARG00000076699,0
ENSDARG00000079516,16
ENSDARG00000077469,2
ENSDARG00000075143,0
ENSDARG00000068934,5
ENSDARG00000106898,0
ENSDARG00000078761,2
ENSDARG00000052783,15
ENSDARG00000052775,0
ENSDARG00000009160,1
ENSDARG00000075570,8
ENSDARG00000032552,1
ENSDARG00000060103,0
ENSDARG00000060089,5
ENSDARG00000093304,3
ENSDARG00000086114,0
ENSDARG00000068849,4
ENSDARG00000095276,0
ENSDARG00000025948,1
ENSDARG00000010400,5
ENSDARG00000068886,20
ENSDARG00000052702,8
ENSDARG00000091699,11
ENSDARG00000094454,0
ENSDARG00000109280,0
ENSDARG00000007561,1
ENSDARG00000102792,0
ENSDARG00000068784,3
ENSDARG00000101082,35
ENSDARG00000088157,3
ENSDARG00000103625,0
ENSDARG00000056986,1
ENSDARG00000060149,3
ENSDARG00000060168,4
ENSDARG00000027887,3
ENSDARG00000117415,0
ENSDARG00000098895,0
ENSDARG00000083654,0
ENSDARG00000102813,0
ENSDARG00000074376,3
ENSDARG00000114066,0
ENSDARG00000102188,0
ENSDARG00000052833,15
ENSDARG00000068983,2
ENSDARG00000068978,41
ENSDARG00000005010,1
ENSDARG00000093656,0
ENSDARG00000095283,5
ENSDARG00000095497,1
ENSDARG00000092327,0
ENSDARG00000079263,0
ENSDARG00000113496,0
ENSDARG00000016368,8
ENSDARG00000108349,0
ENSDARG00000074235,1
ENSDARG00000052856,271
ENSDARG00000052859,6
ENSDARG00000052826,3
ENSDARG00000103245,0
ENSDARG00000079524,0
ENSDARG00000004706,28
ENSDARG00000030440,32
ENSDARG00000033364,73
ENSDARG00000015757,18
ENSDARG00000002194,0
ENSDARG00000012741,6
ENSDARG00000039750,1
ENSDARG00000112419,3
ENSDARG00000069739,0
ENSDARG00000098440,0
ENSDARG00000117440,0
ENSDARG00000052610,1
ENSDARG00000052623,8
ENSDARG00000094135,0
ENSDARG00000039034,95
ENSDARG00000076019,0
ENSDARG00000052646,0
ENSDARG00000117795,0
ENSDARG00000106525,0
ENSDARG00000058115,20
ENSDARG00000108279,0
ENSDARG00000103813,2
ENSDARG00000104559,6
ENSDARG00000098286,0
ENSDARG00000101289,18
ENSDARG00000060005,1
ENSDARG00000039020,1
ENSDARG00000078247,2
ENSDARG00000075687,0
ENSDARG00000114943,0
ENSDARG00000116876,0
ENSDARG00000079144,1
ENSDARG00000020149,0
ENSDARG00000026081,1
ENSDARG00000074695,9
ENSDARG00000112581,0
ENSDARG00000089519,16
ENSDARG00000071168,0
ENSDARG00000090839,0
ENSDARG00000075165,3
ENSDARG00000032435,1
ENSDARG00000111058,0
ENSDARG00000107205,0
ENSDARG00000075331,16
ENSDARG00000074530,0
ENSDARG00000104433,0
ENSDARG00000103616,0
ENSDARG00000104541,9
ENSDARG00000102294,13
ENSDARG00000055574,0
ENSDARG00000099437,0
ENSDARG00000021853,3
ENSDARG00000100261,1
ENSDARG00000101069,0
ENSDARG00000114527,0
ENSDARG00000111443,0
ENSDARG00000021895,1
ENSDARG00000101850,0
ENSDARG00000115282,0
ENSDARG00000038996,0
ENSDARG00000004702,0
ENSDARG00000103163,6
ENSDARG00000117034,0
ENSDARG00000090656,5
ENSDARG00000023627,2
ENSDARG00000046133,1
ENSDARG00000111259,0
ENSDARG00000008575,0
ENSDARG00000068710,25
ENSDARG00000078448,0
ENSDARG00000052396,0
ENSDARG00000068729,0
ENSDARG00000026892,9
ENSDARG00000109262,2
ENSDARG00000021885,1
ENSDARG00000068064,4
ENSDARG00000086691,2
ENSDARG00000068738,6
ENSDARG00000059936,2
ENSDARG00000059917,0
ENSDARG00000117342,0
ENSDARG00000042722,2
ENSDARG00000094656,0
ENSDARG00000109912,0
ENSDARG00000099807,0
ENSDARG00000100483,0
ENSDARG00000099761,0
ENSDARG00000116483,0
ENSDARG00000117695,0
ENSDARG00000117471,0
ENSDARG00000104792,0
ENSDARG00000111967,0
ENSDARG00000098611,0
ENSDARG00000101663,0
ENSDARG00000110021,0
ENSDARG00000059891,0
ENSDARG00000117760,0
ENSDARG00000117598,0
ENSDARG00000117816,2
ENSDARG00000116405,0
ENSDARG00000021150,0
ENSDARG00000104735,3
ENSDARG00000101080,13
ENSDARG00000111701,0
ENSDARG00000108326,1
ENSDARG00000062568,14
ENSDARG00000102867,0
ENSDARG00000111743,0
ENSDARG00000103320,8
ENSDARG00000103983,0
ENSDARG00000102772,0
ENSDARG00000116511,1
ENSDARG00000100613,0
ENSDARG00000109481,0
ENSDARG00000109902,0
ENSDARG00000110066,0
ENSDARG00000114171,0
ENSDARG00000117319,6
ENSDARG00000110744,0
ENSDARG00000116118,1
ENSDARG00000035763,4
ENSDARG00000102111,0
ENSDARG00000098507,9
ENSDARG00000110269,0
ENSDARG00000021566,0
ENSDARG00000117001,0
ENSDARG00000104388,0
ENSDARG00000101180,2
ENSDARG00000100982,0
ENSDARG00000100879,0
ENSDARG00000101889,0
ENSDARG00000104217,1
ENSDARG00000091321,0
ENSDARG00000114022,2
ENSDARG00000037639,5
ENSDARG00000089505,4
ENSDARG00000037640,3
ENSDARG00000059150,3
ENSDARG00000117737,0
ENSDARG00000105285,18
ENSDARG00000045666,3
ENSDARG00000079065,0
ENSDARG00000103985,0
ENSDARG00000104869,0
ENSDARG00000103523,1
ENSDARG00000104348,0
ENSDARG00000104789,9
ENSDARG00000103290,0
ENSDARG00000099181,0
ENSDARG00000089055,0
ENSDARG00000099073,0
ENSDARG00000098774,0
ENSDARG00000043031,1
ENSDARG00000100649,0
ENSDARG00000076294,0
ENSDARG00000035009,0
ENSDARG00000091277,1
ENSDARG00000028824,1
ENSDARG00000099772,2
ENSDARG00000101575,0
ENSDARG00000021521,0
ENSDARG00000101625,0
ENSDARG00000101429,0
ENSDARG00000015404,13
ENSDARG00000104624,0
ENSDARG00000067701,5
ENSDARG00000003854,49
ENSDARG00000077606,0
ENSDARG00000087555,11
ENSDARG00000101385,0
ENSDARG00000098694,0
ENSDARG00000088247,2
ENSDARG00000071906,3
ENSDARG00000089368,11
ENSDARG00000071881,6
ENSDARG00000014139,7
ENSDARG00000089181,0
ENSDARG00000111653,0
ENSDARG00000067847,0
ENSDARG00000041215,6
ENSDARG00000016112,2
ENSDARG00000043627,3
ENSDARG00000104408,2
ENSDARG00000100482,2
ENSDARG00000108038,1
ENSDARG00000116994,0
ENSDARG00000101299,0
ENSDARG00000112944,0
ENSDARG00000114803,0
ENSDARG00000114649,0
ENSDARG00000107444,0
ENSDARG00000085336,0
ENSDARG00000079469,0
ENSDARG00000117765,0
ENSDARG00000098788,30
ENSDARG00000109361,1
ENSDARG00000101338,0
ENSDARG00000110089,0
ENSDARG00000115882,0
ENSDARG00000101318,105
ENSDARG00000104141,89
ENSDARG00000099783,0
ENSDARG00000104080,0
ENSDARG00000103906,3
ENSDARG00000091043,2
ENSDARG00000090348,3
ENSDARG00000102719,2
ENSDARG00000099468,0
ENSDARG00000088136,0
ENSDARG00000089874,0
ENSDARG00000071905,0
ENSDARG00000071904,0
ENSDARG00000037695,0
ENSDARG00000037691,0
ENSDARG00000089593,0
ENSDARG00000089297,0
ENSDARG00000099535,0
ENSDARG00000077023,0
ENSDARG00000100424,0
ENSDARG00000099487,0
ENSDARG00000101667,0
ENSDARG00000102095,0
ENSDARG00000098566,0
ENSDARG00000102198,0
ENSDARG00000061909,6
ENSDARG00000116538,0
ENSDARG00000103263,0
ENSDARG00000112315,0
ENSDARG00000086105,0
ENSDARG00000100037,0
ENSDARG00000088048,5
ENSDARG00000108739,0
ENSDARG00000104806,2
ENSDARG00000105210,0
ENSDARG00000074644,2
ENSDARG00000082165,0
ENSDARG00000076557,2
ENSDARG00000062397,4
ENSDARG00000009087,2
ENSDARG00000103572,0
ENSDARG00000062379,5
ENSDARG00000077823,1
ENSDARG00000100890,0
ENSDARG00000102986,0
ENSDARG00000100897,20
ENSDARG00000114554,0
ENSDARG00000117781,0
ENSDARG00000109310,15
ENSDARG00000098291,0
ENSDARG00000103019,0
ENSDARG00000104068,110
ENSDARG00000099143,5
ENSDARG00000117561,0
ENSDARG00000105109,4
ENSDARG00000038270,0
ENSDARG00000080037,0
ENSDARG00000040478,0
ENSDARG00000099545,4
ENSDARG00000040469,2
ENSDARG00000040465,2
ENSDARG00000110894,0
ENSDARG00000055045,1
ENSDARG00000098746,14
ENSDARG00000101847,0
ENSDARG00000088924,4
ENSDARG00000040463,5
ENSDARG00000089009,5
ENSDARG00000024443,6
ENSDARG00000029088,4
ENSDARG00000082506,0
ENSDARG00000113737,0
ENSDARG00000013389,3
ENSDARG00000117433,0
ENSDARG00000031496,8
ENSDARG00000117567,0
ENSDARG00000109337,21
ENSDARG00000117714,0
ENSDARG00000025131,4
ENSDARG00000001249,2
ENSDARG00000111112,0
ENSDARG00000037677,3
ENSDARG00000100368,0
ENSDARG00000037675,17
ENSDARG00000011273,2
ENSDARG00000098744,0
ENSDARG00000078518,0
ENSDARG00000099407,0
ENSDARG00000092609,16
ENSDARG00000002344,188
ENSDARG00000076306,0
ENSDARG00000067507,4
ENSDARG00000108314,0
ENSDARG00000103569,0
ENSDARG00000025912,4
ENSDARG00000053488,0
ENSDARG00000081843,0
ENSDARG00000099852,0
ENSDARG00000079382,4
ENSDARG00000002538,9
ENSDARG00000094204,4
ENSDARG00000071304,0
ENSDARG00000090982,25
ENSDARG00000079009,15
ENSDARG00000104079,0
ENSDARG00000020387,2
ENSDARG00000105183,0
ENSDARG00000038360,1
ENSDARG00000067545,2
ENSDARG00000092493,39
ENSDARG00000095339,14
ENSDARG00000100249,0
ENSDARG00000089372,46
ENSDARG00000041619,797
ENSDARG00000041617,1
ENSDARG00000007960,125
ENSDARG00000041607,30
ENSDARG00000040881,2
ENSDARG00000078685,3
ENSDARG00000075121,7
ENSDARG00000100596,24
ENSDARG00000037628,3
ENSDARG00000063095,66
ENSDARG00000078572,16
ENSDARG00000099304,1
ENSDARG00000004726,8
ENSDARG00000108776,0
ENSDARG00000003693,12
ENSDARG00000022813,0
ENSDARG00000087704,7
ENSDARG00000117365,0
ENSDARG00000025071,13
ENSDARG00000104472,0
ENSDARG00000091058,1
ENSDARG00000025106,18
ENSDARG00000043484,74
ENSDARG00000073845,10
ENSDARG00000075735,16
ENSDARG00000029443,11
ENSDARG00000063036,7
ENSDARG00000099614,27
ENSDARG00000086585,7
ENSDARG00000089094,0
ENSDARG00000016280,23
ENSDARG00000016336,0
ENSDARG00000024090,15
ENSDARG00000090997,2
ENSDARG00000025033,9
ENSDARG00000037603,4
ENSDARG00000090986,2
ENSDARG00000103286,3
ENSDARG00000071880,0
ENSDARG00000058386,0
ENSDARG00000071879,1
ENSDARG00000071878,19
ENSDARG00000099269,13
ENSDARG00000101507,1
ENSDARG00000086017,0
ENSDARG00000037574,9
ENSDARG00000058579,0
ENSDARG00000030775,8
ENSDARG00000052609,0
ENSDARG00000037570,10
ENSDARG00000074854,0
ENSDARG00000078624,15
ENSDARG00000115518,0
ENSDARG00000037558,1
ENSDARG00000028740,3
ENSDARG00000062830,0
ENSDARG00000091748,0
ENSDARG00000058302,24
ENSDARG00000087636,192
ENSDARG00000029890,0
ENSDARG00000071876,0
ENSDARG00000037556,8
ENSDARG00000114748,0
ENSDARG00000037555,2
ENSDARG00000075346,4
ENSDARG00000111450,0
ENSDARG00000098680,10
ENSDARG00000037553,2
ENSDARG00000009982,22
ENSDARG00000109579,0
ENSDARG00000029660,4
ENSDARG00000058246,0
ENSDARG00000089824,0
ENSDARG00000062811,0
ENSDARG00000079826,0
ENSDARG00000093612,0
ENSDARG00000020527,12
ENSDARG00000042236,97
ENSDARG00000084075,0
ENSDARG00000042233,1
ENSDARG00000107707,0
ENSDARG00000071872,2
ENSDARG00000062795,10
ENSDARG00000029296,14
ENSDARG00000079306,8
ENSDARG00000071871,3
ENSDARG00000062788,0
ENSDARG00000104919,1
ENSDARG00000077169,1
ENSDARG00000058206,9
ENSDARG00000073820,0
ENSDARG00000088612,0
ENSDARG00000111813,0
ENSDARG00000113221,0
ENSDARG00000116747,0
ENSDARG00000112219,0
ENSDARG00000114807,0
ENSDARG00000113745,0
ENSDARG00000114688,0
ENSDARG00000113849,0
ENSDARG00000109533,0
ENSDARG00000113902,0
ENSDARG00000115495,0
ENSDARG00000113344,0
ENSDARG00000110201,0
ENSDARG00000109938,0
ENSDARG00000074865,11
ENSDARG00000071868,8
ENSDARG00000025577,0
ENSDARG00000104181,103
ENSDARG00000037506,4
ENSDARG00000037507,2
ENSDARG00000003035,39
ENSDARG00000030608,0
ENSDARG00000037514,9
ENSDARG00000076312,7
ENSDARG00000100360,0
ENSDARG00000058064,1
ENSDARG00000058062,15
ENSDARG00000037503,49
ENSDARG00000037498,7
ENSDARG00000104572,4
ENSDARG00000100707,0
ENSDARG00000037655,19
ENSDARG00000102968,0
ENSDARG00000104149,16
ENSDARG00000117715,0
ENSDARG00000104786,6
ENSDARG00000108120,0
ENSDARG00000098293,5
ENSDARG00000101910,9
ENSDARG00000103732,0
ENSDARG00000103391,0
ENSDARG00000102402,2
ENSDARG00000103917,50
ENSDARG00000099315,3
ENSDARG00000101510,9
ENSDARG00000101060,1
ENSDARG00000099455,6
ENSDARG00000105243,28
ENSDARG00000099767,0
ENSDARG00000100366,4
ENSDARG00000102120,0
ENSDARG00000100558,2
ENSDARG00000101377,4
ENSDARG00000098864,0
ENSDARG00000117200,0
ENSDARG00000099427,0
ENSDARG00000100916,2
ENSDARG00000102076,1
ENSDARG00000103833,0
ENSDARG00000102271,0
ENSDARG00000099083,0
ENSDARG00000099689,0
ENSDARG00000103336,0
ENSDARG00000099673,0
ENSDARG00000102868,0
ENSDARG00000113299,0
ENSDARG00000100051,0
ENSDARG00000099811,0
ENSDARG00000101290,0
ENSDARG00000104721,1
ENSDARG00000099694,1
ENSDARG00000102174,0
ENSDARG00000100515,4
ENSDARG00000100047,3
ENSDARG00000104453,0
ENSDARG00000099885,7
ENSDARG00000103623,0
ENSDARG00000098671,13
ENSDARG00000098350,16
ENSDARG00000100850,13
ENSDARG00000102874,9
ENSDARG00000103856,7
ENSDARG00000098375,15
ENSDARG00000103709,0
ENSDARG00000015239,12
ENSDARG00000076594,1
ENSDARG00000003523,2
ENSDARG00000062598,0
ENSDARG00000076466,2
ENSDARG00000037488,52
ENSDARG00000004115,4
ENSDARG00000074071,0
ENSDARG00000075014,14
ENSDARG00000105142,3
ENSDARG00000103774,25
ENSDARG00000035101,0
ENSDARG00000099539,0
ENSDARG00000091029,6
ENSDARG00000103278,3
ENSDARG00000041257,0
ENSDARG00000057949,9
ENSDARG00000037495,1
ENSDARG00000076090,2
ENSDARG00000074617,0
ENSDARG00000002732,11
ENSDARG00000077880,1
ENSDARG00000090319,0
ENSDARG00000099883,0
ENSDARG00000032617,10
ENSDARG00000090993,6
ENSDARG00000023220,16
ENSDARG00000057394,3
ENSDARG00000076332,5
ENSDARG00000108595,0
ENSDARG00000079781,5
ENSDARG00000101918,0
ENSDARG00000085061,0
ENSDARG00000117475,0
ENSDARG00000006636,3
ENSDARG00000117427,0
ENSDARG00000117693,1
ENSDARG00000037433,41
ENSDARG00000052242,20
ENSDARG00000071699,5
ENSDARG00000056874,2
ENSDARG00000071701,0
ENSDARG00000099562,0
ENSDARG00000071697,6
ENSDARG00000007864,0
ENSDARG00000111440,0
ENSDARG00000071695,0
ENSDARG00000115056,0
ENSDARG00000104028,28
ENSDARG00000016664,9
ENSDARG00000053684,220
ENSDARG00000104037,0
ENSDARG00000053691,14
ENSDARG00000019213,9
ENSDARG00000062277,0
ENSDARG00000104800,0
ENSDARG00000089019,2
ENSDARG00000037423,7
ENSDARG00000037421,8
ENSDARG00000031382,10
ENSDARG00000062267,20
ENSDARG00000057055,2
ENSDARG00000099956,0
ENSDARG00000057026,140
ENSDARG00000001880,5
ENSDARG00000078133,14
ENSDARG00000098140,5
ENSDARG00000057007,25
ENSDARG00000025465,5
ENSDARG00000037408,1
ENSDARG00000056984,1
ENSDARG00000037398,1
ENSDARG00000010477,5
ENSDARG00000037397,16
ENSDARG00000076140,0
ENSDARG00000037393,8
ENSDARG00000037392,16
ENSDARG00000077822,4
ENSDARG00000079122,2
ENSDARG00000076667,113
ENSDARG00000078059,7
ENSDARG00000075058,6
ENSDARG00000079586,24
ENSDARG00000076230,3
ENSDARG00000037738,0
ENSDARG00000003699,7
ENSDARG00000079125,0
ENSDARG00000105220,0
ENSDARG00000003229,0
ENSDARG00000071671,1
ENSDARG00000056830,2
ENSDARG00000071669,0
ENSDARG00000074582,1
ENSDARG00000117722,0
ENSDARG00000102162,0
ENSDARG00000078942,5
ENSDARG00000076547,6
ENSDARG00000103953,20
ENSDARG00000009218,1
ENSDARG00000018989,27
ENSDARG00000037307,7
ENSDARG00000013979,45
ENSDARG00000017542,1
ENSDARG00000025032,29
ENSDARG00000004648,0
ENSDARG00000101178,5
ENSDARG00000087538,14
ENSDARG00000087909,0
ENSDARG00000105377,0
ENSDARG00000071640,0
ENSDARG00000110728,0
ENSDARG00000104651,1
ENSDARG00000105348,0
ENSDARG00000056691,21
ENSDARG00000056680,13
ENSDARG00000018004,0
ENSDARG00000078259,0
ENSDARG00000037292,0
ENSDARG00000037291,7
ENSDARG00000089302,87
ENSDARG00000105465,10
ENSDARG00000056647,10
ENSDARG00000076779,42
ENSDARG00000083541,0
ENSDARG00000078398,0
ENSDARG00000056627,17
ENSDARG00000034268,17
ENSDARG00000081745,0
ENSDARG00000002463,0
ENSDARG00000101569,42
ENSDARG00000112148,0
ENSDARG00000000380,10
ENSDARG00000091576,3
ENSDARG00000103274,0
ENSDARG00000103788,0
ENSDARG00000001162,22
ENSDARG00000000394,35
ENSDARG00000099345,1
ENSDARG00000061940,2
ENSDARG00000082809,0
ENSDARG00000011618,3
ENSDARG00000056519,7
ENSDARG00000056517,3
ENSDARG00000061918,40
ENSDARG00000021250,8
ENSDARG00000012019,20
ENSDARG00000017741,44
ENSDARG00000019353,351
ENSDARG00000087693,28
ENSDARG00000075618,2
ENSDARG00000012057,0
ENSDARG00000018923,15
ENSDARG00000101321,0
ENSDARG00000088439,2
ENSDARG00000107431,0
ENSDARG00000111091,2
ENSDARG00000117281,0
ENSDARG00000020417,2
ENSDARG00000021899,3
ENSDARG00000037246,0
ENSDARG00000004261,14
ENSDARG00000061854,8
ENSDARG00000061845,5
ENSDARG00000037244,0
ENSDARG00000017842,8
ENSDARG00000037238,8
ENSDARG00000071586,68
ENSDARG00000071585,3
ENSDARG00000076801,6
ENSDARG00000056130,0
ENSDARG00000105361,0
ENSDARG00000056127,8
ENSDARG00000056119,555
ENSDARG00000061764,250
ENSDARG00000016531,2
ENSDARG00000105441,24
ENSDARG00000098652,16
ENSDARG00000108714,0
ENSDARG00000105327,0
ENSDARG00000084476,0
ENSDARG00000075666,27
ENSDARG00000105498,0
ENSDARG00000033501,0
ENSDARG00000101582,0
ENSDARG00000034871,1
ENSDARG00000037174,0
ENSDARG00000004527,18
ENSDARG00000004078,7
ENSDARG00000061527,4
ENSDARG00000015628,7
ENSDARG00000016143,7
ENSDARG00000053668,55
ENSDARG00000037192,1
ENSDARG00000021794,3
ENSDARG00000034610,1
ENSDARG00000102462,0
ENSDARG00000037122,9
ENSDARG00000113381,0
ENSDARG00000071567,8
ENSDARG00000037142,1
ENSDARG00000014248,1
ENSDARG00000061603,6
ENSDARG00000073709,0
ENSDARG00000061585,3
ENSDARG00000055852,2
ENSDARG00000019063,3
ENSDARG00000037091,2
ENSDARG00000105380,4
ENSDARG00000071562,5
ENSDARG00000006456,11
ENSDARG00000037097,18
ENSDARG00000037101,0
ENSDARG00000032116,2
ENSDARG00000034757,4
ENSDARG00000074255,25
ENSDARG00000086070,0
ENSDARG00000117389,0
ENSDARG00000002707,0
ENSDARG00000008796,0
ENSDARG00000037108,13
ENSDARG00000013075,11
ENSDARG00000095937,2
ENSDARG00000101511,0
ENSDARG00000055752,5
ENSDARG00000094324,5
ENSDARG00000016058,8
ENSDARG00000061543,31
ENSDARG00000015355,1
ENSDARG00000104133,0
ENSDARG00000019636,10
ENSDARG00000061548,0
ENSDARG00000004270,12
ENSDARG00000021124,298
ENSDARG00000055786,2
ENSDARG00000021556,6
ENSDARG00000061566,2
ENSDARG00000105479,3
ENSDARG00000055792,29
ENSDARG00000102379,1
ENSDARG00000090981,0
ENSDARG00000053702,0
ENSDARG00000011026,4
ENSDARG00000015649,14
ENSDARG00000016085,30
ENSDARG00000012025,8
ENSDARG00000015472,16
ENSDARG00000032199,1
ENSDARG00000109988,0
ENSDARG00000081303,0
ENSDARG00000082428,0
ENSDARG00000082177,0
ENSDARG00000082778,0
ENSDARG00000075492,2
ENSDARG00000021374,28
ENSDARG00000004046,11
ENSDARG00000008884,11
ENSDARG00000081375,0
ENSDARG00000036500,9
ENSDARG00000084548,0
ENSDARG00000084543,0
ENSDARG00000028614,16
ENSDARG00000017931,0
ENSDARG00000010553,8
ENSDARG00000009209,16
ENSDARG00000102499,0
ENSDARG00000071498,5
ENSDARG00000060771,9
ENSDARG00000105416,8
ENSDARG00000102058,2
ENSDARG00000036460,0
ENSDARG00000079333,0
ENSDARG00000006683,6
ENSDARG00000014244,28
ENSDARG00000082652,0
ENSDARG00000085696,0
ENSDARG00000083171,0
ENSDARG00000034943,10
ENSDARG00000039218,0
ENSDARG00000100646,0
ENSDARG00000071497,21
ENSDARG00000071496,1
ENSDARG00000099621,0
ENSDARG00000099086,0
ENSDARG00000035056,10
ENSDARG00000010097,0
ENSDARG00000022895,0
ENSDARG00000036442,3
ENSDARG00000099054,0
ENSDARG00000053569,23
ENSDARG00000102844,0
ENSDARG00000053570,0
ENSDARG00000092918,0
ENSDARG00000001442,1
ENSDARG00000098475,104
ENSDARG00000100536,6
ENSDARG00000098466,19
ENSDARG00000105424,0
ENSDARG00000092553,1098
ENSDARG00000102048,14
ENSDARG00000105320,0
ENSDARG00000104182,1
ENSDARG00000071478,3
ENSDARG00000053166,1
ENSDARG00000036292,1
ENSDARG00000105215,11
ENSDARG00000104486,0
ENSDARG00000078995,0
ENSDARG00000076796,5
ENSDARG00000103615,0
ENSDARG00000073870,10
ENSDARG00000053194,11
ENSDARG00000031929,4
ENSDARG00000029885,10
ENSDARG00000010721,18
ENSDARG00000087152,1
ENSDARG00000036316,592
ENSDARG00000082020,0
ENSDARG00000000489,13
ENSDARG00000111692,0
ENSDARG00000109993,0
ENSDARG00000102969,0
ENSDARG00000033462,0
ENSDARG00000117171,0
ENSDARG00000036329,53
ENSDARG00000033450,30
ENSDARG00000071467,15
ENSDARG00000073911,12
ENSDARG00000053262,40
ENSDARG00000014914,5
ENSDARG00000099680,0
ENSDARG00000060510,17
ENSDARG00000025972,12
ENSDARG00000036335,9
ENSDARG00000060515,11
ENSDARG00000016541,0
ENSDARG00000026017,0
ENSDARG00000108513,0
ENSDARG00000053279,24
ENSDARG00000105188,13
ENSDARG00000078106,16
ENSDARG00000074285,6
ENSDARG00000100834,0
ENSDARG00000010625,4
ENSDARG00000093493,6
ENSDARG00000036383,10
ENSDARG00000081146,0
ENSDARG00000105134,1
ENSDARG00000105392,0
ENSDARG00000087094,1
ENSDARG00000036375,45
ENSDARG00000017565,0
ENSDARG00000016318,7
ENSDARG00000075048,25
ENSDARG00000021352,16
ENSDARG00000098173,0
ENSDARG00000092970,39
ENSDARG00000052910,0
ENSDARG00000105311,0
ENSDARG00000078507,0
ENSDARG00000036215,0
ENSDARG00000095092,0
ENSDARG00000092889,1
ENSDARG00000009550,0
ENSDARG00000117467,0
ENSDARG00000020901,0
ENSDARG00000075421,2
ENSDARG00000089162,4
ENSDARG00000088168,11
