Identifier,EE2-1000ng/L-A
ENSDARG00000103523,1
ENSDARG00000104348,0
ENSDARG00000104789,11
ENSDARG00000103290,0
ENSDARG00000099181,0
ENSDARG00000089055,3
ENSDARG00000099073,0
ENSDARG00000098774,0
ENSDARG00000043031,0
ENSDARG00000100649,0
ENSDARG00000076294,0
ENSDARG00000035009,0
ENSDARG00000091277,2
ENSDARG00000028824,1
ENSDARG00000099772,2
ENSDARG00000101575,0
ENSDARG00000021521,0
ENSDARG00000101625,0
ENSDARG00000101429,0
ENSDARG00000015404,8
ENSDARG00000104624,0
ENSDARG00000067701,5
ENSDARG00000003854,55
ENSDARG00000077606,1
ENSDARG00000087555,10
ENSDARG00000101385,0
ENSDARG00000098694,0
ENSDARG00000088247,4
ENSDARG00000071906,5
ENSDARG00000089368,7
ENSDARG00000071881,5
ENSDARG00000014139,9
ENSDARG00000089181,0
ENSDARG00000111653,0
ENSDARG00000067847,0
ENSDARG00000041215,2
ENSDARG00000016112,0
ENSDARG00000043627,1
ENSDARG00000104408,0
ENSDARG00000100482,7
ENSDARG00000108038,2
ENSDARG00000116994,0
ENSDARG00000101299,0
ENSDARG00000112944,0
ENSDARG00000114803,0
ENSDARG00000114649,0
ENSDARG00000107444,0
ENSDARG00000085336,0
ENSDARG00000079469,0
ENSDARG00000117765,0
ENSDARG00000098788,34
ENSDARG00000109361,0
ENSDARG00000101338,0
ENSDARG00000110089,0
ENSDARG00000115882,0
ENSDARG00000101318,98
ENSDARG00000104141,91
ENSDARG00000099783,0
ENSDARG00000104080,0
ENSDARG00000103906,0
ENSDARG00000091043,0
ENSDARG00000090348,0
ENSDARG00000102719,0
ENSDARG00000099468,0
ENSDARG00000088136,0
ENSDARG00000089874,0
ENSDARG00000071905,2
ENSDARG00000071904,0
ENSDARG00000037695,0
ENSDARG00000037691,2
ENSDARG00000089593,0
ENSDARG00000089297,0
ENSDARG00000099535,0
ENSDARG00000077023,0
ENSDARG00000100424,2
ENSDARG00000099487,0
ENSDARG00000101667,0
ENSDARG00000102095,0
ENSDARG00000098566,2
ENSDARG00000102198,0
ENSDARG00000061909,4
ENSDARG00000116538,0
ENSDARG00000103263,0
ENSDARG00000112315,0
ENSDARG00000086105,0
ENSDARG00000100037,0
ENSDARG00000088048,3
ENSDARG00000108739,0
ENSDARG00000104806,1
ENSDARG00000105210,0
ENSDARG00000074644,8
ENSDARG00000082165,0
ENSDARG00000076557,0
ENSDARG00000062397,1
ENSDARG00000009087,1
ENSDARG00000103572,0
ENSDARG00000062379,5
ENSDARG00000077823,0
ENSDARG00000100890,0
ENSDARG00000102986,0
ENSDARG00000100897,19
ENSDARG00000114554,1
ENSDARG00000117781,2
ENSDARG00000109310,5
ENSDARG00000098291,0
ENSDARG00000103019,0
ENSDARG00000104068,106
ENSDARG00000099143,7
ENSDARG00000117561,0
ENSDARG00000105109,4
ENSDARG00000038270,0
ENSDARG00000080037,0
ENSDARG00000040478,0
ENSDARG00000099545,10
ENSDARG00000040469,0
ENSDARG00000040465,0
ENSDARG00000110894,0
ENSDARG00000055045,1
ENSDARG00000098746,10
ENSDARG00000101847,0
ENSDARG00000088924,2
ENSDARG00000040463,5
ENSDARG00000089009,6
ENSDARG00000024443,7
ENSDARG00000029088,3
ENSDARG00000082506,0
ENSDARG00000113737,1
ENSDARG00000013389,3
ENSDARG00000117433,0
ENSDARG00000031496,2
ENSDARG00000117567,0
ENSDARG00000109337,28
ENSDARG00000117714,0
ENSDARG00000025131,3
ENSDARG00000001249,1
ENSDARG00000111112,0
ENSDARG00000037677,3
ENSDARG00000100368,0
ENSDARG00000037675,15
ENSDARG00000011273,1
ENSDARG00000098744,0
ENSDARG00000078518,0
ENSDARG00000099407,0
ENSDARG00000092609,8
ENSDARG00000002344,165
ENSDARG00000076306,0
ENSDARG00000067507,3
ENSDARG00000108314,0
ENSDARG00000103569,0
ENSDARG00000025912,1
ENSDARG00000053488,0
ENSDARG00000081843,0
ENSDARG00000099852,0
ENSDARG00000079382,5
ENSDARG00000002538,5
ENSDARG00000094204,4
ENSDARG00000071304,2
ENSDARG00000090982,15
ENSDARG00000079009,13
ENSDARG00000104079,0
ENSDARG00000020387,9
ENSDARG00000105183,0
ENSDARG00000038360,2
ENSDARG00000067545,5
ENSDARG00000092493,31
ENSDARG00000095339,5
ENSDARG00000100249,0
ENSDARG00000089372,33
ENSDARG00000041619,650
ENSDARG00000041617,0
ENSDARG00000007960,141
ENSDARG00000041607,30
ENSDARG00000040881,4
ENSDARG00000078685,2
ENSDARG00000075121,7
ENSDARG00000100596,20
ENSDARG00000037628,5
ENSDARG00000063095,38
ENSDARG00000078572,22
ENSDARG00000099304,0
ENSDARG00000004726,9
ENSDARG00000108776,0
ENSDARG00000003693,20
ENSDARG00000022813,0
ENSDARG00000087704,5
ENSDARG00000117365,0
ENSDARG00000025071,11
ENSDARG00000104472,0
ENSDARG00000091058,0
ENSDARG00000025106,13
ENSDARG00000043484,83
ENSDARG00000073845,16
ENSDARG00000075735,6
ENSDARG00000029443,24
ENSDARG00000063036,4
ENSDARG00000099614,26
ENSDARG00000086585,8
ENSDARG00000089094,0
ENSDARG00000016280,19
ENSDARG00000016336,1
ENSDARG00000024090,8
ENSDARG00000090997,0
ENSDARG00000025033,6
ENSDARG00000037603,0
ENSDARG00000090986,4
ENSDARG00000103286,0
ENSDARG00000071880,0
ENSDARG00000058386,0
ENSDARG00000071879,1
ENSDARG00000071878,20
ENSDARG00000099269,13
ENSDARG00000101507,0
ENSDARG00000086017,0
ENSDARG00000037574,7
ENSDARG00000058579,0
ENSDARG00000030775,6
ENSDARG00000052609,0
ENSDARG00000037570,5
ENSDARG00000074854,0
ENSDARG00000078624,13
ENSDARG00000115518,0
ENSDARG00000037558,0
ENSDARG00000028740,3
ENSDARG00000062830,0
ENSDARG00000091748,0
ENSDARG00000058302,26
ENSDARG00000087636,178
ENSDARG00000029890,3
ENSDARG00000071876,0
ENSDARG00000037556,7
ENSDARG00000114748,0
ENSDARG00000037555,5
ENSDARG00000075346,5
ENSDARG00000111450,0
ENSDARG00000098680,17
ENSDARG00000037553,1
ENSDARG00000009982,23
ENSDARG00000109579,0
ENSDARG00000029660,2
ENSDARG00000058246,0
ENSDARG00000089824,0
ENSDARG00000062811,0
ENSDARG00000079826,1
ENSDARG00000093612,0
ENSDARG00000020527,8
ENSDARG00000042236,73
ENSDARG00000084075,0
ENSDARG00000042233,0
ENSDARG00000107707,0
ENSDARG00000071872,2
ENSDARG00000062795,8
ENSDARG00000029296,2
ENSDARG00000079306,9
ENSDARG00000071871,2
ENSDARG00000062788,1
ENSDARG00000104919,0
ENSDARG00000077169,2
ENSDARG00000058206,14
ENSDARG00000073820,1
ENSDARG00000088612,0
ENSDARG00000111813,0
ENSDARG00000113221,0
ENSDARG00000116747,0
ENSDARG00000112219,0
ENSDARG00000114807,0
ENSDARG00000113745,0
ENSDARG00000114688,0
ENSDARG00000113849,0
ENSDARG00000109533,0
ENSDARG00000113902,0
ENSDARG00000115495,0
ENSDARG00000113344,0
ENSDARG00000110201,0
ENSDARG00000109938,0
ENSDARG00000074865,12
ENSDARG00000071868,6
ENSDARG00000025577,3
ENSDARG00000104181,106
ENSDARG00000037506,4
ENSDARG00000037507,1
ENSDARG00000003035,39
ENSDARG00000030608,1
ENSDARG00000037514,8
ENSDARG00000076312,16
ENSDARG00000100360,0
ENSDARG00000058064,0
ENSDARG00000058062,10
ENSDARG00000037503,44
ENSDARG00000037498,5
ENSDARG00000104572,6
ENSDARG00000100707,0
ENSDARG00000037655,13
ENSDARG00000102968,0
ENSDARG00000104149,7
ENSDARG00000117715,0
ENSDARG00000104786,9
ENSDARG00000108120,0
ENSDARG00000098293,1
ENSDARG00000101910,2
ENSDARG00000103732,2
ENSDARG00000103391,0
ENSDARG00000102402,1
ENSDARG00000103917,21
ENSDARG00000099315,1
ENSDARG00000101510,8
ENSDARG00000101060,1
ENSDARG00000099455,7
ENSDARG00000105243,25
ENSDARG00000099767,0
ENSDARG00000100366,4
ENSDARG00000102120,0
ENSDARG00000100558,5
ENSDARG00000101377,4
ENSDARG00000098864,0
ENSDARG00000117200,0
ENSDARG00000099427,2
ENSDARG00000100916,3
ENSDARG00000102076,2
ENSDARG00000103833,0
ENSDARG00000102271,0
ENSDARG00000099083,0
ENSDARG00000099689,1
ENSDARG00000103336,0
ENSDARG00000099673,0
ENSDARG00000102868,0
ENSDARG00000113299,0
ENSDARG00000100051,0
ENSDARG00000099811,0
ENSDARG00000101290,0
ENSDARG00000104721,0
ENSDARG00000099694,6
ENSDARG00000102174,0
ENSDARG00000100515,5
ENSDARG00000100047,0
ENSDARG00000104453,5
ENSDARG00000099885,3
ENSDARG00000103623,0
ENSDARG00000098671,10
ENSDARG00000098350,7
ENSDARG00000100850,8
ENSDARG00000102874,12
ENSDARG00000103856,6
ENSDARG00000098375,16
ENSDARG00000103709,0
ENSDARG00000015239,10
ENSDARG00000076594,3
ENSDARG00000003523,3
ENSDARG00000062598,1
ENSDARG00000076466,0
ENSDARG00000037488,74
ENSDARG00000004115,3
ENSDARG00000074071,1
ENSDARG00000075014,20
ENSDARG00000105142,4
ENSDARG00000103774,17
ENSDARG00000035101,0
ENSDARG00000099539,0
ENSDARG00000091029,7
ENSDARG00000103278,1
ENSDARG00000041257,2
ENSDARG00000057949,7
ENSDARG00000037495,3
ENSDARG00000076090,2
ENSDARG00000074617,1
ENSDARG00000002732,4
ENSDARG00000077880,1
ENSDARG00000090319,0
ENSDARG00000099883,0
ENSDARG00000032617,11
ENSDARG00000090993,4
ENSDARG00000023220,14
ENSDARG00000057394,5
ENSDARG00000076332,14
ENSDARG00000108595,0
ENSDARG00000079781,3
ENSDARG00000101918,1
ENSDARG00000085061,0
ENSDARG00000117475,0
ENSDARG00000006636,1
ENSDARG00000117427,0
ENSDARG00000117693,1
ENSDARG00000037433,29
ENSDARG00000052242,16
ENSDARG00000071699,4
ENSDARG00000056874,5
ENSDARG00000071701,0
ENSDARG00000099562,0
ENSDARG00000071697,2
ENSDARG00000007864,0
ENSDARG00000111440,0
ENSDARG00000071695,0
ENSDARG00000115056,0
ENSDARG00000104028,18
ENSDARG00000016664,11
ENSDARG00000053684,247
ENSDARG00000104037,0
ENSDARG00000053691,10
ENSDARG00000019213,18
ENSDARG00000062277,2
ENSDARG00000104800,0
ENSDARG00000089019,1
ENSDARG00000037423,3
ENSDARG00000037421,13
ENSDARG00000031382,11
ENSDARG00000062267,6
ENSDARG00000057055,0
ENSDARG00000099956,0
ENSDARG00000057026,132
ENSDARG00000001880,6
ENSDARG00000078133,7
ENSDARG00000098140,6
ENSDARG00000057007,20
ENSDARG00000025465,1
ENSDARG00000037408,1
ENSDARG00000056984,3
ENSDARG00000037398,4
ENSDARG00000010477,3
ENSDARG00000037397,18
ENSDARG00000076140,0
ENSDARG00000037393,12
ENSDARG00000037392,13
ENSDARG00000077822,2
ENSDARG00000079122,2
ENSDARG00000076667,75
ENSDARG00000078059,11
ENSDARG00000075058,6
ENSDARG00000079586,10
ENSDARG00000076230,2
ENSDARG00000037738,0
ENSDARG00000003699,6
ENSDARG00000079125,1
ENSDARG00000105220,0
ENSDARG00000003229,0
ENSDARG00000071671,2
ENSDARG00000056830,1
ENSDARG00000071669,1
ENSDARG00000074582,0
ENSDARG00000117722,0
ENSDARG00000102162,0
ENSDARG00000078942,6
ENSDARG00000076547,1
ENSDARG00000103953,13
ENSDARG00000009218,0
ENSDARG00000018989,37
ENSDARG00000037307,6
ENSDARG00000013979,31
ENSDARG00000017542,2
ENSDARG00000025032,28
ENSDARG00000004648,0
ENSDARG00000101178,1
ENSDARG00000087538,17
ENSDARG00000087909,0
ENSDARG00000105377,0
ENSDARG00000071640,0
ENSDARG00000110728,0
ENSDARG00000104651,0
ENSDARG00000105348,0
ENSDARG00000056691,14
ENSDARG00000056680,14
ENSDARG00000018004,0
ENSDARG00000078259,0
ENSDARG00000037292,0
ENSDARG00000037291,9
ENSDARG00000089302,72
ENSDARG00000105465,7
ENSDARG00000056647,3
ENSDARG00000076779,32
ENSDARG00000083541,0
ENSDARG00000078398,0
ENSDARG00000056627,5
ENSDARG00000034268,17
ENSDARG00000081745,0
ENSDARG00000002463,0
ENSDARG00000101569,39
ENSDARG00000112148,0
ENSDARG00000000380,7
ENSDARG00000091576,2
ENSDARG00000103274,1
ENSDARG00000103788,0
ENSDARG00000001162,25
ENSDARG00000000394,31
ENSDARG00000099345,4
ENSDARG00000061940,0
ENSDARG00000082809,0
ENSDARG00000011618,0
ENSDARG00000056519,6
ENSDARG00000056517,2
ENSDARG00000061918,22
ENSDARG00000021250,5
ENSDARG00000012019,19
ENSDARG00000017741,17
ENSDARG00000019353,277
ENSDARG00000087693,18
ENSDARG00000075618,9
ENSDARG00000012057,0
ENSDARG00000018923,7
ENSDARG00000101321,0
ENSDARG00000088439,3
ENSDARG00000107431,0
ENSDARG00000111091,1
ENSDARG00000117281,0
ENSDARG00000020417,4
ENSDARG00000021899,5
ENSDARG00000037246,0
ENSDARG00000004261,18
ENSDARG00000061854,12
ENSDARG00000061845,3
ENSDARG00000037244,1
ENSDARG00000017842,2
ENSDARG00000037238,4
ENSDARG00000071586,64
ENSDARG00000071585,2
ENSDARG00000076801,5
ENSDARG00000056130,0
ENSDARG00000105361,0
ENSDARG00000056127,10
ENSDARG00000056119,505
ENSDARG00000061764,170
ENSDARG00000016531,1
ENSDARG00000105441,19
ENSDARG00000098652,15
ENSDARG00000108714,0
ENSDARG00000105327,0
ENSDARG00000084476,0
ENSDARG00000075666,19
ENSDARG00000105498,0
ENSDARG00000033501,1
ENSDARG00000101582,0
ENSDARG00000034871,0
ENSDARG00000037174,0
ENSDARG00000004527,6
ENSDARG00000004078,8
ENSDARG00000061527,3
ENSDARG00000015628,7
ENSDARG00000016143,4
ENSDARG00000053668,34
ENSDARG00000037192,0
ENSDARG00000021794,2
ENSDARG00000034610,0
ENSDARG00000102462,0
ENSDARG00000037122,12
ENSDARG00000113381,0
ENSDARG00000071567,7
ENSDARG00000037142,0
ENSDARG00000014248,2
ENSDARG00000061603,9
ENSDARG00000073709,0
ENSDARG00000061585,4
ENSDARG00000055852,0
ENSDARG00000019063,1
ENSDARG00000037091,2
ENSDARG00000105380,1
ENSDARG00000071562,1
ENSDARG00000006456,11
ENSDARG00000037097,5
ENSDARG00000037101,2
ENSDARG00000032116,2
ENSDARG00000034757,3
ENSDARG00000074255,24
ENSDARG00000086070,0
ENSDARG00000117389,0
ENSDARG00000002707,0
ENSDARG00000008796,0
ENSDARG00000037108,6
ENSDARG00000013075,18
ENSDARG00000095937,2
ENSDARG00000101511,0
ENSDARG00000055752,2
ENSDARG00000094324,4
ENSDARG00000016058,7
ENSDARG00000061543,29
ENSDARG00000015355,1
ENSDARG00000104133,0
ENSDARG00000019636,7
ENSDARG00000061548,0
ENSDARG00000004270,18
ENSDARG00000021124,308
ENSDARG00000055786,7
ENSDARG00000021556,13
ENSDARG00000061566,2
ENSDARG00000105479,2
ENSDARG00000055792,19
ENSDARG00000102379,0
ENSDARG00000090981,0
ENSDARG00000053702,0
ENSDARG00000011026,1
ENSDARG00000015649,6
ENSDARG00000016085,28
ENSDARG00000012025,3
ENSDARG00000015472,8
ENSDARG00000032199,0
ENSDARG00000109988,0
ENSDARG00000081303,0
ENSDARG00000082428,0
ENSDARG00000082177,0
ENSDARG00000082778,0
ENSDARG00000075492,1
ENSDARG00000021374,20
ENSDARG00000004046,7
ENSDARG00000008884,7
ENSDARG00000081375,0
ENSDARG00000036500,7
ENSDARG00000084548,0
ENSDARG00000084543,0
ENSDARG00000028614,5
ENSDARG00000017931,0
ENSDARG00000010553,8
ENSDARG00000009209,7
ENSDARG00000102499,0
ENSDARG00000071498,2
ENSDARG00000060771,4
ENSDARG00000105416,2
ENSDARG00000102058,0
ENSDARG00000036460,2
ENSDARG00000079333,0
ENSDARG00000006683,6
ENSDARG00000014244,34
ENSDARG00000082652,0
ENSDARG00000085696,0
ENSDARG00000083171,0
ENSDARG00000034943,6
ENSDARG00000039218,1
ENSDARG00000100646,0
ENSDARG00000071497,19
ENSDARG00000071496,1
ENSDARG00000099621,4
ENSDARG00000099086,0
ENSDARG00000035056,14
ENSDARG00000010097,0
ENSDARG00000022895,2
ENSDARG00000036442,1
ENSDARG00000099054,0
ENSDARG00000053569,11
ENSDARG00000102844,0
ENSDARG00000053570,0
ENSDARG00000092918,0
ENSDARG00000001442,0
ENSDARG00000098475,100
ENSDARG00000100536,11
ENSDARG00000098466,19
ENSDARG00000105424,4
ENSDARG00000092553,976
ENSDARG00000102048,9
ENSDARG00000105320,0
ENSDARG00000104182,0
ENSDARG00000071478,2
ENSDARG00000053166,4
ENSDARG00000036292,0
ENSDARG00000105215,4
ENSDARG00000104486,0
ENSDARG00000078995,1
ENSDARG00000076796,5
ENSDARG00000103615,0
ENSDARG00000073870,3
ENSDARG00000053194,8
ENSDARG00000031929,3
ENSDARG00000029885,13
ENSDARG00000010721,23
ENSDARG00000087152,0
ENSDARG00000036316,645
ENSDARG00000082020,0
ENSDARG00000000489,15
ENSDARG00000111692,0
ENSDARG00000109993,0
ENSDARG00000102969,0
ENSDARG00000033462,0
ENSDARG00000117171,0
ENSDARG00000036329,67
ENSDARG00000033450,35
ENSDARG00000071467,17
ENSDARG00000073911,10
ENSDARG00000053262,44
ENSDARG00000014914,12
ENSDARG00000099680,0
ENSDARG00000060510,18
ENSDARG00000025972,11
ENSDARG00000036335,9
ENSDARG00000060515,7
ENSDARG00000016541,0
ENSDARG00000026017,3
ENSDARG00000108513,0
ENSDARG00000053279,22
ENSDARG00000105188,14
ENSDARG00000078106,6
ENSDARG00000074285,6
ENSDARG00000100834,0
ENSDARG00000010625,2
ENSDARG00000093493,3
ENSDARG00000036383,12
ENSDARG00000081146,0
ENSDARG00000105134,2
ENSDARG00000105392,0
ENSDARG00000087094,4
ENSDARG00000036375,37
ENSDARG00000017565,0
ENSDARG00000016318,1
ENSDARG00000075048,26
ENSDARG00000021352,20
ENSDARG00000098173,0
ENSDARG00000092970,27
ENSDARG00000052910,0
ENSDARG00000105311,0
ENSDARG00000078507,0
ENSDARG00000036215,0
ENSDARG00000095092,0
ENSDARG00000092889,0
ENSDARG00000009550,1
ENSDARG00000117467,0
ENSDARG00000020901,0
ENSDARG00000075421,0
ENSDARG00000089162,3
ENSDARG00000088168,6
ENSDARG00000089917,4
ENSDARG00000088124,4
ENSDARG00000033727,0
ENSDARG00000002609,4
ENSDARG00000099849,8
ENSDARG00000098238,0
ENSDARG00000025535,31
ENSDARG00000090854,0
ENSDARG00000036235,2
ENSDARG00000089637,6
ENSDARG00000060338,0
ENSDARG00000102433,2
ENSDARG00000034559,0
ENSDARG00000079591,3
ENSDARG00000060199,6
ENSDARG00000077588,1
ENSDARG00000052769,29
ENSDARG00000052765,13
ENSDARG00000077054,2
ENSDARG00000036247,0
ENSDARG00000087262,0
ENSDARG00000088366,4
ENSDARG00000101064,0
ENSDARG00000036194,7
ENSDARG00000004402,20
ENSDARG00000052739,1
ENSDARG00000055463,4
ENSDARG00000055455,276
ENSDARG00000036189,1
ENSDARG00000097938,2
ENSDARG00000020079,1
ENSDARG00000004889,2
ENSDARG00000087599,6
ENSDARG00000071429,19
ENSDARG00000052855,0
ENSDARG00000089767,3
ENSDARG00000079399,0
ENSDARG00000033227,5
ENSDARG00000090889,1
ENSDARG00000086483,0
ENSDARG00000098565,0
ENSDARG00000117556,0
ENSDARG00000117254,0
ENSDARG00000117492,0
ENSDARG00000036175,8
ENSDARG00000106145,0
ENSDARG00000117449,0
ENSDARG00000117776,0
ENSDARG00000117821,0
ENSDARG00000036171,2
ENSDARG00000006924,2
ENSDARG00000117253,5
ENSDARG00000082513,0
ENSDARG00000083100,0
ENSDARG00000052674,57
ENSDARG00000100582,189
ENSDARG00000100564,2
ENSDARG00000103996,1
ENSDARG00000101935,1
ENSDARG00000036162,73
ENSDARG00000036161,141
ENSDARG00000019236,4
ENSDARG00000029064,64
ENSDARG00000023672,6
ENSDARG00000026682,1
ENSDARG00000004433,0
ENSDARG00000036155,0
ENSDARG00000006865,4
ENSDARG00000112273,0
ENSDARG00000117584,0
ENSDARG00000076060,11
ENSDARG00000112403,0
ENSDARG00000092277,0
ENSDARG00000117417,0
ENSDARG00000084594,0
ENSDARG00000034344,41
ENSDARG00000097077,0
ENSDARG00000106275,0
ENSDARG00000112214,0
ENSDARG00000052615,25
ENSDARG00000020759,4
ENSDARG00000108241,0
ENSDARG00000019572,26
ENSDARG00000098164,3
ENSDARG00000101419,0
ENSDARG00000115599,0
ENSDARG00000052565,2
ENSDARG00000052567,23
ENSDARG00000052575,4
ENSDARG00000044011,1
ENSDARG00000087574,0
ENSDARG00000090788,11
ENSDARG00000077912,3
ENSDARG00000018145,10
ENSDARG00000015759,3
ENSDARG00000021392,0
ENSDARG00000038508,0
ENSDARG00000056018,0
ENSDARG00000036125,0
ENSDARG00000105337,0
ENSDARG00000052556,4
ENSDARG00000071384,2
ENSDARG00000052494,6
ENSDARG00000083690,0
ENSDARG00000114583,0
ENSDARG00000102824,18
ENSDARG00000117777,0
ENSDARG00000087664,0
ENSDARG00000097860,0
ENSDARG00000117209,0
ENSDARG00000041173,2
ENSDARG00000077012,3
ENSDARG00000080010,31
ENSDARG00000076526,13
ENSDARG00000097495,0
ENSDARG00000097875,5
ENSDARG00000088947,0
ENSDARG00000084540,0
ENSDARG00000074535,5
ENSDARG00000117214,0
ENSDARG00000102753,2
ENSDARG00000068265,33
ENSDARG00000068264,2
ENSDARG00000075203,0
ENSDARG00000057272,10
ENSDARG00000105434,0
ENSDARG00000063001,0
ENSDARG00000114495,0
ENSDARG00000075467,2
ENSDARG00000113607,0
ENSDARG00000101188,2
ENSDARG00000026137,8
ENSDARG00000060977,13
ENSDARG00000007025,0
ENSDARG00000088195,1
ENSDARG00000075727,5
ENSDARG00000098853,8
ENSDARG00000088287,0
ENSDARG00000090309,15
ENSDARG00000087994,0
ENSDARG00000076811,11
ENSDARG00000077943,0
ENSDARG00000093006,0
ENSDARG00000076563,8
ENSDARG00000079854,6
ENSDARG00000078423,1
ENSDARG00000079150,13
ENSDARG00000105412,7
ENSDARG00000099859,0
ENSDARG00000099970,7284
ENSDARG00000105368,17
ENSDARG00000100956,2
ENSDARG00000026926,30
ENSDARG00000101564,0
ENSDARG00000076189,0
ENSDARG00000029609,1
ENSDARG00000075597,8
ENSDARG00000030938,1
ENSDARG00000038870,20
ENSDARG00000059944,0
ENSDARG00000077726,12
ENSDARG00000019459,5
ENSDARG00000071353,68
ENSDARG00000103101,24
ENSDARG00000003213,11
ENSDARG00000074684,1
ENSDARG00000052290,7
ENSDARG00000026616,0
ENSDARG00000038858,4
ENSDARG00000071345,7
ENSDARG00000105411,9
ENSDARG00000052277,2
ENSDARG00000105351,2
ENSDARG00000105494,0
ENSDARG00000007576,270
ENSDARG00000032929,830
ENSDARG00000041332,5
ENSDARG00000011094,3
ENSDARG00000059911,4
ENSDARG00000026406,7
ENSDARG00000039963,1
ENSDARG00000039964,0
ENSDARG00000039966,4
ENSDARG00000098535,1
ENSDARG00000073999,6
ENSDARG00000019579,15
ENSDARG00000109256,0
ENSDARG00000040190,22
ENSDARG00000040198,26
ENSDARG00000105081,0
ENSDARG00000101904,0
ENSDARG00000005482,25
ENSDARG00000038835,25
ENSDARG00000038834,14
ENSDARG00000090071,1
ENSDARG00000115504,3
ENSDARG00000106689,0
ENSDARG00000108165,0
ENSDARG00000108627,0
ENSDARG00000107724,0
ENSDARG00000100772,0
ENSDARG00000109758,0
ENSDARG00000117676,0
ENSDARG00000101072,0
ENSDARG00000098209,2
ENSDARG00000102956,4
ENSDARG00000099923,4
ENSDARG00000002217,24
ENSDARG00000086245,0
ENSDARG00000071336,20
ENSDARG00000063663,6
ENSDARG00000099628,0
ENSDARG00000087417,5
ENSDARG00000014233,6
ENSDARG00000019963,5
ENSDARG00000109807,0
ENSDARG00000030224,6
ENSDARG00000060018,0
ENSDARG00000100233,14
ENSDARG00000060016,28
ENSDARG00000043359,17
ENSDARG00000013335,13
ENSDARG00000060007,0
ENSDARG00000015653,41
ENSDARG00000043342,36
ENSDARG00000023988,13
ENSDARG00000117814,0
ENSDARG00000106873,15
ENSDARG00000114067,11
ENSDARG00000112630,0
ENSDARG00000105261,0
ENSDARG00000099749,7
ENSDARG00000117376,1
ENSDARG00000102831,4
ENSDARG00000101961,2
ENSDARG00000113547,0
ENSDARG00000117792,0
ENSDARG00000104945,110
ENSDARG00000109686,1
ENSDARG00000068586,6
ENSDARG00000068582,40
ENSDARG00000052374,6
ENSDARG00000052371,15
ENSDARG00000052368,0
ENSDARG00000103854,2
ENSDARG00000114870,59
ENSDARG00000099034,1
ENSDARG00000112835,0
ENSDARG00000082654,0
ENSDARG00000111920,3
ENSDARG00000085040,0
ENSDARG00000098158,4
ENSDARG00000102463,1
ENSDARG00000104138,0
ENSDARG00000098783,18
ENSDARG00000102934,1
ENSDARG00000103046,13
ENSDARG00000104404,2
ENSDARG00000098334,10
ENSDARG00000098822,6
ENSDARG00000104291,0
ENSDARG00000100093,2
ENSDARG00000102317,667
ENSDARG00000101794,192
ENSDARG00000098660,3
ENSDARG00000101423,7
ENSDARG00000068493,0
ENSDARG00000112045,0
ENSDARG00000101716,0
ENSDARG00000101324,901
ENSDARG00000105271,2
ENSDARG00000103467,0
ENSDARG00000117256,0
ENSDARG00000106188,0
ENSDARG00000007264,2
ENSDARG00000040314,8
ENSDARG00000113271,0
ENSDARG00000088160,0
ENSDARG00000006345,0
ENSDARG00000079795,0
ENSDARG00000090943,1
ENSDARG00000087814,0
ENSDARG00000019772,0
ENSDARG00000007722,2
ENSDARG00000076839,1
ENSDARG00000069968,3
ENSDARG00000045408,37
ENSDARG00000090969,0
ENSDARG00000087476,2
ENSDARG00000086223,2
ENSDARG00000097812,0
ENSDARG00000069966,3
ENSDARG00000096828,0
ENSDARG00000097620,2
ENSDARG00000098031,0
ENSDARG00000092507,0
ENSDARG00000095212,0
ENSDARG00000096927,1
ENSDARG00000009402,0
ENSDARG00000074365,0
ENSDARG00000097281,6
ENSDARG00000097125,0
ENSDARG00000096906,0
ENSDARG00000087249,3
ENSDARG00000097180,0
ENSDARG00000069957,0
ENSDARG00000111799,0
ENSDARG00000108987,0
ENSDARG00000096948,1
ENSDARG00000097551,0
ENSDARG00000097657,0
ENSDARG00000086494,0
ENSDARG00000086897,0
ENSDARG00000098032,0
ENSDARG00000032285,2
ENSDARG00000112960,0
ENSDARG00000097627,0
ENSDARG00000079035,1
ENSDARG00000079010,0
ENSDARG00000096941,2
ENSDARG00000097481,4
ENSDARG00000106749,0
ENSDARG00000097134,3
ENSDARG00000096901,3
ENSDARG00000095708,1
ENSDARG00000097255,0
ENSDARG00000097152,0
ENSDARG00000096856,3
ENSDARG00000097442,0
ENSDARG00000098027,0
ENSDARG00000020548,0
ENSDARG00000043085,1
ENSDARG00000043089,1
ENSDARG00000074544,3
ENSDARG00000097394,0
ENSDARG00000093143,0
ENSDARG00000097808,0
ENSDARG00000087331,1
