Identifier,TGSH-10ug/L-A
ENSDARG00000117300,0
ENSDARG00000032532,57
ENSDARG00000061635,28
ENSDARG00000068303,2
ENSDARG00000055377,45
ENSDARG00000026766,16
ENSDARG00000032103,33
ENSDARG00000092119,5
ENSDARG00000055357,31
ENSDARG00000002571,25
ENSDARG00000091771,20
ENSDARG00000086288,49
ENSDARG00000088357,50
ENSDARG00000088709,13
ENSDARG00000100760,0
ENSDARG00000085955,0
ENSDARG00000041348,0
ENSDARG00000061576,2
ENSDARG00000091293,35
ENSDARG00000110330,0
ENSDARG00000093591,1
ENSDARG00000110776,0
ENSDARG00000011533,2
ENSDARG00000096826,0
ENSDARG00000061444,0
ENSDARG00000006372,0
ENSDARG00000110716,0
ENSDARG00000061439,5
ENSDARG00000005176,0
ENSDARG00000003420,6
ENSDARG00000061462,1
ENSDARG00000061480,0
ENSDARG00000094946,0
ENSDARG00000068363,0
ENSDARG00000092930,0
ENSDARG00000068372,0
ENSDARG00000094546,0
ENSDARG00000068374,18
ENSDARG00000055250,0
ENSDARG00000011219,12
ENSDARG00000017105,41
ENSDARG00000040440,68
ENSDARG00000068380,1
ENSDARG00000068382,1
ENSDARG00000040443,25
ENSDARG00000094126,0
ENSDARG00000076050,0
ENSDARG00000078775,17
ENSDARG00000100607,4
ENSDARG00000010662,0
ENSDARG00000061397,50
ENSDARG00000031095,1
ENSDARG00000068275,12
ENSDARG00000068274,2
ENSDARG00000055124,31
ENSDARG00000027595,26
ENSDARG00000061370,7
ENSDARG00000040396,8
ENSDARG00000102832,73
ENSDARG00000014673,0
ENSDARG00000094317,0
ENSDARG00000085536,0
ENSDARG00000080093,0
ENSDARG00000055534,2
ENSDARG00000055524,59
ENSDARG00000067730,0
ENSDARG00000035966,0
ENSDARG00000010654,2
ENSDARG00000110038,0
ENSDARG00000021584,13
ENSDARG00000011693,18
ENSDARG00000086034,7
ENSDARG00000105447,1
ENSDARG00000117367,0
ENSDARG00000077911,0
ENSDARG00000061338,127
ENSDARG00000010514,0
ENSDARG00000055054,1
ENSDARG00000108221,0
ENSDARG00000117486,0
ENSDARG00000061328,43
ENSDARG00000113774,0
ENSDARG00000104383,0
ENSDARG00000092178,0
ENSDARG00000095386,0
ENSDARG00000068250,0
ENSDARG00000104251,12
ENSDARG00000054864,243
ENSDARG00000061173,31
ENSDARG00000061168,8
ENSDARG00000040358,17
ENSDARG00000020454,53
ENSDARG00000061159,21
ENSDARG00000040362,18
ENSDARG00000020405,17
ENSDARG00000068219,1
ENSDARG00000034941,2
ENSDARG00000017126,20
ENSDARG00000078983,2
ENSDARG00000061124,29
ENSDARG00000067601,3
ENSDARG00000102234,6
ENSDARG00000058202,2
ENSDARG00000098482,0
ENSDARG00000107054,0
ENSDARG00000017058,15
ENSDARG00000116947,0
ENSDARG00000117394,0
ENSDARG00000068242,0
ENSDARG00000054978,15
ENSDARG00000007990,0
ENSDARG00000094920,0
ENSDARG00000013931,250
ENSDARG00000030753,6
ENSDARG00000074750,9
ENSDARG00000055043,8
ENSDARG00000018904,25
ENSDARG00000117489,1
ENSDARG00000088030,1657
ENSDARG00000061233,30
ENSDARG00000007813,8
ENSDARG00000103462,5
ENSDARG00000033899,16
ENSDARG00000009825,0
ENSDARG00000004492,2
ENSDARG00000111942,0
ENSDARG00000092624,0
ENSDARG00000096829,30
ENSDARG00000097473,2
ENSDARG00000007383,3
ENSDARG00000097821,0
ENSDARG00000094522,3
ENSDARG00000017246,354
ENSDARG00000097368,8
ENSDARG00000068199,2
ENSDARG00000012788,2
ENSDARG00000005468,23
ENSDARG00000061103,2
ENSDARG00000021462,3
ENSDARG00000017429,7
ENSDARG00000082074,0
ENSDARG00000098984,2
ENSDARG00000061031,1
ENSDARG00000105882,2
ENSDARG00000040319,0
ENSDARG00000074258,0
ENSDARG00000116487,4
ENSDARG00000094406,0
ENSDARG00000020841,13
ENSDARG00000041098,1
ENSDARG00000083818,0
ENSDARG00000113833,2
ENSDARG00000115903,2
ENSDARG00000117712,0
ENSDARG00000038191,0
ENSDARG00000024431,1
ENSDARG00000054632,11
ENSDARG00000114107,0
ENSDARG00000088484,0
ENSDARG00000090866,1
ENSDARG00000089060,0
ENSDARG00000090635,0
ENSDARG00000086248,0
ENSDARG00000093207,1
ENSDARG00000091232,8
ENSDARG00000061014,3
ENSDARG00000117008,1
ENSDARG00000041006,1
ENSDARG00000074371,0
ENSDARG00000041011,16
ENSDARG00000103679,6
ENSDARG00000078458,33
ENSDARG00000054584,3
ENSDARG00000105050,1
ENSDARG00000111043,0
ENSDARG00000015064,0
ENSDARG00000099137,11
ENSDARG00000098044,5
ENSDARG00000092142,11
ENSDARG00000060927,3
ENSDARG00000040505,9
ENSDARG00000054363,2
ENSDARG00000105687,0
ENSDARG00000040503,5
ENSDARG00000039500,1
ENSDARG00000012005,19
ENSDARG00000077007,1
ENSDARG00000040274,14
ENSDARG00000054451,52
ENSDARG00000026247,11
ENSDARG00000096262,0
ENSDARG00000003061,9
ENSDARG00000105004,0
ENSDARG00000040286,11
ENSDARG00000100342,9
ENSDARG00000100766,10
ENSDARG00000101677,0
ENSDARG00000100991,3
ENSDARG00000104016,0
ENSDARG00000105281,3
ENSDARG00000105740,1
ENSDARG00000103032,2
ENSDARG00000117626,1
ENSDARG00000117772,3
ENSDARG00000103369,1
ENSDARG00000089354,2
ENSDARG00000074431,12
ENSDARG00000103288,7
ENSDARG00000110545,0
ENSDARG00000117740,0
ENSDARG00000102443,3
ENSDARG00000011777,3
ENSDARG00000099803,1
ENSDARG00000112691,10
ENSDARG00000039960,0
ENSDARG00000098674,1
ENSDARG00000112431,0
ENSDARG00000076623,2
ENSDARG00000098197,0
ENSDARG00000101559,0
ENSDARG00000098912,2
ENSDARG00000059373,17
ENSDARG00000014569,49
ENSDARG00000067975,100
ENSDARG00000078529,14
ENSDARG00000098377,2
ENSDARG00000103887,0
ENSDARG00000036924,2
ENSDARG00000036929,9
ENSDARG00000076393,13
ENSDARG00000020176,0
ENSDARG00000105003,3
ENSDARG00000063713,3
ENSDARG00000094908,0
ENSDARG00000036940,1
ENSDARG00000036942,19
ENSDARG00000036943,3
ENSDARG00000111238,0
ENSDARG00000036944,4
ENSDARG00000009779,68
ENSDARG00000063718,13
ENSDARG00000075592,1
ENSDARG00000002748,2
ENSDARG00000099528,14
ENSDARG00000086107,8
ENSDARG00000117245,5
ENSDARG00000079610,26
ENSDARG00000042643,0
ENSDARG00000042641,13
ENSDARG00000029043,2
ENSDARG00000042637,7
ENSDARG00000068387,5
ENSDARG00000018621,27
ENSDARG00000091560,12
ENSDARG00000063682,5
ENSDARG00000042620,179
ENSDARG00000024381,7
ENSDARG00000071250,0
ENSDARG00000059354,16
ENSDARG00000063690,7
ENSDARG00000071251,15
ENSDARG00000006640,22
ENSDARG00000059363,1
ENSDARG00000075606,2
ENSDARG00000102381,0
ENSDARG00000102325,3
ENSDARG00000058830,8
ENSDARG00000103817,0
ENSDARG00000099747,7
ENSDARG00000059361,2
ENSDARG00000117378,1
ENSDARG00000100821,10
ENSDARG00000099753,13
ENSDARG00000103503,8
ENSDARG00000100514,14
ENSDARG00000098855,12
ENSDARG00000099138,0
ENSDARG00000099438,0
ENSDARG00000104981,0
ENSDARG00000063215,0
ENSDARG00000101445,4
ENSDARG00000078797,11
ENSDARG00000100456,0
ENSDARG00000021864,2966
ENSDARG00000021048,12
ENSDARG00000011648,40
ENSDARG00000076406,9
ENSDARG00000079456,11
ENSDARG00000077855,9
ENSDARG00000074505,0
ENSDARG00000100529,19
ENSDARG00000099596,5
ENSDARG00000086326,0
ENSDARG00000013828,2
ENSDARG00000030402,11
ENSDARG00000092160,0
ENSDARG00000028222,0
ENSDARG00000011870,11
ENSDARG00000005186,35
ENSDARG00000024416,20
ENSDARG00000114159,0
ENSDARG00000076659,14
ENSDARG00000101218,0
ENSDARG00000026762,12
ENSDARG00000078912,3
ENSDARG00000067717,65
ENSDARG00000102318,0
ENSDARG00000075271,4
ENSDARG00000077516,4
ENSDARG00000110186,4
ENSDARG00000099500,0
ENSDARG00000100060,1
ENSDARG00000101259,4
ENSDARG00000096274,0
ENSDARG00000063627,17
ENSDARG00000035695,5
ENSDARG00000008818,18
ENSDARG00000078522,38
ENSDARG00000092300,0
ENSDARG00000014222,64
ENSDARG00000035694,137
ENSDARG00000092099,21
ENSDARG00000071224,101
ENSDARG00000071223,0
ENSDARG00000059254,0
ENSDARG00000092749,0
ENSDARG00000094796,0
ENSDARG00000018327,0
ENSDARG00000094882,0
ENSDARG00000063613,0
ENSDARG00000095424,0
ENSDARG00000071216,1
ENSDARG00000036912,3
ENSDARG00000103658,52
ENSDARG00000071205,0
ENSDARG00000095731,0
ENSDARG00000089878,6
ENSDARG00000089204,53
ENSDARG00000112881,0
ENSDARG00000099249,0
ENSDARG00000100539,0
ENSDARG00000103618,4
ENSDARG00000100450,13
ENSDARG00000102992,1
ENSDARG00000102913,0
ENSDARG00000105283,0
ENSDARG00000100046,0
ENSDARG00000101034,1
ENSDARG00000104403,0
ENSDARG00000101222,10
ENSDARG00000100698,2
ENSDARG00000098228,72
ENSDARG00000089402,0
ENSDARG00000102533,1
ENSDARG00000103395,0
ENSDARG00000101490,0
ENSDARG00000104701,30
ENSDARG00000113654,0
ENSDARG00000103765,0
ENSDARG00000101216,39
ENSDARG00000099509,3
ENSDARG00000102143,0
ENSDARG00000102018,4
ENSDARG00000105241,2
ENSDARG00000100909,1
ENSDARG00000104315,0
ENSDARG00000099049,0
ENSDARG00000099118,0
ENSDARG00000116004,0
ENSDARG00000103106,15
ENSDARG00000104563,0
ENSDARG00000112306,0
ENSDARG00000090098,0
ENSDARG00000116478,0
ENSDARG00000079654,0
ENSDARG00000084932,0
ENSDARG00000079310,0
ENSDARG00000075567,1
ENSDARG00000063726,21
ENSDARG00000076280,47
ENSDARG00000017809,11
ENSDARG00000011076,28
ENSDARG00000063535,94
ENSDARG00000014287,72
ENSDARG00000097492,0
ENSDARG00000025012,14
ENSDARG00000002696,643
ENSDARG00000075545,5
ENSDARG00000000503,359
ENSDARG00000001572,0
ENSDARG00000092359,10
ENSDARG00000059109,20
ENSDARG00000023082,109
ENSDARG00000090268,1281
ENSDARG00000036834,270
ENSDARG00000036832,2197
ENSDARG00000092947,3242
ENSDARG00000094041,839
ENSDARG00000036830,2208
ENSDARG00000110208,0
ENSDARG00000012688,387
ENSDARG00000096336,0
ENSDARG00000059067,0
ENSDARG00000006712,18
ENSDARG00000109567,0
ENSDARG00000059056,0
ENSDARG00000078547,0
ENSDARG00000059054,111
ENSDARG00000059049,32
ENSDARG00000092388,0
ENSDARG00000079372,2
ENSDARG00000110796,0
ENSDARG00000078151,3
ENSDARG00000110380,0
ENSDARG00000111980,0
ENSDARG00000029501,10
ENSDARG00000071150,60
ENSDARG00000111117,0
ENSDARG00000063417,15
ENSDARG00000036816,13
ENSDARG00000018259,186
ENSDARG00000063390,5
ENSDARG00000084373,0
ENSDARG00000040036,0
ENSDARG00000086931,0
ENSDARG00000099070,0
ENSDARG00000076134,0
ENSDARG00000087674,2
ENSDARG00000071097,0
ENSDARG00000089503,2
ENSDARG00000089953,1
ENSDARG00000001710,46
ENSDARG00000001015,62
ENSDARG00000001558,17
ENSDARG00000003251,1
ENSDARG00000000729,10
ENSDARG00000110523,0
ENSDARG00000079402,5
ENSDARG00000092731,1
ENSDARG00000045011,1
ENSDARG00000075963,0
ENSDARG00000001303,1
ENSDARG00000001656,0
ENSDARG00000031885,2
ENSDARG00000000656,0
ENSDARG00000036787,0
ENSDARG00000022280,68
ENSDARG00000001169,6
ENSDARG00000012422,189
ENSDARG00000109804,0
ENSDARG00000093755,0
ENSDARG00000078954,9
ENSDARG00000016721,134
ENSDARG00000008946,3
ENSDARG00000063319,0
ENSDARG00000107337,0
ENSDARG00000063310,26
ENSDARG00000058806,10
ENSDARG00000058800,9
ENSDARG00000018574,9
ENSDARG00000007943,6
ENSDARG00000071026,180
ENSDARG00000004866,19
ENSDARG00000106283,0
ENSDARG00000063258,11
ENSDARG00000112968,0
ENSDARG00000019222,28
ENSDARG00000095692,0
ENSDARG00000063252,31
ENSDARG00000063249,15
ENSDARG00000063244,2
ENSDARG00000071015,49
ENSDARG00000095056,0
ENSDARG00000096369,0
ENSDARG00000093628,23
ENSDARG00000071014,29
ENSDARG00000036773,11
ENSDARG00000036772,16
ENSDARG00000058690,11
ENSDARG00000036767,5
ENSDARG00000058685,0
ENSDARG00000071010,4
ENSDARG00000063219,57
ENSDARG00000036764,11
ENSDARG00000058678,0
ENSDARG00000019299,23
ENSDARG00000083576,0
ENSDARG00000007971,11
ENSDARG00000071001,1
ENSDARG00000092878,0
ENSDARG00000091951,0
ENSDARG00000058672,1
ENSDARG00000092728,0
ENSDARG00000094886,0
ENSDARG00000086613,1
ENSDARG00000105592,20
ENSDARG00000075958,4
ENSDARG00000014675,5
ENSDARG00000107213,0
ENSDARG00000030326,22
ENSDARG00000037425,64
ENSDARG00000058650,8
ENSDARG00000058649,3
ENSDARG00000033804,15
ENSDARG00000037427,2
ENSDARG00000023298,1354
ENSDARG00000013704,0
ENSDARG00000103224,0
ENSDARG00000034668,40
ENSDARG00000106113,0
ENSDARG00000058089,9
ENSDARG00000058094,56
ENSDARG00000070985,9
ENSDARG00000030449,10
ENSDARG00000104154,0
ENSDARG00000016765,7
ENSDARG00000062900,1
ENSDARG00000094631,0
ENSDARG00000070981,126
ENSDARG00000036412,0
ENSDARG00000041243,25
ENSDARG00000062954,34
ENSDARG00000070972,34
ENSDARG00000027192,0
ENSDARG00000036438,138
ENSDARG00000062962,30
ENSDARG00000097956,0
ENSDARG00000070964,0
ENSDARG00000079901,4
ENSDARG00000070960,2
ENSDARG00000117353,2
ENSDARG00000080038,0
ENSDARG00000081044,0
ENSDARG00000070959,203
ENSDARG00000031283,102
ENSDARG00000062976,6
ENSDARG00000030716,47
ENSDARG00000070952,3
ENSDARG00000062084,6
ENSDARG00000070950,2
ENSDARG00000094748,0
ENSDARG00000013295,45
ENSDARG00000062995,4
ENSDARG00000094472,0
ENSDARG00000077877,0
ENSDARG00000036457,14
ENSDARG00000020450,24
ENSDARG00000063006,4
ENSDARG00000086207,10
ENSDARG00000107453,0
ENSDARG00000116952,0
ENSDARG00000063014,19
ENSDARG00000036698,106
ENSDARG00000063144,35
ENSDARG00000019842,43
ENSDARG00000011740,79
ENSDARG00000058578,0
ENSDARG00000093684,14
ENSDARG00000009637,213
ENSDARG00000070931,4
ENSDARG00000079847,26
ENSDARG00000020798,64
ENSDARG00000020455,0
ENSDARG00000058557,0
ENSDARG00000077337,0
ENSDARG00000088408,0
ENSDARG00000076574,6
ENSDARG00000063111,0
ENSDARG00000019093,0
ENSDARG00000058547,0
ENSDARG00000036728,0
ENSDARG00000015445,94
ENSDARG00000020228,30
ENSDARG00000106333,0
ENSDARG00000094230,0
ENSDARG00000092259,0
ENSDARG00000096311,0
ENSDARG00000063088,1
ENSDARG00000058535,0
ENSDARG00000087828,0
ENSDARG00000028973,0
ENSDARG00000058502,10
ENSDARG00000063079,1
ENSDARG00000058498,0
ENSDARG00000036722,0
ENSDARG00000063037,6
ENSDARG00000096273,0
ENSDARG00000036721,17
ENSDARG00000101160,3
ENSDARG00000102004,258
ENSDARG00000098513,0
ENSDARG00000104952,0
ENSDARG00000101029,49
ENSDARG00000101295,49
ENSDARG00000100396,7
ENSDARG00000100535,0
ENSDARG00000103322,9
ENSDARG00000101721,0
ENSDARG00000074930,0
ENSDARG00000005162,179
ENSDARG00000096894,0
ENSDARG00000040380,10
ENSDARG00000095458,0
ENSDARG00000034210,5
ENSDARG00000112698,0
ENSDARG00000089983,0
ENSDARG00000005230,112
ENSDARG00000062820,1
ENSDARG00000062828,1
ENSDARG00000101686,0
ENSDARG00000071116,11
ENSDARG00000107753,0
ENSDARG00000087647,45
ENSDARG00000075984,3
ENSDARG00000112922,0
ENSDARG00000035961,0
ENSDARG00000017522,8
ENSDARG00000084173,0
ENSDARG00000075405,1
ENSDARG00000034178,17
ENSDARG00000087145,7
ENSDARG00000075616,30
ENSDARG00000004017,9
ENSDARG00000012040,29
ENSDARG00000106545,0
ENSDARG00000021140,155
ENSDARG00000114781,0
ENSDARG00000113630,0
ENSDARG00000032575,153
ENSDARG00000056307,68
ENSDARG00000061974,8
ENSDARG00000011334,23
ENSDARG00000035987,9
ENSDARG00000035986,29
ENSDARG00000030954,0
ENSDARG00000004280,23
ENSDARG00000070555,2
ENSDARG00000035985,26
ENSDARG00000112380,0
ENSDARG00000070553,18
ENSDARG00000031348,2
ENSDARG00000087198,14
ENSDARG00000089791,56
ENSDARG00000108589,0
ENSDARG00000102690,44
ENSDARG00000100560,9
ENSDARG00000117596,0
ENSDARG00000098845,19
ENSDARG00000105293,60
ENSDARG00000104274,7
ENSDARG00000099283,70
ENSDARG00000103112,0
ENSDARG00000104292,5
ENSDARG00000111201,0
ENSDARG00000098813,27
ENSDARG00000101323,13
ENSDARG00000098075,90
ENSDARG00000100462,0
ENSDARG00000104097,2
ENSDARG00000099609,1
ENSDARG00000103024,0
ENSDARG00000101878,3
ENSDARG00000102756,1
ENSDARG00000104837,45
ENSDARG00000101576,12
ENSDARG00000101891,42
ENSDARG00000105034,2
ENSDARG00000011797,20
ENSDARG00000093404,0
ENSDARG00000113313,0
ENSDARG00000110398,0
ENSDARG00000041660,0
ENSDARG00000015552,63
ENSDARG00000070578,2
ENSDARG00000075928,32
ENSDARG00000056532,21
ENSDARG00000009161,1
ENSDARG00000016999,4
ENSDARG00000056509,4
ENSDARG00000007186,1
ENSDARG00000024619,0
ENSDARG00000035990,48
ENSDARG00000030700,5
ENSDARG00000081580,0
ENSDARG00000081082,0
ENSDARG00000081931,0
ENSDARG00000034215,3
ENSDARG00000080410,0
ENSDARG00000062060,9
ENSDARG00000083417,0
ENSDARG00000092638,14
ENSDARG00000096247,1
ENSDARG00000094436,0
ENSDARG00000117498,0
ENSDARG00000107793,0
ENSDARG00000004169,163
ENSDARG00000056450,10
ENSDARG00000100114,18
ENSDARG00000116649,33
ENSDARG00000117203,0
ENSDARG00000099527,2
ENSDARG00000009285,1731
ENSDARG00000009594,50
ENSDARG00000021163,34
ENSDARG00000107952,0
ENSDARG00000034195,123
ENSDARG00000094637,0
ENSDARG00000057986,25
ENSDARG00000004405,2
ENSDARG00000003860,95
ENSDARG00000019810,12
ENSDARG00000104170,0
ENSDARG00000117531,0
ENSDARG00000111897,0
ENSDARG00000096641,0
ENSDARG00000101612,2
ENSDARG00000104089,1
ENSDARG00000105193,0
ENSDARG00000099183,1
ENSDARG00000100572,0
ENSDARG00000100392,1418
ENSDARG00000099258,13
ENSDARG00000099289,0
ENSDARG00000116617,94
ENSDARG00000103340,8
ENSDARG00000105009,13
ENSDARG00000098782,4
ENSDARG00000105273,11
ENSDARG00000112208,0
ENSDARG00000113464,0
ENSDARG00000110189,0
ENSDARG00000104542,8
ENSDARG00000102905,0
ENSDARG00000103434,0
ENSDARG00000114702,0
ENSDARG00000104451,30
ENSDARG00000117338,2
ENSDARG00000102973,0
ENSDARG00000098317,27
ENSDARG00000104254,1
ENSDARG00000103318,15
ENSDARG00000098689,2
ENSDARG00000100831,0
ENSDARG00000099793,13
ENSDARG00000098919,11
ENSDARG00000062530,3
ENSDARG00000074216,0
ENSDARG00000036245,1
ENSDARG00000100791,7
ENSDARG00000099002,0
ENSDARG00000102551,0
ENSDARG00000098288,14
ENSDARG00000116588,0
ENSDARG00000102906,12
ENSDARG00000107770,0
ENSDARG00000100087,0
ENSDARG00000099365,2
ENSDARG00000101052,0
ENSDARG00000100312,3
ENSDARG00000101330,0
ENSDARG00000104162,1
ENSDARG00000105013,0
ENSDARG00000099559,0
ENSDARG00000100358,0
ENSDARG00000103862,36
ENSDARG00000102501,0
ENSDARG00000104307,0
ENSDARG00000036227,1
ENSDARG00000095636,0
ENSDARG00000033251,7
ENSDARG00000086762,2
ENSDARG00000029761,19
ENSDARG00000036222,41
ENSDARG00000074359,3
ENSDARG00000027599,0
ENSDARG00000062695,10
ENSDARG00000007863,89
ENSDARG00000096834,15
ENSDARG00000010266,108
ENSDARG00000062688,127
ENSDARG00000062664,5
ENSDARG00000070831,2
ENSDARG00000036214,0
ENSDARG00000036212,24
ENSDARG00000083332,0
ENSDARG00000057649,1
ENSDARG00000062640,2
ENSDARG00000018602,88
ENSDARG00000062634,32
ENSDARG00000003205,12
ENSDARG00000014499,36
ENSDARG00000028431,17
ENSDARG00000036190,19
ENSDARG00000003931,45
ENSDARG00000096358,0
ENSDARG00000083996,0
ENSDARG00000117749,0
ENSDARG00000005026,45
ENSDARG00000096417,3
ENSDARG00000070809,11
ENSDARG00000036186,134
ENSDARG00000111408,0
ENSDARG00000085427,0
ENSDARG00000005522,1
ENSDARG00000096383,0
ENSDARG00000057586,16
ENSDARG00000062521,7
ENSDARG00000036168,3
ENSDARG00000062502,0
ENSDARG00000102035,1
ENSDARG00000070800,1
ENSDARG00000077227,45
ENSDARG00000096359,226
ENSDARG00000062590,540
ENSDARG00000002549,9
ENSDARG00000085290,0
ENSDARG00000036159,0
ENSDARG00000036158,8
ENSDARG00000109130,0
ENSDARG00000091116,12
ENSDARG00000040004,1
ENSDARG00000005510,0
ENSDARG00000002013,22
ENSDARG00000085027,0
ENSDARG00000070774,0
ENSDARG00000094710,0
ENSDARG00000092249,0
ENSDARG00000111332,0
ENSDARG00000116558,0
ENSDARG00000115374,0
ENSDARG00000116021,0
ENSDARG00000114586,0
ENSDARG00000114964,1
ENSDARG00000115706,0
ENSDARG00000110131,0
ENSDARG00000116970,0
ENSDARG00000093154,0
ENSDARG00000113206,0
ENSDARG00000115724,0
ENSDARG00000095442,0
ENSDARG00000092089,0
ENSDARG00000115670,0
ENSDARG00000115246,0
ENSDARG00000114139,0
ENSDARG00000070740,0
ENSDARG00000116095,0
ENSDARG00000094339,0
ENSDARG00000114744,0
ENSDARG00000057227,4
ENSDARG00000057234,41
ENSDARG00000080384,0
ENSDARG00000062382,27
ENSDARG00000045094,0
ENSDARG00000057913,108
ENSDARG00000069150,3
ENSDARG00000069147,0
ENSDARG00000117562,0
ENSDARG00000070705,2
ENSDARG00000070704,4
ENSDARG00000116036,0
ENSDARG00000021444,0
ENSDARG00000113890,0
ENSDARG00000110781,0
ENSDARG00000115439,0
ENSDARG00000109428,0
ENSDARG00000070702,37
ENSDARG00000062352,17
ENSDARG00000094074,0
ENSDARG00000012060,4
ENSDARG00000036109,11
ENSDARG00000036107,149
ENSDARG00000012044,5
ENSDARG00000117416,2
ENSDARG00000098950,0
ENSDARG00000036105,0
ENSDARG00000036104,0
ENSDARG00000057010,2
ENSDARG00000084209,0
ENSDARG00000081895,0
ENSDARG00000016623,142
ENSDARG00000036100,16
ENSDARG00000097873,1
ENSDARG00000078841,0
ENSDARG00000004498,0
ENSDARG00000076820,41
ENSDARG00000039996,1
ENSDARG00000117766,0
ENSDARG00000039997,29
ENSDARG00000101183,0
ENSDARG00000103700,0
ENSDARG00000100012,9
ENSDARG00000062305,2
ENSDARG00000103928,0
ENSDARG00000008503,11
ENSDARG00000076008,0
ENSDARG00000002613,13
ENSDARG00000077084,6
ENSDARG00000092086,0
ENSDARG00000062278,1
ENSDARG00000080225,0
ENSDARG00000036092,21
ENSDARG00000014490,21
ENSDARG00000016375,1
ENSDARG00000007597,9
ENSDARG00000036090,8
ENSDARG00000062268,4
ENSDARG00000055206,5
ENSDARG00000112877,0
ENSDARG00000008859,17
ENSDARG00000031751,1
ENSDARG00000114729,0
ENSDARG00000016811,7
ENSDARG00000056847,2
ENSDARG00000033599,15
ENSDARG00000077776,81
ENSDARG00000031494,82
ENSDARG00000107267,0
ENSDARG00000008832,4
ENSDARG00000092150,0
ENSDARG00000087611,2
ENSDARG00000062208,1
ENSDARG00000062206,14
ENSDARG00000004343,12
ENSDARG00000103949,2
ENSDARG00000070658,3
ENSDARG00000015290,4
ENSDARG00000009511,0
ENSDARG00000016667,11
ENSDARG00000114164,0
ENSDARG00000007136,18
ENSDARG00000036071,0
ENSDARG00000036070,6
ENSDARG00000036069,12
ENSDARG00000036065,12
ENSDARG00000056717,2
ENSDARG00000036063,3
ENSDARG00000091932,8
ENSDARG00000095427,8
ENSDARG00000115154,0
ENSDARG00000116097,0
ENSDARG00000111586,0
ENSDARG00000116175,0
ENSDARG00000004472,10
ENSDARG00000079705,3
ENSDARG00000093704,2
ENSDARG00000087363,0
ENSDARG00000089515,0
ENSDARG00000094497,0
ENSDARG00000092887,0
ENSDARG00000092498,0
ENSDARG00000115108,4
ENSDARG00000094407,0
ENSDARG00000014588,2
ENSDARG00000062114,0
ENSDARG00000020509,3
ENSDARG00000056665,10
ENSDARG00000079276,55
ENSDARG00000070623,20
ENSDARG00000036051,0
ENSDARG00000056594,6
ENSDARG00000085894,0
ENSDARG00000056583,99
ENSDARG00000070607,60
ENSDARG00000011506,7
ENSDARG00000056572,2
ENSDARG00000082818,0
ENSDARG00000096312,3
ENSDARG00000096389,0
ENSDARG00000004588,160
ENSDARG00000095192,3
ENSDARG00000117259,8
ENSDARG00000092592,0
ENSDARG00000108806,0
ENSDARG00000070463,6
ENSDARG00000075323,18
ENSDARG00000005625,20
ENSDARG00000004311,16
ENSDARG00000035895,1
ENSDARG00000082530,0
ENSDARG00000035715,956
ENSDARG00000015427,95
ENSDARG00000017445,174
ENSDARG00000077037,19
ENSDARG00000056213,0
ENSDARG00000044980,5
ENSDARG00000117526,0
ENSDARG00000070475,112
ENSDARG00000070479,19
ENSDARG00000070480,8
ENSDARG00000032651,39
ENSDARG00000007065,23
ENSDARG00000031795,82
ENSDARG00000056165,1
ENSDARG00000077531,3
ENSDARG00000117127,0
ENSDARG00000070491,28
ENSDARG00000080804,0
ENSDARG00000117694,0
ENSDARG00000081497,0
ENSDARG00000035907,112
ENSDARG00000032876,5
ENSDARG00000034956,35
ENSDARG00000035909,19
ENSDARG00000035913,30
ENSDARG00000061804,12
ENSDARG00000117432,0
ENSDARG00000035944,2
ENSDARG00000029058,51
ENSDARG00000035918,35
ENSDARG00000093668,0
ENSDARG00000056021,3
ENSDARG00000095601,0
ENSDARG00000061818,0
ENSDARG00000033182,11
ENSDARG00000094105,0
ENSDARG00000010728,2
ENSDARG00000035949,6
ENSDARG00000056034,3
ENSDARG00000056566,14
ENSDARG00000061723,1
ENSDARG00000035957,12
ENSDARG00000035954,6
ENSDARG00000061728,11
ENSDARG00000093406,276
ENSDARG00000061752,5
ENSDARG00000020278,12
ENSDARG00000070537,50
ENSDARG00000070538,22
ENSDARG00000093430,0
ENSDARG00000077101,18
ENSDARG00000061713,6
ENSDARG00000061718,8
ENSDARG00000055875,12
ENSDARG00000103948,0
