.id,GO.Pathway.Gene.Set.Gene.ID,GO.Level,GO.Pathway.Gene.Set.Gene.Name,All.Genes..Expression.Data.,Genes.That.Passed.All.Filters,Fisher.s.Exact.Two.Tail,Percentage,BMD.Mean,BMD.Median,BMD.List,logBMD,rank,Note,Discussion?
Fadrozole,GO:0046943,5,carboxylic acid transmembrane transporter activity,131,22,0.000012589,14.86,0.244562440909091,0.1868805,0.103891;0.360344;0.0719329;0.206945;0.0490162;0.0766775;0.671564;0.597393;0.0937751;0.102473;0.380053;0.319004;0.315547;0.116995;0.37385;0.129798;0.157985;0.166816;0.387578;0.10087;0.304956;0.29291,-0.728436012608413,228,Second Mode,
Fadrozole,GO:0051346,6,negative regulation of hydrolase activity,95,12,0.03546,10.17,0.231387741666667,0.192255,0.25136;0.118189;0.330885;0.13315;0.458851;0.13049;0.353712;0.320914;0.123546;0.128958;0.328929;0.0976689,-0.716122356628365,231,Second Mode,
Fadrozole,GO:0006536,7,glutamate metabolic process,19,6,0.00034043,31.58,0.2144339,0.19294845,0.406224;0.0792959;0.306601;0.368054;0.0604859;0.0659426,-0.71455870586766,232,Second Mode,
Fadrozole,GO:0030308,6,negative regulation of cell growth,45,6,0.034626,13.04,0.223944333333333,0.1932204,0.382167;0.0852777;0.297791;0.0886498;0.422819;0.0669615,-0.713947023160067,233,Second Mode,
Fadrozole,GO:0009062,6,fatty acid catabolic process,47,7,0.014688,14.29,0.199492,0.194005,0.233052;0.055438;0.234789;0.466818;0.194005;0.108879;0.103463,-0.712187077057263,234,Second Mode,
Fadrozole,GO:0001678,6,cellular glucose homeostasis,7,3,0.0069503,37.5,0.313959,0.195228,0.108879;0.63777;0.195228,-0.709457894797258,235,Second Mode,
Fadrozole,GO:0051049,5,regulation of transport,453,38,0.026245,7.62,0.241456921052632,0.1997975,0.0843479;0.554048;0.429881;0.356272;0.33324;0.0686417;0.0985293;0.376885;0.0593329;0.0422467;0.100565;0.334675;0.355753;0.0668455;0.334672;0.075829;0.0755887;0.40727;0.0637942;0.0799768;0.336039;0.0479657;0.372958;0.372136;0.119345;0.127562;0.44538;0.120222;0.0599616;0.126687;0.457108;0.113823;0.559693;0.523565;0.292761;0.135064;0.402168;0.264531,-0.699409950259173,236,Second Mode,
Fadrozole,GO:0005902,6,microvillus,27,5,0.023011,16.13,0.21227932,0.200142,0.404649;0.234789;0.126687;0.0951296;0.200142,-0.698661764666006,237,Second Mode,
Fadrozole,GO:0045834,6,positive regulation of lipid metabolic process,22,4,0.041823,16,0.203928525,0.20043,0.0923391;0.322515;0.129692;0.271168,-0.698037273526637,238,Second Mode,
Fadrozole,GO:0009743,5,response to carbohydrate,11,3,0.029069,23.08,0.316257,0.202122,0.108879;0.63777;0.202122,-0.69438641306261,239,Second Mode,
Fadrozole,GO:0009746,7,response to hexose,11,3,0.029069,23.08,0.316257,0.202122,0.108879;0.63777;0.202122,-0.69438641306261,239,Second Mode,
Fadrozole,GO:0009749,8,response to glucose,11,3,0.029069,23.08,0.316257,0.202122,0.108879;0.63777;0.202122,-0.69438641306261,239,Second Mode,
Fadrozole,GO:0034284,6,response to monosaccharide,11,3,0.029069,23.08,0.316257,0.202122,0.108879;0.63777;0.202122,-0.69438641306261,239,Second Mode,
Fadrozole,GO:0006821,8,chloride transport,78,12,0.0014701,14.46,0.263992416666667,0.2022745,0.319579;0.672276;0.237733;0.102473;0.11442;0.129798;0.166816;0.100573;0.330215;0.339527;0.534277;0.120222,-0.694058863681595,243,Second Mode,
Fadrozole,GO:0016342,5,catenin complex,21,5,0.006475,21.74,0.27140992,0.205525,0.205525;0.537635;0.447751;0.0922888;0.0738498,-0.687135343122814,244,Second Mode,
Fadrozole,GO:0045296,5,cadherin binding,35,5,0.045502,13.51,0.27140992,0.205525,0.205525;0.537635;0.447751;0.0922888;0.0738498,-0.687135343122814,244,Second Mode,
Fadrozole,GO:0008509,5,anion transmembrane transporter activity,240,39,0.000000019947,14.29,0.243073815384615,0.206945,0.103891;0.319579;0.672276;0.360344;0.237733;0.377071;0.0719329;0.206945;0.0490162;0.671564;0.0937751;0.102473;0.0934941;0.431533;0.367991;0.315799;0.323415;0.116995;0.333285;0.383607;0.11442;0.129798;0.157985;0.166816;0.100573;0.308503;0.330215;0.339527;0.534277;0.29291;0.131065;0.120222;0.117165;0.10429;0.1038;0.0989665;0.284955;0.111437;0.300235,-0.684145062129333,246,Second Mode,
Fadrozole,GO:0022853,5,active ion transmembrane transporter activity,188,29,0.0000054717,13.3,0.250151351724138,0.206945,0.360344;0.377071;0.409333;0.206945;0.0490162;0.671564;0.0937751;0.102473;0.655722;0.367991;0.315799;0.323415;0.333285;0.383607;0.0588117;0.37385;0.129798;0.325391;0.339203;0.166816;0.100573;0.308503;0.13194;0.131065;0.121884;0.0989665;0.111437;0.0814907;0.12432,-0.684145062129333,246,Second Mode,
Fadrozole,GO:0046434,5,organophosphate catabolic process,85,14,0.00056161,14.58,0.266156742857143,0.2091195,0.0623461;0.0422467;0.319942;0.335558;0.721985;0.121217;0.404055;0.0479657;0.297022;0.375861;0.109741;0.678607;0.111979;0.0976689,-0.679605468150584,248,Second Mode,
Fadrozole,GO:0032868,6,response to insulin,23,4,0.036629,16.67,0.20660975,0.2106245,0.349752;0.055438;0.31237;0.108879,-0.676491112751939,249,Second Mode,
Fadrozole,GO:0040013,5,negative regulation of locomotion,73,9,0.018164,12,0.261005444444444,0.21132,0.102749;0.365989;0.0852777;0.297791;0.720667;0.0886498;0.21132;0.409644;0.0669615,-0.675059397985098,250,Second Mode,
Fadrozole,GO:0015918,7,sterol transport,29,9,0.000031425,28.12,0.248162333333333,0.211664,0.102948;0.322515;0.116955;0.289415;0.233052;0.211664;0.73206;0.110459;0.114393,-0.674353000888696,251,Second Mode,
Fadrozole,GO:0030301,8,cholesterol transport,25,9,0.0000093889,32.14,0.248162333333333,0.211664,0.102948;0.322515;0.116955;0.289415;0.233052;0.211664;0.73206;0.110459;0.114393,-0.674353000888696,251,Second Mode,
Fadrozole,GO:0033344,9,cholesterol efflux,12,5,0.000575,35.71,0.2959292,0.211664,0.102948;0.322515;0.211664;0.73206;0.110459,-0.674353000888696,251,Second Mode,
Fadrozole,GO:0034040,5,ATPase-coupled lipid transmembrane transporter activity,5,3,0.0014012,60,0.201296166666667,0.211664,0.0766775;0.315547;0.211664,-0.674353000888696,251,Second Mode,
Fadrozole,GO:0019395,7,fatty acid oxidation,40,6,0.023178,14.29,0.2249055,0.2135285,0.233052;0.238341;0.113754;0.466818;0.194005;0.103463,-0.670544150771594,255,Second Mode,
Fadrozole,GO:0009059,5,macromolecule biosynthetic process,561,13,0.00013696,2.17,0.283285615384615,0.215982,0.29402;0.766984;0.0690835;0.433618;0.215982;0.5973;0.111883;0.442991;0.0802376;0.0601552;0.46484;0.0784793;0.0671394,-0.665582441563945,256,Second Mode,
Fadrozole,GO:0008483,5,transaminase activity,22,6,0.0013426,25,0.22321645,0.2172615,0.309422;0.368054;0.0912006;0.125101;0.0772981;0.368223,-0.663017226366711,257,Second Mode,
Fadrozole,GO:0071949,6,FAD binding,36,6,0.016489,15.38,0.240951266666667,0.21820575,0.406224;0.0984445;0.450784;0.0624917;0.337967;0.0897964,-0.661133809383018,258,Second Mode,
Fadrozole,GO:0051923,5,sulfation,20,4,0.031828,17.39,0.310252925,0.2199579,0.724381;0.0895648;0.0767149;0.350351,-0.657660435302059,259,Second Mode,
Fadrozole,GO:0015849,6,organic acid transport,144,26,0.00000019367,16.77,0.241582757692308,0.2199985,0.103891;0.360344;0.272526;0.0719329;0.206945;0.0766775;0.671564;0.0937751;0.102473;0.380053;0.315547;0.116995;0.333285;0.233052;0.37385;0.157985;0.0695596;0.308503;0.234789;0.10087;0.304956;0.29291;0.10243;0.123661;0.778536;0.0940416,-0.657580280286629,260,Second Mode,
Fadrozole,GO:0046942,7,carboxylic acid transport,107,20,0.0000027443,17.39,0.254005405,0.220867,0.103891;0.360344;0.272526;0.0719329;0.206945;0.0766775;0.671564;0.0937751;0.102473;0.319004;0.315547;0.323415;0.116995;0.157985;0.0695596;0.387578;0.234789;0.29291;0.123661;0.778536,-0.65586916773431,261,Second Mode,
Fadrozole,GO:0140359,6,ABC-type transporter activity,14,6,0.00011537,37.5,0.217811083333333,0.222358,0.104744;0.0766775;0.315547;0.233052;0.211664;0.365182,-0.65294724087952,262,Second Mode,
Fadrozole,GO:0006865,6,amino acid transport,73,10,0.0070182,13.16,0.22637869,0.2254475,0.103891;0.360344;0.0719329;0.380053;0.116995;0.37385;0.157985;0.10087;0.304956;0.29291,-0.646954576246631,263,Second Mode,
Fadrozole,GO:0046914,6,transition metal ion binding,773,84,0.00001318,8.66,0.247603005952381,0.2311535,0.319445;0.473116;0.310837;0.383354;0.08467;0.414354;0.327313;0.0614318;0.107454;0.491019;0.292935;0.274453;0.254867;0.0696416;0.433618;0.32896;0.0925047;0.128314;0.0785558;0.293062;0.110627;0.470618;0.111507;0.662102;0.106366;0.450784;0.438885;0.461311;0.300929;0.0759397;0.580448;0.122041;0.426767;0.101453;0.115179;0.442565;0.302328;0.238341;0.262157;0.113754;0.0695385;0.444512;0.287997;0.0488844;0.351521;0.275326;0.126578;0.110946;0.127298;0.341717;0.127005;0.522728;0.223966;0.0434987;0.122058;0.106047;0.103095;0.113575;0.100618;0.106368;0.381174;0.0848462;0.303805;0.116972;0.121386;0.0274472;0.254128;0.109148;0.0801399;0.737021;0.0894513;0.108879;0.781538;0.0985352;0.303802;0.63777;0.0897378;0.0616616;0.120062;0.421274;0.0805861;0.295419;0.271168;0.355418,-0.636099526326359,264,Second Mode,
Fadrozole,GO:0015909,8,long-chain fatty acid transport,18,5,0.0052966,22.73,0.2944936,0.233052,0.233052;0.234789;0.10243;0.123661;0.778536,-0.632547165697554,265,Second Mode,
Fadrozole,GO:0034440,6,lipid oxidation,42,7,0.01318,14.58,0.260007285714286,0.233052,0.470618;0.233052;0.238341;0.113754;0.466818;0.194005;0.103463,-0.632547165697554,265,Second Mode,
Fadrozole,GO:0072329,7,monocarboxylic acid catabolic process,56,9,0.0034343,15.52,0.222508111111111,0.233052,0.309422;0.233052;0.055438;0.234789;0.466818;0.194005;0.108879;0.103463;0.296707,-0.632547165697554,265,Second Mode,
Fadrozole,GO:1903825,5,organic acid transmembrane transport,75,11,0.0027903,14.1,0.248255681818182,0.233052,0.103891;0.360344;0.272526;0.0719329;0.671564;0.380053;0.116995;0.233052;0.157985;0.0695596;0.29291,-0.632547165697554,265,Second Mode,
Fadrozole,GO:1905039,6,carboxylic acid transmembrane transport,75,11,0.0027903,14.1,0.248255681818182,0.233052,0.103891;0.360344;0.272526;0.0719329;0.671564;0.380053;0.116995;0.233052;0.157985;0.0695596;0.29291,-0.632547165697554,265,Second Mode,
Fadrozole,GO:0140354,6,lipid import into cell,6,3,0.0045226,42.86,0.359471,0.234789,0.741194;0.234789;0.10243,-0.629322253894642,270,Second Mode,
Fadrozole,GO:0006996,5,organelle organization,1369,63,0.03197,4.16,0.251279925396825,0.237604,0.126527;0.296263;0.237604;0.0552822;0.0726818;0.530503;0.495129;0.229315;0.0913204;0.536479;0.0783622;0.285812;0.0985293;0.301953;0.0767186;0.0624917;0.0668455;0.111883;0.0970221;0.394156;0.13049;0.314654;0.233052;0.100957;0.0758703;0.367303;0.50851;0.325666;0.430936;0.0864626;0.461248;0.12143;0.0617718;0.312159;0.28059;0.311185;0.46358;0.53816;0.755468;0.0923367;0.119345;0.28043;0.0956279;0.415662;0.297624;0.34041;0.526782;0.421251;0.214453;0.453529;0.246344;0.0852141;0.443564;0.125175;0.483063;0.0951296;0.0627558;0.352742;0.0719242;0.0625181;0.09585;0.0671394;0.257395,-0.624146252397473,271,Second Mode,
Fadrozole,GO:0005244,5,voltage-gated ion channel activity,175,21,0.0035079,10.61,0.243314271428571,0.237733,0.0843479;0.237733;0.288933;0.554048;0.356272;0.33324;0.0686417;0.0985293;0.0593329;0.100565;0.11442;0.40727;0.41557;0.0799768;0.336039;0.372958;0.372136;0.564875;0.0845285;0.120222;0.0599616,-0.623910529154633,272,Second Mode,
Fadrozole,GO:0015103,5,inorganic anion transmembrane transporter activity,116,19,0.000049205,14.84,0.255820036842105,0.237733,0.319579;0.672276;0.237733;0.377071;0.0490162;0.102473;0.367991;0.383607;0.11442;0.129798;0.166816;0.100573;0.330215;0.339527;0.534277;0.131065;0.120222;0.0989665;0.284955,-0.623910529154633,272,Second Mode,
Fadrozole,GO:0098656,6,anion transmembrane transport,128,18,0.00036878,13.14,0.269254105555556,0.2397355,0.319579;0.672276;0.360344;0.272526;0.0719329;0.206945;0.671564;0.116995;0.157985;0.0695596;0.100573;0.330215;0.339527;0.534277;0.29291;0.0993339;0.131065;0.0989665,-0.62026765093696,274,Second Mode,
Fadrozole,GO:0005783,6,endoplasmic reticulum,671,56,0.0070261,7.66,0.2670877375,0.2417215,0.17173;0.358725;0.229315;0.684517;0.414354;0.398355;0.0614318;0.429881;0.48853;0.0765683;0.0785558;0.070523;0.394765;0.0749697;0.0638545;0.0825398;0.078373;0.289415;0.115179;0.580796;0.419099;0.0637942;0.12143;0.339203;0.288441;0.281455;0.0468769;0.495501;0.307034;0.522728;0.320515;0.0919033;0.0718002;0.531208;0.0771252;0.119345;0.290325;0.06414;0.263906;0.0899929;0.127562;0.116972;0.103595;0.390506;0.254128;0.737021;0.0787322;0.63777;0.103463;0.0727854;0.631822;0.770141;0.352742;0.416043;0.134844;0.0805861,-0.616684719405785,275,Second Mode,
Fadrozole,GO:0007186,5,G protein-coupled receptor signaling pathway,373,16,0.000000035796,1.76,0.23499699375,0.2434935,0.0931517;0.222456;0.314353;0.321041;0.0641223;0.417227;0.0972244;0.033971;0.0530497;0.112491;0.294242;0.28043;0.765269;0.0901198;0.336273;0.264531,-0.613512627680602,276,Second Mode,
Fadrozole,GO:0072350,7,tricarboxylic acid metabolic process,11,3,0.018159,27.27,0.231934666666667,0.246452,0.091246;0.246452;0.358106,-0.608267653121189,277,Second Mode,
Fadrozole,GO:0006814,8,sodium ion transport,114,13,0.025121,10.32,0.251965138461538,0.249181,0.206945;0.333285;0.0979547;0.297339;0.313773;0.37385;0.308503;0.693041;0.249181;0.0993339;0.121884;0.0989665;0.0814907,-0.603485075615354,278,Second Mode,
Fadrozole,GO:0015293,6,symporter activity,116,23,0.0000010892,16.67,0.265940447826087,0.249181,0.360344;0.0879144;0.206945;0.115208;0.597393;0.319004;0.655722;0.333285;0.0979547;0.0588117;0.297339;0.313773;0.37385;0.166816;0.100573;0.308503;0.693041;0.249181;0.13194;0.303862;0.121884;0.0989665;0.12432,-0.603485075615354,278,Second Mode,
Fadrozole,GO:0010466,7,negative regulation of peptidase activity,68,11,0.0090797,12.09,0.243544,0.25136,0.25136;0.118189;0.330885;0.13315;0.458851;0.13049;0.353712;0.320914;0.123546;0.128958;0.328929,-0.599703832304102,280,Second Mode,
Fadrozole,GO:0005245,7,voltage-gated calcium channel activity,43,6,0.028525,13.64,0.294110116666667,0.25289965,0.554048;0.0985293;0.40727;0.0799768;0.564875;0.0599616,-0.597051771696219,281,Second Mode,
Fadrozole,GO:0006820,6,anion transport,254,46,7.784E-12,16.49,0.259218036956522,0.2551295,0.103891;0.319579;0.672276;0.360344;0.237733;0.377071;0.349752;0.272526;0.0719329;0.206945;0.0490162;0.0766775;0.671564;0.0937751;0.102473;0.431533;0.319004;0.315547;0.367991;0.323415;0.116995;0.333285;0.383607;0.11442;0.129798;0.157985;0.166816;0.0695596;0.100573;0.387578;0.308503;0.330215;0.31237;0.339527;0.534277;0.234789;0.29291;0.123661;0.0993339;0.131065;0.120222;0.778536;0.0989665;0.111437;0.300235;0.12432,-0.593239322078193,282,Second Mode,
Fadrozole,GO:0001676,7,long-chain fatty acid metabolic process,20,5,0.0078256,20.83,0.2704062,0.255991,0.255991;0.470618;0.394765;0.103095;0.127562,-0.591775303121922,283,Second Mode,
Fadrozole,GO:0030878,6,thyroid gland development,14,3,0.04273,20,0.252296666666667,0.257395,0.37741;0.122085;0.257395,-0.589399893692317,284,Second Mode,
Fadrozole,GO:0055007,6,cardiac muscle cell differentiation,12,3,0.04273,20,0.233981466666667,0.257395,0.37741;0.0671394;0.257395,-0.589399893692317,284,Second Mode,
Fadrozole,GO:0048878,5,chemical homeostasis,327,44,0.00000051988,11.96,0.274516920454545,0.2615425,0.276633;0.102948;0.322515;0.429881;0.0490162;0.0854008;0.367991;0.315799;0.0638545;0.246452;0.289415;0.580448;0.580796;0.211664;0.419099;0.0637942;0.338317;0.325391;0.339203;0.166816;0.100573;0.310807;0.73206;0.309233;0.0792591;0.0996373;0.129692;0.123661;0.108879;0.0851682;0.63777;0.365959;0.345237;0.523565;0.786733;0.200142;0.195228;0.114393;0.405441;0.452352;0.0976689;0.0814907;0.12432;0.0940416,-0.58245772929862,286,Second Mode,
Fadrozole,GO:1901264,6,carbohydrate derivative transport,27,5,0.017551,17.24,0.30472842,0.263824,0.0815591;0.655722;0.391472;0.263824;0.131065,-0.578685699337571,287,Second Mode,
Fadrozole,GO:0008202,5,steroid metabolic process,94,21,0.00000078708,18.1,0.306806795238095,0.263906,0.322515;0.724381;0.0984445;0.662102;0.288441;0.580346;0.06414;0.263906;0.303805;0.116972;0.254128;0.0801399;0.737021;0.0787322;0.303802;0.63777;0.631822;0.0878441;0.0895648;0.0503649;0.0667013,-0.578550735822885,288,Second Mode,
Fadrozole,GO:0043231,5,intracellular membrane-bounded organelle,6155,319,0.0034211,4.7,0.259625252388715,0.269496,0.126527;0.484835;0.432923;0.550413;0.17173;0.232919;0.0801837;0.406224;0.358725;0.36415;0.409333;0.405465;0.318736;0.104027;0.29402;0.35894;0.229315;0.684517;0.414354;0.398355;0.369777;0.384961;0.0940408;0.0614318;0.107454;0.091246;0.429881;0.0856519;0.362756;0.285025;0.511148;0.0682979;0.0819036;0.384033;0.0622756;0.0809969;0.254867;0.0862732;0.0661089;0.402072;0.303418;0.48853;0.0690835;0.114094;0.0696416;0.0996918;0.671564;0.0765683;0.0607781;0.355735;0.369545;0.307867;0.215982;0.0854008;0.0785558;0.070523;0.0992932;0.749552;0.293062;0.0985293;0.110627;0.423855;0.72172;0.781634;0.337;0.124783;0.302742;0.0813091;0.394765;0.219658;0.0749697;0.411456;0.309422;0.0422467;0.709871;0.106366;0.317718;0.0678401;0.105178;0.480768;0.319942;0.355753;0.0772087;0.540434;0.0638545;0.116995;0.0624917;0.0825398;0.396053;0.495813;0.0668455;0.246452;0.0494923;0.0970221;0.0530497;0.078373;0.438885;0.334672;0.0991126;0.13049;0.30847;0.314654;0.0889402;0.461311;0.116831;0.289415;0.233052;0.102206;0.133784;0.580448;0.438379;0.0898014;0.115179;0.367303;0.580796;0.345857;0.302328;0.327761;0.419099;0.318617;9.69112E-4;0.0637942;0.30008;0.276964;0.0944459;0.10362;0.325666;0.630025;0.298082;0.430936;0.0936792;0.508331;0.0864626;0.197756;0.12143;0.258563;0.055438;0.0314188;0.068818;0.424498;0.305913;0.312159;0.339203;0.262157;0.288441;0.396931;0.0891192;0.296863;0.281455;0.444512;0.0488844;0.0468769;0.28059;0.272255;0.275326;0.126578;0.389109;0.341467;0.0925541;0.404055;0.0479657;0.495501;0.078937;0.318932;0.110946;0.720667;0.127298;0.282021;0.307034;0.103892;0.522728;0.0679377;0.320515;0.0919033;0.0718002;0.531208;0.223966;0.0771252;0.755468;0.119345;0.600935;0.084573;0.290325;0.273921;0.06414;0.263906;0.0580678;0.467839;0.423999;0.423294;0.0803752;0.464713;0.0956279;0.0996373;0.415662;0.103095;0.402783;0.106368;0.381174;0.304956;0.0899929;0.227656;0.297624;0.0848462;0.337332;0.127562;0.526782;0.466818;0.116972;0.0310185;0.103595;0.29291;0.390506;0.121386;0.369157;0.104769;0.50915;0.10243;0.135254;0.339639;0.194005;0.214453;0.0274472;0.272441;0.254128;0.109148;0.0604686;0.475014;0.453529;0.737021;0.392347;0.407212;0.246344;0.0894513;0.108879;0.0975793;0.107512;0.337967;0.0787322;0.443564;0.547521;0.303802;0.63777;0.0604859;0.125175;0.448741;0.05444;0.113419;0.113823;0.483063;0.103463;0.27925;0.448944;0.347314;0.1038;0.0772981;0.540965;0.122929;0.0337846;0.377033;0.269496;0.365959;0.345237;0.278976;0.0627558;0.111979;0.0727854;0.631822;0.0878441;0.133054;0.0659426;0.456009;0.0599827;0.0897378;0.0897964;0.0851101;0.058599;0.0487301;0.297274;0.133069;0.29658;0.770141;0.543707;0.524039;0.135064;0.462752;0.402168;0.0488211;0.352742;0.0667013;0.530383;0.421274;0.416043;0.134844;0.195228;0.509578;0.51521;0.0267716;0.0805861;0.0784793;0.111269;0.368223;0.0599044;0.37741;0.388319;0.295419;0.564084;0.122085;0.271168;0.355418;0.0940416;0.0671394;0.545988;0.257395;0.0721375;0.0631899;0.27683;0.350576;0.335972,-0.56944767645431,289,Second Mode,
Fadrozole,GO:0006357,8,regulation of transcription by RNA polymerase II,1493,70,0.01755,4.12,0.243066035714286,0.270332,0.484835;0.432923;0.17173;0.0801837;0.36415;0.29402;0.0856519;0.362756;0.766984;0.114094;0.0607781;0.355735;0.401714;0.307867;0.0854008;0.11782;0.423855;0.423879;0.219658;0.0624917;0.396053;0.0970221;0.438885;0.30847;0.102206;0.0898014;0.115179;0.345857;0.302328;0.30008;0.0936792;0.055438;0.0314188;0.068818;0.296863;0.444512;0.126578;0.456456;0.600935;0.0803752;0.339639;0.0274472;0.272441;0.109148;0.0787322;0.27925;0.0337846;0.269496;0.345237;0.0627558;0.0851101;0.058599;0.0487301;0.0667426;0.0488211;0.509578;0.51521;0.0267716;0.0599044;0.37741;0.388319;0.295419;0.564084;0.122085;0.271168;0.355418;0.0671394;0.545988;0.0721375;0.350576,-0.568102542533428,290,Second Mode,
Fadrozole,GO:0008324,5,cation transmembrane transporter activity,530,55,0.00010222,9.11,0.240379956363636,0.270531,0.103891;0.0843479;0.360344;0.270531;0.288933;0.554048;0.409333;0.0719329;0.206945;0.356272;0.33324;0.0686417;0.0985293;0.0593329;0.100565;0.655722;0.315799;0.0638545;0.116995;0.333285;0.0588117;0.078373;0.37385;0.40727;0.338317;0.41557;0.0799768;0.325391;0.157985;0.339203;0.166816;0.336039;0.100573;0.310807;0.372958;0.344413;0.308503;0.309233;0.372136;0.564875;0.13194;0.29291;0.341068;0.407212;0.0845285;0.0996984;0.0599616;0.0852141;0.121884;0.0989665;0.49527;0.0596491;0.123142;0.0814907;0.12432,-0.567782962137659,291,Second Mode,
