GO/Pathway/Gene Set/Gene ID	GO Level	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
GO:0006629	4	lipid metabolic process	699	743	12	9	1	12	7	7	12	1	1	32	742	18176	0.62687	0.73313	1	0.13	798606	tecrl2a	ENSDARG00000089485		7.43E-05	7.43E-05	7.43E-05		7.43E-05		3.98E-05	3.98E-05	3.98E-05		3.98E-05		0.001232	0.001232	0.001232		0.001232						7.43E-05	3.98E-05	0.001232	1	0	1	798606	ENSDARG00000089485	7.43E-05	7.43E-05		3.98E-05	3.98E-05		0.001232	0.001232		7.43E-05	3.98E-05	0.001232	0															0						"Exp 4,1(1)"	1.878602624	1.878602624	1.878602624	1.878602624	0	1.878602624	7.43E-05	7.43E-05	3.98E-05	3.98E-05	0.001232	0.001232	UP	1	0	0
GO:0006631	6	fatty acid metabolic process	160	165	1	1	1	1	1	1	1	1	1	32	164	18754	0.96665	0.25086	0.25086	0.61	798606	tecrl2a	ENSDARG00000089485		7.43E-05	7.43E-05	7.43E-05		7.43E-05		3.98E-05	3.98E-05	3.98E-05		3.98E-05		0.001232	0.001232	0.001232		0.001232						7.43E-05	3.98E-05	0.001232	1	0	1	798606	ENSDARG00000089485	7.43E-05	7.43E-05		3.98E-05	3.98E-05		0.001232	0.001232		7.43E-05	3.98E-05	0.001232	0															0						"Exp 4,1(1)"	1.878602624	1.878602624	1.878602624	1.878602624	0	1.878602624	7.43E-05	7.43E-05	3.98E-05	3.98E-05	0.001232	0.001232	UP	1	0	0
GO:0006633	6	fatty acid biosynthetic process	72	75	1	1	1	1	1	1	1	1	1	32	74	18844	0.99246	0.12276	0.12276	1.33	798606	tecrl2a	ENSDARG00000089485		7.43E-05	7.43E-05	7.43E-05		7.43E-05		3.98E-05	3.98E-05	3.98E-05		3.98E-05		0.001232	0.001232	0.001232		0.001232						7.43E-05	3.98E-05	0.001232	1	0	1	798606	ENSDARG00000089485	7.43E-05	7.43E-05		3.98E-05	3.98E-05		0.001232	0.001232		7.43E-05	3.98E-05	0.001232	0															0						"Exp 4,1(1)"	1.878602624	1.878602624	1.878602624	1.878602624	0	1.878602624	7.43E-05	7.43E-05	3.98E-05	3.98E-05	0.001232	0.001232	UP	1	0	0
GO:0006637	7	acyl-CoA metabolic process	58	60	1	1	0	1	1	1	1	0	0	33	60	18858	0.90056	1	1	0																														0	0	0															0															0																						
GO:0006638	5	neutral lipid metabolic process	44	44	2	2	0	2	1	1	2	0	0	33	44	18874	0.9261	1	1	0																														0	0	0															0															0																						
GO:0006639	6	acylglycerol metabolic process	44	44	2	2	0	2	1	1	2	0	0	33	44	18874	0.9261	1	1	0																														0	0	0															0															0																						
GO:0006641	7	triglyceride metabolic process	29	29	2	2	0	2	1	1	2	0	0	33	29	18889	0.95068	1	1	0																														0	0	0															0															0																						
GO:0006642	8	triglyceride mobilization	3	3	1	1	0	1	0	0	1	0	0	33	3	18915	0.99478	1	1	0																														0	0	0															0															0																						
GO:0006643	5	membrane lipid metabolic process	133	136	2	1	0	2	1	1	2	0	0	33	136	18782	0.7883	1	1	0																														0	0	0															0															0																						
GO:0006644	5	phospholipid metabolic process	239	252	3	2	0	3	2	2	3	0	0	33	252	18666	0.64266	1	1	0																														0	0	0															0															0																						
GO:0006665	5	sphingolipid metabolic process	97	100	2	1	0	2	1	1	2	0	0	33	100	18818	0.83967	1	1	0																														0	0	0															0															0																						
GO:0006672	6	ceramide metabolic process	61	64	1	1	0	1	1	1	1	0	0	33	64	18854	0.89429	1	1	0																														0	0	0															0															0																						
GO:0006684	6	sphingomyelin metabolic process	14	14	2	1	0	2	1	1	2	0	0	33	14	18904	0.97589	1	1	0																														0	0	0															0															0																						
GO:0006685	7	sphingomyelin catabolic process	7	7	1	0	0	1	0	0	1	0	0	33	7	18911	0.98787	1	1	0																														0	0	0															0															0																						
GO:0006694	6	steroid biosynthetic process	57	64	4	3	0	4	2	2	4	0	0	33	64	18854	0.89429	1	1	0																														0	0	0															0															0																						
GO:0006695	7	cholesterol biosynthetic process	20	20	3	2	0	3	2	2	3	0	0	33	20	18898	0.96573	1	1	0																														0	0	0															0															0																						
GO:0006720	5	isoprenoid metabolic process	52	52	2	1	0	2	1	1	2	0	0	33	52	18866	0.91325	1	1	0																														0	0	0															0															0																						
GO:0006721	6	terpenoid metabolic process	37	37	1	0	0	1	0	0	1	0	0	33	37	18881	0.93749	1	1	0																														0	0	0															0															0																						
GO:0006722	7	triterpenoid metabolic process	1	1	1	0	0	1	0	0	1	0	0	33	1	18917	0.99826	1	1	0																														0	0	0															0															0																						
GO:0006725	4	cellular aromatic compound metabolic process	1670	1749	16	12	5	14	11	9	16	3	3	30	1746	17172	0.63669	0.59834	1	0.17	100004662;553453;30617	zgc:174357;samhd1;urod	ENSDARG00000110460;ENSDARG00000071288;ENSDARG00000006818		1.599103333	1.2574	1.2154	0.628571495	1.395035032	0.491991344	0.841630333	0.78492	0.687191	0.189277245	0.814834786	0.131790017	15.73715333	3.71998	2.63038	21.76479564	8.777635632	16.97818012					1.2154;1.2574;2.32451	0.78492;0.687191;1.05278	2.63038;3.71998;40.8611	1	2	1	100004662	ENSDARG00000110460	1.2154	1.2154		0.78492	0.78492		2.63038	2.63038		1.2154	0.78492	2.63038	2	553453;30617	ENSDARG00000071288;ENSDARG00000006818	1.790955	1.790955	0.754560717	0.8699855	0.8699855	0.258510461	22.29054	22.29054	26.26273781	1.2574;2.32451	0.687191;1.05278	3.71998;40.8611	0						"Exp 2,2(0.67);Linear,1(0.34)"	2.171874427	6.883927941	1.576405883	3.391056061	0.964625316	1.916465998	0.887807727	2.31039894	0.627442967	1.0558177	-8.892031482	40.36633815	DOWN	0.333333333	0.666666667	0
GO:0006730	4	one-carbon metabolic process	40	41	2	2	0	2	2	2	2	0	0	33	41	18877	0.93097	1	1	0																														0	0	0															0															0																						
GO:0006753	5	nucleoside phosphate metabolic process	306	313	3	2	1	3	2	2	3	1	1	32	312	18606	0.89719	0.42308	0.42308	0.32	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0006760	5	folic acid-containing compound metabolic process	19	19	1	1	0	1	1	1	1	0	0	33	19	18899	0.96741	1	1	0																														0	0	0															0															0																						
GO:0006778	6	porphyrin-containing compound metabolic process	28	29	1	1	1	1	1	1	1	1	1	32	28	18890	0.99884	0.049322	0.049322	3.45	30617	urod	ENSDARG00000006818		2.32451	2.32451	2.32451		2.32451		1.05278	1.05278	1.05278		1.05278		40.8611	40.8611	40.8611		40.8611						2.32451	1.05278	40.8611	0	1	0															1	30617	ENSDARG00000006818	2.32451	2.32451		1.05278	1.05278		40.8611	40.8611		2.32451	1.05278	40.8611	0						"Exp 2,1(1)"	1.576405883	1.576405883	1.576405883	1.576405883	0	1.576405883	2.32451	2.32451	1.05278	1.05278	40.8611	40.8611	DOWN	0	1	0
GO:0006779	7	porphyrin-containing compound biosynthetic process	22	22	1	1	1	1	1	1	1	1	1	32	21	18897	0.99934	0.037637	0.037637	4.55	30617	urod	ENSDARG00000006818		2.32451	2.32451	2.32451		2.32451		1.05278	1.05278	1.05278		1.05278		40.8611	40.8611	40.8611		40.8611						2.32451	1.05278	40.8611	0	1	0															1	30617	ENSDARG00000006818	2.32451	2.32451		1.05278	1.05278		40.8611	40.8611		2.32451	1.05278	40.8611	0						"Exp 2,1(1)"	1.576405883	1.576405883	1.576405883	1.576405883	0	1.576405883	2.32451	2.32451	1.05278	1.05278	40.8611	40.8611	DOWN	0	1	0
GO:0006782	8	protoporphyrinogen IX biosynthetic process	9	9	1	1	1	1	1	1	1	1	1	32	8	18910	0.99989	0.015567	0.015567	11.11	30617	urod	ENSDARG00000006818		2.32451	2.32451	2.32451		2.32451		1.05278	1.05278	1.05278		1.05278		40.8611	40.8611	40.8611		40.8611		0	2.32451	0	2.32451	2.32451	1.05278	40.8611	0	1	0															1	30617	ENSDARG00000006818	2.32451	2.32451		1.05278	1.05278		40.8611	40.8611		2.32451	1.05278	40.8611	0						"Exp 2,1(1)"	1.576405883	1.576405883	1.576405883	1.576405883	0	1.576405883	2.32451	2.32451	1.05278	1.05278	40.8611	40.8611	DOWN	0	1	0
GO:0006783	7	heme biosynthetic process	20	20	1	1	1	1	1	1	1	1	1	32	19	18899	0.99945	0.034273	0.034273	5	30617	urod	ENSDARG00000006818		2.32451	2.32451	2.32451		2.32451		1.05278	1.05278	1.05278		1.05278		40.8611	40.8611	40.8611		40.8611		0	2.32451			2.32451	1.05278	40.8611	0	1	0															1	30617	ENSDARG00000006818	2.32451	2.32451		1.05278	1.05278		40.8611	40.8611		2.32451	1.05278	40.8611	0						"Exp 2,1(1)"	1.576405883	1.576405883	1.576405883	1.576405883	0	1.576405883	2.32451	2.32451	1.05278	1.05278	40.8611	40.8611	DOWN	0	1	0
GO:0006790	4	sulfur compound metabolic process	200	209	4	4	1	4	4	4	4	1	1	32	208	18710	0.94889	0.30669	0.30669	0.48	337599	zgc:172121	ENSDARG00000034430		1.10091	1.10091	1.10091		1.10091		0.726545	0.726545	0.726545		0.726545		2.21654	2.21654	2.21654		2.21654						1.10091	0.726545	2.21654	1	0	1	337599	ENSDARG00000034430	1.10091	1.10091		0.726545	0.726545		2.21654	2.21654		1.10091	0.726545	2.21654	0															0						"Linear,1(1)"	1.518617392	1.518617392	1.518617392	1.518617392	0	1.518617392	1.10091	1.10091	0.726545	0.726545	2.21654	2.21654	UP	1	0	0
GO:0006793	4	phosphorus metabolic process	1428	1535	8	5	2	6	5	3	8	1	1	32	1534	17384	0.24042	0.93857	0.51705	0.065	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0006796	5	phosphate-containing compound metabolic process	1410	1514	8	5	2	6	5	3	8	1	1	32	1513	17405	0.24742	0.93608	0.51574	0.066	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0006807	3	nitrogen compound metabolic process	4612	4932	43	32	10	39	28	23	43	6	6	27	4926	13992	0.20651	0.89393	0.42646	0.12	100004662;564886;553453;449833;337599;30617	zgc:174357;si:ch1073-296d18.1;samhd1;zdhhc15a;zgc:172121;urod	ENSDARG00000110460;ENSDARG00000087145;ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000034430;ENSDARG00000006818		1.637118333	1.480515	1.10091	0.534272811	1.391866075	0.440280288	0.901737167	0.8153435	0.687191	0.23901185	0.821268981	0.166453306	11.64686667	5.79084	2.21654	14.84422361	6.911626777	11.50354774					1.2154;2.22086;1.2574;1.70363;1.10091;2.32451	0.78492;1.31322;0.687191;0.845767;0.726545;1.05278	2.63038;12.5915;3.71998;7.8617;2.21654;40.8611	3	3	3	100004662;564886;337599	ENSDARG00000110460;ENSDARG00000087145;ENSDARG00000034430	1.51239	1.2154	0.616217734	0.941561667	0.78492	0.323186243	5.812806667	2.63038	5.874166185	1.2154;2.22086;1.10091	0.78492;1.31322;0.726545	2.63038;12.5915;2.21654	3	553453;449833;30617	ENSDARG00000071288;ENSDARG00000101039;ENSDARG00000006818	1.761846667	1.70363	0.535931734	0.861912667	0.845767	0.183328506	17.48092667	7.8617	20.35344786	1.2574;1.70363;2.32451	0.687191;0.845767;1.05278	3.71998;7.8617;40.8611	0						"Exp 2,4(0.67);Linear,2(0.34)"	1.890284037	11.8273443	1.518617392	3.391056061	0.709033094	1.712399483	1.209611049	2.064625618	0.710487855	1.092986478	-0.230986002	23.52471934	CONFLICT	0.5	0.5	0
GO:0006810	4	transport	2455	2540	19	15	7	16	12	9	19	4	4	29	2536	16382	0.541	0.66254	1	0.16	794081;571467;562524;449833	ucp3;kcnk13a;rab38c;zdhhc15a	ENSDARG00000091209;ENSDARG00000008212;ENSDARG00000074719;ENSDARG00000101039		1.073987032	1.295835	6.48E-04	0.765736039	0.621719008	0.831094076	0.612959358	0.802938	1.94E-04	0.409069865	0.364647487	0.469164396	3.752053167	3.571715	0.00308267	3.59265962	2.105409085	3.475988487					6.48128E-4;1.05907;1.5326;1.70363	1.94432E-4;0.794265;0.811611;0.845767	0.00308267;1.60797;5.53546;7.8617	2	2	2	794081;571467	ENSDARG00000091209;ENSDARG00000008212	0.529859064	0.529859064	0.748417283	0.397229716	0.397229716	0.561492683	0.805526335	0.805526335	1.134826714	6.48128E-4;1.05907	1.94432E-4;0.794265	0.00308267;1.60797	2	562524;449833	ENSDARG00000074719;ENSDARG00000101039	1.618115	1.618115	0.120936473	0.828689	0.828689	0.024151939	6.69858	6.69858	1.644900079	1.5326;1.70363	0.811611;0.845767	5.53546;7.8617	0						"Exp 2,3(0.75);Exp 4,1(0.25)"	1.632186585	6.535027146	1.520440459	1.713772774	0.081889876	1.650406957	0.323565714	1.82440835	0.21207089	1.013847826	0.23124674	7.272859595	CONFLICT	0.5	0.5	0
GO:0006811	5	ion transport	840	868	9	5	1	8	4	3	9	1	1	32	867	18051	0.54986	0.78744	1	0.12	571467	kcnk13a	ENSDARG00000008212		1.05907	1.05907	1.05907		1.05907		0.794265	0.794265	0.794265		0.794265		1.60797	1.60797	1.60797		1.60797						1.05907	0.794265	1.60797	1	0	1	571467	ENSDARG00000008212	1.05907	1.05907		0.794265	0.794265		1.60797	1.60797		1.05907	0.794265	1.60797	0															0						"Exp 2,1(1)"	1.637752891	1.637752891	1.637752891	1.637752891	0	1.637752891	1.05907	1.05907	0.794265	0.794265	1.60797	1.60797	UP	1	0	0
GO:0006812	6	cation transport	550	568	6	4	1	6	3	3	6	1	1	32	567	18351	0.73988	0.63398	1	0.18	571467	kcnk13a	ENSDARG00000008212		1.05907	1.05907	1.05907		1.05907		0.794265	0.794265	0.794265		0.794265		1.60797	1.60797	1.60797		1.60797						1.05907	0.794265	1.60797	1	0	1	571467	ENSDARG00000008212	1.05907	1.05907		0.794265	0.794265		1.60797	1.60797		1.05907	0.794265	1.60797	0															0						"Exp 2,1(1)"	1.637752891	1.637752891	1.637752891	1.637752891	0	1.637752891	1.05907	1.05907	0.794265	0.794265	1.60797	1.60797	UP	1	0	0
GO:0006813	8	potassium ion transport	155	161	2	1	1	2	1	1	2	1	1	32	160	18758	0.96812	0.24557	0.24557	0.62	571467	kcnk13a	ENSDARG00000008212		1.05907	1.05907	1.05907		1.05907		0.794265	0.794265	0.794265		0.794265		1.60797	1.60797	1.60797		1.60797						1.05907	0.794265	1.60797	1	0	1	571467	ENSDARG00000008212	1.05907	1.05907		0.794265	0.794265		1.60797	1.60797		1.05907	0.794265	1.60797	0															0						"Exp 2,1(1)"	1.637752891	1.637752891	1.637752891	1.637752891	0	1.637752891	1.05907	1.05907	0.794265	0.794265	1.60797	1.60797	UP	1	0	0
GO:0006814	8	sodium ion transport	119	126	1	1	0	1	1	1	1	0	0	33	126	18792	0.80226	1	1	0																														0	0	0															0															0																						
GO:0006816	8	calcium ion transport	135	137	1	1	0	1	1	1	1	0	0	33	137	18781	0.78692	1	1	0																														0	0	0															0															0																						
GO:0006817	8	phosphate ion transport	18	18	1	1	0	0	1	0	1	0	0	33	18	18900	0.9691	1	1	0																														0	0	0															0															0																						
GO:0006820	6	anion transport	246	255	4	2	0	3	2	1	4	0	0	33	255	18663	0.63927	1	1	0																														0	0	0															0															0																						
GO:0006826	9	iron ion transport	32	32	1	0	0	1	0	0	1	0	0	33	32	18886	0.94571	1	1	0																														0	0	0															0															0																						
GO:0006835	8	dicarboxylic acid transport	12	12	1	1	0	0	1	0	1	0	0	33	12	18906	0.9793	1	1	0																														0	0	0															0															0																						
GO:0006839	5	mitochondrial transport	92	93	1	1	1	1	1	1	1	1	1	32	92	18826	0.9886	0.14997	0.14997	1.08	794081	ucp3	ENSDARG00000091209		6.48E-04	6.48E-04	6.48E-04		6.48E-04		1.94E-04	1.94E-04	1.94E-04		1.94E-04		0.00308267	0.00308267	0.00308267		0.00308267						6.48E-04	1.94E-04	0.00308267	1	0	1	794081	ENSDARG00000091209	6.48E-04	6.48E-04		1.94E-04	1.94E-04		0.00308267	0.00308267		6.48E-04	1.94E-04	0.00308267	0															0						"Exp 4,1(1)"	1.520440459	1.520440459	1.520440459	1.520440459	0	1.520440459	6.48E-04	6.48E-04	1.94E-04	1.94E-04	0.00308267	0.00308267	UP	1	0	0
GO:0006869	6	lipid transport	174	193	3	3	0	3	2	2	3	0	0	33	193	18725	0.71313	1	1	0																														0	0	0															0															0																						
GO:0006873	6	cellular ion homeostasis	260	297	1	1	0	1	1	1	1	0	0	33	297	18621	0.5935	1	1	0																														0	0	0															0															0																						
GO:0006885	9	regulation of pH	40	42	2	2	0	2	2	2	2	0	0	33	42	18876	0.92934	1	1	0																														0	0	0															0															0																						
GO:0006886	5	intracellular protein transport	447	454	2	2	2	2	2	2	2	2	2	31	452	18466	0.95616	0.18681	0.18681	0.44	562524;449833	rab38c;zdhhc15a	ENSDARG00000074719;ENSDARG00000101039		1.618115	1.618115	1.5326	0.120936473	1.645626903	0.11450686	0.828689	0.828689	0.811611	0.024151939	0.834183338	0.022867896	6.69858	6.69858	5.53546	1.644900079	7.072779194	1.557448617					1.5326;1.70363	0.811611;0.845767	5.53546;7.8617	0	2	0															2	562524;449833	ENSDARG00000074719;ENSDARG00000101039	1.618115	1.618115	0.120936473	0.828689	0.828689	0.024151939	6.69858	6.69858	1.644900079	1.5326;1.70363	0.811611;0.845767	5.53546;7.8617	0						"Exp 2,2(1)"	1.688226496	3.376833797	1.663061023	1.713772774	0.035858623	1.688416898	1.4505056	1.7857244	0.79521612	0.86216188	4.4188648	8.9782952	DOWN	0	1	0
GO:0006897	5	endocytosis	184	187	1	1	1	1	1	0	1	0	0	33	187	18731	0.72071	1	1	0																														0	0	0															0															0																						
GO:0006915	5	apoptotic process	198	208	1	0	0	1	0	0	1	0	0	33	208	18710	0.69454	1	1	0																														0	0	0															0															0																						
GO:0006928	3	movement of cell or subcellular component	876	938	6	6	4	5	6	4	6	2	2	31	936	17982	0.77732	0.49107	0.67808	0.21	100322372;30483	si:ch73-222h13.1;gata4	ENSDARG00000087107;ENSDARG00000098952		1.0742105	1.0742105	0.419201	0.926323318	0.8949844	0.890971885	0.4490755	0.4490755	0.14411	0.431286346	0.365629722	0.414827093	6.21515	6.21515	2.50649	5.24483727	5.200372859	5.044677661					0.419201;1.72922	0.14411;0.754041	2.50649;9.92381	0	2	0															2	100322372;30483	ENSDARG00000087107;ENSDARG00000098952	1.0742105	1.0742105	0.926323318	0.4490755	0.4490755	0.431286346	6.21515	6.21515	5.24483727	0.419201;1.72922	0.14411;0.754041	2.50649;9.92381	0						"Exp 2,1(0.5);Poly 2,1(0.5)"	1.843846422	3.739890337	1.558616877	2.18127346	0.440284693	1.869945168	-0.20960812	2.35802912	-0.14865688	1.04680788	-1.0538236	13.4841236	DOWN	0	1	0
GO:0006936	5	muscle contraction	81	87	1	0	0	1	0	0	1	0	0	33	87	18831	0.85901	1	1	0																														0	0	0															0															0																						
GO:0006937	7	regulation of muscle contraction	35	36	1	0	0	1	0	0	1	0	0	33	36	18882	0.93913	1	1	0																														0	0	0															0															0																						
GO:0006941	6	striated muscle contraction	36	36	1	0	0	1	0	0	1	0	0	33	36	18882	0.93913	1	1	0																														0	0	0															0															0																						
GO:0006950	3	response to stress	1025	1153	15	11	6	13	9	6	15	2	2	31	1151	17767	0.67461	0.60485	1	0.17	794081;553453	ucp3;samhd1	ENSDARG00000091209;ENSDARG00000071288		0.629024064	0.629024064	6.48E-04	0.888657771	0.177664914	0.618273781	0.343692716	0.343692716	1.94E-04	0.485779932	0.096959694	0.337975996	1.861531335	1.861531335	0.00308267	2.628243307	0.526617373	1.828571112					6.48128E-4;1.2574	1.94432E-4;0.687191	0.00308267;3.71998	1	1	1	794081	ENSDARG00000091209	6.48E-04	6.48E-04		1.94E-04	1.94E-04		0.00308267	0.00308267		6.48E-04	1.94E-04	0.00308267	1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(0.5);Exp 4,1(0.5)"	1.707006866	3.436906457	1.520440459	1.916465998	0.280032344	1.718453228	-0.602592771	1.860640899	-0.329563921	1.016949353	-1.781028048	5.504090718	CONFLICT	0.5	0.5	0
GO:0006952	4	defense response	270	372	2	2	1	2	2	1	2	1	1	32	371	18547	0.86345	0.48044	0.48044	0.27	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
GO:0006955	3	immune response	307	465	2	2	1	2	2	1	2	1	1	32	464	18454	0.80624	0.5598	0.5598	0.22	553453	samhd1	ENSDARG00000071288		1.2574	1.2574	1.2574		1.2574		0.687191	0.687191	0.687191		0.687191		3.71998	3.71998	3.71998		3.71998						1.2574	0.687191	3.71998	0	1	0															1	553453	ENSDARG00000071288	1.2574	1.2574		0.687191	0.687191		3.71998	3.71998		1.2574	0.687191	3.71998	0						"Exp 2,1(1)"	1.916465998	1.916465998	1.916465998	1.916465998	0	1.916465998	1.2574	1.2574	0.687191	0.687191	3.71998	3.71998	DOWN	0	1	0
